text,lang,created_at,id,edit_history_tweet_ids,author_id
"RT @atdanwhite: The 19-year-olds who attend my favorite university didn’t score enough touchdowns today so I’m in the basement, drinking un…",en,2022-11-27T22:08:54.000Z,1596989468371980289,['1596989468371980289'],294371597
@wrestling_ii https://t.co/paVc79fNlV,qme,2022-11-27T21:42:50.000Z,1596982908937703424,['1596982908937703424'],294371597
What if they are trying to turn Lamar into Trent Dilfer?! WAKE UP SHEEPLE,en,2022-11-27T21:02:37.000Z,1596972787058765827,['1596972787058765827'],294371597
@EDCburner I think it’s 3 going by the plays we call,en,2022-11-27T20:50:22.000Z,1596969704232747009,['1596969704232747009'],294371597
give Tucker $250 million and just kick 14 field goals a game from anywhere on the field. This is my pitch to be the new Ravens offensive coordinator,en,2022-11-27T20:21:12.000Z,1596962366394347521,['1596962366394347521'],294371597
The Ravens gave Lamar no receivers this year so he would have a solid but not spectacular year and they could sign him to a long-term deal well below the insane Watson contract. This is my conspiracy theory,en,2022-11-27T19:40:00.000Z,1596951996950798340,['1596951996950798340'],294371597
@502eire I’m starting to think music festivals are no longer tailored to people who peaked in 1994 anymore,en,2022-11-27T19:04:08.000Z,1596942968623337473,['1596942968623337473'],294371597
@502eire you probably did MILLENNIAL,en,2022-11-27T18:30:34.000Z,1596934522754387969,['1596934522754387969'],294371597
@502eire Good god Wilco and Radiohead are gonna be on the small stage behind the porta potties https://t.co/s9WmLIce59,en,2022-11-27T18:30:08.000Z,1596934411953766400,['1596934411953766400'],294371597
"@502eire That is an incredible lineup, but the Gen X in me, were I not a Gen X slacker, would fire off a harshly worded letter about Pearl Jam being in small letters behind “Snow Patrol” among others.",en,2022-11-27T18:28:01.000Z,1596933882955575296,['1596933882955575296'],294371597
I think both fan bases should come together now and celebrate our mutual hatred for Gonzaga,en,2022-11-26T23:42:49.000Z,1596650716722040833,['1596650716722040833'],294371597
"@502eire I know you and I have had a lot of fun pretend rivaling recently, but when all is said and done I think we can both agree you root for a dark force in the world and L’s down for Levis I hope he gets drafted by the Panthers 
❤️",en,2022-11-26T23:23:00.000Z,1596645726217736192,['1596645726217736192'],294371597
I think this game will now be remembered for uk having to cheat to win,en,2022-11-26T22:56:57.000Z,1596639172261195776,['1596639172261195776'],294371597
"@Jabcrawford I’m sorry, I’m not taking any questions at this time",en,2022-11-26T22:47:32.000Z,1596636800847851521,['1596636800847851521'],294371597
@rkahne we fixed it for you,en,2022-11-26T22:38:29.000Z,1596634523399516160,['1596634523399516160'],294371597
@502eire shut up dawn,en,2022-11-26T22:38:03.000Z,1596634416037695489,['1596634416037695489'],294371597
we’re gonna put this kid in the nfl,en,2022-11-26T22:37:19.000Z,1596634232369070080,['1596634232369070080'],294371597
"Can’t spell Satterfield without “I failed.” 

I was gonna save that one, but I think we’re going to be good next year. 
Win a bowl game and hope the recruits are good as advertised.",en,2022-11-26T22:34:16.000Z,1596633463959986177,['1596633463959986177'],294371597
"we should have declared victory at halftime, got on the bus and gone home. Let the courts work out who really won",en,2022-11-26T22:25:54.000Z,1596631357064884224,['1596631357064884224'],294371597
We’ll get them back in the basketba…. https://t.co/WB7suPjmHl,en,2022-11-26T22:20:09.000Z,1596629913054113792,['1596629913054113792'],294371597
what’s the chances we have a 4 star 3rd string qb on the bench that no one has talked about all year long?,en,2022-11-26T22:17:52.000Z,1596629337260064768,['1596629337260064768'],294371597
I ❤️ Malik but that wasn’t a shoulder issue. That was a 6th year qb throwing into triple coverage,en,2022-11-26T22:16:24.000Z,1596628966286266368,['1596628966286266368'],294371597
UK being perfect on field goals today is like when they bring in that one guy off the bench in the basketball game who was shooting 18 percent and he goes off for 28 against us.,en,2022-11-26T22:10:47.000Z,1596627552931827712,['1596627552931827712'],294371597
Satt starts Brock in the second half,en,2022-11-26T21:41:30.000Z,1596620184307265536,['1596620184307265536'],294371597
"@MarkEnnis or, and hear me out, when we put in our qb than can throw the ball",en,2022-11-26T21:37:35.000Z,1596619200138657793,['1596619200138657793'],294371597
Prevent defense should get us out of this mess,en,2022-11-26T21:33:46.000Z,1596618240431915008,['1596618240431915008'],294371597
by all means give them a 40 yard start to this drive,en,2022-11-26T21:32:59.000Z,1596618043282829312,['1596618043282829312'],294371597
This looks like a monthly water sewage district without quorum meeting at the paw https://t.co/QhitxDNJrV,en,2022-11-26T21:13:52.000Z,1596613230977236994,['1596613230977236994'],294371597
"@snicklefritz35 he was going to throw the ball but that one uk guy ran in and tackled him before he could, which should be illegal",en,2022-11-26T21:11:26.000Z,1596612616738443264,['1596612616738443264'],294371597
Clearly UK has brought in a ringer to snap the ball. Start the NCAA investigation,en,2022-11-26T21:05:33.000Z,1596611139391324160,['1596611139391324160'],294371597
"seriously tho, if Malik has one working arm and leg, bring him in",en,2022-11-26T21:03:23.000Z,1596610591707533312,['1596610591707533312'],294371597
"As a firm believer in the ORIGINAL rules of football, I support UofL’s decision not to forward pass the ball. Play the game as it was meant to be played.",en,2022-11-26T21:01:59.000Z,1596610241739001857,['1596610241739001857'],294371597
@502eire you guys wait all year to spring the “convert a field goal” play,en,2022-11-26T20:54:23.000Z,1596608328586899456,['1596608328586899456'],294371597
They are converting field goals. We’re screwed,en,2022-11-26T20:51:04.000Z,1596607491810680832,['1596607491810680832'],294371597
"As a top 25 team, I’m fine with starting the backups against a cellar-dwelling SEC team to get them some experience for next year, but if UK scores here, you gotta put the starters in, at least until you get a big lead",en,2022-11-26T20:45:51.000Z,1596606179433918464,['1596606179433918464'],294371597
"If you are 4th and inches, you are required by law to start the play 5 yards back under Louisville Metro Government ordinance. Keep politics out of football imo",en,2022-11-26T20:37:07.000Z,1596603980871868419,['1596603980871868419'],294371597
"@502eire I just want you to know, no matter what happens today, L’s down for Levis",en,2022-11-26T20:00:20.000Z,1596594727201144834,['1596594727201144834'],294371597
@CardChronicle I like the confidence of saving our best players for the bowl game. No reason to get any first stringers injured,en,2022-11-26T19:43:50.000Z,1596590571954573314,['1596590571954573314'],294371597
@SMITTY40484 @CardChronicle Exactly. And people are always talking about how the mid-majors don’t get enough respect,en,2022-11-24T03:13:53.000Z,1595616667119374336,['1595616667119374336'],294371597
@SMITTY40484 @CardChronicle there’s like 350 or so teams but Mike won’t talk about that,en,2022-11-24T03:10:41.000Z,1595615864337928192,['1595615864337928192'],294371597
"@LouoftheVille @CardChronicle sir, this is a family site",en,2022-11-24T03:09:12.000Z,1595615491309142016,['1595615491309142016'],294371597
@CardChronicle WE WANT MERCER,en,2022-11-24T03:06:47.000Z,1595614882531090432,['1595614882531090432'],294371597
😆 https://t.co/lYqBzZWuiR,art,2022-11-24T02:47:52.000Z,1595610121345925121,['1595610121345925121'],294371597
we’re making all these other teams and their fans feel good. Isn’t that what Thanksgiving is truly all about?,en,2022-11-24T02:10:47.000Z,1595600789229158403,['1595600789229158403'],294371597
@MarkEnnis we’re hoping for yellow cards,en,2022-11-24T02:09:14.000Z,1595600398747852801,['1595600398747852801'],294371597
"I texted a friend who is no longer watching games: “We almost had the lead at halftime.” 

So far, that is the high point of the season.",en,2022-11-24T01:58:30.000Z,1595597697259634690,['1595597697259634690'],294371597
@CardChronicle https://t.co/RtJFnUoinm,qme,2022-11-23T15:14:05.000Z,1595435526458327040,['1595435526458327040'],294371597
"""There will be better days. If only because they can’t get much worse."" https://t.co/TdtkBM8wRf",en,2022-11-22T23:15:38.000Z,1595194322781196289,['1595194322781196289'],294371597
* glances at UofL score * https://t.co/tHcaApswNa,da,2022-11-22T20:48:40.000Z,1595157338046201858,['1595157338046201858'],294371597
@502eire a guy I don't really know apparently had his 6-year-work anniversary today,en,2022-11-22T16:42:51.000Z,1595095477187387393,['1595095477187387393'],294371597
@JRMcGrew @RealCardGame starting to get local media attention. Assume national outlets pick it up around 0-20,en,2022-11-22T03:36:50.000Z,1594897666592440321,['1594897666592440321'],294371597
@DMRPoliticsCzar @GoJacksWBB @GoJacksSDSU good grief how did that happen?? I was busy watching Arkansas run a layup line on the men's team,en,2022-11-22T00:29:30.000Z,1594850522527408130,['1594850522527408130'],294371597
@RealCardGame What’s the record for most records broken in one season? I think we have a shot this year,en,2022-11-22T00:16:33.000Z,1594847266560409607,['1594847266560409607'],294371597
@ericcrawford So our perimeter defense is pretty damn good,en,2022-11-22T00:03:18.000Z,1594843930012647424,['1594843930012647424'],294371597
why doesn’t Devin Reed play?,en,2022-11-21T23:55:12.000Z,1594841890448412672,['1594841890448412672'],294371597
https://t.co/boR3UV8jaQ,zxx,2022-11-21T23:53:39.000Z,1594841500478836740,['1594841500478836740'],294371597
we’ve clearly flustered Musselman,en,2022-11-21T23:49:33.000Z,1594840468764135425,['1594840468764135425'],294371597
this game is giving me some hope https://t.co/98P8zM492w,en,2022-11-21T23:29:32.000Z,1594835434202431488,['1594835434202431488'],294371597
@MarkEnnis I BELIEVE OUR LENGTH IS BOTHERING THEM MARK,en,2022-11-21T22:24:38.000Z,1594819099087015938,['1594819099087015938'],294371597
RT @chrissutter: NEW: @RunWithCraig announces @lmpd Chief Erika Shields is going to resign at the end of Mayor Greg Fischer’s term.,en,2022-11-21T18:14:04.000Z,1594756045267681291,['1594756045267681291'],294371597
"The Ravens seem incapable of or at least completely unwilling to throw a deep pass. 
Just win this game and burn the tape. Let us never speak of it again",en,2022-11-20T20:42:13.000Z,1594430939605905411,['1594430939605905411'],294371597
"@LouoftheVille @snicklefritz35 see, I type pooping so much my phone thought nothing of it",en,2022-11-20T17:31:58.000Z,1594383061936111616,['1594383061936111616'],294371597
@ChrisBishopL1C4 @snicklefritz35 why does Rachel have a hobby of pooping in Kroger I thought?,en,2022-11-20T17:23:02.000Z,1594380814103597058,['1594380814103597058'],294371597
@snicklefritz35 i read this as pooping like five times,en,2022-11-20T17:20:57.000Z,1594380289966764034,['1594380289966764034'],294371597
@502eire @RedTheRoom @HangTheBanner L'S DOWN FOR LEVIS RIVALY WEEK,en,2022-11-20T16:25:27.000Z,1594366319435993089,['1594366319435993089'],294371597
@actioncookbook now you can go hunting and no one will see you pretending to be a UK fan,en,2022-11-20T16:17:29.000Z,1594364314387124224,['1594364314387124224'],294371597
"@adwolfson I didn’t get tickets this year  because one of my kids had so many Saturday baseball/basketball games. 
Honestly, I didn’t miss it all that much.",en,2022-11-20T04:02:02.000Z,1594179234926366720,['1594179234926366720'],294371597
@502eire I pledge to you that I will shit my pants first,en,2022-11-20T03:51:51.000Z,1594176673284780032,['1594176673284780032'],294371597
"@502eire I mean, not this year, obvs, but other given years 

I’ll erase these before you guys beat us by 30 next week",en,2022-11-20T03:48:03.000Z,1594175713782816768,['1594175713782816768'],294371597
"@502eire you know what, on any given day, I think UK could compete with a South Carolina or Vandy. Didn’t mean to make it sound like they would have no chance",en,2022-11-20T03:45:37.000Z,1594175101670400001,['1594175101670400001'],294371597
"@502eire SEC East is going to be interesting in the next few years. 
If I had to rank the programs now: 
Georgia
UT 
South Carolina 
Florida 
And then I think any given year, you could swap UK, vandy and Missouri fighting for that 5th spot. Gonna be fun. 
#rivalryweekbegins 
LEVIS DOWN",en,2022-11-20T03:38:05.000Z,1594173204968398851,['1594173204968398851'],294371597
@snicklefritz35 I legit did not know that was a thing,en,2022-11-19T23:53:42.000Z,1594116740266459138,['1594116740266459138'],294371597
UofL is a legit pretty good football team (insert question mark or exclamation point here depending on your own particular belief),en,2022-11-19T23:49:36.000Z,1594115705779195905,['1594115705779195905'],294371597
Krags somewhere https://t.co/LmGQqjRUcz,en,2022-11-19T23:14:21.000Z,1594106835119767554,['1594106835119767554'],294371597
I love when a team I’m not rooting for tosses it 5 yards back to try and gain 4 inches,en,2022-11-19T23:13:23.000Z,1594106591846039552,['1594106591846039552'],294371597
@CardChronicle Satt seemed shocked that third and 10 handoff didn’t work,en,2022-11-19T23:05:09.000Z,1594104520614854656,['1594104520614854656'],294371597
Special Teams U,en,2022-11-19T21:44:02.000Z,1594084107746775046,['1594084107746775046'],294371597
I wish I loved anything as much as coaches ❤️ 2nd and long runs,en,2022-11-19T20:37:54.000Z,1594067465578971138,['1594067465578971138'],294371597
@Chinchillazllla What if we told the experts this chili making woman owns a pig? A good reporter would have gotten all the facts,en,2022-11-19T04:08:47.000Z,1593818545334411264,['1593818545334411264'],294371597
"RT @ericcrawford: ICYMI | See the full story of Josiah Johnson, the Moore Middle School 8th grader who is inspiring teammates and others wi…",en,2022-11-18T23:47:35.000Z,1593752812055396359,['1593752812055396359'],294371597
@502eire i would like to go and give L's down for Levis for four hours please,en,2022-11-18T21:44:13.000Z,1593721764537827329,['1593721764537827329'],294371597
RT @christopherotts: The @courierjournal news employees have successfully unionized with a 22-4 vote in favor of @CJNewsGuild. 34 people we…,en,2022-11-18T20:00:56.000Z,1593695773493022722,['1593695773493022722'],294371597
RT @WDRBNews: WDRB Investigates | Kentucky and Indiana police are collecting license plate data. Some have no policies for it.: https://t.c…,en,2022-11-18T15:29:03.000Z,1593627352839426048,['1593627352839426048'],294371597
Twitter doesn’t need a 3-pointer here. Plenty of time left,en,2022-11-18T04:49:49.000Z,1593466483669188613,['1593466483669188613'],294371597
