id,author_id,edit_history_tweet_ids,text,lang,created_at
1597056493735804928,355898383,['1597056493735804928'],@DeucesTyreek @EMT_Ashlie That’s what happens with predicable playcalling…,en,2022-11-28T02:35:14.000Z
1597013043707138048,355898383,['1597013043707138048'],RT @cullison_eric: For anyone wondering why offensive coaches are being hired as head coaches and defensive coaches are not. It’s because o…,en,2022-11-27T23:42:35.000Z
1596998161486053376,355898383,['1596998161486053376'],RT @JoeBucsFan: Oh Byron… https://t.co/J5nddqKGZK,en,2022-11-27T22:43:27.000Z
1596995713623547905,355898383,['1596995713623547905'],"RT @josh_queipo: If you are blaming Brady or execution, go and look back at the misses. Just about every time he was asked to make a play w…",en,2022-11-27T22:33:43.000Z
1596995476997689344,355898383,['1596995476997689344'],RT @TKras: This loss is on Todd Bowles.  His ridiculous decision-making cost this team the game.  And also led to the injury to Wirfs.  Dre…,en,2022-11-27T22:32:47.000Z
1596995410521772032,355898383,['1596995410521772032'],This dude is so lost https://t.co/U3BnsNABok,en,2022-11-27T22:32:31.000Z
1596983078500864000,355898383,['1596983078500864000'],RT @ThePewterPlank: What did Bowles and Leftwich do during the bye week? Forreal?,en,2022-11-27T21:43:31.000Z
1596981130930302976,355898383,['1596981130930302976'],"RT @LedyardNFLDraft: Lol he was fantastic all game. He got shoved to the ground. Unfortunate result, but nothing wrong with process there",en,2022-11-27T21:35:46.000Z
1596980507874856961,355898383,['1596980507874856961'],"RT @LukeEasterling: This loss is on the coaches, and so is Wirfs' injury.

Overtime doesn't happen without some colossal coaching mistakes.",en,2022-11-27T21:33:18.000Z
1596979547152723969,355898383,['1596979547152723969'],"RT @LedyardNFLDraft: It’s not tough stuff to figure out. But Bowles is an incompetent game manager and Leftwich is lost, has no understandi…",en,2022-11-27T21:29:29.000Z
1596978799471910914,355898383,['1596978799471910914'],RT @LedyardNFLDraft: Bucs made no progress outside of players just playing a little better on offense the past couple weeks. Process was st…,en,2022-11-27T21:26:30.000Z
1596978106757414912,355898383,['1596978106757414912'],RT @ThePewterPlank: I don’t know what else you have to see to know that Leftwich isn’t it and Bowles staying the course doesn’t bode well f…,en,2022-11-27T21:23:45.000Z
1596978068580880384,355898383,['1596978068580880384'],RT @EMT_Ashlie: All of this could have been avoided if the Bucs just put the game away with one of the 5 drives they had or even managed th…,en,2022-11-27T21:23:36.000Z
1596978030747955201,355898383,['1596978030747955201'],RT @JCAllenNFL: It’s hard to place blame on anyone when injuries occur but the coaching staff for there mismanagement at the end of regulat…,en,2022-11-27T21:23:27.000Z
1596976873212620801,355898383,['1596976873212620801'],"Dean, Edwards, and now Wirfs all hurt by browns players being reckless… cowards https://t.co/uXYztKtIAB",en,2022-11-27T21:18:51.000Z
1596976736641908736,355898383,['1596976736641908736'],@JCAllenNFL That’s three injuries caused by browns players this game…,en,2022-11-27T21:18:19.000Z
1596976615413940224,355898383,['1596976615413940224'],RT @TampaBayTre: Tristan Wirfs is down and so is my will to live,en,2022-11-27T21:17:50.000Z
1596976586603266048,355898383,['1596976586603266048'],@gregauman Scheduled tweet,en,2022-11-27T21:17:43.000Z
1596976526108475392,355898383,['1596976526108475392'],@LedyardNFLDraft Imagine if we didn’t have to be in overtime,en,2022-11-27T21:17:28.000Z
1596971963284848641,355898383,['1596971963284848641'],@PFF_Moo Put us out of our misery pls I can’t handle Bowles and Leftwich,en,2022-11-27T20:59:21.000Z
1596970680679280640,355898383,['1596970680679280640'],@LedyardNFLDraft Just when I think it can’t get worse,en,2022-11-27T20:54:15.000Z
1596968335467753472,355898383,['1596968335467753472'],RT @JCAllenNFL: Bucs are actively trying to keep the Browns in this,en,2022-11-27T20:44:56.000Z
1596968278408466432,355898383,['1596968278408466432'],@LedyardNFLDraft Feel like we’ve said this a thousand times but I just don’t see Bowles doing it. I hope I’m wrong,en,2022-11-27T20:44:42.000Z
1596966663471370242,355898383,['1596966663471370242'],@LedyardNFLDraft Two of them off browns receivers pushing/tackling them…,en,2022-11-27T20:38:17.000Z
1596965230256750593,355898383,['1596965230256750593'],@gregauman Coward move the receiver,en,2022-11-27T20:32:35.000Z
1596964655251197953,355898383,['1596964655251197953'],"RT @josh_queipo: Todd Bowles             Byron Leftwich

                          🤝 

Trying to get to third down",en,2022-11-27T20:30:18.000Z
1596964647198154753,355898383,['1596964647198154753'],"RT @JCAllenNFL: First down run, second down screen, stop me if you’ve heard this before",en,2022-11-27T20:30:16.000Z
1596963806890328065,355898383,['1596963806890328065'],@gregauman Soft coverage too and stil almost gave it up lol,en,2022-11-27T20:26:56.000Z
1596962980323020800,355898383,['1596962980323020800'],@minakimes Yes,und,2022-11-27T20:23:39.000Z
1596962204670373889,355898383,['1596962204670373889'],RT @PFF_Moo: The Bucs are absolutely embarassing,en,2022-11-27T20:20:34.000Z
1596962192901144576,355898383,['1596962192901144576'],RT @AtwalNFL: Pure cowardice. 4th &amp; 2 in plus territory and you're too scared to go for it.,en,2022-11-27T20:20:31.000Z
1596961850562072581,355898383,['1596961850562072581'],@gregauman Coward coaching,en,2022-11-27T20:19:09.000Z
1596961805716582402,355898383,['1596961805716582402'],"RT @LedyardNFLDraft: What coward stuff from Bowles. Have to go for that! 4th and 2 from the Browns 32, are you kidding me?",en,2022-11-27T20:18:59.000Z
1596960422128934912,355898383,['1596960422128934912'],@LedyardNFLDraft I just shake my head at this point,en,2022-11-27T20:13:29.000Z
1596959949799985152,355898383,['1596959949799985152'],@LedyardNFLDraft Followed by coaching malpractice,en,2022-11-27T20:11:36.000Z
1596958074484719617,355898383,['1596958074484719617'],@LedyardNFLDraft This is my nightmare,en,2022-11-27T20:04:09.000Z
1596951788942659585,355898383,['1596951788942659585'],RT @LedyardNFLDraft: Few units in the NFL have been more disappointing than the Bucs offense. But their kick coverage units are trying to g…,en,2022-11-27T19:39:11.000Z
1596941125088313345,355898383,['1596941125088313345'],"RT @LedyardNFLDraft: Keep spamming the first down runs though, Byron. Eventually you’ll overcome decades of proven inefficiency in those sp…",en,2022-11-27T18:56:48.000Z
