edit_history_tweet_ids,text,id,created_at,author_id,lang
['1597077774778642433'],@kappakatch21 Well mom is bad guy cause she does grooming medicine etc so Sophie runs to good guy Dad.  Murray can’t help himself he gets mad but then wants the luvin so comes back,1597077774778642433,2022-11-28T03:59:48.000Z,1009968292621176832,en
['1597074184068554752'],"@kappakatch21 She does not, she only sits with Dad 🙄 unless she’s in the big bed, then she cuddles with Mom, she &amp; Murray have very different personalities",1597074184068554752,2022-11-28T03:45:32.000Z,1009968292621176832,en
['1597062186954035201'],"@WylieSheltie @MNSheltieRescue Lol he wanted to run outside &amp; rub off the fresh scent &amp; dry off more on side of couch, what do you do",1597062186954035201,2022-11-28T02:57:52.000Z,1009968292621176832,en
['1597050684448595969'],Sophie looks on from her perch with dad while Murray gets a massage &amp; hair combed. https://t.co/5wqp6dwYY5,1597050684448595969,2022-11-28T02:12:09.000Z,1009968292621176832,en
['1597033083181506561'],@lesleybh415 @SweetLu64440015 Happy Birthday 🎂,1597033083181506561,2022-11-28T01:02:13.000Z,1009968292621176832,en
['1597018592058363904'],"@zzazzles Our 1st dog was Shelby the Shelties named by my son, sweet dog &amp; so smart. We now have Sheltie #4-aka my soul dog &amp; #5 now.",1597018592058363904,2022-11-28T00:04:38.000Z,1009968292621176832,en
['1597017506132398080'],@pompom90932565 Lovely 🥰,1597017506132398080,2022-11-28T00:00:19.000Z,1009968292621176832,en
['1597017299969769473'],@zzazzles 😘,1597017299969769473,2022-11-27T23:59:30.000Z,1009968292621176832,und
['1596983258901667840'],"@BeetleBMD It’s been raining for days, so it would be mud not dirt 🤣",1596983258901667840,2022-11-27T21:44:14.000Z,1009968292621176832,en
['1596969968125751296'],"Mom gave us quick baths today, hoping that would perk us up &amp; feel fresh because everyone has been under weather &amp; gloomy. I think it got us pumped up! https://t.co/WFqMzr0ThP",1596969968125751296,2022-11-27T20:51:25.000Z,1009968292621176832,en
['1596965155522633728'],@BeetleBMD Done,1596965155522633728,2022-11-27T20:32:17.000Z,1009968292621176832,en
['1596965114229334017'],"Sometimes you just need a friend. I am doing a Friend Check-in. Showing support for one another. I would appreciate if seven people posted, not RTing, this message to show that you are always there if someone needs to talk. Tweet &amp; say done on my post.
Who are my seven?",1596965114229334017,2022-11-27T20:32:08.000Z,1009968292621176832,en
['1596965068884758528'],@BeetleBMD Ok trying should pic show up too or just words?,1596965068884758528,2022-11-27T20:31:57.000Z,1009968292621176832,en
['1596964294389731328'],@WestieWesley Boop 🐾,1596964294389731328,2022-11-27T20:28:52.000Z,1009968292621176832,en
['1596963757720489985'],"@Helen09Porter @passmarysia Oh my stars, the same awful bird always after me.  So sorry Pal",1596963757720489985,2022-11-27T20:26:44.000Z,1009968292621176832,en
['1596963589730238464'],@CanadianPenny1 Puhleese you fit fine 🤣,1596963589730238464,2022-11-27T20:26:04.000Z,1009968292621176832,en
['1596963444863152128'],@kappakatch21 🤣,1596963444863152128,2022-11-27T20:25:30.000Z,1009968292621176832,und
['1596963379452968960'],"@SLeesi17 Yes, Boop",1596963379452968960,2022-11-27T20:25:14.000Z,1009968292621176832,en
['1596963338549833728'],@CollieCrusader Good plan,1596963338549833728,2022-11-27T20:25:04.000Z,1009968292621176832,en
['1596963256966737920'],@creek_moose Hope your team wins 🏈,1596963256966737920,2022-11-27T20:24:45.000Z,1009968292621176832,en
