edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597038172768276481'],2022-11-28T01:22:26.000Z,1597038172768276481,472898734,en,"2 tickets to Rod Stewart at Utilita Arena Birmingham - Birmingham, 10 Dec, 3% below face value (plus fees). Buy &amp; sell with protection: https://t.co/IEERxfI0bf"
['1597035529098260480'],2022-11-28T01:11:56.000Z,1597035529098260480,472898734,en,"1 ticket to Gun at O2 Academy Islington - Islington, 01 Dec, 12% below face value (plus fees). All major debit / credit cards supported: https://t.co/36u40rtBql"
['1597008770743214080'],2022-11-27T23:25:36.000Z,1597008770743214080,472898734,en,"1 ticket to Jamie T at Finsbury Park - London, 30 Jun, 36% below face value (plus fees). To buy these tickets and more:https://t.co/Mu3k0TFpLI"
['1597006756093345794'],2022-11-27T23:17:36.000Z,1597006756093345794,472898734,en,"2 tickets to Blossoms at O2 Academy Brixton - London, 03 Dec, face value (plus fees). Buy with protection: https://t.co/gfrkEVbPNy"
['1597005014169706496'],2022-11-27T23:10:40.000Z,1597005014169706496,472898734,en,"2 tickets to The Cure at OVO Wembley Arena - Wembley, 12 Dec, face value (plus fees). Buy &amp; sell with protection: https://t.co/kKwKf6H4KC"
['1597004972599934976'],2022-11-27T23:10:31.000Z,1597004972599934976,472898734,en,"2 tickets to Blossoms at O2 Academy Brixton - London, 03 Dec, face value (plus fees). All major debit / credit cards supported: https://t.co/YlcKcyaO1H"
['1597004929717395456'],2022-11-27T23:10:20.000Z,1597004929717395456,472898734,en,"2 tickets to Scouting For Girls at The Nick Rayns LCR - Norwich, 10 Dec, face value (plus fees). All major debit / credit cards supported: https://t.co/vcNsoCv4s0"
['1597002348530130944'],2022-11-27T23:00:05.000Z,1597002348530130944,472898734,en,"1 ticket to N-Dubz at Cardiff International Arena - Cardiff, 29 Nov, 14% below face value (plus fees). All major debit / credit cards supported: https://t.co/DAAU8A4u1Q"
['1597000207849357316'],2022-11-27T22:51:35.000Z,1597000207849357316,472898734,en,"2 tickets to Paolo Nutini at The OVO Hydro - Glasgow, 13 Dec, face value (plus fees). All major debit / credit cards supported: https://t.co/oxeoXUVQrH"
['1596999326605410304'],2022-11-27T22:48:04.000Z,1596999326605410304,472898734,en,"1 ticket to Shinedown at OVO Wembley Arena - Wembley, 01 Dec, face value (plus fees). Buy &amp; sell with protection: https://t.co/DFjuhGVYrk"
['1596998885813022720'],2022-11-27T22:46:19.000Z,1596998885813022720,472898734,en,"3 tickets to Arctic Monkeys at Emirates Stadium - London, 17 Jun, face value (plus fees). Buy &amp; sell with protection: https://t.co/jXXL8CzbBg"
['1596998696809504769'],2022-11-27T22:45:34.000Z,1596998696809504769,472898734,en,"2 tickets to Nation Of Language at Gorilla - Manchester, 01 Dec, face value (plus fees). To buy these tickets and more:https://t.co/qi3vV5xO84"
['1596998570779070466'],2022-11-27T22:45:04.000Z,1596998570779070466,472898734,en,"1 ticket to Shinedown at OVO Wembley Arena - Wembley, 01 Dec, face value (plus fees). Buy with protection: https://t.co/DFjuhGVqBM"
['1596998507935645697'],2022-11-27T22:44:49.000Z,1596998507935645697,472898734,en,"2 tickets to N-Dubz at Cardiff International Arena - Cardiff, 28 Nov, face value (plus fees). All major debit / credit cards supported: https://t.co/O136SA2HrB"
['1596998004069785601'],2022-11-27T22:42:49.000Z,1596998004069785601,472898734,en,"2 tickets to Radio X presents Kasabian at O2 Academy Sheffield - Sheffield, 28 Nov, face value (plus fees). Buy &amp; sell with protection: https://t.co/MxqtSRPSNK"
['1596997941205819394'],2022-11-27T22:42:34.000Z,1596997941205819394,472898734,en,"2 tickets to Rod Stewart at Utilita Arena Birmingham - Birmingham, 09 Dec, face value (plus fees). Buy &amp; sell with protection: https://t.co/x1scNdzCX6"
