edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597062876011040768'],2022-11-28T03:00:36.000Z,1597062876011040768,822926139693953024,qme,@SarahIronside6 https://t.co/jJgnhgfQB5
['1597062816929746945'],2022-11-28T03:00:22.000Z,1597062816929746945,822926139693953024,en,RT @SarahIronside6: Musk claims his twitter allows us to understand the other side better. What he doesn’t get is that I don’t want to unde…
['1596992532684361729'],2022-11-27T22:21:05.000Z,1596992532684361729,822926139693953024,en,RT @Irma_Spikeymama: Definitely sharing this😁 https://t.co/vIENAzctma
['1596992408239353856'],2022-11-27T22:20:35.000Z,1596992408239353856,822926139693953024,es,@PensTheName Mmmmmmmmm.....ipa... https://t.co/0Z4qXOgQK9
['1596992316379914240'],2022-11-27T22:20:13.000Z,1596992316379914240,822926139693953024,zxx,RT @PensTheName: https://t.co/jrFEJZqzKM
['1596992286566776832'],2022-11-27T22:20:06.000Z,1596992286566776832,822926139693953024,qme,@PensTheName https://t.co/fax6XKLw2N
['1596992253779939328'],2022-11-27T22:19:58.000Z,1596992253779939328,822926139693953024,zxx,RT @PensTheName: https://t.co/ZlmJkkHLYZ
['1596991823494647809'],2022-11-27T22:18:16.000Z,1596991823494647809,822926139693953024,en,"RT @ClaraElenaDice: Was I nuts to write an unplanned 10k word, 100 page poetry book in the space of a month about a subject with little to…"
['1596987727165419520'],2022-11-27T22:01:59.000Z,1596987727165419520,822926139693953024,und,@_B___S 😄😄😄😄😄😄🥰🥰
['1596987704444878849'],2022-11-27T22:01:53.000Z,1596987704444878849,822926139693953024,en,RT @_B___S: Not the smartest but certainly the cutest good boy https://t.co/vkwXkHMoZ4
['1596986126245715969'],2022-11-27T21:55:37.000Z,1596986126245715969,822926139693953024,und,@We_Like_Dogs Bob.
['1596986095547256833'],2022-11-27T21:55:30.000Z,1596986095547256833,822926139693953024,en,RT @We_Like_Dogs: First wash in new home 🤗🥰. Any suggestions for a name 🐶 ? https://t.co/NordGli7SZ
['1596985930342354944'],2022-11-27T21:54:51.000Z,1596985930342354944,822926139693953024,und,@Yoda4ever 😄😄😄🥰🥰🥰
['1596985906824892416'],2022-11-27T21:54:45.000Z,1596985906824892416,822926139693953024,en,RT @Yoda4ever: Cat patiently waits while grandma fixes his favorite toy...🐈🐾🧸 https://t.co/WuzoLMc7sF
['1596968373019381760'],2022-11-27T20:45:05.000Z,1596968373019381760,822926139693953024,qme,@GeorgeTakei https://t.co/LLAi34Hzir
['1596968341360386049'],2022-11-27T20:44:57.000Z,1596968341360386049,822926139693953024,en,"RT @GeorgeTakei: When I turned 70, I thought, well that’s it. I’ve had a great career, but it’s winding down.

Boy was I wrong. I found soc…"
['1596967975449686016'],2022-11-27T20:43:30.000Z,1596967975449686016,822926139693953024,qme,@jimrosecircus1 https://t.co/aJNEsjlEgo
['1596967914976210944'],2022-11-27T20:43:15.000Z,1596967914976210944,822926139693953024,zxx,RT @jimrosecircus1: https://t.co/NFKm0nVJZk
['1596966667686662144'],2022-11-27T20:38:18.000Z,1596966667686662144,822926139693953024,en,RT @TeamPelosi: Hello Georgia voters: make your plan to vote and re-elect Sen. Raphael Warnock at https://t.co/TDjO2HsAfb and share this re…
['1596966487470006273'],2022-11-27T20:37:35.000Z,1596966487470006273,822926139693953024,und,@puppiesDoglover 🥰🥰🥰🥰🥰
['1596966465600880641'],2022-11-27T20:37:30.000Z,1596966465600880641,822926139693953024,en,RT @puppiesDoglover: caption this🥰😍🤣 https://t.co/pxNbF4nsIi
['1596965660319707136'],2022-11-27T20:34:18.000Z,1596965660319707136,822926139693953024,qme,@Lebedos86 https://t.co/rrgPyBCpaJ
['1596965605466574851'],2022-11-27T20:34:05.000Z,1596965605466574851,822926139693953024,en,RT @Lebedos86: “Sunday Morning!” 🐶 https://t.co/4KUWorsb6t
['1596965437086236672'],2022-11-27T20:33:25.000Z,1596965437086236672,822926139693953024,qme,@JenniferECross https://t.co/cgUdfIxUL9
['1596965286422667265'],2022-11-27T20:32:49.000Z,1596965286422667265,822926139693953024,en,RT @JenniferECross: Who else has tinnitus?
['1596964860839235584'],2022-11-27T20:31:07.000Z,1596964860839235584,822926139693953024,qme,@buitengebieden https://t.co/802wJA0DFq
['1596964826252972033'],2022-11-27T20:30:59.000Z,1596964826252972033,822926139693953024,en,RT @buitengebieden: Peekaboo.. 😂 https://t.co/ULn8wP3c1S
['1596964247233515521'],2022-11-27T20:28:41.000Z,1596964247233515521,822926139693953024,qme,@HeckinGoodDogs https://t.co/ABJN5voQkY
['1596964216824426496'],2022-11-27T20:28:34.000Z,1596964216824426496,822926139693953024,en,"RT @HeckinGoodDogs: Faster, you two legger https://t.co/O1iyb7eaIY"
['1596963942697664512'],2022-11-27T20:27:28.000Z,1596963942697664512,822926139693953024,qme,@AudreyStJames1 https://t.co/QUOV1f1EKw
['1596963416664870912'],2022-11-27T20:25:23.000Z,1596963416664870912,822926139693953024,en,RT @AudreyStJames1: Will the reichwing ever wise up to the fact that most of the country ain't buying the bs they're selling?  We're going…
['1596963365376917504'],2022-11-27T20:25:11.000Z,1596963365376917504,822926139693953024,en,RT @DLgodlessbitch: In the beginning… https://t.co/HKeiCJEINd
['1596962913981714433'],2022-11-27T20:23:23.000Z,1596962913981714433,822926139693953024,en,"RT @mmpadellan: REMINDER: Ron DeSantis is just as bad, if not worse, than trump.

Don't be fooled by his ability to form complete sentences."
['1596962799015845888'],2022-11-27T20:22:56.000Z,1596962799015845888,822926139693953024,und,@_B___S 🥰🥰🥰🥰🥰
['1596962752756842496'],2022-11-27T20:22:45.000Z,1596962752756842496,822926139693953024,en,RT @_B___S: Dog hugs his owner after undergoing surgery. https://t.co/L5T0g2FJEb
['1596962641624588288'],2022-11-27T20:22:18.000Z,1596962641624588288,822926139693953024,en,"RT @EricFoltz: Look who else hangs out with NAZIs.

Paul Gosar https://t.co/5s21RbpVag"
['1596962559369703424'],2022-11-27T20:21:58.000Z,1596962559369703424,822926139693953024,und,@buitengebieden 😄😄😄😄😄🥰
['1596962527950569472'],2022-11-27T20:21:51.000Z,1596962527950569472,822926139693953024,en,RT @buitengebieden: Garfield in real life.. 😅 https://t.co/B9bkjYvEHI
['1596962371456507905'],2022-11-27T20:21:14.000Z,1596962371456507905,822926139693953024,qme,@HeckinGoodDogs https://t.co/TsVGLCwSML
['1596962340263858176'],2022-11-27T20:21:06.000Z,1596962340263858176,822926139693953024,en,RT @HeckinGoodDogs: Is that snack for me? https://t.co/kUG6ZU4Xml
['1596962042795421699'],2022-11-27T20:19:55.000Z,1596962042795421699,822926139693953024,qme,@DLgodlessbitch https://t.co/G66OvW9kbA
['1596961891817263104'],2022-11-27T20:19:19.000Z,1596961891817263104,822926139693953024,und,RT @DLgodlessbitch: 🤨 https://t.co/plrW0A8zGY
['1596961847919665152'],2022-11-27T20:19:09.000Z,1596961847919665152,822926139693953024,en,@ClaraElenaDice This is what I get.......😞 https://t.co/fhNbXUOsHH
['1596961577512898560'],2022-11-27T20:18:04.000Z,1596961577512898560,822926139693953024,en,RT @ClaraElenaDice: I don’t know how anyone survives being sick without a cat. Having a lil guy just to squish and give forehead kisses to…
['1596961403092750336'],2022-11-27T20:17:23.000Z,1596961403092750336,822926139693953024,qme,@jimrosecircus1 https://t.co/jj2SbC03qI
['1596961377901776897'],2022-11-27T20:17:17.000Z,1596961377901776897,822926139693953024,en,"RT @jimrosecircus1: Boat for sale, only 4 bucks. https://t.co/Xrt0wCBrEH"
['1596961300588154880'],2022-11-27T20:16:58.000Z,1596961300588154880,822926139693953024,en,@JillFanoO4 Right??!!! 🤮🤮🤮🤬🤬🤮🤮🤮 https://t.co/auKoEEFO4e
