id,author_id,lang,text,edit_history_tweet_ids,created_at
1596967103109959681,1078176518780596224,en,RT @Pacers: sunday starters. https://t.co/JHFwrPuPJf,['1596967103109959681'],2022-11-27T20:40:02.000Z
1596962455150034944,1078176518780596224,en,"Paul George &amp; Kawhi both out.

Important winnable game to start the tough road trip vs an undermanned Clippers team.

Would be great to get it off to a good start!",['1596962455150034944'],2022-11-27T20:21:34.000Z
1596676743922077696,1078176518780596224,en,RT @CharronElliott1: Easily,['1596676743922077696'],2022-11-27T01:26:15.000Z
1596676729044897792,1078176518780596224,en,"RT @benmathurhim: Pacers, please extend this man",['1596676729044897792'],2022-11-27T01:26:11.000Z
1596636230653214720,1078176518780596224,en,RT @PropBomb: Tyrese Haliburton is 22 years old and has already cemented himself as Indiana's greatest point guard of all time. Wild.,['1596636230653214720'],2022-11-26T22:45:16.000Z
1596636215885049856,1078176518780596224,en,"RT @Pacers: that'll end this one. night. 😴

@BennMathurin | #BoomBaby https://t.co/Iii7eNwgAR",['1596636215885049856'],2022-11-26T22:45:12.000Z
1596636155680026624,1078176518780596224,en,"RT @statmuse: Most games with 15+ assists on 0 turnovers in the last 5 seasons:

3 — Tyrese Haliburton
3 — Rest of NBA combined https://t.c…",['1596636155680026624'],2022-11-26T22:44:58.000Z
1596598733302829056,1078176518780596224,en,"Myles Turner is shooting:
- 57% from the field
- 47% from 3PT
- 84% from the FT line

True shooting percentage of 70% 🔥🔥 https://t.co/Xe5ThdRoZe",['1596598733302829056'],2022-11-26T20:16:16.000Z
1596521290361622529,1078176518780596224,en,OG Anunoby would be incredible with this current Pacers team.,['1596521290361622529'],2022-11-26T15:08:32.000Z
1596424236780122112,1078176518780596224,en,RT @itsCSB__: the exciting part about this team is that Tyrese and Mathurin are only going to get better,['1596424236780122112'],2022-11-26T08:42:52.000Z
1596424192979013632,1078176518780596224,qst,RT @CaylemFarquhar: HIM,['1596424192979013632'],2022-11-26T08:42:42.000Z
1596395619719221253,1078176518780596224,art,RT @CB_8032: ♠️♠️,['1596395619719221253'],2022-11-26T06:49:09.000Z
1596395362126041088,1078176518780596224,art,RT @Tim_Hartog86: 👏,['1596395362126041088'],2022-11-26T06:48:08.000Z
1596393957092884480,1078176518780596224,en,RT @whatsontapnba: The “point god” after Chris Paul,['1596393957092884480'],2022-11-26T06:42:33.000Z
1596388553319415809,1078176518780596224,en,RT @Pacers: PACERS WIN.😤 https://t.co/qTxdyfPzL3,['1596388553319415809'],2022-11-26T06:21:05.000Z
1596388452286992386,1078176518780596224,und,@walterl15332544 👀👀,['1596388452286992386'],2022-11-26T06:20:41.000Z
1596388412449509376,1078176518780596224,en,@YungEenLaced THE perfect fit!,['1596388412449509376'],2022-11-26T06:20:31.000Z
1596375299851419650,1078176518780596224,en,"@IndyInThePaint Not enough upside. 

He’s very valuable though.",['1596375299851419650'],2022-11-26T05:28:25.000Z
1596375187557036032,1078176518780596224,en,"RT @DBSportsYT: Okay

Real talk

When are we going to start talking about Tyrese Haliburton as the MVP of the league?

Pacers are ROLLING h…",['1596375187557036032'],2022-11-26T05:27:58.000Z
1596375114055983105,1078176518780596224,en,RT @SportyGman10: My point guard is elite 🔥,['1596375114055983105'],2022-11-26T05:27:41.000Z
1596375084255436800,1078176518780596224,en,RT @SpencySpence_: I don’t even know what to say anymore,['1596375084255436800'],2022-11-26T05:27:33.000Z
1596366923251732480,1078176518780596224,cy,@The_Real_CJake @ReggieTsang Bennedict Mathurin.,['1596366923251732480'],2022-11-26T04:55:08.000Z
1596363402582331394,1078176518780596224,en,"Brooklyn Nets 4th Qtr Field Goals:

Kevin Durant - 8/10 (80%)
Rest of the Nets Team - 0/8 (0%)

Lost the quarter by 17.

Go Pacers 🥰😎",['1596363402582331394'],2022-11-26T04:41:08.000Z
1596359659316981760,1078176518780596224,cy,@ReggieTsang Benedict Mathurin.,['1596359659316981760'],2022-11-26T04:26:16.000Z
1596359602450616320,1078176518780596224,cy,RT @ReggieTsang: @PacersWorld Bennedict Mathurin,['1596359602450616320'],2022-11-26T04:26:02.000Z
1596352621237129217,1078176518780596224,es,RT @sphesihle_cm: Elite.,['1596352621237129217'],2022-11-26T03:58:18.000Z
1596351044703117314,1078176518780596224,und,😂 https://t.co/W9s8gIMwbz https://t.co/rFn3Ox9U6T,['1596351044703117314'],2022-11-26T03:52:02.000Z
1596350455931895808,1078176518780596224,en,RT @JrodCampbell20: Turnover ratio of infinity lol,['1596350455931895808'],2022-11-26T03:49:42.000Z
1596350398092414976,1078176518780596224,art,👀🔥 https://t.co/V4fYqW7Ffl,['1596350398092414976'],2022-11-26T03:49:28.000Z
1596350340064239616,1078176518780596224,en,"RT @extrastatmuse: @PacersWorld @statmuse @TyHaliburton22 Haliburton is the 6th player in NBA history with 20p/15a/4s and 0 TOV.

• Tyrese…",['1596350340064239616'],2022-11-26T03:49:14.000Z
1596350112783282176,1078176518780596224,en,RT @jlj9711: KING 👑 MY MIP AND  AN ALL STAR,['1596350112783282176'],2022-11-26T03:48:20.000Z
1596349934630211585,1078176518780596224,hi,RT @MattStevens317: Sheesh,['1596349934630211585'],2022-11-26T03:47:37.000Z
1596349900425691144,1078176518780596224,qst,RT @Don_Lako: Wow,['1596349900425691144'],2022-11-26T03:47:29.000Z
1596349879500296192,1078176518780596224,en,RT @TommyWidgery: Nah that’s crazy,['1596349879500296192'],2022-11-26T03:47:24.000Z
1596349818267656193,1078176518780596224,en,@bobwasson @statmuse @TyHaliburton22 Crazy 💯💯,['1596349818267656193'],2022-11-26T03:47:10.000Z
1596349691717115904,1078176518780596224,en,RT @NbaWoody: Crazy that he just floats through the game quietly &amp; ends with numbers like these 😂,['1596349691717115904'],2022-11-26T03:46:39.000Z
1596349560884199424,1078176518780596224,art,RT @kaylasview: 🐐,['1596349560884199424'],2022-11-26T03:46:08.000Z
1596348298197368833,1078176518780596224,en,RT @Layzeiize: point god.,['1596348298197368833'],2022-11-26T03:41:07.000Z
1596347626697678848,1078176518780596224,en,"Tyrese Haliburton.

21 points.
15 assists.
4 steals. 
ZERO turnovers. https://t.co/rCUeoNwx8S",['1596347626697678848'],2022-11-26T03:38:27.000Z
1596346651752685568,1078176518780596224,cy,@WorldWideWob Bennedict Mathurin.,['1596346651752685568'],2022-11-26T03:34:35.000Z
1596346618202443776,1078176518780596224,en,Bennedict. https://t.co/A417vRE8IL,['1596346618202443776'],2022-11-26T03:34:27.000Z
1596346570727116801,1078176518780596224,en,GREAT TEAM WIN! https://t.co/DPVPyG2y81,['1596346570727116801'],2022-11-26T03:34:15.000Z
1596345466756943872,1078176518780596224,en,Love this team so much!,['1596345466756943872'],2022-11-26T03:29:52.000Z
1596341647444697088,1078176518780596224,cy,RT @EklavyaChawla16: Bennedict Mathurin.,['1596341647444697088'],2022-11-26T03:14:42.000Z
1596341640775729153,1078176518780596224,cy,@EklavyaChawla16 Bennedict Mathurin.,['1596341640775729153'],2022-11-26T03:14:40.000Z
1596340580568924160,1078176518780596224,zxx,RT @itsCSB__: https://t.co/pyIPUuXF8U,['1596340580568924160'],2022-11-26T03:10:27.000Z
1596340475937845248,1078176518780596224,cy,RT @pacers_fear31: Bennedict Mathurin.,['1596340475937845248'],2022-11-26T03:10:02.000Z
1596340471403806720,1078176518780596224,cy,RT @n_zon31: Bennedict Mathurin.,['1596340471403806720'],2022-11-26T03:10:01.000Z
1596340462335713280,1078176518780596224,cy,@n_zon31 Bennedict Mathurin.,['1596340462335713280'],2022-11-26T03:09:59.000Z
1596338241594339331,1078176518780596224,cy,@pacers_fear31 Bennedict Mathurin.,['1596338241594339331'],2022-11-26T03:01:09.000Z
1596337678647455744,1078176518780596224,cy,Bennedict Mathurin.,['1596337678647455744'],2022-11-26T02:58:55.000Z
1596333380362461184,1078176518780596224,und,@TaurLee ❤️❤️😂,['1596333380362461184'],2022-11-26T02:41:50.000Z
1596324396201021441,1078176518780596224,en,"Myles Turner first half vs Brooklyn:

15 Points.
6/8 FG (75%)
Only 14 minutes.

🔥🔥🔥 https://t.co/lMUSe2Ung4",['1596324396201021441'],2022-11-26T02:06:08.000Z
1596313272130891776,1078176518780596224,en,"The final piece to this Pacers puzzle will absolutely be a true 6’7 - 6’11 dominating wing.

Biggest hole on the roster.",['1596313272130891776'],2022-11-26T01:21:56.000Z
1596310809281724417,1078176518780596224,en,"Myles Turner career highs is 2022/23:

PPG 18.4
RPG 8.4
FG: 55%
FT: 84%
3P: 45% 👀🔥
FTA: 4.8
FGA: 11 https://t.co/4FH56U8xfq",['1596310809281724417'],2022-11-26T01:12:09.000Z
1596138600454053888,1078176518780596224,pt,RT @Original_Turner: Nostalgia,['1596138600454053888'],2022-11-25T13:47:51.000Z
1596136164364529666,1078176518780596224,en,RT @Pacers: Bennedict Mathurin up and under. HOW?! 🤯 https://t.co/X6AsHIZdrG,['1596136164364529666'],2022-11-25T13:38:11.000Z
1596136003148058624,1078176518780596224,en,RT @WorldWideWob: anyone ever won Rookie of the Year and 6th Man in the same season? asking for a friend. (the friend is Bennedict Mathurin…,['1596136003148058624'],2022-11-25T13:37:32.000Z
1596135958558420993,1078176518780596224,en,"RT @overtime: SHEEEESH 🤧 
(📸: @Pacers) https://t.co/JCXajrgpiX",['1596135958558420993'],2022-11-25T13:37:21.000Z
1596135947741331456,1078176518780596224,en,RT @Pacers: .@Original_Turner HAS BEEN CLEARED FOR TAKEOFF 🛫 https://t.co/zzzTeN5T8f,['1596135947741331456'],2022-11-25T13:37:19.000Z
1596135915357081607,1078176518780596224,en,"RT @itsCSB__: they called me a madman saying that Myles would thrive as the solo center

where y'all at now",['1596135915357081607'],2022-11-25T13:37:11.000Z
1596135864538894336,1078176518780596224,en,RT @NbaWoody: List of 6’6 shooting guards in NBA history that are fully convinced they are better than anyone &amp; everyone (and they might ac…,['1596135864538894336'],2022-11-25T13:36:59.000Z
1596135834730004480,1078176518780596224,en,RT @AKRileyy5: I knew that poster looked familiar @Original_Turner 🧐 https://t.co/zfKp9GbYxp,['1596135834730004480'],2022-11-25T13:36:52.000Z
