text,id,created_at,lang,edit_history_tweet_ids,author_id
RT @TonyHussein4: The Constitution has an answer for seditious Republican members of Congress. The Constitution stipulates that insurrectio…,1597061260411277312,2022-11-28T02:54:11.000Z,en,['1597061260411277312'],357232722
RT @realTuckFrumper: Republicans Got A Taste Of Their Own Medicine Waiting In Lines To Vote https://t.co/ovZIwXVEom,1597061203141939201,2022-11-28T02:53:57.000Z,en,['1597061203141939201'],357232722
RT @realTuckFrumper: Unpopular U.S. Supreme Court Violates Legal Ethics With Impunity. Who Will Guard the Guardians? https://t.co/sGBeMYNwAk,1597060970979155968,2022-11-28T02:53:02.000Z,en,['1597060970979155968'],357232722
RT @glennkirschner2: Special Counsel Jack Smith's Thanksgiving Day court filing that destroys Trump's Lawyer's legal arguments. #JusticeMat…,1597060558875856896,2022-11-28T02:51:23.000Z,en,['1597060558875856896'],357232722
"RT @AVindman: Tesla stock is plummeting, Twitter is on the verge of insolvency, SpaceX succeeded in spite of you. You have a chance to salv…",1597060515489947648,2022-11-28T02:51:13.000Z,en,['1597060515489947648'],357232722
RT @BlackKnight10k: Imagine the downward spiral your life must be in to have dinner with Trump and it makes Trump look bad.,1597060418912288769,2022-11-28T02:50:50.000Z,en,['1597060418912288769'],357232722
"RT @joncoopertweets: WOW! President Biden just granted all Veterans and Gold Star families free access to national parks.

Raise your hand…",1597060367510687744,2022-11-28T02:50:38.000Z,en,['1597060367510687744'],357232722
RT @PalmerReport: Lt. Col. Alexander Vindman is under attack from prominent villains yet again. He’s a patriot and we all stand with him!,1597060315086135296,2022-11-28T02:50:25.000Z,en,['1597060315086135296'],357232722
RT @JDCocchiarella: Clarence Thomas is a great reason why Supreme Court Justices should be bound by a basic code of ethics.,1597059856560627713,2022-11-28T02:48:36.000Z,en,['1597059856560627713'],357232722
RT @redsheri1: Thank you GA. Be patient. Have a voting plan this week. Be prepared to wait in long lines but do vote. #GARunoff,1597059824163774464,2022-11-28T02:48:28.000Z,en,['1597059824163774464'],357232722
"RT @santiagomayer_: Hey, voters born after 1990: 

Herschel Walker says no one gave you a right to change the country. 

Let’s laugh in his…",1597059761266388992,2022-11-28T02:48:13.000Z,en,['1597059761266388992'],357232722
RT @Allareblessed2: Hold Putin accountable.  Tweet this every day. https://t.co/R4Lki3DRXk,1597059695831056385,2022-11-28T02:47:58.000Z,en,['1597059695831056385'],357232722
RT @taradublinrocks: Now do the Trumps https://t.co/GY6WRzd700,1597059653195599873,2022-11-28T02:47:47.000Z,en,['1597059653195599873'],357232722
RT @realTuckFrumper: Midterm Voter Fraud Audits Debunk Phony GOP Narrative https://t.co/TCOxfN6LE3,1597059627933650944,2022-11-28T02:47:41.000Z,fr,['1597059627933650944'],357232722
RT @AmoneyResists: Just a casual reminder that Trump’s tax returns contain proof that he’s owned by Russia and Saudi Arabia (among other Am…,1597058788472725504,2022-11-28T02:44:21.000Z,en,['1597058788472725504'],357232722
"RT @RonFilipkowski: Got to remember to stand up and clap while you’re eating if he walks in. His house, his rules. https://t.co/fNi6EzXYrL",1597057804635774977,2022-11-28T02:40:27.000Z,en,['1597057804635774977'],357232722
