edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597032604108468225'],2022-11-28T01:00:18.000Z,1597032604108468225,1590160007382827008,en,RT @JDCocchiarella: Clarence Thomas is a great reason why Supreme Court Justices should be bound by a basic code of ethics.
['1597029494191456256'],2022-11-28T00:47:57.000Z,1597029494191456256,1590160007382827008,en,"RT @joncoopertweets: Raise your hand if you never invited Nazis to dinner!

I want EVERYONE to follow you!"
['1597029244068323328'],2022-11-28T00:46:57.000Z,1597029244068323328,1590160007382827008,en,RT @HumbertoGS: Great to be with @ReverendWarnock &amp; @CoryBooker today. https://t.co/ZeQIHAbCBS
['1597029108029960192'],2022-11-28T00:46:25.000Z,1597029108029960192,1590160007382827008,en,RT @nathanlawkc: Students from the elite school Tsinghua University protested with Friedmann equation. I have no idea what this equation me…
['1597028377764171776'],2022-11-28T00:43:31.000Z,1597028377764171776,1590160007382827008,en,"RT @apmassaro3: Ukraine is trouncing Russia, the Iranian people are revolting against the dictator, and the Chinese people are demanding de…"
['1597028344834686976'],2022-11-28T00:43:23.000Z,1597028344834686976,1590160007382827008,en,"RT @TimothyDSnyder: I ran the United by Bravery race to protect Ukrainian cities from drone attacks. You can join too, any time today.
Regi…"
['1597028257291194368'],2022-11-28T00:43:02.000Z,1597028257291194368,1590160007382827008,en,"RT @olex_scherba: Kyiv tonight. Ukraine is beautiful - and russia can go to hell!

#StandWithUkraine https://t.co/xtQUxeju2h"
['1597028164395749376'],2022-11-28T00:42:40.000Z,1597028164395749376,1590160007382827008,en,RT @SamRamani2: BREAKING: Britain confirms that it has supplied Brimstone-2 precision guided missiles to Ukraine
['1597028030085746689'],2022-11-28T00:42:08.000Z,1597028030085746689,1590160007382827008,en,"RT @DefenceU: In 1918, one of the greatest modern aircraft designers, Igor Sikorsky from Kyiv, was forced by the Bolshevik coup to move to…"
['1596992282040758272'],2022-11-27T22:20:05.000Z,1596992282040758272,1590160007382827008,en,RT @marceelias: Things are going great here. Twitter just informed me that this reply to one of my tweets does not violate its safety polic…
['1596992236989739008'],2022-11-27T22:19:54.000Z,1596992236989739008,1590160007382827008,en,"RT @OglyFederico: @BillKristol @SpiroAgnewGhost Cowards of the World, Unite!
The GOP"
['1596992213984358400'],2022-11-27T22:19:49.000Z,1596992213984358400,1590160007382827008,en,"RT @BillKristol: “Spokespeople for nearly two dozen House and Senate Republicans—including party leaders, co-chairs of caucuses and task fo…"
['1596992080987197440'],2022-11-27T22:19:17.000Z,1596992080987197440,1590160007382827008,zxx,RT @ennui365: https://t.co/xzoBOlqRjr
['1596991956093403138'],2022-11-27T22:18:47.000Z,1596991956093403138,1590160007382827008,en,RT @mere___dith: go mom!!!!!!!!!
['1596991057434382337'],2022-11-27T22:15:13.000Z,1596991057434382337,1590160007382827008,en,"RT @Trouble4ever: @MollyJongFast @KellyVotesBlue Are you kidding me??
Republicans are trying to destroy themselves."
['1596990675169734656'],2022-11-27T22:13:42.000Z,1596990675169734656,1590160007382827008,en,RT @typo_cat: @GileadResistor @POTUS Biden has said he doesn't want to overstep his authority on executive orders. And said that even thoug…
['1596989797574135808'],2022-11-27T22:10:13.000Z,1596989797574135808,1590160007382827008,en,RT @folkslinger: Wow! What a fabulous morning. https://t.co/kgFvgPKXTU
