lang,text,edit_history_tweet_ids,created_at,author_id,id
en,"@matress_island Even with older cases in US TV series, ""filler"" could mean anything from ""bottle episode of zero budget &amp; no consequences slapped together to make the 20+ episode order"" to ""genuinely brilliant spec script from outside writer"". Or even both simultaneously!!",['1596962066149314560'],2022-11-27T20:20:01.000Z,1613712481,1596962066149314560
en,The other plane in the first version is ascending at an alarming angle. Also I love the little framed photo hanging in the second set https://t.co/jSSW397IaF,['1596737981230256128'],2022-11-27T05:29:35.000Z,1613712481,1596737981230256128
en,"Can someone help me conclude whether Disney was better when it employed more secret perverts? Like there's no way this was intentionally pushed through as is if they still got sickos on board, right? But I'm asking if that is a bad thing after all https://t.co/hsZPYZXZeC",['1596416084563079168'],2022-11-26T08:10:29.000Z,1613712481,1596416084563079168
en,@Xepla Nora in the background like... https://t.co/GtIL2ZE1Jx,['1595883543246569473'],2022-11-24T20:54:21.000Z,1613712481,1595883543246569473
en,Incredible. Just a monumental achievement in filmmaking. https://t.co/uHvd6BHfWY,['1595694656389795840'],2022-11-24T08:23:47.000Z,1613712481,1595694656389795840
en,RT @Jest_Iris: whoever has my voodoo doll I need you to get some cardio in for me,['1595528290919673856'],2022-11-23T21:22:42.000Z,1613712481,1595528290919673856
en,RT @Jest_Iris: gonna start signing off all my emails with hakuna matata,['1595507580805484544'],2022-11-23T20:00:25.000Z,1613712481,1595507580805484544
en,Slender person portraying badass star of the post apocalypse is one of the last people you'd find useful in actual apocalyptic scenario. Love acting https://t.co/IKCi6XKys3,['1595492853345832960'],2022-11-23T19:01:53.000Z,1613712481,1595492853345832960
es,RT @weirdlilguys: elevator butt https://t.co/q67o9IXcEQ,['1595411598340128770'],2022-11-23T13:39:01.000Z,1613712481,1595411598340128770
zxx,RT @RespectfulMemes: https://t.co/miXg96QGS7,['1595387934693556224'],2022-11-23T12:04:59.000Z,1613712481,1595387934693556224
en,I'm fucking slain https://t.co/aqdYF9klZx,['1595172893427904512'],2022-11-22T21:50:29.000Z,1613712481,1595172893427904512
en,"@brosaleigh Enchilada, kielbasa,
Cabbage with some salsa—",['1595172343164567552'],2022-11-22T21:48:18.000Z,1613712481,1595172343164567552
en,@brosaleigh God I ordered one (1) interface from them a couple years ago and have not stopped hearing from them (I have not told them to stop sending me deals on gear I will never have the budget to justify),['1595157205799809024'],2022-11-22T20:48:09.000Z,1613712481,1595157205799809024
en,@brianneopal Believe me I was kicking and screaming (i.e. silently fuming) about it when I found out my error in judgment,['1594567584716058625'],2022-11-21T05:45:12.000Z,1613712481,1594567584716058625
en,@brianneopal One of very few shows where I think waiting a week between installments is an integral part of the experience. I say this as someone who made the exact same mistake on week 6 and now has to rationalize why it's actually for the better! Honestly!!,['1594534348237438978'],2022-11-21T03:33:08.000Z,1613712481,1594534348237438978
qme,@Jest_Iris @PFTompkins https://t.co/xQ8fs8gC4a,['1594449831854243841'],2022-11-20T21:57:18.000Z,1613712481,1594449831854243841
en,"""i know you will like it"" in this context has such an overtly threatening, powerful energy https://t.co/e9Nh6sk9t9",['1594449496423161856'],2022-11-20T21:55:58.000Z,1613712481,1594449496423161856
en,"@Jest_Iris Hearing this in Paul F. Tomkins voice followed immediately by ""Let's find out!""",['1594449006587183105'],2022-11-20T21:54:01.000Z,1613712481,1594449006587183105
en,"@Jest_Iris I hate clutter but fucking love decluttering, I'm a match made in heaven",['1594409470867562496'],2022-11-20T19:16:55.000Z,1613712481,1594409470867562496
en,@Jest_Iris my slut era is playing a game that isn't ffxiv for a brief period of respite,['1594210650997559301'],2022-11-20T06:06:52.000Z,1613712481,1594210650997559301
en,RT @kohakuoukawa: i cant stop thinking about it https://t.co/rUzQwv2fLT,['1594191729284251648'],2022-11-20T04:51:41.000Z,1613712481,1594191729284251648
en,RT @upblissed: y’all ever cum so hard,['1593871579234328576'],2022-11-19T07:39:31.000Z,1613712481,1593871579234328576
en,RT @Austen: People are saying twitter is going to go down as if the way servers stay up is a bunch of infra engineers sitting in the back r…,['1593506469869387776'],2022-11-18T07:28:42.000Z,1613712481,1593506469869387776
en,"RT @PintLive: The final days were upon us, the fabric of the star had begun to fray💀💀💀 https://t.co/oGTc4bxaKA",['1593500138194239491'],2022-11-18T07:03:33.000Z,1613712481,1593500138194239491
en,RT @irishfino: can't believe ffxiv predicted a blue bird destroying a world because of a man who can't manage his emotions,['1593500112155987969'],2022-11-18T07:03:27.000Z,1613712481,1593500112155987969
