id,author_id,created_at,text,edit_history_tweet_ids,lang
1596974483461779456,377776924,2022-11-27T21:09:21.000Z,"RT @chude__: The Moment Tinubu was carried to the stage during APC rally in Surulere.

Do you ever wonder why there are so many people arou…",['1596974483461779456'],en
1596974413161062402,377776924,2022-11-27T21:09:05.000Z,"RT @FinPlanKaluAja1: Nigerians are traumatized, they are shell shocked, that's why bad CEOs reign .

The Central Bank just said it receives…",['1596974413161062402'],en
1596973923115339777,377776924,2022-11-27T21:07:08.000Z,"RT @ChrisSunny14: @anonymousmoood @UchePOkoye Now tell me why the woman of the other room no go explode, $10b na your mate?",['1596973923115339777'],en
1596973545304694785,377776924,2022-11-27T21:05:38.000Z,"RT @Dadiyata_: I have two questions:

1. What would have happened if Dame Patience Jonathan arrested every single person who ridiculed her?…",['1596973545304694785'],en
1596973458566844416,377776924,2022-11-27T21:05:17.000Z,RT @XL9191: Consumption consumption consumption https://t.co/j5O3bsPJMh,['1596973458566844416'],en
1596973438786469888,377776924,2022-11-27T21:05:12.000Z,RT @adeoolaaa: Adeola ⭐️ https://t.co/yrTkEpL9zn,['1596973438786469888'],eu
1596968854496112642,377776924,2022-11-27T20:46:59.000Z,RT @UchePOkoye: APC and PDP are very wicked! Look at how they kept This money that could have been used to feed millions of Nigerians in ID…,['1596968854496112642'],en
1596968069900816384,377776924,2022-11-27T20:43:52.000Z,RT @blame_two: Michelle Obama said both sides need to work on the marriage and now twitter women saying she in a bad marriage. Lmao,['1596968069900816384'],en
1596967623593713665,377776924,2022-11-27T20:42:06.000Z,"RT @SadiqMaunde: They arrested Aminu for trolling Aisha Buhari, now thousand of Aminus emerged on twitter

Nigerians are really uniting aga…",['1596967623593713665'],en
1596967249759199234,377776924,2022-11-27T20:40:37.000Z,RT @EmodiMba: This current twitter verification that's everywhere now reminds me that year Omojuwa published a book and included his twitte…,['1596967249759199234'],en
1596966718319886336,377776924,2022-11-27T20:38:30.000Z,"RT @AAdeleke_01: As I accept the mantle of leadership entrusted upon me by the people of our dear State, I am conscious of the enormous cha…",['1596966718319886336'],en
1596966042017837056,377776924,2022-11-27T20:35:49.000Z,"RT @JillyaneMarie: My mom just turned to me and said, “I hope I never get Alzheimer’s.”

I put my arm around her and said, “If you get it,…",['1596966042017837056'],en
1596964414032224256,377776924,2022-11-27T20:29:21.000Z,RT @AndrewBrownhil: 11 years ago today Gary Speed took his own life. Bryn Laws was his best friend and this Sky Sports interview is absolut…,['1596964414032224256'],en
1596963279129436160,377776924,2022-11-27T20:24:50.000Z,"RT @Okkevwe: Buhari basically used his presidency to reclaim the lost years ""the locusts"" had stolen. He saw how his mates, IBB and Abacha,…",['1596963279129436160'],en
1596962070050013184,377776924,2022-11-27T20:20:02.000Z,RT @Emanuellightt: @TiredZoey @harrisonJNIOR DSS can track and arrest you at any given place providing you’re in Nigeria. In a worst case s…,['1596962070050013184'],en
1596898312816562176,377776924,2022-11-27T16:06:41.000Z,"RT @AfamDeluxo: I used to think poverty was the reason why Nigerians misbehave, but I have come to realize we are innately greedy. Both the…",['1596898312816562176'],en
1596897286394908673,377776924,2022-11-27T16:02:36.000Z,RT @MaximilianCFC: Havertz earns over 300k a week. Mount currently earns 75k. Of course Mount wants more than 200k.,['1596897286394908673'],en
1596662781226491905,377776924,2022-11-27T00:30:46.000Z,RT @the_zukks: Bronze Skin Girl ✨✨ https://t.co/WDGxJMnqHE,['1596662781226491905'],en
1596661588412579841,377776924,2022-11-27T00:26:01.000Z,"RT @chude__: I look like I'm okay but deep down I need somebody to explain to me how Peter Obi managed to attend events in Owerri, Awka, En…",['1596661588412579841'],en
1596661514198736896,377776924,2022-11-27T00:25:44.000Z,RT @BornAKang: Natural selection https://t.co/njl7ELN4Gh,['1596661514198736896'],en
1596661370174713856,377776924,2022-11-27T00:25:09.000Z,RT @CCBenji: It is so unfair that RCCG Churches are allowed to exist near residential areas without appropriate noise regulations. Their bl…,['1596661370174713856'],en
1596476842806243333,377776924,2022-11-26T12:11:55.000Z,RT @SirDavidBent: I suppose it will only be right that APC goons take their online campaign to Adamu Garba's Crowwe. Seeing that they actua…,['1596476842806243333'],en
1596296793058250752,377776924,2022-11-26T00:16:27.000Z,RT @Symply_Sophi: I can listen to faheedah all day and not get tired 😂😂😂😂,['1596296793058250752'],en
1596243237936992256,377776924,2022-11-25T20:43:39.000Z,RT @jadiejade1017: Cardi B husband. We not dumb 😒,['1596243237936992256'],en
1596242583038066693,377776924,2022-11-25T20:41:03.000Z,RT @Aaliyah_Lillli: 😂😂 https://t.co/02HeCn8cBR,['1596242583038066693'],und
1596135334550843395,377776924,2022-11-25T13:34:53.000Z,"RT @therealdaddymo1: Renowned Plastic Surgeon, Dr. Terry Dubrow from ‘Botched’ explaining how dangerous BBLs really are. Listen!!!!! A word…",['1596135334550843395'],en
1596132612653084674,377776924,2022-11-25T13:24:04.000Z,RT @LumpOfCFC: This is fucking brilliant 😂😂😂😂😂😂 https://t.co/YhS2RURT1P,['1596132612653084674'],en
1596082533825150979,377776924,2022-11-25T10:05:04.000Z,"RT @TansuYegen: An art gallery that will drive you crazy 🤔

 https://t.co/QTNfdkGWQr",['1596082533825150979'],en
1596078183333625857,377776924,2022-11-25T09:47:47.000Z,RT @urchilla01: Lmao country don red 😭😭😭😭 https://t.co/BLeKJGgIV9,['1596078183333625857'],en
1596077136179494912,377776924,2022-11-25T09:43:37.000Z,"RT @BBCArchive: #OnThisDay in 1997: Rising star Lewis Hamilton (then aged 12) spoke about his ambition to become an F1 racing driver, on th…",['1596077136179494912'],en
1596073542927671299,377776924,2022-11-25T09:29:20.000Z,"RT @CFCPys: BBC Sport on Thiago Silva : 

“He’s just strolled his way through another game, what is he, 38 years old? It’s quite remarkable…",['1596073542927671299'],en
1596071302686965760,377776924,2022-11-25T09:20:26.000Z,RT @SophieRammal_: Definitely not counting calories 🥹 https://t.co/VwbjvbsIzM,['1596071302686965760'],en
