text,id,created_at,lang,edit_history_tweet_ids,author_id
"@bruce_steiner It happened to me a couple of weeks before the election, now I’m seeing posts from people I forgot I was following on my feed. I unfollow and/or block them and move on.",1597022736718913536,2022-11-28T00:21:06.000Z,en,['1597022736718913536'],324154838
"Assault rifles, AR weapons, long rifles, call them what you will. Too many of them &amp; too many rounds of ammo are in the hands of too many dangerous people. The solution is not more weapons, it’s common sense regulation by an entity other than NRA supported lawmakers. https://t.co/SXuVwmBmTf",1597021887775010816,2022-11-28T00:17:43.000Z,en,['1597021887775010816'],324154838
"@BlueTsunami15 @RpsAgainstTrump It’s like The Wolf Of Wall Street, only it’s not funny. MAGA politics are fleecing their supporters and the govt of billions of dollars. These people believe everything they hear, never reading or fact checking for themselves.",1597016553752788992,2022-11-27T23:56:32.000Z,en,['1597016553752788992'],324154838
@RpsAgainstTrump A family member’s church and church buddies have convinced him that Obama is running the country like the wizard behind the curtain. 🙄,1597015606288535552,2022-11-27T23:52:46.000Z,en,['1597015606288535552'],324154838
"Elon Musk says he'd support DeSantis in 2024 — 
This won’t make diaper don happy. No, he won’t be happy at all. 
I personally don’t give a crap about elmo or his politics, @CNN — 
https://t.co/DiugXdpRRd via @YouTube",1597015010089512960,2022-11-27T23:50:24.000Z,en,['1597015010089512960'],324154838
"I can’t be the only one who thinks Sienna Miller (Sniper, Anatomy Of A Scandal) is sublime, right? She’s bubbly and kind and charming and so very beautiful. #Flashback 
Sienna Miller | The Tonight Show... https://t.co/j4hdVCqI0F via @YouTube",1596986605608181760,2022-11-27T21:57:32.000Z,en,['1596986605608181760'],324154838
@with_attitude__ @AnitaSt62077960 @tweetyburgh @MikeMongo You can wake up now.,1596976063393169408,2022-11-27T21:15:38.000Z,en,['1596976063393169408'],324154838
"@AnitaSt62077960 @jasmineweidenb1 @tweetyburgh @MikeMongo Something like, “I love you, honey”. Directed at Ivanka. Melania smiled until she realized he wasn’t talking to her. 🤯",1596975757217398784,2022-11-27T21:14:25.000Z,en,['1596975757217398784'],324154838
"@Mike33887911 @tweetyburgh @MikeMongo It’s really disgusting when you look beneath the surface. I would wager the 🤡 or one of his cronies wrote the supportive words from Melanoma, pledging her support for him in 2024. She never acted like she wanted any part of it. Or him.",1596974597710434305,2022-11-27T21:09:49.000Z,en,['1596974597710434305'],324154838
"@tweetyburgh @MikeMongo Or hold his hand. There are clips of all the times Melania spurned the 🤡 during his presidency. They don’t hide the fact they sleep in separate suites. Does Pence thinks that’s an opening for him? 😍
https://t.co/5S0TzQEjcS",1596971939570290691,2022-11-27T20:59:15.000Z,en,['1596971939570290691'],324154838
"@platinummind @TheSongbird_HQ Hold the roast, pass the sweet corn!",1596970083024191489,2022-11-27T20:51:52.000Z,en,['1596970083024191489'],324154838
"💙💙💙 For this 👇🏼 and so many reasons, I’m asking the good people of Georgia to vote for @SenatorWarnock — #MAGARepublicans playtime is over, we need people of substance to make real, common sense, life-affecting decisions.  #GeorgiaRunoffs #Midterms2022  Pls RT https://t.co/WxkMbzHZBq",1596963057917661184,2022-11-27T20:23:57.000Z,en,['1596963057917661184'],324154838
"Ken Paxton, served with a subpoena for his acts to do tRump’s bidding, was re-elected in #Texas One person I know voted for him. The other 99% did not. Something is very wrong in this state. https://t.co/wpz2pveixy",1596705770183147520,2022-11-27T03:21:35.000Z,en,['1596705770183147520'],324154838
@gregloveland1 @MSNBC By a razor thin margin that ensures they will be completely unproductive for the next 2 years…if they can even agree upon a leader…,1596702103099310082,2022-11-27T03:07:01.000Z,en,['1596702103099310082'],324154838
"Inviting a Holocaust denier to his house might be 1 of the biggest blunders yet:
Trump's Fuentes, Ye meeting puts his past embrace of anti-Semitic figures into focus https://t.co/ZbFxgYtl8G via @msnbc",1596701360850079744,2022-11-27T03:04:04.000Z,en,['1596701360850079744'],324154838
Is Don’s party finally turning away from him? #TrumpIsDone https://t.co/A5w3x2Y0W1,1596695141577854976,2022-11-27T02:39:21.000Z,en,['1596695141577854976'],324154838
"⁦⁦@MSNBC⁩  Joe: Trump thought SCOTUS justices would be like Judge Cannon — this report explains why #diaperdon thought he would never be brought to justice, and why he’s been crying 😭 about “his” Supreme Court.  https://t.co/Vk1qT4t7EK",1596694521907118080,2022-11-27T02:36:53.000Z,en,['1596694521907118080'],324154838
"@JohnGuyeski @JimWrig08299591 @mattgaetz He’s responsible for a lot. He was complicit before, during, and after the insurrection. He’s responsible for the illegitimate 6. His crimes are innumerable, and I’d be so happy if he just stepped down.",1596686718572322818,2022-11-27T02:05:53.000Z,en,['1596686718572322818'],324154838
Achtung Baby by #U2 https://t.co/LPFMYmXmej,1596685326436950016,2022-11-27T02:00:21.000Z,de,['1596685326436950016'],324154838
"You would have to convince the entire party the election wasn’t stolen. Many still believe his stolen election claims. Pathetic, but true. https://t.co/JDhanY8NlP",1596684669659283456,2022-11-27T01:57:44.000Z,en,['1596684669659283456'],324154838
"@KarenShinners @MDraxxx @_Peace_Love_US She could be if she gets the votes. It won’t happen, though.",1596683108971339777,2022-11-27T01:51:32.000Z,en,['1596683108971339777'],324154838
"@sgt1960 @_Peace_Love_US @Lingzi_W No need at this point, he already made up his own rules.",1596682491510792192,2022-11-27T01:49:05.000Z,en,['1596682491510792192'],324154838
"@stevesgirl56 @jefyuaz @_Peace_Love_US No way. I may have read it here first, but her husband is still recovering from a right stoked attack on her husband. She will only vote for blue members to lead groups.",1596682217513680899,2022-11-27T01:48:00.000Z,en,['1596682217513680899'],324154838
@Juakar @_Peace_Love_US I don’t know if they’re polls as much as interviews with house republicans who are speaking out and reports by the media. Too bad Reagan struck down the “truth in the media” rule/law we used to have. No idea what to believe.,1596680295054450688,2022-11-27T01:40:21.000Z,en,['1596680295054450688'],324154838
@StanHac2 @_Peace_Love_US I should RT this. I seem to be bringing out the vicious wolves this week.,1596678466858016771,2022-11-27T01:33:06.000Z,en,['1596678466858016771'],324154838
"@10325Marilyn @_Peace_Love_US There are 5 Republicans who say they won’t vote for him, but that doesn’t mean they will vote blue. I saw it on MSNBC, probably Lawrence O’Donnell, maybe Ari Melber’s show.",1596677826899374080,2022-11-27T01:30:33.000Z,en,['1596677826899374080'],324154838
@stevesgirl56 @855_972 @_Peace_Love_US The 9 that voted for The Inflation Act.        I think every one of them is leaving office and the party.,1596676688204767232,2022-11-27T01:26:01.000Z,en,['1596676688204767232'],324154838
