text,lang,created_at,id,edit_history_tweet_ids,author_id
"This year, Valley is reading ""The Promised One"" as our Advent devotional.  If you would like a digital copy, please email office@valleybaptistchurch.org and we will send it to you. https://t.co/eNOPtJUTrA",en,2022-11-27T20:20:44.000Z,1596962245732626432,['1596962245732626432'],979399941469728768
"Join us at 9:30 a.m. this morning as we begin our Christmas series, ""The Angels of Christmas.""  Today we look at ""The Angel That Gives Hope.""

You can find the bulletin for this week at https://t.co/PaQvmODYKU https://t.co/cC8yDId0MT",en,2022-11-27T13:25:34.000Z,1596857767884734465,['1596857767884734465'],979399941469728768
https://t.co/aq9cxG3sze,zxx,2022-11-26T14:20:32.000Z,1596509213722828805,['1596509213722828805'],979399941469728768
What's everyone doing today? https://t.co/MYlgoWUwd9,en,2022-11-25T15:15:34.000Z,1596160673381109760,['1596160673381109760'],979399941469728768
https://t.co/ihfRDI6iYo,zxx,2022-11-24T21:20:40.000Z,1595890166257721344,['1595890166257721344'],979399941469728768
https://t.co/2o3lML69UH,zxx,2022-11-24T14:15:39.000Z,1595783208918220800,['1595783208918220800'],979399941469728768
What are you looking forward to in the next few days? https://t.co/W20FhDGLuE,en,2022-11-23T20:50:32.000Z,1595520195161780225,['1595520195161780225'],979399941469728768
Valley Mid Week - https://t.co/tbR54v0mF2,en,2022-11-23T16:59:54.000Z,1595462155930853376,['1595462155930853376'],979399941469728768
https://t.co/dPZ0T8EV1g,zxx,2022-11-23T15:15:33.000Z,1595435894642774017,['1595435894642774017'],979399941469728768
https://t.co/DJxSs0L9E3,zxx,2022-11-22T14:20:34.000Z,1595059670707851265,['1595059670707851265'],979399941469728768
"Pastor Barry Brown concludes our ""Stewardship of Life"" series by looking at 1 Corinthians 12:4-11 and ""Stewarding Spiritual Gifts."" https://t.co/cMWioxc0lq",en,2022-11-21T17:40:27.000Z,1594747584085639173,['1594747584085639173'],979399941469728768
https://t.co/FwXq5i1Eye,zxx,2022-11-21T13:45:39.000Z,1594688494227562499,['1594688494227562499'],979399941469728768
"This week Barry Brown will conclude our ""Stewardship of Life"" series by looking at 1 Corinthians 12:4-11 and ""Stewarding Spiritual Gifts.""

Our service is at 9:30 a.m., in person and online at https://t.co/UPsWVKYczB.  You can find our weekly bulletin at https://t.co/vyUXPFpvU5 https://t.co/7Luho03uFD",en,2022-11-20T13:20:48.000Z,1594319850943352832,['1594319850943352832'],979399941469728768
https://t.co/tIhTY2Omsc,zxx,2022-11-19T14:50:38.000Z,1593980073190752256,['1593980073190752256'],979399941469728768
https://t.co/3gN6JOoDsw,zxx,2022-11-18T13:15:39.000Z,1593593779981848579,['1593593779981848579'],979399941469728768
