text,edit_history_tweet_ids,author_id,created_at,id,lang
"Looking for #port? Go for #vintage! A dark spicy 2005 vintage, fruity &amp; sweet!

Buy online: https://t.co/iR15zb7SgM https://t.co/c7RBp9NKhI",['1596991027738558469'],2582681095,2022-11-27T22:15:06.000Z,1596991027738558469,en
"If #Port is your thing we have you covered. Great #wine delivered to your door!

Buy online: https://t.co/lq2uxJ5xOm https://t.co/KnuoWlPEsA",['1596983479350489089'],2582681095,2022-11-27T21:45:06.000Z,1596983479350489089,en
"Exquisite award winning #wine. Gorgeous #Deutz #Brut #Vintage 2007 #Champagne.

Buy online: https://t.co/b9P336JBbf https://t.co/L0N7OwCamR",['1596974671009718273'],2582681095,2022-11-27T21:10:06.000Z,1596974671009718273,en
"Award winning #Port #wine straight from the Douro Valley in #Portugal.

Buy online: https://t.co/lq2uxJ4ZYO https://t.co/SarVhPiIF3",['1596962092275453953'],2582681095,2022-11-27T20:20:07.000Z,1596962092275453953,en
"If you live in an SK1-5 or SK7-8 postcode we deliver to you for free!

Visit: https://t.co/SDirCO4kMK https://t.co/GNTOaUc4cW",['1596957054261788672'],2582681095,2022-11-27T20:00:06.000Z,1596957054261788672,en
"Beautiful #skinny #prosecco, just 67 calories per glass! Perfect for parties!

Buy online: https://t.co/Q2JbTQCpkc https://t.co/SMB79gASoe",['1596949505605177344'],2582681095,2022-11-27T19:30:06.000Z,1596949505605177344,en
"We take the stress out of getting a #gift. Order &amp; we ship direct to a UK address.

Visit: https://t.co/SDirCO4kMK https://t.co/fJeexf3Xrr",['1596938179377971200'],2582681095,2022-11-27T18:45:06.000Z,1596938179377971200,en
"Dark red coloured #wine, silky tannins with flavours of pepper &amp; plums.

Buy online: https://t.co/7PeAc0rewK https://t.co/e33JDdEsfM",['1596919307333664768'],2582681095,2022-11-27T17:30:06.000Z,1596919307333664768,en
"Interested in a few of our wines? Make your order £100 or over &amp; get free delivery!

Visit: https://t.co/SDirCNMJVc https://t.co/AvI53Dhhn1",['1596913015344988160'],2582681095,2022-11-27T17:05:06.000Z,1596913015344988160,en
"Our cheapest delivery costs just £4.99 for a bottle, theres a reason to celebrate!

Visit: https://t.co/SDirCNMJVc https://t.co/PP1wcBJxGl",['1596907981484032003'],2582681095,2022-11-27T16:45:06.000Z,1596907981484032003,en
"Show your #clients how much you value them with a smart #wine #gift.

Visit: https://t.co/QYssnqDys7 https://t.co/nVnMJnBUDu",['1596901699053973506'],2582681095,2022-11-27T16:20:08.000Z,1596901699053973506,en
"Nothing is as luxurious as #Champagne! Spoil someone you love with luxury #wine

Look here: https://t.co/eHQ9mRXrfP https://t.co/S4GzUj1gIk",['1596862689703497730'],2582681095,2022-11-27T13:45:08.000Z,1596862689703497730,en
"Fancy something different? Try one of our #wines delivered straight to your door.

Visit: https://t.co/SDirCNMJVc https://t.co/EIMLLz7YHf",['1596843809643630593'],2582681095,2022-11-27T12:30:06.000Z,1596843809643630593,en
"Looking for a #gift? We have lovely #wine accessories to add to your #bottle.

Take a look: https://t.co/HIxumGLKIW https://t.co/zdq2O5FW7a",['1596826195508826115'],2582681095,2022-11-27T11:20:07.000Z,1596826195508826115,en
"Looking for a stylishly wrapped #gift? Send #wine! Choose &amp; leave it to us!

Take a look: https://t.co/SDirCNMJVc https://t.co/utLRcxxi18",['1596813609908174848'],2582681095,2022-11-27T10:30:06.000Z,1596813609908174848,en
"Superb #Rose #Spumante! Quaffable pink #sparkling #wine with notes of raspberry

Buy online: https://t.co/0ecrTcnjgG https://t.co/UDAmztJa6R",['1596621093590421504'],2582681095,2022-11-26T21:45:07.000Z,1596621093590421504,en
"Everyone loves a good #Port, great at #Christmas &amp; any time of the year!

Try ours: https://t.co/lq2uxJ5xOm https://t.co/JcreYsLWX9",['1596619833080451072'],2582681095,2022-11-26T21:40:06.000Z,1596619833080451072,en
"Our very best fine #wines &amp; #Port in a great value mixed case delivered to you!

Buy online: https://t.co/Fl1JVMxyY4 https://t.co/GE9gCEsxAl",['1596603476058013696'],2582681095,2022-11-26T20:35:06.000Z,1596603476058013696,en
"Looking for a #gift? Shop safely with us online, we deliver direct to UK addresses.

Visit: https://t.co/SDirCO4kMK https://t.co/70cGvtsseb",['1596597181116399616'],2582681095,2022-11-26T20:10:05.000Z,1596597181116399616,en
"Interested in a few of our wines? Make your order £100 or over &amp; get free delivery!

Visit: https://t.co/SDirCO4kMK https://t.co/JPAU7Q46xv",['1596595926004428801'],2582681095,2022-11-26T20:05:06.000Z,1596595926004428801,en
"#Montepulciano d'Abruzzo full bodied #wine, soft tanins &amp; fruity notes! #Italy

Buy online: https://t.co/y1KI0zD2C7 https://t.co/SHYDPQpFzv",['1596589632245882881'],2582681095,2022-11-26T19:40:06.000Z,1596589632245882881,en
"We've got great #wine #gift accessories. Perfect with a gift wrapped #bottle.

Take a look: https://t.co/HIxumGLKIW https://t.co/WJFgolHrby",['1596578312964476931'],2582681095,2022-11-26T18:55:07.000Z,1596578312964476931,en
"Looking for a stylishly wrapped #gift? Send #wine! Choose &amp; leave it to us!

Take a look: https://t.co/SDirCO4kMK https://t.co/bBcDK8Wo15",['1596563208646512640'],2582681095,2022-11-26T17:55:06.000Z,1596563208646512640,en
"If you live in an SK1-5 or SK7-8 postcode we deliver to you for free!

Visit: https://t.co/SDirCNNhKK https://t.co/dlYlupAnvv",['1596554401728319493'],2582681095,2022-11-26T17:20:06.000Z,1596554401728319493,en
