lang,text,edit_history_tweet_ids,created_at,author_id,id
en,@don_colum @14thefrog @AFCWimbledon @ChesterfieldFC He was angry with himself and his pride was hurt. Heat of the moment stuff. We can all remember what it was like being 19. He showed class by owning up publicly.,['1596988411101196288'],2022-11-27T22:04:42.000Z,1270648260277960704,1596988411101196288
en,"@fi0namac @JohnLewisEU @sonofr @Keir_Starmer @Kevin_Maguire @EuropeanLabour @Peston @labourlewis @PippaCrerar I'd love that but it would take longer than joining the SM. Of course, once in the SM, negotiations for rejoining could happen but the EU would want to be confident that there was strong popular and political support in the UK. Then there are the opt outs...tricky but possible.",['1596984235944214528'],2022-11-27T21:48:07.000Z,1270648260277960704,1596984235944214528
en,"@JohnLewisEU @sonofr @fi0namac @Keir_Starmer @Kevin_Maguire @EuropeanLabour @Peston @labourlewis @PippaCrerar No, but if what Starmer says is acceptable to you, then that is your choice.",['1596980167490306050'],2022-11-27T21:31:57.000Z,1270648260277960704,1596980167490306050
en,"@JohnLewisEU @sonofr @fi0namac @Keir_Starmer @Kevin_Maguire @EuropeanLabour @Peston @labourlewis @PippaCrerar The Withdrawal Agreement actually makes joining the SM relatively easy, but that's not the whole point. Starmer said FoM isn't coming back. He is pushing cherry picking &amp; maintaing ""uniquely British"" standards. This is contradictory nonsense. He is simply pandering and dishonest.",['1596979067802120193'],2022-11-27T21:27:34.000Z,1270648260277960704,1596979067802120193
en,@JohnLewisEU @sonofr @fi0namac @Keir_Starmer @Kevin_Maguire @EuropeanLabour @Peston @labourlewis @PippaCrerar You mean like the economy?,['1596974393795948544'],2022-11-27T21:09:00.000Z,1270648260277960704,1596974393795948544
en,@PaulMcG01699714 @sonofr @Keir_Starmer @Kevin_Maguire @EuropeanLabour @Peston @labourlewis @PippaCrerar The Withdrawal Agreement actually makes getting into the SM fairly easy. The question is not necessarily about rejoining the EU but about joining the SM.,['1596966037823508480'],2022-11-27T20:35:48.000Z,1270648260277960704,1596966037823508480
en,"@onefrontier @sonofr @Keir_Starmer @Kevin_Maguire @EuropeanLabour @Peston @labourlewis @PippaCrerar So, party before country. He could make a case for SM membership but instead pretends we can fill 1.2mm job vacancies with a selective immigration policy.",['1596965527767121920'],2022-11-27T20:33:46.000Z,1270648260277960704,1596965527767121920
en,@JohnLewisEU @sonofr @fi0namac @Keir_Starmer @Kevin_Maguire @EuropeanLabour @Peston @labourlewis @PippaCrerar To do more Brexit? A Brexit with a rosette is still Brexit. You don't have to settle for Make Believe Brexit Works.,['1596964872209985536'],2022-11-27T20:31:10.000Z,1270648260277960704,1596964872209985536
en,"@sonofr @Keir_Starmer @Kevin_Maguire @EuropeanLabour @Peston @labourlewis @PippaCrerar Just as people are asking what is the point of the Tories, Starmer is making people ask what is the point of Labour. It's time to either push Starmer off of his Brexit collaboration position or push him out of his leadership position.",['1596964349892960257'],2022-11-27T20:29:05.000Z,1270648260277960704,1596964349892960257
en,@YanninaCaptain @Greenpeace @WWF @PETAUK @AmnestyUK I used to think that vegans were people who hated food. My daughter went from vegetarian to vegan several years ago and now I know that vegan dishes are among the most flavourful of all dishes. My favourite is Lebanese vegan food. It's wonderful.,['1596963008533901313'],2022-11-27T20:23:46.000Z,1270648260277960704,1596963008533901313
