id,edit_history_tweet_ids,created_at,author_id,text,lang
1596985152538042369,['1596985152538042369'],2022-11-27T21:51:45.000Z,68655235,@coolreggae1 @Chibuikekings20 @Accoid You will wail again for another 8 years starting from May 28.,en
1596972731245154304,['1596972731245154304'],2022-11-27T21:02:24.000Z,68655235,@olusegunthomas2 @ThisisTeez @Chibuikekings20 @Accoid From your demented fada abi?,en
1596972392576057344,['1596972392576057344'],2022-11-27T21:01:03.000Z,68655235,@Ogunnupe @Olisaem32100088 @Damilola_FSP101 @Chibuikekings20 @Accoid Someone that is still collecting pocket money from his parent. Werey alaso,en
1596963085037998081,['1596963085037998081'],2022-11-27T20:24:04.000Z,68655235,"@Ogunnupe @Olisaem32100088 @Damilola_FSP101 @Chibuikekings20 @Accoid Ekun e di February 23, mo pa ilu fun e no",und
1596962804967571456,['1596962804967571456'],2022-11-27T20:22:57.000Z,68655235,"@Ogunnupe @Olisaem32100088 @Damilola_FSP101 @Chibuikekings20 @Accoid Can you even feed yourself before thinking of feeding a dog.

Sir Bayoooo capping nonsense.",en
1596962545289789440,['1596962545289789440'],2022-11-27T20:21:55.000Z,68655235,"@Demsy_Simply @__Emeka @zealmiscreant @Chibuikekings20 @Accoid Nah that your palm wine tapper village father that can't go out for his daily hustle on a Monday that birthed you ni king of crazy people. He is our leader. So a Lion begets a Lion. Welcome to the club, son of a crazy man",en
1596949159923560449,['1596949159923560449'],2022-11-27T19:28:44.000Z,68655235,"@Ogunnupe @Olisaem32100088 @Damilola_FSP101 @Chibuikekings20 @Accoid Premium tears for Bayoooo 🤣🤣🤣🤣🤣 that has no achievement to his name aside from his Twitter followers.
Olofo to n binu ologo",en
1596929716568477698,['1596929716568477698'],2022-11-27T18:11:28.000Z,68655235,@Robert_xr @seundesign @owbrine1 @Chibuikekings20 @Accoid Your papa no get sense,en
1596928766764204033,['1596928766764204033'],2022-11-27T18:07:42.000Z,68655235,"@MgrAyuba @PeterObi Oga, convert the virtual likes to votes nah.",en
1596924040253693953,['1596924040253693953'],2022-11-27T17:48:55.000Z,68655235,"@MrPorsche69 @Chibuikekings20 @Accoid Wake up, wake up don't sleep.",en
1596923816369717249,['1596923816369717249'],2022-11-27T17:48:01.000Z,68655235,@MrPorsche69 @ezebuvick @seundesign @owbrine1 @Chibuikekings20 @Accoid And who is stopping you? 🤣🤣🤣🤣,en
1596922754300661760,['1596922754300661760'],2022-11-27T17:43:48.000Z,68655235,@Blessedchops @Chibuikekings20 @Accoid So e don dey clear for your eyes abi?,en
1596922314914136064,['1596922314914136064'],2022-11-27T17:42:03.000Z,68655235,"@ezebuvick @seundesign @owbrine1 @Chibuikekings20 @Accoid Werey,nah your papa buy phone and data for me?",en
1596922085489922048,['1596922085489922048'],2022-11-27T17:41:09.000Z,68655235,"@Olisaem32100088 @Chibuikekings20 @Accoid Welcome home, Lagos is home to everyone and don't worry you can do your business on Mondays too with no fear.",en
1596916383417192448,['1596916383417192448'],2022-11-27T17:18:29.000Z,68655235,@ezebuvick @seundesign @owbrine1 @Chibuikekings20 @Accoid See as you no even fit show your face because you are wanted for fraud. So PO never campaign for SW?,en
1596913836375756806,['1596913836375756806'],2022-11-27T17:08:22.000Z,68655235,"@seundesign @owbrine1 @Chibuikekings20 @Accoid Your mama nah my chick, she no too get shame",en
1596913685770817536,['1596913685770817536'],2022-11-27T17:07:46.000Z,68655235,@__Emeka @zealmiscreant @Demsy_Simply @Chibuikekings20 @Accoid No peace for obidiot.,en
1596910748596572160,['1596910748596572160'],2022-11-27T16:56:06.000Z,68655235,"@__Emeka @zealmiscreant @Demsy_Simply @Chibuikekings20 @Accoid Werey, empty brain.",en
1596909265046081536,['1596909265046081536'],2022-11-27T16:50:12.000Z,68655235,@Olisaem32100088 @Chibuikekings20 @Accoid Is Lagos your father's land? Are you homeless?,en
1596909024674426880,['1596909024674426880'],2022-11-27T16:49:15.000Z,68655235,"@haryeblue So a grown man with family had his bath in the morning,ate breakfast ....picked up his phone and open Twitter app then tweeted this?........ interesting times in our country's politics",en
1596907874101305344,['1596907874101305344'],2022-11-27T16:44:40.000Z,68655235,@Demsy_Simply @Chibuikekings20 @Accoid Your mama for house is the she- cow. Omo eranko,en
1596907697869246464,['1596907697869246464'],2022-11-27T16:43:58.000Z,68655235,"@Demsy_Simply @Chibuikekings20 @Accoid Big ode, tell Obi to use the stadium in his state. Is that too much to ask for?Delta,Imo and Ebonyi are not Anambra.",en
1596897381353938944,['1596897381353938944'],2022-11-27T16:02:59.000Z,68655235,@MadridXtra @marca How good is he?,en
1596889981074956290,['1596889981074956290'],2022-11-27T15:33:34.000Z,68655235,@Chibuikekings20 @Accoid What happened to the stadium in Anambra?,en
1596880594079985666,['1596880594079985666'],2022-11-27T14:56:16.000Z,68655235,"Morocco persistence finally paid off with a good goal.

They have been pressing strongly the Belgium side since the beginning of this match. They deserve to win this game.",en
1596877805694103553,['1596877805694103553'],2022-11-27T14:45:12.000Z,68655235,@dreyinker Darey is a disgrace to his family,en
1596851579621363712,['1596851579621363712'],2022-11-27T13:00:59.000Z,68655235,@chukkysmiles_ That dude can't survive that shot,en
1593242476587806723,['1593242476587806723'],2022-11-17T13:59:42.000Z,68655235,@henry_mmbm @onyedotnation @Aminaruk 🤣🤣🤣🤣🤣,und
1593180995557421058,['1593180995557421058'],2022-11-17T09:55:23.000Z,68655235,@onyedotnation @Aminaruk If you have his birth certificate or affidavit to counter this you can bring it out.,en
1593180479968382977,['1593180479968382977'],2022-11-17T09:53:20.000Z,68655235,@Exarius29 @Qdpaper2 So this tweet pain you reach like this? 🤣🤣🤣🤣,en
1593171319944015872,['1593171319944015872'],2022-11-17T09:16:57.000Z,68655235,@Aminaruk J could stand for John or Jamie,en
1593170447943753734,['1593170447943753734'],2022-11-17T09:13:29.000Z,68655235,@LekeOluwaseyi @jokemeasy1 Focus,en
1593154196475641856,['1593154196475641856'],2022-11-17T08:08:54.000Z,68655235,"@Jollz A feminist and a noisemaker, no wonder. https://t.co/boQdhSGCBb",en
1593149691109474305,['1593149691109474305'],2022-11-17T07:51:00.000Z,68655235,@Princeujay So which court prosecuted them?,en
1593148115854688259,['1593148115854688259'],2022-11-17T07:44:44.000Z,68655235,"@seunosewa Is there anything like accidentally gets pregnant?

So what were they expecting for having unprotected premarital sex? God medal I guess",en
1593139500288737281,['1593139500288737281'],2022-11-17T07:10:30.000Z,68655235,"@VickyKo85868287 @Shehusky As e dey pain dem, e dey sweet us. Keep wailing.",en
1593135972463833090,['1593135972463833090'],2022-11-17T06:56:29.000Z,68655235,@Shehusky I am a sensible Christian and I am voting for Tinubu/Shettima,en
1593123472984932353,['1593123472984932353'],2022-11-17T06:06:49.000Z,68655235,"@segunomooye @headofstates_16 @PeterPsquare @inecnigeria @officialABAT Oga, the tweet was not directed at you but to him downplaying your hustle.",en
1593123210052399104,['1593123210052399104'],2022-11-17T06:05:46.000Z,68655235,@Greems9 @Letter_to_Jack Igbo supported PDP and not Yoruba.,en
1593122891201409026,['1593122891201409026'],2022-11-17T06:04:30.000Z,68655235,@ajeksfelix Why will you see any tribalism in it since you have allowed sentiment to becloud your sense of reasoning.,en
1593120042514001920,['1593120042514001920'],2022-11-17T05:53:11.000Z,68655235,"@headofstates_16 @segunomooye @PeterPsquare @inecnigeria @officialABAT But he is not going about doing Internet fraud like most of you guys, farming is a noble profession.",en
1593119634848260096,['1593119634848260096'],2022-11-17T05:51:34.000Z,68655235,@PeterPsquare @inecnigeria Election never start una don dey cry already.,en
1593119390165504001,['1593119390165504001'],2022-11-17T05:50:35.000Z,68655235,"@frankedoho Wearing suit and blue tick does not equate to sense, Frank lacks sense with both his tweet and the reply",en
1592648497425416193,['1592648497425416193'],2022-11-15T22:39:26.000Z,68655235,@im_eminencies @PoojaMedia What about Joe Cole's injuries?,en
1592586631684706305,['1592586631684706305'],2022-11-15T18:33:36.000Z,68655235,"@KojoForex The first business I failed at was Forex trading, I allowed emotions and greed took the best of me. 

Come next year, I am coming back with the big bag.",en
1592580024397606913,['1592580024397606913'],2022-11-15T18:07:21.000Z,68655235,"May God never allow PDP touch any national asset again in this country.
Imagine same National Theatre proposed for outright sale by PDP probably to one of d presidential candidate's friend.
Renewed Hope shall usher the nation unto greatness. https://t.co/SvGSsat2OK",en
1592392180597133312,['1592392180597133312'],2022-11-15T05:40:55.000Z,68655235,@blossommartins Just like Peter Obi's son distanced himself from his father's foolishness.,en
1592390281076563968,['1592390281076563968'],2022-11-15T05:33:22.000Z,68655235,@DammyLagos @officialEFCC A daddy with no sense 🙆🙆🙆,en
1592376710112370690,['1592376710112370690'],2022-11-15T04:39:27.000Z,68655235,"@DammyLagos @officialEFCC You are even so dumb you don't know that you are supposed to tag NDLEA and not EFCC. 

Obidiots are truly idiots.",en
1592252857918668800,['1592252857918668800'],2022-11-14T20:27:18.000Z,68655235,"Even my own company as little as is it will never send out a letterhead paper without signature.

Obidiots are truly Idiots. https://t.co/PMMmIQyXOk",en
1592252140931940353,['1592252140931940353'],2022-11-14T20:24:27.000Z,68655235,"@_weyimi Even my company, as little as is it will never send out a letterhead paper without signature.
When I say you people are obidiots, we were never wrong.",en
1592250351931084801,['1592250351931084801'],2022-11-14T20:17:21.000Z,68655235,"@_weyimi Since you don't want to get sense, spot the difference between this letter headed paper. https://t.co/TZ1dz8bVfu",en
1592250021285879808,['1592250021285879808'],2022-11-14T20:16:02.000Z,68655235,"@_weyimi I thought his name is Amoda, when did you lots agree that his name is Bola Tinubu again?",en
1592248999222083584,['1592248999222083584'],2022-11-14T20:11:58.000Z,68655235,"@mindset_tweet Na that drug baron we go vote for, oya go hug transformer.",en
1592243784309669888,['1592243784309669888'],2022-11-14T19:51:15.000Z,68655235,@PapaKing73 @HONGIE_1 @swankycila Yes ogbeni 😊,tr
1592231157890174976,['1592231157890174976'],2022-11-14T19:01:04.000Z,68655235,"@activistmanny @Mrbuddy_1 So can you compare your own father's destiny to Tinubu's own?

I can call you because I know you don't have any destiny.",en
1592228326231670785,['1592228326231670785'],2022-11-14T18:49:49.000Z,68655235,@_weyimi Yes we want to squeeze some money out of him. Can you rest now?,en
1592226692533456896,['1592226692533456896'],2022-11-14T18:43:20.000Z,68655235,@HONGIE_1 @PapaKing73 @swankycila You are such a fast learner 😊. You just gained a follower.,en
1592219854861668353,['1592219854861668353'],2022-11-14T18:16:10.000Z,68655235,@LanreEboda Dr please can I get this on WhatsApp? 🙏,en
1592208163855638537,['1592208163855638537'],2022-11-14T17:29:42.000Z,68655235,@ChudeMedia It's that drug trafficker I will vote for.,en
1592199362456723457,['1592199362456723457'],2022-11-14T16:54:44.000Z,68655235,"@IdamEni @Jack_ng01 Press charges? We don't have the time, we have an election to win. That is just distraction, at the appropriate time we will come back to it.",en
1592197638526492674,['1592197638526492674'],2022-11-14T16:47:53.000Z,68655235,@Jack_ng01 @IdamEni Original vs fake https://t.co/RvYI5MI84N,en
1592195026687520768,['1592195026687520768'],2022-11-14T16:37:30.000Z,68655235,"@IdamEni As learned as you are, you actually believe that thrash?",en
1592155302396592128,['1592155302396592128'],2022-11-14T13:59:39.000Z,68655235,"If anybody wan dey cry about drug sef, no be Igbos🤣🤣😂
If them catch 10kidnappers today 7 go be Igbo, if dem catch 10drug dealers now, 8 go be Igbo, if dem catch money ritual people today 8 go be Igbo, Human trafficking, corruption, bad governance nah una carry first.",en
1592047316311375872,['1592047316311375872'],2022-11-14T06:50:33.000Z,68655235,@fakeyeahmed @bondlozy @adesina_adele Ase wa,en
1592045412911022080,['1592045412911022080'],2022-11-14T06:42:59.000Z,68655235,"I am not only going to support, campaign for Tinubu... I will also vote for him. 

I am a drug dealer? Yes I am!",en
1592045145003786242,['1592045145003786242'],2022-11-14T06:41:55.000Z,68655235,"@mindset_tweet I am not only going to support, campaign for Tinubu... I will also vote for him. 

I am a drug dealer? Yes I am!",en
1592030795874566144,['1592030795874566144'],2022-11-14T05:44:54.000Z,68655235,"Listen to Cristiano Ronaldo interview with Pierce Morgan about Manchester United. This is really distasteful.

▶︎ ●────────── 2:30",en
1592013406235918336,['1592013406235918336'],2022-11-14T04:35:48.000Z,68655235,How Nnamdi Kanu/Ojukwu is a hero but Tinubu and Buhari are villains remain to be studied by other ethnic groups.,en
1591807189710258179,['1591807189710258179'],2022-11-13T14:56:23.000Z,68655235,@Green_rebel234 @DanBornoReal Beat reply,en
1591681102712049664,['1591681102712049664'],2022-11-13T06:35:21.000Z,68655235,"@DanBornoReal al·le·ga·tion
[alɪˈɡeɪʃ(ə)n]
NOUN
a claim or assertion that someone has done something illegal or wrong, typically one made without proof:",en
1591678910928130050,['1591678910928130050'],2022-11-13T06:26:38.000Z,68655235,"@IdamEni Yes, he was beaten",en
1591678795505078272,['1591678795505078272'],2022-11-13T06:26:11.000Z,68655235,"@IdamEni And he should try and take a rest, restrategize and come back stronger.",en
1591676824634933249,['1591676824634933249'],2022-11-13T06:18:21.000Z,68655235,"@Naija_PR 50M is the contract value and not your profit from the job. So execute the job first, then you can start talking about tithes.",en
1591673594031271936,['1591673594031271936'],2022-11-13T06:05:31.000Z,68655235,"Drake just lost $2,000,000 for betting on Adesanya to win.",en
1591652547395481601,['1591652547395481601'],2022-11-13T04:41:53.000Z,68655235,@Rilwannajib This is the tweet.,en
1591637026897817600,['1591637026897817600'],2022-11-13T03:40:13.000Z,68655235,"When BAT said, Emilokan, he meant it is his turn to be taunted by the enemies of this country",en
1590428594152828928,['1590428594152828928'],2022-11-09T19:38:20.000Z,68655235,"@vakkai ALLEGATION: a claim or assertion that someone has done something illegal or wrong, typically one made without proof.

So bring another one",en
1590060751775223808,['1590060751775223808'],2022-11-08T19:16:39.000Z,68655235,Brazil and France are the two teams to watch out for at Qatar 2022.,en
1589711615938957312,['1589711615938957312'],2022-11-07T20:09:19.000Z,68655235,"What the heck is wrong with real Madrid, going one goal down already in 5 minutes.",en
1589641207533441024,['1589641207533441024'],2022-11-07T15:29:32.000Z,68655235,"Rufai came on Twitter last week to impress his followers by asking Tinubu to come to AriseTV for media interaction but few day later, his employer Nduka Obaigbena went to listen to the Jagaban at Eko Hotels.
Jagaban is not their mate.",en
