id,author_id,edit_history_tweet_ids,text,lang,created_at
1597081103654785024,1165734957802672128,['1597081103654785024'],"Hey @PSRhostGuy is @AaronRodgers12 overrated? 
#hottakes",en,2022-11-28T04:13:02.000Z
1597077460155527168,1165734957802672128,['1597077460155527168'],"Maybe locking people down for 2 years wasn’t the best idea. 🤷🏼‍♂️ 

But watch they’ll use this to try and do it again not realizing lockdowns are the problem not the solution. https://t.co/ViNsBXoQeT",en,2022-11-28T03:58:33.000Z
1597076668648402946,1165734957802672128,['1597076668648402946'],@PSRhostGuy @PSRproducer @AaronRodgers12 @TomBrady wouldn’t leave like that,en,2022-11-28T03:55:24.000Z
1597076144854966272,1165734957802672128,['1597076144854966272'],Hey @PSRproducer is @AaronRodgers12 too scared to come back into this game and lead the team to a 4th Q comeback win or is he really hurt?,en,2022-11-28T03:53:19.000Z
1597074810533687296,1165734957802672128,['1597074810533687296'],@Knightnation14 @greyonthe @theblockspot LOL! Yup I paid $8 to get the benefits of Twitter Blue! You caught me,en,2022-11-28T03:48:01.000Z
1597070859239202816,1165734957802672128,['1597070859239202816'],"@ESPNCFB This is hilariously wrong 😂 

Ohio St does not have an 88% chance to make the playoffs. 

And if you think that then I’ll be you +800 they don’t make it.",en,2022-11-28T03:32:19.000Z
1597067801256419331,1165734957802672128,['1597067801256419331'],@TakingThePoint5 100%,und,2022-11-28T03:20:10.000Z
1597050445687443457,1165734957802672128,['1597050445687443457'],"@WhiteHouse @POTUS Anytime the government sets a cap on anything it raises the cost for everyone else. 

Congrats Medicare patients getting to benefit from this.

Everyone else who is younger and have private insurance your premiums and copays will continue to go up 

Working class screwed again",en,2022-11-28T02:11:12.000Z
1597048514772889601,1165734957802672128,['1597048514772889601'],"RT @johnewing: Rough day for bettors

Most bet teams 🎟️
Ravens -3.5 ❌
Bucs -3 ❌
Titans +1.5 ❌

Most bet teams 💰
Seahawks -3.5 ❌
Bears +7 ❌…",en,2022-11-28T02:03:32.000Z
1597048144784936961,1165734957802672128,['1597048144784936961'],@CAMELOT331 Alabama math! I love it,en,2022-11-28T02:02:04.000Z
