created_at,text,edit_history_tweet_ids,id,author_id,lang
2022-11-28T03:05:05.000Z,"At the height of the pandemic, Dr. Paul Hannam, the head of one of Ontario’s top emergency departments, knew firsthand how isolating shift work in full PPE could be.

#StarTogether 

https://t.co/dhE16C01mv",['1597064005230919681'],1597064005230919681,12848262,en
2022-11-28T02:31:05.000Z,"There is a chance Siakam could return from an adductor injury as early as Monday night against the Cavaliers as the team’s rash of injuries and illnesses abates.

https://t.co/S2CZdxigj0",['1597055450222301184'],1597055450222301184,12848262,en
2022-11-28T02:05:02.000Z,"Music provides a lot of enjoyment. 

Just look at the faces of these Toronto-area school kids when the great jazz vocalist Ella Fitzgerald treated them to a special concert at the Royal York Hotel in 1973.

#StarTogether 

https://t.co/X4fGL265fQ",['1597048891861618688'],1597048891861618688,12848262,en
2022-11-28T01:30:56.000Z,"Despite breaking through early with the men’s team’s first ever World Cup goal, Canada fell to Croatia 4-1, eliminating them from contention before Thursday’s final group stage match against Morocco.

https://t.co/mxAmbAJs7W",['1597040311712518144'],1597040311712518144,12848262,en
2022-11-28T01:08:00.000Z,The Leafs are winning and learning with Rasmus Sandin and a makeshift defence https://t.co/xzF4KpXwe3,['1597034538500251648'],1597034538500251648,12848262,en
2022-11-28T01:05:03.000Z,"📸 The gambling paid off at the Fairmont Royal York on Oct. 13 at the 16th annual Hold’em for Life Charity Challenge, where Toronto business and real estate leaders gathered for the black-tie affair. 

#StarTogether 

https://t.co/iFlBMsKvS9",['1597033796183986176'],1597033796183986176,12848262,en
2022-11-28T00:30:00.000Z,"Russian forces struck eastern and southern Ukraine early Sunday as utility crews scrambled to restore power, water and heating with the onset of snow and frigid temperatures. 

https://t.co/iufoPCTkkt",['1597024977450160129'],1597024977450160129,12848262,en
2022-11-28T00:29:02.000Z,"Five years ago, artificial intelligence experts would have guessed that the first AI “unicorn” startup (a venture valued at more than $1 billion) in Canada would be from Toronto, Montreal, or Edmonton.

Instead, it hailed from St John’s, Newfoundland. 

https://t.co/uXXxix4nYr",['1597024732901265408'],1597024732901265408,12848262,en
2022-11-28T00:05:05.000Z,"Five things to watch for in the Canadian business world in the coming week.

https://t.co/i1yxPS99LW",['1597018705434595328'],1597018705434595328,12848262,en
2022-11-27T23:25:29.000Z,"A Toronto man who was violently arrested at a protest in 2021 is asking for a reinvestigation of his complaint after it was dismissed by a police investigator attached to the same station as the officers who arrested him.

https://t.co/68XaZfdAM8",['1597008739638382592'],1597008739638382592,12848262,en
