created_at,text,lang,author_id,edit_history_tweet_ids,id
2022-11-27T22:27:07.000Z,"Tinubu used Donald Duke's picture as his own teenage picture in his documentary without any remorse.. This is another red flag just like the case of fake bishops, fake certificates, fake age, fake everything ..
Make we vote wisely o!! https://t.co/WUryVsVN8f",en,1207857696,['1596994051253080064'],1596994051253080064
2022-11-27T22:19:20.000Z,RT @logical_pyper: @asemota The old guard don't want Nigeria to work but they'll fail because there's an end to everything.,en,1207857696,['1596992092471193600'],1596992092471193600
2022-11-27T20:41:18.000Z,"RT @TekMayor: Dear @PeterObi @NgLabour @YarKafanchan 
I take God beg una, Lagos rally should be on a Saturday please so the 9-5 people can…",en,1207857696,['1596967424540127232'],1596967424540127232
2022-11-27T20:21:11.000Z,RT @PeterObi: Breaking Down the concept of Consumption to Production. This is our envisaged path from consumption to production for Nigeria…,en,1207857696,['1596962358928105473'],1596962358928105473
2022-11-27T20:01:17.000Z,Wouldn't you like a vibrant president? https://t.co/qdq2Ymsshe,en,1207857696,['1596957353735499778'],1596957353735499778
2022-11-27T19:58:28.000Z,@DanielRegha #FreeAminuAdamuMuhammed,qme,1207857696,['1596956644180566017'],1596956644180566017
2022-11-27T19:37:55.000Z,"RT @prizyekanem: The Muslim sellers of fake drugs won’t miss Jumaat on Fridays. They too will appear in their best attire, casting a look o…",en,1207857696,['1596951472545361922'],1596951472545361922
2022-11-27T19:37:21.000Z,RT @prizyekanem: I can only imagine the number of fake drugs Nigerians have been buying that have exacerbated their illnesses unknowingly.…,en,1207857696,['1596951328651358208'],1596951328651358208
2022-11-27T19:34:27.000Z,@firstladyship #FreeAminuAdamuMuhammed,qme,1207857696,['1596950599207354368'],1596950599207354368
2022-11-27T19:32:38.000Z,@InibeheEffiong #FreeAminuAdamuMuhammed,qme,1207857696,['1596950143475253248'],1596950143475253248
2022-11-27T19:17:48.000Z,RT @mrmacaronii: Nigerian Politicians and their security agents know how to find citizens when they want to show power and oppress the peop…,en,1207857696,['1596946408678264832'],1596946408678264832
2022-11-27T19:16:01.000Z,"RT @FinPlanKaluAja1: Corruption is an easy thing to fight with tools, like BVN 

Link BVN to FIRS and State Tax returns. Link BVN to CAC an…",en,1207857696,['1596945960566857729'],1596945960566857729
2022-11-27T14:20:01.000Z,@idillionaire Amen!! thanks,en,1207857696,['1596871471888236548'],1596871471888236548
2022-11-27T07:43:15.000Z,@idillionaire Thanks Idil.. 💖💖,en,1207857696,['1596771618218381313'],1596771618218381313
2022-11-27T04:51:17.000Z,https://t.co/iF1b1po8BE,zxx,1207857696,['1596728344514646017'],1596728344514646017
2022-11-26T22:10:46.000Z,Get you APV and use same to vote other parties but pls get your PVC and vote @PeterObi,en,1207857696,['1596627550398459905'],1596627550398459905
2022-11-26T18:58:12.000Z,RT @C_FrancisArinze: The only set of people that will be negatively affected by Peter Obi Presidency are the politicians. Nigeria politicia…,en,1207857696,['1596579091062427653'],1596579091062427653
