text,id,created_at,lang,edit_history_tweet_ids,author_id
"@LakersLead Steph

The rest will be just fine on offense

Gives you necessary rim protection on D 

Also Steph is by far the worst perimeter defender amongst the guards here while doubling as the least switch-able",1597077550580133888,2022-11-28T03:58:54.000Z,en,['1597077550580133888'],883861315
@dwainmcfarland *mildly concerning* but I think they knew they didn’t need him out there all game,1597051842609172481,2022-11-28T02:16:45.000Z,en,['1597051842609172481'],883861315
"RT @BalesFootball: Jason Garrett on NBC: “Sometimes you really need to play checkers, NOT chess.”

This explains so much.",1597036158932111360,2022-11-28T01:14:26.000Z,en,['1597036158932111360'],883861315
When Wilson and Wilson leverage (Tua / Hill / Waddle) both lose &gt;&gt;&gt;,1596962558317309952,2022-11-27T20:21:58.000Z,en,['1596962558317309952'],883861315
"@MattFtheOracle This has been a disaster all year, or at least since Tua incident. No clarity.",1596918627747274753,2022-11-27T17:27:24.000Z,en,['1596918627747274753'],883861315
"@forumbluegold Starting to get back to being confident whenever AD / LBJ are playing (mostly when *both* are playing).

I didn’t think they could both be top 5-8 players at the same time again… that’s the first, second and third ingredient we need!",1596730693337649152,2022-11-27T05:00:37.000Z,en,['1596730693337649152'],883861315
@Yoda4ever @TMHendershot2,1596646800295096320,2022-11-26T23:27:16.000Z,qam,['1596646800295096320'],883861315
"@Saggitarius124 @NBA @Lakers @spurs had the same issue...

I logged out and back in a couple times and eventually got it to work

so buggy!!",1596344736142327808,2022-11-26T03:26:58.000Z,en,['1596344736142327808'],883861315
"anyone else's @NBA league pass not working?

not surprising as this is the case multiple times per year...

can't watch the @Lakers vs @spurs game (not a local blackout)",1596311798591856641,2022-11-26T01:16:05.000Z,en,['1596311798591856641'],883861315
"@ThePettiestLA Will be nice to get the 3 game stretch to eval Schröeder with starting group

Russ and Reaves off the bench is a good deal of playmaking",1596303789937549312,2022-11-26T00:44:16.000Z,en,['1596303789937549312'],883861315
@BetMGM Shoelace,1596291500056678402,2022-11-25T23:55:25.000Z,en,['1596291500056678402'],883861315
"RT @fasc1nate: The black-footed cat is the deadliest wildcat in the world. Though they weigh only 2 - 6 pounds, they take down more prey in…",1596283132587560966,2022-11-25T23:22:10.000Z,en,['1596283132587560966'],883861315
"@foundersbrewing Never have created one but maybe turkey + stuffing + cranberry sauce on a buttered / lightly toasted roll

@chels_beckman",1596146345488027648,2022-11-25T14:18:38.000Z,en,['1596146345488027648'],883861315
"@JeffKCollins Maybe not quite that level but D Rose seemed (still seems) pretty loved, good vibes in Chicago at the time",1595654916558684160,2022-11-24T05:45:52.000Z,en,['1595654916558684160'],883861315
@RyanEFox2 yeah under,1595273249553793025,2022-11-23T04:29:16.000Z,en,['1595273249553793025'],883861315
"@ProFootballDoc realistic expectations for JC Jackson’s 2023 season? 

Career (or at least high level play) threatening given CB position?",1595242293774123008,2022-11-23T02:26:15.000Z,en,['1595242293774123008'],883861315
"RT @statmuse: Players shooting 50/40/90% this season (minimum 300 minutes): 

— Steph Curry
— Austin Reaves https://t.co/tBd9OxIg91",1595217338453921794,2022-11-23T00:47:05.000Z,en,['1595217338453921794'],883861315
@dwainmcfarland was excited for dump off king Ryan paired with a JT total takeover,1594509711319207937,2022-11-21T01:55:14.000Z,en,['1594509711319207937'],883861315
"RT @JarydWilson: My brother is in Atlanta this weekend for a bachelor party and they’re going to the Bears-Falcons game today like this.

I…",1594414649901953025,2022-11-20T19:37:29.000Z,en,['1594414649901953025'],883861315
@AHALMxox @Jordan_Presley @emilyetaylor23 @chels_beckman @TMHendershot2 @Max_Vandy @JPrezzzz Underrated good answer!,1594126215446568960,2022-11-20T00:31:21.000Z,en,['1594126215446568960'],883861315
@TMHendershot2 @emilyetaylor23 @chels_beckman @AHALMxox @Max_Vandy @Jordan_Presley @JPrezzzz Hot take ain’t wrong!!,1594110072975761408,2022-11-19T23:27:13.000Z,en,['1594110072975761408'],883861315
@chels_beckman @emilyetaylor23 Wrong for sure 🤟,1594110025793929217,2022-11-19T23:27:01.000Z,en,['1594110025793929217'],883861315
@Jordan_Presley @emilyetaylor23 @chels_beckman @AHALMxox @TMHendershot2 @Max_Vandy @JPrezzzz Smart man :),1594109964146348032,2022-11-19T23:26:47.000Z,en,['1594109964146348032'],883861315
@emilyetaylor23 @chels_beckman @AHALMxox @TMHendershot2 @Max_Vandy @Jordan_Presley @JPrezzzz,1594043644230922240,2022-11-19T19:03:15.000Z,qam,['1594043644230922240'],883861315
"@emilyetaylor23 cheese 4 sure

then... I guess coffee but that hurts",1594042975587565568,2022-11-19T19:00:35.000Z,en,['1594042975587565568'],883861315
"RT @historyinmemes: In 1948, a man wore 30lb, 3 toed lead shoes &amp; stomped around a Florida beach at night. The footprints lead people to be…",1594012610608959489,2022-11-19T16:59:56.000Z,en,['1594012610608959489'],883861315
@forumbluegold 😂 they still might... there is time,1594000156172484608,2022-11-19T16:10:26.000Z,en,['1594000156172484608'],883861315
RT @Maladroithe: This is still the most hardcore thing Arnold Schwarzenegger has ever said https://t.co/2js4gs6qYj,1593999592986648576,2022-11-19T16:08:12.000Z,en,['1593999592986648576'],883861315
@austin_swiercz Lol this one goes back like 15 years too,1593579021194993664,2022-11-18T12:17:00.000Z,en,['1593579021194993664'],883861315
"RT @PFF_FC: On this day 10 years ago, Zlatan Ibrahimovic scored one of the greatest International goals you’ll ever see 😱🇸🇪  

https://t.co…",1592153986588897282,2022-11-14T13:54:25.000Z,en,['1592153986588897282'],883861315
RT @TomBrady: If I don’t slip that’s Randy over the top for 6…,1592138524043927553,2022-11-14T12:52:59.000Z,en,['1592138524043927553'],883861315
@Nah_Roots @chrismeaney Yes I feel the pain with ya 😂,1591847307095547904,2022-11-13T17:35:47.000Z,en,['1591847307095547904'],883861315
@chrismeaney Finally is right!,1591845308589576194,2022-11-13T17:27:51.000Z,en,['1591845308589576194'],883861315
"RT @JoshuaPHilll: Twitter: $44 billion

Musk trying to correct Bernie about insulin prices just to be called a liar by his own website: pri…",1591526538687967232,2022-11-12T20:21:10.000Z,en,['1591526538687967232'],883861315
"RT @rafaelshimunov: Did Twitter Blue tweet just cost Eli Lilly $LLY billions? 

Yes. https://t.co/w4RtJwgCVK",1591227556535349249,2022-11-12T00:33:07.000Z,en,['1591227556535349249'],883861315
@haralabob 😂,1591221561196826624,2022-11-12T00:09:18.000Z,und,['1591221561196826624'],883861315
@foundersbrewing chips,1590432675625857024,2022-11-09T19:54:33.000Z,en,['1590432675625857024'],883861315
"@dwainmcfarland 0.813 of a Wan'Dale target? 

off the cuff but checks out",1590431577875820544,2022-11-09T19:50:11.000Z,en,['1590431577875820544'],883861315
RT @BaldyNFL: .@chargers #Herbie on 3rd downs all afternoon long with one stick throw after another to keep the chains moving. Seeing him l…,1590158538349113344,2022-11-09T01:45:13.000Z,en,['1590158538349113344'],883861315
"RT @PFF_Moo: ""Why are Herbert's stats not better?"" https://t.co/pNfUALGgvC",1589376305694650369,2022-11-06T21:56:55.000Z,en,['1589376305694650369'],883861315
"@forumbluegold @LakersReporter @JoeyARamirez Happy for you, Darius!!",1589376015306215425,2022-11-06T21:55:45.000Z,en,['1589376015306215425'],883861315
"@CabyJ Just your typical Chargers nonsense lol

Dicker Kicker for the W!",1589362121741316097,2022-11-06T21:00:33.000Z,en,['1589362121741316097'],883861315
"RT @TerribleMaps: Bosnians: I wanna swim  
Croatia : No https://t.co/238DwRG4iA",1589342401143148546,2022-11-06T19:42:11.000Z,en,['1589342401143148546'],883861315
"Eyyy @LakersReporter happy birthday my guy!! Let's get a Lakers W followed by a cold beverage.

Cheers 🍻",1588723205304651776,2022-11-05T02:41:43.000Z,en,['1588723205304651776'],883861315
RT @rainnwilson: Why don’t we have elections on a Saturday so more working people can get to the polls? Too obvious?,1588686545673863168,2022-11-05T00:16:03.000Z,en,['1588686545673863168'],883861315
"@foundersbrewing Marquette, MI",1588681219063296001,2022-11-04T23:54:53.000Z,fr,['1588681219063296001'],883861315
"@danielrpopper Pop - are we the only team that gets *more injured* during a bye? 

Thanks",1588643452543242242,2022-11-04T21:24:49.000Z,en,['1588643452543242242'],883861315
"@forumbluegold Real *Russ* vibes have been such a welcomed addition. Props to him, Ham and anyone else involved in that bit of growth / recapturing some swag.",1588008328512376832,2022-11-03T03:21:03.000Z,en,['1588008328512376832'],883861315
@DuncanSmithNBA word,1587991333230317570,2022-11-03T02:13:31.000Z,en,['1587991333230317570'],883861315
@StevieJohnson13 Loved your Charger stint big dog,1587985124855087104,2022-11-03T01:48:51.000Z,en,['1587985124855087104'],883861315
RT @TheGoodLiars: This Herschel Walker supporter says abortion is murder but doesn’t think Herschel Walker is a murderer if he paid for one…,1587932043748352001,2022-11-02T22:17:56.000Z,en,['1587932043748352001'],883861315
@foundersbrewing How about a nice oaky Hefeweizen? 🍻,1587876825669173248,2022-11-02T18:38:31.000Z,en,['1587876825669173248'],883861315
RT @benphillips76: Just massive kudos for the person who created this Halloween squirrel feeder https://t.co/urlKXsR5ot,1587618770373296128,2022-11-02T01:33:06.000Z,en,['1587618770373296128'],883861315
@chels_beckman I feel that 😂 https://t.co/tBWiBcfyDg,1587594686813929472,2022-11-01T23:57:24.000Z,en,['1587594686813929472'],883861315
"RT @CantALoupe_FF: The Denver Broncos have reached out to the Seattle Seahawks regarding a potential trade for star QB Geno Smith, per sour…",1587588229615714305,2022-11-01T23:31:44.000Z,en,['1587588229615714305'],883861315
@danielrpopper pop it's been better but we're making it - how are u doing?,1587588046408531968,2022-11-01T23:31:00.000Z,en,['1587588046408531968'],883861315
"@austin_swiercz not the chargers they r cursed!!

also should be a warm weather team

49ers fun but too expensive

one of the NFC South teams probably",1587262578933334020,2022-11-01T01:57:43.000Z,en,['1587262578933334020'],883861315
"@austin_swiercz homie apparently smart enough to obtain enough wealth to buy the most expensive sports team in the world...

and is a sucker for sunk cost fallacy... l.o.l.",1587261896759066632,2022-11-01T01:55:00.000Z,en,['1587261896759066632'],883861315
then trade Pollard??? https://t.co/Co9iNKDESC,1587259952426631171,2022-11-01T01:47:17.000Z,en,['1587259952426631171'],883861315
"@chels_beckman can we get this 
christmas https://t.co/aM3eqZRiVo",1587217877035208704,2022-10-31T23:00:05.000Z,en,['1587217877035208704'],883861315
"RT @PointsBetUSA: Not picking this dog up on my fantasy team

https://t.co/Eah2w2ziqG",1586555207462387713,2022-10-30T03:06:52.000Z,en,['1586555207462387713'],883861315
@ben_ingersoll @DuncanSmithNBA That answer is always yes to b fair,1586219530585612288,2022-10-29T04:53:01.000Z,en,['1586219530585612288'],883861315
RT @PointsBetUSA: The Lakers are 0-5 https://t.co/eJKKFZZULF,1586186335114649600,2022-10-29T02:41:06.000Z,en,['1586186335114649600'],883861315
"RT @SeekLifeMastery: 9 Laws to live to by that will put you ahead of 96% of people… 

1. https://t.co/JBR95x5x82",1585087592386940928,2022-10-26T01:55:06.000Z,en,['1585087592386940928'],883861315
@BoltGodd @danielrpopper and would recommend The Athletic if you're not subscribed,1583875992493625344,2022-10-22T17:40:38.000Z,en,['1583875992493625344'],883861315
"RT @billbarnwell: So Joshua Palmer hit his head on the first series of the game on Monday night, left, presumably was tested for a concussi…",1583268933091528705,2022-10-21T01:28:24.000Z,en,['1583268933091528705'],883861315
"@VranaJakub all love and sending good thoughts 
#LGRW ❤️🤍❤️🤍",1582900954336153600,2022-10-20T01:06:11.000Z,en,['1582900954336153600'],883861315
@TMHendershot2 @KovachR 😂 ain’t no other way!!,1582889518557851648,2022-10-20T00:20:44.000Z,en,['1582889518557851648'],883861315
@danielrpopper @evansilva thought I also noticed this yesterday... here it is. There was that one play after the catch where he got up a little slow and went straight to the sideline.,1582533929310961664,2022-10-19T00:47:45.000Z,en,['1582533929310961664'],883861315
Normalize open tabs at coffee shops,1582439694042030080,2022-10-18T18:33:18.000Z,en,['1582439694042030080'],883861315
"@DetroitRedWings @SociosUSA Gotta be Copp!! 🏒 

#DRWFirstGoal
#contest
#LGRW",1581048160956592128,2022-10-14T22:23:50.000Z,en,['1581048160956592128'],883861315
"RT @NFLonCBS: Wednesday: Mike McDaniel praises team captains for removing ping pong table in locker room, so they can better focus on oppon…",1580710888872759296,2022-10-14T00:03:38.000Z,en,['1580710888872759296'],883861315
RT @RexChapman: The Mother’s Against Greg Abbott are back. Wow. https://t.co/n4lcozUdhm,1580627407098511360,2022-10-13T18:31:55.000Z,en,['1580627407098511360'],883861315
"RT @NBA: ""Legends aren't defined by their successes, they're defined by how they bounce back from their failures.""

Chris Bosh on what he l…",1580162816275009541,2022-10-12T11:45:48.000Z,en,['1580162816275009541'],883861315
Derwin #3 white 🔥 😇 ⚡️ https://t.co/j0WwNShgAY,1579877801351860227,2022-10-11T16:53:15.000Z,en,['1579877801351860227'],883861315
"RT @theStevenRuiz: it turns out that if you only tweet about it when a team doesn't convert, you can be right on these 100% of the time.…",1579865805046845440,2022-10-11T16:05:35.000Z,en,['1579865805046845440'],883861315
RT @BaldyNFL: .@chargers @DerwinJames reminds the @Browns and the #NFL that when he hits you the play ENDS PERIOD!  He has no clones in thi…,1579604945682436097,2022-10-10T22:49:01.000Z,en,['1579604945682436097'],883861315
"RT @SharpFootball: one thing I cannot stop thinking about

imagine if the Chargers hired Brian Daboll

he's working w an empty cupboard in…",1579168824632365061,2022-10-09T17:56:01.000Z,en,['1579168824632365061'],883861315
"RT @MarkDeeksNBA: Your reminder that in 2004/05, Kobe shared a backcourt with Tierre Brown, averaged 28/6/6, and yet finished behind P.J. B…",1578986156309348353,2022-10-09T05:50:10.000Z,en,['1578986156309348353'],883861315
"RT @TheProblem: Jon interviewed Leslie Rutledge, Arkansas Attorney General, about why her state banned gender-affirming care for minors - i…",1578469851395682304,2022-10-07T19:38:33.000Z,en,['1578469851395682304'],883861315
@CabyJ A-Lynn comeback SZN?,1578163914465910786,2022-10-06T23:22:52.000Z,en,['1578163914465910786'],883861315
@DrGuru_ Landry Shamet,1578080689165156354,2022-10-06T17:52:10.000Z,en,['1578080689165156354'],883861315
Geez Mahomes is so freaking good lol,1576740804546043904,2022-10-03T01:07:56.000Z,en,['1576740804546043904'],883861315
@TMHendershot2 @chels_beckman @AHALMxox Motley had a stroke just watching that 😅 🐈,1575927570306330629,2022-09-30T19:16:26.000Z,en,['1575927570306330629'],883861315
@BrandonThornNFL BT we know who the real one is - keep doing your thing!!,1575800044758142977,2022-09-30T10:49:42.000Z,en,['1575800044758142977'],883861315
@TheKostos Yeah that was nice,1575647279792369664,2022-09-30T00:42:40.000Z,en,['1575647279792369664'],883861315
@chels_beckman Spot on 🤣,1575311690400497664,2022-09-29T02:29:09.000Z,en,['1575311690400497664'],883861315
@TheKostos The pash rusher,1574596515959812096,2022-09-27T03:07:18.000Z,en,['1574596515959812096'],883861315
"@adamlevitan Adam I've got a ""would you rather"" for you:

1) Reverse your vasectomy
2) Give up hats for life
3) Become a Chargers fan",1574558536125755392,2022-09-27T00:36:23.000Z,en,['1574558536125755392'],883861315
"RT @ThePunnyWorld: The adjective for metal is metallic.

But not so for iron.. which is ironic.",1574556759280488449,2022-09-27T00:29:19.000Z,en,['1574556759280488449'],883861315
RT @RyanPinesworth: Any questions? 🤷🏻‍♂️ https://t.co/FLRuc4XBwF,1574465059459403778,2022-09-26T18:24:56.000Z,en,['1574465059459403778'],883861315
"RT @mikefinger: “I probably shouldn’t say this,” Gregg Popovich says. 

He leans into the microphone.

“Nobody here…”

Pause. 

“…should go…",1574456030322462721,2022-09-26T17:49:04.000Z,en,['1574456030322462721'],883861315
@austin_swiercz @CabyJ @TomPelissero @MikeGarafolo Lol,1574451387659948034,2022-09-26T17:30:37.000Z,und,['1574451387659948034'],883861315
@CabyJ @TomPelissero @MikeGarafolo Chargers are cursed. Can't even let us enjoy one month before disaster strikes... :(,1574447732319834113,2022-09-26T17:16:05.000Z,en,['1574447732319834113'],883861315
RT @WillBrinson: Doug Pederson has tied Urban Meyer for fifth all time in most wins by a Jaguars coach.,1574192236362883072,2022-09-26T00:20:50.000Z,en,['1574192236362883072'],883861315
RT @KevinOConnorNBA: Incredible https://t.co/WzKgZLvCtn,1573776598762930176,2022-09-24T20:49:15.000Z,en,['1573776598762930176'],883861315
RT @damanr: Incredible https://t.co/p2FcqDbjnM,1573335152318627842,2022-09-23T15:35:06.000Z,en,['1573335152318627842'],883861315
RT @AJ_SMG: Jameis Winston stealing crab legs got more coverage than Brett Farve embezzling welfare money…let that sink in….,1572753393286008833,2022-09-22T01:03:23.000Z,en,['1572753393286008833'],883861315
RT @LuckIsMadeFF: Arthur Smith somehow figured out how to unlock Cordarelle Patterson after 8 years of misuse like the boy pulling Excalibu…,1572752208118030339,2022-09-22T00:58:41.000Z,en,['1572752208118030339'],883861315
"RT @jay_pea619: $20 haircuts had a good run, to be honest. They were $20 for like a solid 15-20 years. 

R.I.P to the $20 haircut yall.",1572388895102230531,2022-09-21T00:55:00.000Z,en,['1572388895102230531'],883861315
