lang,edit_history_tweet_ids,text,author_id,id,created_at
en,['1597080172582567936'],"I don't have to come from anywhere to say keep your beaches clean. Don't litter around: Jackie Shroff

Glad that a lot of people have turned up. We come to Goa, shoot &amp; take away the best memories. This is reality of maintaining that beauty, we are doing everything: Karan Kundrra https://t.co/icc3nVxp48",355989081,1597080172582567936,2022-11-28T04:09:20.000Z
en,['1597080166156541953'],"The message is to keep the beach clean. We always work to keep the coasts of Goa clean, and we will keep it clean in the future too: Goa CM Pramod Sawant at the #CleanAThon initiative, a clean-up drive at Miramar Beach in Panji. https://t.co/f0kkMUWhSl",355989081,1597080166156541953,2022-11-28T04:09:18.000Z
en,['1597077147868229639'],"RT @ani_digital: Woman succumbs to injuries in foot overbridge collapse at Maharashtra's Ballarshah railway station

Read @ANI Story | http…",355989081,1597077147868229639,2022-11-28T03:57:18.000Z
en,['1597076721848954881'],Tamil Nadu | Fire breaks out in a private yarn mill in Saminathapuram area near Palani in Dindigul district. Fire department is carrying out the firefighting operations. Details awaited. https://t.co/rOLJCnPIef,355989081,1597076721848954881,2022-11-28T03:55:37.000Z
en,['1597076089125318656'],"RT @ani_digital: DRI recovers heroin worth Rs 40 cr at Mumbai airport

Read @ANI Story | https://t.co/KJDI52KUWH
#DRI #MumbaiAirport #DRICu…",355989081,1597076089125318656,2022-11-28T03:53:06.000Z
en,['1597072405070942209'],"Goa CM Pramod Sawant, along with Amruta Fadnavis - the wife of Maharashtra Deputy CM and actors Jackie Shroff &amp; Karan Kundrra, flags off the #CleanAThon initiative, a clean-up drive at Miramar Beach in Panjim. https://t.co/KNdJuDbvwq",355989081,1597072405070942209,2022-11-28T03:38:28.000Z
en,['1597071957648117760'],"Karnataka | Mysuru authority removed the controversial dome-shaped structures atop a local bus shelter here. 

(Pic 1: the dome-shaped structure at the bus shelter earlier, pic 2: the bus shelter in its current form with the dome-shaped structures removed) https://t.co/Vk9LePvm3E",355989081,1597071957648117760,2022-11-28T03:36:41.000Z
en,['1597071455656632320'],"After Police denied permission for Telangana BJP president Bandi Sanjay’s Praja Sangrama Yatra and didn’t allow BJP cadres to go to Bhainsa, BJP approaches Telangana High Court. The HC to hear the matter on an emergency basis.",355989081,1597071455656632320,2022-11-28T03:34:41.000Z
en,['1597070702204461056'],"In full view of Nanda Devi, the second-tallest mountain in the tallest mountain range in the world, Capt. Cerruti, Lt. Russell, Lt. Brown and Lt. Hack became the first four US Army Officers to be promoted in the Himalayas during Yudh Abhyas Exercise: US Army, Pacific https://t.co/1jil5s1u42",355989081,1597070702204461056,2022-11-28T03:31:42.000Z
en,['1597068123277926402'],"RT @ani_digital: BBC journalist beaten, handcuffed, held by authorities, as China boils over zero Covid policy

Read @ANI Story | https://t…",355989081,1597068123277926402,2022-11-28T03:21:27.000Z
en,['1597066064655167488'],"Belgium | Riots in Brussels with a car &amp; some electric scooters set on fire after Morocco's victory over Belgium in the #FIFAWorldCup match. One arrested, a dozen detained, Reuters reported",355989081,1597066064655167488,2022-11-28T03:13:16.000Z
en,['1597061737403994112'],"RT @ani_digital: Vodafone Study: 51pc Indian firms say sustainability is important, only 19pc Fit for the Future

Read @ANI Story | https:/…",355989081,1597061737403994112,2022-11-28T02:56:04.000Z
en,['1597061715468115968'],"RT @ani_digital: Chetan Bhagat says Uorfi Javed controversy-stirring comment taken ""out of context""

Read @ANI Story | https://t.co/1fZPbNE…",355989081,1597061715468115968,2022-11-28T02:55:59.000Z
en,['1597060791081238528'],"RT @ani_digital: Erdogan continues the airstrikes and wants to launch a new ground operation in Syria

Read @ANI Story | https://t.co/c32pj…",355989081,1597060791081238528,2022-11-28T02:52:19.000Z
en,['1597060737520005121'],"Delhi | As winter sets in, a layer of smog prevails in the morning over the national capital Delhi. Air quality is in 'Very Poor' category with an overall AQI of 317 today. https://t.co/wf8WwuMwE5",355989081,1597060737520005121,2022-11-28T02:52:06.000Z
en,['1597058939174387712'],"#GujaratElections2022 | PM Narendra Modi to today hold rallies in Palitana in Bhavnagar, Anjar in Kutch, Jamnagar and Rajkot.

(File Pic) https://t.co/YhTVyRgBIn",355989081,1597058939174387712,2022-11-28T02:44:57.000Z
en,['1597058691723046912'],"RT @ani_digital: ""Say no to ragging..."" Assam CM takes note of ragging incident in Dibrugarh varsity 

Read @ANI Story | https://t.co/VyAqA…",355989081,1597058691723046912,2022-11-28T02:43:58.000Z
in,['1597058138657951744'],"Madhya Pradesh | Congress party's 'Bharat Jodo Yatra' resumes from Bada Ganpati Chowraha, Indore.

(Source: AICC) https://t.co/ZUtVi5Mjg5",355989081,1597058138657951744,2022-11-28T02:41:46.000Z
en,['1597056531539038208'],"Madhya Pradesh | The enclosure where Two female Namibian cheetahs were released y'day, had a leopard too.",355989081,1597056531539038208,2022-11-28T02:35:23.000Z
en,['1597056423560871936'],"MP | Two female Namibian cheetahs, earlier quarantined, were y'day released into bigger enclosure under the supervision of experts: DFO of Kuno National Park, Prakash Kumar Verma

Earlier tweet with the picture of a leopard instead of a cheetah has been retracted.Error regretted.",355989081,1597056423560871936,2022-11-28T02:34:57.000Z
en,['1597050610066812928'],"RT @ani_digital: Iran authorities bar Iranian filmmaker from coming to India for IFFI 2022

Read @ANI Story | https://t.co/n5AjCO6CXJ
#Iran…",355989081,1597050610066812928,2022-11-28T02:11:51.000Z
en,['1597048585258176514'],"Streaming now | ANI Podcast with Smita Prakash | EP-19 where ex-IPS officer Kiran Bedi deep dives into Shraddha murder case, talks about Arvind Kejriwal

#KiranBedi #SmitaPrakash
https://t.co/0fT1pCobTa
https://t.co/tKFYqHrjXV
https://t.co/JSdEM71ioV
https://t.co/meRYkq86cz https://t.co/rA1wxOdR0k",355989081,1597048585258176514,2022-11-28T02:03:49.000Z
en,['1597044374684438528'],"UPDATE | Maharashtra: A 48-year-old woman succumbed to injuries during treatment. She got injured during the foot overbridge collapse at Balharshah railway station: District information officer, Chandrapur",355989081,1597044374684438528,2022-11-28T01:47:05.000Z
en,['1597042353147375617'],"RT @ani_digital: 'Fauda' makers to collaborate with Bollywood actor Rajkummar Rao? 

Read @ANI Story | https://t.co/bGPFAJ8vkH
#fauda #rajk…",355989081,1597042353147375617,2022-11-28T01:39:03.000Z
en,['1597035673202339840'],"Delhi | People now have chance to answer the Kejriwal govt for their irresponsible, corrupt, false promises and for misleading people: Union Minister Piyush Goyal addressing a public meeting in Delhi's Anand Vihar https://t.co/wNnptXE4nK",355989081,1597035673202339840,2022-11-28T01:12:30.000Z
en,['1597034157661884417'],"Haryana | Bond policy will ruin careers of students. Govt have not yet assured any employment for students. Strike has been going on for more than 27 days but we have not seen any positive results. This policy will hamper right to education, said a student on bond policy https://t.co/usyKmuf8I5",355989081,1597034157661884417,2022-11-28T01:06:29.000Z
en,['1597032397325086720'],"RT @ani_digital: FIFA WC: ""Will take time for him to learn some things,"" Croatia coach Dalic criticizes Canadian coach Herdman

Read @ANI S…",355989081,1597032397325086720,2022-11-28T00:59:29.000Z
en,['1597032365981052928'],"RT @ani_digital: US: Plane crashes into power lines in Montgomery County, cuts off electricity

Read @ANI Story | https://t.co/QQXNulXyOg
#…",355989081,1597032365981052928,2022-11-28T00:59:22.000Z
en,['1597030383585230849'],"Jammu &amp; Kashmir | The youth convention was organised for Mehbooba* Mufti to interact with youth. Our party let youth at all levels to work with us. They connect themselves with PDP, especially after 5th August 2019: Suhail Bukhari, leader PDP at Youth convention, Srinagar (27.11)",355989081,1597030383585230849,2022-11-28T00:51:29.000Z
en,['1597015091135668225'],"A small plane has crashed into power lines in the area of Rothbury Dr &amp; Goshen Rd, taking out power to parts of the county. Montgomery County Department of Police is on the scene: Montgomery County Department of Police, United States",355989081,1597015091135668225,2022-11-27T23:50:43.000Z
en,['1597006643946225664'],"RT @ani_digital: EC announces ex gratia to kin of two CRPF jawans shot dead in Porbandar on poll duty

Read @ANI Story | https://t.co/McRgq…",355989081,1597006643946225664,2022-11-27T23:17:09.000Z
en,['1597001338663358465'],"RT @ani_digital: ""Well-wishers of terrorists"": PM Modi accuses Congress of questioning Batla House encounter 

Read @ANI Story | https://t.…",355989081,1597001338663358465,2022-11-27T22:56:04.000Z
en,['1596996429293445120'],"Jammu &amp; Kashmir | The youth convention was organised for Mahbooba Mufti to interact with youth. Our party let youth at all levels to work with us. They connect themselves with PDP, especially after 5th August 2019: Suhail Bukhari, leader PDP at Youth convention, Srinagar (27.11) https://t.co/sCHsq1x3lL",355989081,1596996429293445120,2022-11-27T22:36:34.000Z
en,['1596989836099227648'],"RT @ani_digital: I believe Neymar will play World Cup: Brazil coach hopeful of striker's return after injury

Read @ANI Story | https://t.c…",355989081,1596989836099227648,2022-11-27T22:10:22.000Z
en,['1596989811919032320'],"RT @ani_digital: French Minister of Armed Forces visits indigenous aircraft carrier INS Vikrant 

Read @ANI Story | https://t.co/RbPmhTuKRj…",355989081,1596989811919032320,2022-11-27T22:10:16.000Z
en,['1596989473824583680'],"Punjab | We have arrested a man with 2kg heroin &amp; 8 pistols. He revealed that he was supplied the same consignment from Pakistan with the help of a former jailmate who is currently in Dubai: Vavinder Mahajan, DSP Special Task Force https://t.co/AKAIuOwzvK",355989081,1596989473824583680,2022-11-27T22:08:55.000Z
en,['1596975947361968130'],"7 dead including a newborn in a landslide that was triggered after heavy rainfall in Casamicciola located on the southern Italian island of Ischia, reports The Associated Press",355989081,1596975947361968130,2022-11-27T21:15:10.000Z
en,['1596971201813188609'],"RT @ani_digital: Ayushmaan Khurrana greets fans outside Shah Rukh Khan's Mannat

Read @ANI Story | https://t.co/Sne5TJBFur
#AyushmaanKhurra…",355989081,1596971201813188609,2022-11-27T20:56:19.000Z
en,['1596962631780544513'],"RT @ani_digital: Two female Namibian cheetahs shifted to big enclosure at Kuno National Park in Madhya Pradesh

Read @ANI Story | https://t…",355989081,1596962631780544513,2022-11-27T20:22:16.000Z
en,['1596962499022434304'],"Tamil Nadu | A person with physical disability also wants to visit the beach for which they need to have a permanent pathway. It was long-awaited &amp; we are happy &amp; thankful to Greater Chennai Corporation (GCC) for a permanent pathway here, said a visitor with physical disability https://t.co/AIHx1jkad4",355989081,1596962499022434304,2022-11-27T20:21:44.000Z
en,['1596962492739366912'],Tamil Nadu | Triplicane MLA Udhayanidhi Stalin inaugurated a permanent pathway set up at Chennai's Marina Beach. The pathway is constructed for the ease of physically disabled population. (27.11) https://t.co/BldpdDJi0I,355989081,1596962492739366912,2022-11-27T20:21:43.000Z
