text,lang,created_at,id,edit_history_tweet_ids,author_id
"RT @KyivIndependent: ⚡️Mass poisoning reported at Polish facility for Ukrainian refugees.

Fourteen people, including children, were hospit…",en,2022-11-27T23:07:01.000Z,1597004094757298176,['1597004094757298176'],1293496585964400640
"RT @LanguageIearner: Regarding ""The US cost of support for Ukraine""

""US spending  5.6% of its defense budget to destroy nearly half of Rus…",en,2022-11-27T20:18:45.000Z,1596961746220376065,['1596961746220376065'],1293496585964400640
"RT @abstractedaway: This was Ukraine in 1919.  Notice the Kuban region, east of the sea?  The Holodomor was, in part, targeted to wipe out…",en,2022-11-27T20:17:13.000Z,1596961362860994561,['1596961362860994561'],1293496585964400640
"@tassagency_en A house in Kherson region where occupiers lived after killing the owners.
49-year-old Serhiy Novosad was killed with a shot from a machine gun, with the barrel put in his mouth.
78-year-old Lyubov Novosad was shot in the head and thrown into a ditch along with her canes.",en,2022-11-27T15:40:57.000Z,1596891837046067200,['1596891837046067200'],1293496585964400640
"RT @JayinKyiv: Thousands of times, all over Ukraine, again and again.",en,2022-11-27T15:30:23.000Z,1596889178645876736,['1596889178645876736'],1293496585964400640
@tassagency_en https://t.co/OmHHAM99If,qme,2022-11-27T13:09:58.000Z,1596853843039752193,['1596853843039752193'],1293496585964400640
RT @Horn1Cyber: https://t.co/fvyuQrpZNO,zxx,2022-11-27T10:26:24.000Z,1596812677296271360,['1596812677296271360'],1293496585964400640
@tassagency_en Just 2 days old. https://t.co/lLFlfFAyvA,en,2022-11-27T09:13:39.000Z,1596794372133376000,['1596794372133376000'],1293496585964400640
@tassagency_en 2 days old! Bastards https://t.co/suMKnBYYO7,en,2022-11-27T09:10:32.000Z,1596793587857231874,['1596793587857231874'],1293496585964400640
@tassagency_en https://t.co/q5UdtkKxYn,qme,2022-11-27T09:10:02.000Z,1596793461193465856,['1596793461193465856'],1293496585964400640
"RT @P_Kallioniemi: Russia is spreading disinformation about ""German grandmas carrying wood to warm their houses"". It's actually a russian l…",en,2022-11-27T08:44:30.000Z,1596787034215317505,['1596787034215317505'],1293496585964400640
@EU_Commission @vonderleyen So what now?,en,2022-11-27T08:14:04.000Z,1596779376120836096,['1596779376120836096'],1293496585964400640
@nycjim You should see their drones https://t.co/OJWu6Ix06d,en,2022-11-27T08:11:30.000Z,1596778729966968832,['1596778729966968832'],1293496585964400640
@AlanFagan15 @HeyitsHenrik @Arsenalman2011 @nycjim https://t.co/rQBcKpjIA0,qme,2022-11-27T08:07:37.000Z,1596777752493166593,['1596777752493166593'],1293496585964400640
RT @uasupport999: 4/,qst,2022-11-26T21:56:32.000Z,1596623967330222080,['1596623967330222080'],1293496585964400640
"@daninspain70 Not that it makes it any better, but why the picture of Birmingham city centre when it happens somewhere in Stoke?",en,2022-11-26T21:54:58.000Z,1596623572667142144,['1596623572667142144'],1293496585964400640
@Reuters https://t.co/Nx1ws76L7w,qme,2022-11-26T20:57:26.000Z,1596609096983379968,['1596609096983379968'],1293496585964400640
RT @normcos: This comes after she carried out an interview with one of the worst 'Syria truthers' and disinformation peddlers on the Web. T…,en,2022-11-26T20:56:18.000Z,1596608808520142848,['1596608808520142848'],1293496585964400640
"RT @Gerashchenko_en: Funeral of baby Serhii, killed by Russian rocket two days after his birth in Vilnyansk, Zaporizhzhia region.

His mom,…",en,2022-11-26T20:54:56.000Z,1596608465199325185,['1596608465199325185'],1293496585964400640
"RT @LowryIrE: Imagine paying 44billion dollars on a website, only to have your online friends call your daughter (who wants nothing to do w…",en,2022-11-26T20:52:38.000Z,1596607888348151808,['1596607888348151808'],1293496585964400640
"RT @avalaina: A two-day-old baby who was killed after Russian shelling on maternity ward was buried in Vilniansk. His name was Serhiy.  
I…",en,2022-11-26T20:52:04.000Z,1596607744735330304,['1596607744735330304'],1293496585964400640
