id,author_id,lang,text,edit_history_tweet_ids,created_at
1596962752471257088,1252926691,en,@GovParson stop this execution!Judge denies Missouri teenager’s plea to witness father’s execution https://t.co/KIYS4EI5cq,['1596962752471257088'],2022-11-27T20:22:44.000Z
1596736020745261057,1252926691,und,@_ashawndabney Me,['1596736020745261057'],2022-11-27T05:21:47.000Z
1596571237748453376,1252926691,en,"RT @MichaelWarbur17: In 2006 a high school English teacher asked students to write to a famous author &amp; ask for advice.

Kurt Vonnegut was…",['1596571237748453376'],2022-11-26T18:27:00.000Z
1596570409964834817,1252926691,en,"RT @MichaelWarbur17: Aired only once in 1998 on the live SNL show for which it was written and effectively banned and never aired again.

I…",['1596570409964834817'],2022-11-26T18:23:43.000Z
1596569673386319872,1252926691,en,"RT @Goodable: A man was sitting alone, on a bench in a park, singing Bon Jovi's Living on a Prayer by himself.

By the end, the entire park…",['1596569673386319872'],2022-11-26T18:20:47.000Z
1596002170838847488,1252926691,en,RT @Yoda4ever: He wanted to get on that ferry.. 🐈🐾⛵😅 https://t.co/pK2dxzOqvl,['1596002170838847488'],2022-11-25T04:45:44.000Z
1595973652939702274,1252926691,en,"RT @mmpadellan: All these mass shootings, not one of them committed by undocumented immigrants.

Weird.",['1595973652939702274'],2022-11-25T02:52:25.000Z
1595261380663418880,1252926691,en,"RT @mariashriver: On this day in 1963, my uncle was killed by an assassin’s bullet. I was in 3rd grade at the time. I was taken out of clas…",['1595261380663418880'],2022-11-23T03:42:06.000Z
1595256271762231296,1252926691,und,@funder 💙,['1595256271762231296'],2022-11-23T03:21:48.000Z
1594743836382830593,1252926691,en,"RT @georgehahn: Did you see this, @elonmusk? https://t.co/nG2HrBuEA9",['1594743836382830593'],2022-11-21T17:25:34.000Z
1594743480902877184,1252926691,en,@elonmusk You are gross!,['1594743480902877184'],2022-11-21T17:24:09.000Z
1594742728964857858,1252926691,en,RT @davidmweissman: Elon Musk is begging for Trump to tweet. I’ve never seen anything so pathetic in my life.,['1594742728964857858'],2022-11-21T17:21:10.000Z
1594742500853534720,1252926691,en,"RT @Yatsenyuk_AP: Among the world leaders of all time, it is difficult to find one who would do more for Ukraine than President Joseph Bide…",['1594742500853534720'],2022-11-21T17:20:15.000Z
1594741713410879493,1252926691,en,"RT @AOC: After Trump elevated anti-immigrant &amp; anti-Latino rhetoric, we had the deadliest anti-Latino shooting in modern history.

After an…",['1594741713410879493'],2022-11-21T17:17:08.000Z
1594548537697656833,1252926691,en,"RT @NormOrnstein: My Nancy Pelosi story. My son died on January 3, 2015. The funeral &amp; first night of shiva were on Jan 6. Congress had jus…",['1594548537697656833'],2022-11-21T04:29:31.000Z
1594548356310876161,1252926691,en,RT @AOC: .@laurenboebert you have played a major role in elevating anti-LGBT+ hate rhetoric and anti-trans lies while spending your time in…,['1594548356310876161'],2022-11-21T04:28:48.000Z
1594497010425823232,1252926691,und,@elonmusk 🤮,['1594497010425823232'],2022-11-21T01:04:46.000Z
1594495966161375233,1252926691,en,@elonmusk It was better before your #TwitterTakeover It was working just fine.,['1594495966161375233'],2022-11-21T01:00:37.000Z
1594191332804894720,1252926691,en,"This is the worst thing about the #TwitterTakeover Can Twitter be trusted anymore??
Misinformation threatens Twitter's function as a public safety tool 

https://t.co/2eTKsJ1L3i",['1594191332804894720'],2022-11-20T04:50:07.000Z
1594096535792279555,1252926691,en,@LiamMiller33 Wasting tax $s,['1594096535792279555'],2022-11-19T22:33:25.000Z
1594091766315364352,1252926691,en,@elonmusk People not following you might not see the poll.,['1594091766315364352'],2022-11-19T22:14:28.000Z
1593824669697613824,1252926691,en,RT @christoq: Twitter's San Francisco headquarters has gone hardcore tonight. #TwitterTakeover https://t.co/DoG5pDD4AD,['1593824669697613824'],2022-11-19T04:33:07.000Z
1593796991720497156,1252926691,en,"RT @AOC: Idk man, last time he was here this platform was used to incite an insurrection, multiple people died, the Vice President of the U…",['1593796991720497156'],2022-11-19T02:43:08.000Z
1593796428220055561,1252926691,en,@tedcruz You will never be as smart as Pelosi.,['1593796428220055561'],2022-11-19T02:40:54.000Z
1593639581693673473,1252926691,und,via ⁦@nytimes⁩ #RIPTwitter https://t.co/8eDPuVz8ev,['1593639581693673473'],2022-11-18T16:17:39.000Z
1593328386826555395,1252926691,en,@Franklin_Graham @UVA Guns and knives are the tools used to carry out those heinous murders. The human heart is only part of the picture.,['1593328386826555395'],2022-11-17T19:41:04.000Z
1592765970690764800,1252926691,en,RT @amyklobuchar: Donald Trump running for President again? I was the one walking over broken glass at 4 a.m. after the Jan. 6th insurrecti…,['1592765970690764800'],2022-11-16T06:26:14.000Z
1592765762913304577,1252926691,qme,@RpsAgainstTrump https://t.co/0Hzh7Jv5Vm,['1592765762913304577'],2022-11-16T06:25:24.000Z
1592765411724267520,1252926691,en,RT @DanRather: When the first movie was really bad it rarely leads to a successful sequel.,['1592765411724267520'],2022-11-16T06:24:00.000Z
1592731771430662144,1252926691,und,@joncoopertweets 🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️,['1592731771430662144'],2022-11-16T04:10:20.000Z
1592384153726910465,1252926691,tl,@mhdksafa Hi Mohamad!,['1592384153726910465'],2022-11-15T05:09:01.000Z
1591553437602578432,1252926691,en,"RT @BernieSanders: Let's be clear. Eli Lilly should apologize for increasing the price of insulin by over 1,200% since 1996 to $275 while i…",['1591553437602578432'],2022-11-12T22:08:03.000Z
1591553270002352128,1252926691,en,@piper4missouri I would like to thank you for running. I don’t live in your district but I’m a Missourian who feels like I have ZERO representation in government in this state. Talking to a Republican is like trying to reason with someone who believes the earth is flat.,['1591553270002352128'],2022-11-12T22:07:23.000Z
1591549191779930112,1252926691,en,RT @piper4missouri: I'd love to give y'all some examples of what I heard at doors in rural Missouri to help you understand what folks out h…,['1591549191779930112'],2022-11-12T21:51:11.000Z
1591548838598348800,1252926691,en,RT @TruthyButTrue: @piper4missouri @hasenourlv I won’t vote for Republicans because they will sell out all their values and their country j…,['1591548838598348800'],2022-11-12T21:49:47.000Z
1590511333568806912,1252926691,en,@srh_medco @Marcus4Georgia Me too !,['1590511333568806912'],2022-11-10T01:07:06.000Z
1589373942476976128,1252926691,en,RT @DanRather: Vote like your democracy depends on it.,['1589373942476976128'],2022-11-06T21:47:31.000Z
1588944012366745600,1252926691,en,RT @CNN: The woman who helped turn Mehmet Oz into a household name is backing the Republican’s opponent in Pennsylvania’s key Senate race h…,['1588944012366745600'],2022-11-05T17:19:08.000Z
1588943652948443136,1252926691,und,@mhdksafa ✋,['1588943652948443136'],2022-11-05T17:17:42.000Z
1588941180846366720,1252926691,en,via ⁦@nytimes⁩  The #BigTwit💩 https://t.co/LG0GuR3rCZ,['1588941180846366720'],2022-11-05T17:07:53.000Z
1588637431976312832,1252926691,und,via ⁦@nytimes⁩  #DeathofTwitter #MonsterMusk  https://t.co/LG0GuR3rCZ,['1588637431976312832'],2022-11-04T21:00:53.000Z
1588571979639975936,1252926691,und,@joncoopertweets Yes,['1588571979639975936'],2022-11-04T16:40:48.000Z
1587942117087010816,1252926691,en,@____B_S____ Shoe billed stork,['1587942117087010816'],2022-11-02T22:57:57.000Z
1587598752960880642,1252926691,en,"RT @mmpadellan: FUN FACT: The majority of polls being released on the midterms now are funded by Republicans.

So you should continue to ig…",['1587598752960880642'],2022-11-02T00:13:33.000Z
1587507255888547844,1252926691,und,YES!!! #ProtectMySocialSecurity https://t.co/K7E4HXZHGd,['1587507255888547844'],2022-11-01T18:09:58.000Z
1587506833689874432,1252926691,en,"RT @ChristySmithCA: Are you in your 40s or 50s and fighting to build retirement savings while taking care of kids &amp; parents? 

The GOP does…",['1587506833689874432'],2022-11-01T18:08:18.000Z
1587506746830065664,1252926691,en,"RT @AFVhq: The SCARIEST thing this Halloween is the Republican plan to cut social security and Medicare. Here's Jon ""Bowzer"" Bauman laying…",['1587506746830065664'],2022-11-01T18:07:57.000Z
1587506685068906500,1252926691,qht,#ProtectMySocialSecurity https://t.co/RSpKvwEfIP,['1587506685068906500'],2022-11-01T18:07:42.000Z
1587506514880872448,1252926691,en,"RT @CalltoActivism: Isn't saving Social Security a good reason to vote Blue?

#ProtectMySocialSecurity",['1587506514880872448'],2022-11-01T18:07:02.000Z
1587506192523345920,1252926691,en,"RT @SSWorks: Under Democrats, drug costs + Medicare premiums are going down and Social Security benefits are going up. 

But if Republicans…",['1587506192523345920'],2022-11-01T18:05:45.000Z
1587506161309319171,1252926691,en,"RT @mmpadellan: TWEEPS! Thanks to your RTs and replies, #ProtectMySocialSecurity is now trending NUMBER FOUR in the Twitter trends!

Let's…",['1587506161309319171'],2022-11-01T18:05:37.000Z
1587506069047214080,1252926691,en,RT @funder: One way we can protect Social Security is by not voting for Republicans! #ProtectMySocialSecurity,['1587506069047214080'],2022-11-01T18:05:15.000Z
1587506011090423808,1252926691,qht,#ProtectMySocialSecurity https://t.co/brN61GfTFd,['1587506011090423808'],2022-11-01T18:05:02.000Z
1587505842080948226,1252926691,en,RT @QasimRashid: FACT: Social Security has decreased the Poverty rate for people 65+ to less than 10%—and if it’s repealed—the poverty rate…,['1587505842080948226'],2022-11-01T18:04:21.000Z
1587505793263439872,1252926691,en,"RT @JohnFugelsang: The politicians who keep telling you 
the government is coming for your guns 
are the politicians coming for your Social…",['1587505793263439872'],2022-11-01T18:04:10.000Z
1587505764222091268,1252926691,en,"RT @TonyHussein4: The Blue Wave is coming. The truth is people are saying ""I have been paying into SS my entire adult life, and I'm voting…",['1587505764222091268'],2022-11-01T18:04:03.000Z
1587505676468756482,1252926691,en,I’m voting for Democrats to #ProtectMySocialSecurity,['1587505676468756482'],2022-11-01T18:03:42.000Z
1587505502724014082,1252926691,en,"RT @lpackard: We worked for it our whole lives. Now Republicans want to cut Social Security: raising the eligibility age, privatizing it, o…",['1587505502724014082'],2022-11-01T18:03:00.000Z
1587505480867389440,1252926691,en,"RT @mmpadellan: CO-SIGN. 
#ProtectMySocialSecurity https://t.co/VAQEDCpCrj",['1587505480867389440'],2022-11-01T18:02:55.000Z
1587505440505696258,1252926691,en,"RT @mmpadellan: We spent most of our lives putting into Social Security, I'll be damned if they're going to take it away.

Can we get 1,000…",['1587505440505696258'],2022-11-01T18:02:46.000Z
1587505398357057538,1252926691,en,"RT @OccupyDemocrats: Dear Republicans: I didn't realize Medicare and Social Security were ""entitlements."" I accidentally paid into them eve…",['1587505398357057538'],2022-11-01T18:02:36.000Z
1587505344464420866,1252926691,en,"RT @TeamPelosi: Social Security is your money. Democrats hear you when you say, #ProtectMySocialSecurity!

America’s workers paid into Soci…",['1587505344464420866'],2022-11-01T18:02:23.000Z
1587503994112512000,1252926691,und,@nathaliejacoby1 No,['1587503994112512000'],2022-11-01T17:57:01.000Z
1586498383921156096,1252926691,en,"RT @tribelaw: Bob Woodward Says What Everyone is Thinking, Trump is Partially to Blame for Attack on Paul Pelosi https://t.co/xtVBN5t8Tp vi…",['1586498383921156096'],2022-10-29T23:21:05.000Z
1586498331135512576,1252926691,en,"RT @BarackObama: Georgia, I’m here today for a simple reason: to ask you to vote. Because, once again, this is not an ordinary election. Th…",['1586498331135512576'],2022-10-29T23:20:52.000Z
1586498050331066370,1252926691,en,"RT @POTUS: Gas prices are down $1.25 since their peak this summer. That’s adding up to real savings for families.

We’re continuing to take…",['1586498050331066370'],2022-10-29T23:19:45.000Z
1586498018488254464,1252926691,en,"RT @RBReich: J.M. Smucker, the maker of Jif peanut butter, revealed that it will increase prices by $1.2 billion, while input costs are ris…",['1586498018488254464'],2022-10-29T23:19:37.000Z
