id,author_id,edit_history_tweet_ids,text,lang,created_at
1596971731511816192,31062679,['1596971731511816192'],RT @InterioorPorn: Dark interior kitchen &gt;&gt; https://t.co/ntzknsbB8d,en,2022-11-27T20:58:25.000Z
1596971716890488832,31062679,['1596971716890488832'],RT @AlexThomp: A Biden photobomb via the Nantucket Current https://t.co/RDlYmzlbj2,en,2022-11-27T20:58:22.000Z
1596971683449298944,31062679,['1596971683449298944'],"RT @segalmr: It's getting colder, and there is talk of ""sweeping"" encampments of unhoused people.

So, FYI: the Mass. AG recently concluded…",en,2022-11-27T20:58:14.000Z
1596971653552304128,31062679,['1596971653552304128'],RT @INTERIORHUB3: Mood ❄️ https://t.co/Fw5L8vFIij,en,2022-11-27T20:58:07.000Z
1596967390897897473,31062679,['1596967390897897473'],RT @INTERIORHUB3: This media wall is incredible https://t.co/XROMQPpGFO,en,2022-11-27T20:41:10.000Z
1596961026175832066,31062679,['1596961026175832066'],RT @Houseloverrs: Minimalistic living space https://t.co/QCSPZ42BnA,en,2022-11-27T20:15:53.000Z
1596960950992900096,31062679,['1596960950992900096'],RT @INTERIORHUB3: Dreaming of this dark interior apartment 🖤 https://t.co/eaujNhUggm,en,2022-11-27T20:15:35.000Z
1596760792074194947,31062679,['1596760792074194947'],"RT @CoolViews_: Paris, France https://t.co/aTdZ8raSRq",fr,2022-11-27T07:00:13.000Z
1596760708112617472,31062679,['1596760708112617472'],RT @piitures: Where I’d rather be https://t.co/WDlxLQ8JHg,en,2022-11-27T06:59:53.000Z
1596758764019122176,31062679,['1596758764019122176'],RT @paulhannan1234: https://t.co/GKa7NBbbof,zxx,2022-11-27T06:52:10.000Z
1596758667961192448,31062679,['1596758667961192448'],RT @whatndever: the nature of switzerland💌 https://t.co/RzuRGBXz39,en,2022-11-27T06:51:47.000Z
1596758627112849409,31062679,['1596758627112849409'],RT @cloudninethings: the prettiest bouquets. 🥹 https://t.co/V1695DJp0Z,en,2022-11-27T06:51:37.000Z
1596758533697335296,31062679,['1596758533697335296'],RT @Interiorvilla1: naps on this couch would be elite 😍 https://t.co/TDC4HgUbi4,en,2022-11-27T06:51:15.000Z
1596758478659670018,31062679,['1596758478659670018'],RT @Maymaevistaz: นี่เป็นคนผิวแห้งแต่ก็ชอบอาบน้ำอุ่นนะ55555 ผิวก็เลยแห๊งแห้งงงง เลยมาฝากความหวังกับ cerave ไม่ผิดหวังเลยผิวชุ่มชื้น นิ่มขึ้…,th,2022-11-27T06:51:02.000Z
1596758449240813568,31062679,['1596758449240813568'],"RT @roadto2022en: This is what it means to see the GOAT score in the World Cup 🥺🇦🇷

#Qatar2022 | #FIFAWorldCup https://t.co/j1Entbdujv",en,2022-11-27T06:50:55.000Z
1596758404688941057,31062679,['1596758404688941057'],RT @Interiorvilla1: Dreamy home. https://t.co/ZBxoMve12U,en,2022-11-27T06:50:44.000Z
1596758394178007043,31062679,['1596758394178007043'],RT @INTERIORHUB3: This bedroom is a whole MOOD https://t.co/d8c7JwXJxR,en,2022-11-27T06:50:42.000Z
1596758340293758976,31062679,['1596758340293758976'],RT @SelectOutfit: roses https://t.co/sbHQiouweg,en,2022-11-27T06:50:29.000Z
1596758325420785664,31062679,['1596758325420785664'],RT @tmbIrpics: A view 😻 https://t.co/c6rnfSWheS,en,2022-11-27T06:50:25.000Z
1596758279593811968,31062679,['1596758279593811968'],"RT @NocNocTH: 🏠 NocNoc เพื่อบ้านในทุกจังหวะชีวิต พร้อมเติมเต็มทุกการเติบโต 

📱โหลดแอป NocNoc เลย

#NocNoc #เพื่อบ้านในทุกจังหวะชีวิต #แรงบั…",th,2022-11-27T06:50:14.000Z
1596758267409334272,31062679,['1596758267409334272'],RT @Interiorvilla1: Cozy bedroom. https://t.co/7BRqMsSwEr,en,2022-11-27T06:50:11.000Z
1596758249914929152,31062679,['1596758249914929152'],RT @HOUSEPORN___: https://t.co/GnpjbF3y7d,zxx,2022-11-27T06:50:07.000Z
1596758231573225473,31062679,['1596758231573225473'],RT @Steffan_Thomas1: EXCLUSIVE: It’s my understanding a sub committee of the WRU board met last week. Warren Gatland and Steve Tandy are be…,en,2022-11-27T06:50:03.000Z
1596758191597326337,31062679,['1596758191597326337'],RT @NeriiLune: All i see in this picture is a pretty girl 🥰 https://t.co/jZdiGnIjpZ,en,2022-11-27T06:49:53.000Z
1596758152229580800,31062679,['1596758152229580800'],RT @nypost: Ex-surgeon general Jerome Adams says he couldn't find job after leaving Trump White House https://t.co/iADl1F9EDZ https://t.co/…,en,2022-11-27T06:49:44.000Z
1596758127307018244,31062679,['1596758127307018244'],RT @SansiriPLC: เช้าวันหยุดที่สดใส พาน้องหมามาวิ่งออกกำลังกายที่สวนส่วนกลางโครงการ #คณาสิริ พระราม 2 - วงแหวน กันค่ะ 🐶 ได้มาวิ่งเล่นที่สวน…,th,2022-11-27T06:49:38.000Z
1596758115244199936,31062679,['1596758115244199936'],RT @RealHaonian: 八九民運的淒慘失敗，就是因為連想也沒有想到讓共產黨下台，而是在飽彤先生為主的黨內政治改良派的引導、甚至是領導下，要幫助共產黨推行政治改良，幫助趙共推倒鄧共，成了中共黨內鬥爭的一部分，從而被正統自居的鄧派將他們像消滅異端那樣，徹底地打敗了。,zh,2022-11-27T06:49:35.000Z
1596758102120239104,31062679,['1596758102120239104'],RT @PapiTrumpo: 😂😂😂 https://t.co/5Tqj3yg2GL,und,2022-11-27T06:49:32.000Z
1596758055630565376,31062679,['1596758055630565376'],RT @HOUSEPORN___: https://t.co/Tixz9vp1m2,zxx,2022-11-27T06:49:21.000Z
1596758044297547777,31062679,['1596758044297547777'],RT @Interiorvilla1: Dark interior kitchen &gt;&gt;&gt; https://t.co/ZY1sEFPjZO,en,2022-11-27T06:49:18.000Z
1596757953968996353,31062679,['1596757953968996353'],"RT @vivianwubeijing: At this movement in the chilly winter night, Shanghai people are chanting on the downtown street “ we don’t want dicta…",en,2022-11-27T06:48:57.000Z
1596757896599306240,31062679,['1596757896599306240'],RT @PoemHeaven: time. https://t.co/LC6bNRoUYa,en,2022-11-27T06:48:43.000Z
1596757884221947904,31062679,['1596757884221947904'],"RT @S7i5FV0JOz6sV3A: 梅西梅老板拯救了阿根廷✊
一射一传2:0干掉墨西哥🤗 https://t.co/RcIIwXphdk",zh,2022-11-27T06:48:40.000Z
1596757576657829889,31062679,['1596757576657829889'],"RT @dtiffroberts: Beijing, wow..",en,2022-11-27T06:47:27.000Z
1596757558618107905,31062679,['1596757558618107905'],"RT @IvankaTrump: An honor to congratulate @KMbappe on France’s incredible win tonight! Kylian is as kind as he is talented! 🇫🇷🇫🇷🇫🇷

#FIFAWo…",en,2022-11-27T06:47:22.000Z
1596757536610603013,31062679,['1596757536610603013'],"RT @tedcruz: Want something to be thankful for?

WATCH this. Beautiful. https://t.co/9ZevicHwTL",en,2022-11-27T06:47:17.000Z
1596756832961581056,31062679,['1596756832961581056'],RT @NEWSMAX: Elon Musk tweeted that he would make his own smartphone should Apple or Google ban Twitter from their app stores. https://t.co…,en,2022-11-27T06:44:29.000Z
1596756712731856896,31062679,['1596756712731856896'],RT @yuashwe: 刚刚发生的，天通北苑三区（1/2） https://t.co/kCAzMHLoIs,zh,2022-11-27T06:44:01.000Z
