text,lang,created_at,id,edit_history_tweet_ids,author_id
RT @Hilmatthews1: https://t.co/pFNMkel1HF,zxx,2022-11-28T03:06:23.000Z,1597064331325501440,['1597064331325501440'],270921976
"RT @Bckrda: Typical gop, only my way or the highway.",en,2022-11-28T03:05:36.000Z,1597064134935212042,['1597064134935212042'],270921976
"RT @AVindman: Elon asked who pulls my strings? 

It’s not China. It’s not Saudi Arabia. It’s not Russia. It’s @votevets 

I work to elevate…",en,2022-11-28T03:04:05.000Z,1597063752423120896,['1597063752423120896'],270921976
"RT @robertjdenault: Yes, I’m sure Elon reads the news. He knows Vindman the same way we all do: his Trump-Ukraine extortion impeachment tes…",en,2022-11-28T03:03:51.000Z,1597063693908729856,['1597063693908729856'],270921976
RT @robertjdenault: I mean why does Elon even know/care about Vindman? Vindman has less than 1 million followers; he is a former US army li…,en,2022-11-28T03:03:42.000Z,1597063659108601857,['1597063659108601857'],270921976
RT @robertjdenault: The fact Elon has 3 huge companies to manage but is here spouting off Russian talking points in random replies is start…,en,2022-11-28T03:03:22.000Z,1597063574115201025,['1597063574115201025'],270921976
RT @ACKCurrent: Some kids inside the Lemon Press restaurant on Main Street started yelling to President Biden as he walked past them… @POTU…,en,2022-11-28T03:02:57.000Z,1597063468393254914,['1597063468393254914'],270921976
RT @BlackKnight10k: Imagine the downward spiral your life must be in to have dinner with Trump and it makes Trump look bad.,en,2022-11-28T03:02:05.000Z,1597063249442525185,['1597063249442525185'],270921976
"RT @BlueGreen625: Schiff: Jan. 6 panel is ""very close"" to consensus on final report https://t.co/UnZGc1r4Qs",en,2022-11-28T03:01:24.000Z,1597063078705008640,['1597063078705008640'],270921976
"RT @oryxspioenkop: Answering The Call: Heavy Weaponry Supplied To #Ukraine 🇺🇦

Updated with:

- Brimstone 2 SSMs [UK 🇬🇧]
- TRLG-230 MRLs [T…",en,2022-11-28T02:32:27.000Z,1597055791546400768,['1597055791546400768'],270921976
RT @CymbusN: UK confirms transfer of Brimstone 2 precision-guided missiles to Ukraine https://t.co/poxz8CsmT7,en,2022-11-28T02:31:58.000Z,1597055669974093824,['1597055669974093824'],270921976
"RT @ErkoLaidinen1: @JRBendixen @Maks_NAFO_FELLA It is short range missle by design from the start, not longrange. 60k laumched from plane m…",en,2022-11-28T02:31:09.000Z,1597055465304641536,['1597055465304641536'],270921976
RT @BadPandaDSS: @Maks_NAFO_FELLA @ZPFleming Good hit the Russian strategic bombers where they live,en,2022-11-28T02:30:52.000Z,1597055393032994819,['1597055393032994819'],270921976
RT @MnicaViveiros1: @Maks_NAFO_FELLA https://t.co/C71tM3krxI,qme,2022-11-28T02:29:46.000Z,1597055115810471936,['1597055115810471936'],270921976
"RT @Maks_NAFO_FELLA: #Ukraine🇺🇦 received modernized high-precision Brimstone 2 missiles from Great Britain 🇬🇧, their launch range is three…",en,2022-11-28T02:28:49.000Z,1597054878949715969,['1597054878949715969'],270921976
RT @bird_s_I_view: @Flash_news_ua Slava Ukraini via Britain.🇬🇧🤝🇺🇦☕️🤝🌻,et,2022-11-28T02:26:12.000Z,1597054220254879745,['1597054220254879745'],270921976
"RT @RSteidt: @Flash_news_ua The Brits 🇬🇧 have been outstanding in their active military support of Ukraine 🇺🇦 !!!
I wish the same could be…",en,2022-11-28T02:25:59.000Z,1597054164382908416,['1597054164382908416'],270921976
RT @rsmith17922971: @Flash_news_ua @general_ben Great news UK. Well done! Slava Ukraini 🇬🇧🇺🇦🇨🇦,en,2022-11-28T02:25:30.000Z,1597054043712475136,['1597054043712475136'],270921976
RT @Biz_Ukraine_Mag: Ukrainian warrior removes damaged body armor. Bakhmut. November 2022 https://t.co/lCZ1OcNHOr,en,2022-11-28T02:23:56.000Z,1597053648080494592,['1597053648080494592'],270921976
RT @DefenceU: Electricians in Ukraine have wings. https://t.co/UD1TDKj6By,en,2022-11-28T02:23:34.000Z,1597053556816633856,['1597053556816633856'],270921976
RT @SolidarityUKR: BREAKING: @RedBull doesn’t want anyone talking about how they’re still operating in Putin’s Russia (other companies like…,en,2022-11-28T02:23:07.000Z,1597053441934733314,['1597053441934733314'],270921976
"RT @Spartan31722559: @SamRamani2 Absolute game changer, Britain is in for the long haul.",en,2022-11-28T02:21:05.000Z,1597052932096405505,['1597052932096405505'],270921976
RT @SSecutor: @SamRamani2 Thank you very much UK. But Ukrainian forces need something with bigger range (300km+) too.,en,2022-11-28T02:20:22.000Z,1597052751770370049,['1597052751770370049'],270921976
RT @hollywoodcurry: @SamRamani2 Both Brimstone &amp; Maritime Brimstone had been supplied to Ukraine. Brimstone has a solid rocket motor that a…,en,2022-11-28T02:19:20.000Z,1597052491081781248,['1597052491081781248'],270921976
RT @SamRamani2: The Brimstone-2 is a laser guided missile. Sophisticated Brimstone-2 systems can strike targets of up to 60km away. A cruci…,en,2022-11-28T02:18:47.000Z,1597052355262152704,['1597052355262152704'],270921976
RT @SamRamani2: BREAKING: Britain confirms that it has supplied Brimstone-2 precision guided missiles to Ukraine,en,2022-11-28T02:18:21.000Z,1597052242447593474,['1597052242447593474'],270921976
"RT @DefenceU: In 1918, one of the greatest modern aircraft designers, Igor Sikorsky from Kyiv, was forced by the Bolshevik coup to move to…",en,2022-11-28T02:17:45.000Z,1597052095043366912,['1597052095043366912'],270921976
"RT @davidfrum: If Vindman had not spoken out at the risk of his career, Ukraine might have been cut off by a vengeful President Trump from…",en,2022-11-28T02:17:15.000Z,1597051966739210241,['1597051966739210241'],270921976
RT @Bentell8: https://t.co/XB9KYpRkXy,zxx,2022-11-28T01:19:28.000Z,1597037427729657856,['1597037427729657856'],270921976
RT @KarlzbadTavern: @elonmusk @neontaster Who’s pulling yours?,en,2022-11-28T01:17:56.000Z,1597037040465760257,['1597037040465760257'],270921976
"RT @AliVelshi: Dr. Anthony Fauci is one of the only scientists Americans know by name, face and distinct Brooklyn accent. His gift of commu…",en,2022-11-28T01:17:18.000Z,1597036879945555969,['1597036879945555969'],270921976
RT @ReynoldPratt: @ErinBrockovich Chasing them away is God's way https://t.co/KOKZrPpgod,en,2022-11-28T01:16:49.000Z,1597036758625300482,['1597036758625300482'],270921976
RT @RitchieTorres: Tucker Carlson once proudly identified himself as a member of the “Dan White Society.” The same Dan White who murdered L…,en,2022-11-28T01:15:56.000Z,1597036534980829186,['1597036534980829186'],270921976
"RT @AuschwitzMuseum: Holocaust denial violates @Twitter policies. An important step. Do you know when was it introduced? 

Although factual…",en,2022-11-28T01:08:51.000Z,1597034753479540736,['1597034753479540736'],270921976
RT @SarahIronside6: Musk claims his twitter allows us to understand the other side better. What he doesn’t get is that I don’t want to unde…,en,2022-11-28T01:08:00.000Z,1597034538500489216,['1597034538500489216'],270921976
"RT @MeetJess: It’s not just Covid. Flu and RSV means masks need to come back.

Mask mandates not only stem the spread of diseases but also…",en,2022-11-28T01:07:29.000Z,1597034410615767042,['1597034410615767042'],270921976
RT @georgeegirl: https://t.co/kqEOPJDBpQ,zxx,2022-11-28T01:06:55.000Z,1597034268651233280,['1597034268651233280'],270921976
RT @olex_scherba: I think turning power off in RU embassies worldwide in response to #Russia’s attempts to destroy #Ukraine’s electricity g…,en,2022-11-28T01:06:01.000Z,1597034039969345537,['1597034039969345537'],270921976
"RT @B52Malmet: “Bigotry, hate, and antisemitism have absolutely no place in America - including at Mar-A-Lago."" President Biden today. Mar-…",en,2022-11-28T01:05:07.000Z,1597033814521364480,['1597033814521364480'],270921976
RT @DavidCornDC: Shocking news. Absolutely shocking. GOPers won’t denounce Trump’s dinner with an antisemite and a Nazi? This must be a mis…,en,2022-11-28T01:03:25.000Z,1597033387034046464,['1597033387034046464'],270921976
"RT @jilevin: If Walkers wins, he'll be doing whatever his power-hungry MAGA bosses demand. Don't do that to our country! Support Sen. Rapha…",en,2022-11-28T01:03:13.000Z,1597033334764236800,['1597033334764236800'],270921976
"RT @TPBlue4: @TheDemocrats @PalmerReport Obama endorses #WarnockforSenate. 

Maybe because he won’t try to take away our human rights. 

@S…",en,2022-11-28T01:02:52.000Z,1597033249074577408,['1597033249074577408'],270921976
RT @mog7546: #MOG https://t.co/PJfrBZsskf,qme,2022-11-28T00:23:03.000Z,1597023227024285696,['1597023227024285696'],270921976
"RT @mog7546: Elon Musk Vows to Create ‘Alternative’ Smartphone if Needed

Musk, who spent $44 billion to purchase Twitter, has been plagued…",en,2022-11-28T00:22:55.000Z,1597023193717706752,['1597023193717706752'],270921976
"RT @mog7546: The 11th Circuit Court Is Ready to Slam Judge Cannon's Protection of Trump

They are going to get rid of the special master an…",en,2022-11-28T00:22:45.000Z,1597023151950479361,['1597023151950479361'],270921976
"RT @mog7546: Prince Andrew's '£3m-a-year police guard' axed after Epstein scandal

He 'is furious with ministers over decision to axe his £…",en,2022-11-28T00:22:39.000Z,1597023128244301824,['1597023128244301824'],270921976
"RT @mog7546: 'If I were Lindsey Graham, I'd be incredibly worried' after grand jury appearance: former GA lawmaker

It looks like they're t…",en,2022-11-28T00:22:34.000Z,1597023107633807360,['1597023107633807360'],270921976
"RT @mog7546: Ukraine Is Killing Iranians Who Helped Russia Pilot Drones

“They were on our territory. We didn’t invite them here, and if th…",en,2022-11-28T00:22:31.000Z,1597023093658365952,['1597023093658365952'],270921976
"RT @mog7546: Western sanctions take toll on Russia’s wartime economy 

With exacerbating equipment shortages for its army and hampering its…",en,2022-11-28T00:22:23.000Z,1597023059604488192,['1597023059604488192'],270921976
"RT @JayinKyiv: After a 30 year break, Chinese folks are talking about democracy again..",en,2022-11-27T22:50:15.000Z,1596999873530048514,['1596999873530048514'],270921976
"Western sanctions take toll on Russia’s wartime economy 

With exacerbating equipment shortages for its army and hampering its ability to launch any new ground offensive or build new missiles, economists and Russian business executives said.

#MOG
 https://t.co/qLV9EYA5k9",en,2022-11-27T22:43:37.000Z,1596998205618917377,['1596998205618917377'],270921976
"RT @NOELreports: Russian An-124 transport aircraft began to fly to #China very often, often with transponders turned off. This week, 10 suc…",en,2022-11-27T22:39:58.000Z,1596997285212459009,['1596997285212459009'],270921976
"RT @NOELreports: #Kupyansk-#Svatove

▶️Russian counteroffensive on #Novoselivske failed. They retreated.
▶️Fighting continues west and nort…",en,2022-11-27T22:38:17.000Z,1596996861952335878,['1596996861952335878'],270921976
