created_at,lang,edit_history_tweet_ids,id,text,author_id
2022-11-27T20:21:51.000Z,en,['1596962527027482624'],1596962527027482624,RT @markalexpreston: Man I'd rub linseed oil into that bird,1218180579373481984
2022-11-27T15:06:16.000Z,no,['1596883109622185984'],1596883109622185984,Fyckuhbb https://t.co/qwIAITd5hW,1218180579373481984
2022-11-27T15:05:33.000Z,en,['1596882927207317505'],1596882927207317505,@colinthecatter1 Fuckin ell! What does the other hand do? Is it like a claw?,1218180579373481984
2022-11-27T01:27:39.000Z,en,['1596677096956649472'],1596677096956649472,@peveret No he uses a megaphone for yelling and loud whispering,1218180579373481984
2022-11-26T22:38:59.000Z,en,['1596634650125824000'],1596634650125824000,"Things I like about Emanon HOlmes.....1

1) Shows me pictures of ladies in magazines
2) Buys me a cone of cat food
3) Says shhhhhh which makes me all floppy
4) Carries me back to me compost heap so I don't have to walk. 

I give him 9/10",1218180579373481984
2022-11-26T22:25:15.000Z,en,['1596631193638039552'],1596631193638039552,Fuckin ell what sort of person brushes their own teeth? https://t.co/9TaDnp11RP,1218180579373481984
2022-11-26T22:24:30.000Z,en,['1596631005674471424'],1596631005674471424,@anon_opin If everyone wore nappies and didn't have teeth then none of this woul dhappen would it? That's my tip - Brian.,1218180579373481984
2022-11-26T22:22:15.000Z,en,['1596630439028215808'],1596630439028215808,Tell me something I don't know.....what you (haev ( done?,1218180579373481984
2022-11-26T22:18:39.000Z,en,['1596629532249030656'],1596629532249030656,@JasonKingHQ @libertygal72 He tried to make me carry the BALLll brearing but it were MASSIVE so I didn't. Carry it. BUT......he showed me some women in a magazine,1218180579373481984
2022-11-26T18:26:25.000Z,en,['1596571089022644226'],1596571089022644226,I didn't do it. It were Percy Perkins https://t.co/zHeOKGJgLv,1218180579373481984
2022-11-26T18:12:56.000Z,en,['1596567697969528837'],1596567697969528837,@JasonKingHQ @libertygal72 Fuckin ell he's spotted it leg it! It weren't me it were Eamonn Holmes,1218180579373481984
2022-11-25T00:39:15.000Z,en,['1595940140907569152'],1595940140907569152,You've got to haven't you? It says so. So you've got to.,1218180579373481984
2022-11-25T00:36:59.000Z,en,['1595939572394901504'],1595939572394901504,Testicle Man's just come round me house booted the door of its hinges and left me with the top half of the Eiffel Tower. What's that all about  then?,1218180579373481984
2022-11-24T12:32:11.000Z,en,['1595757167281315841'],1595757167281315841,@colinthecatter1 I don't know yes I have but I'm not telling you that I have else you'll find out,1218180579373481984
2022-11-24T10:17:44.000Z,en,['1595723331944185856'],1595723331944185856,"Blackbird singing in the dead of night
Stick it up your arsehole have a fight
With Ken's wife
Now you're simply waiting for the policemen to arrive",1218180579373481984
2022-11-23T23:24:15.000Z,en,['1595558881006067712'],1595558881006067712,@tobestewart Fuckin ell have you done a shit I did that earlier but I've got me nappy on so it weren't very exciting,1218180579373481984
2022-11-23T23:09:18.000Z,en,['1595555117000163329'],1595555117000163329,@peveret Why is it a draw? And Where's the pink arse?,1218180579373481984
2022-11-23T22:56:37.000Z,en,['1595551923553402882'],1595551923553402882,@peveret @wilfhash @CountMoriarty It's tollate now Peter I've beeen done inside fuckin ell not gong to France again,1218180579373481984
2022-11-23T22:55:51.000Z,en,['1595551730732830721'],1595551730732830721,"RT @peveret: @BrianJe15017880 @wilfhash @CountMoriarty Stick a big Jenga on the top and no one will tell the difference. That, or knock som…",1218180579373481984
2022-11-23T21:51:54.000Z,en,['1595535638429851666'],1595535638429851666,@ReallyLoudFart It's good actually. Fuckin ell! There's loads of celebrities in there. Guess which ones?,1218180579373481984
2022-11-23T21:51:16.000Z,en,['1595535477167251465'],1595535477167251465,@wilfhash @CountMoriarty I don't know Wilf. Did I? All I remember was it was in bits when I got there (regained consciousnesnesnes) and these John Darm people were trying to kick me head in.,1218180579373481984
2022-11-23T21:44:33.000Z,en,['1595533790293680132'],1595533790293680132,@ReallyLoudFart Next time make sure I'm not hiding in them,1218180579373481984
2022-11-23T21:32:09.000Z,en,['1595530669005889576'],1595530669005889576,There's an hour left to vote in this you twats fuckin ell it's about arses! https://t.co/C2cNm96VGD,1218180579373481984
2022-11-23T21:19:05.000Z,en,['1595527381657214987'],1595527381657214987,@CountMoriarty Don't know. Fuckin ell. Now I've got to go home or go to PRISON,1218180579373481984
2022-11-23T21:18:02.000Z,en,['1595527116669476882'],1595527116669476882,I think I've fucked it. Sorry lads. https://t.co/1OD01gju1A,1218180579373481984
2022-11-23T09:55:35.000Z,en,['1595355370842914817'],1595355370842914817,@RShadwank That's your own fault then int it now you've got TO glue yur bread,1218180579373481984
2022-11-22T23:21:01.000Z,en,['1595195678703194112'],1595195678703194112,@RShadwank What happened to it and have you got bread glue or summat else?,1218180579373481984
2022-11-22T23:20:07.000Z,en,['1595195451673874433'],1595195451673874433,@JoeStephenson96 Don't delete that will you,1218180579373481984
2022-11-22T23:08:20.000Z,en,['1595192487051948032'],1595192487051948032,What's the best colour for an arse?,1218180579373481984
2022-11-22T23:07:24.000Z,en,['1595192250065211397'],1595192250065211397,I go to the betting shop instead and have all me drinks and snouts in there because everyone in there's a proper gentleman https://t.co/reY2blHnQV,1218180579373481984
2022-11-22T23:05:54.000Z,en,['1595191871797661697'],1595191871797661697,"Top ten tips for a nice time round me house
1. Don't look at the cat
2. Go in all the cupboards
3. Don't open the wasps nest bag
4. Hide from Mrs Jenkins under the bed
5. If you smell gas leg it!",1218180579373481984
2022-11-22T22:59:03.000Z,en,['1595190149838786562'],1595190149838786562,Fuckin ell there he is this is brilliant! I knew he was up to no good. https://t.co/R371h4EkQ7,1218180579373481984
2022-11-22T13:36:47.000Z,en,['1595048648932745217'],1595048648932745217,@felicefan Do they make rusks?,1218180579373481984
2022-11-22T13:36:19.000Z,en,['1595048534621192194'],1595048534621192194,Alexa say Germany and Spain are crisp flavours. Alexa stop fuckin ell hang on...,1218180579373481984
2022-11-22T12:35:45.000Z,en,['1595033290121043969'],1595033290121043969,@wilfhash Is Wales a country then I thought it was a whale?,1218180579373481984
2022-11-22T12:35:01.000Z,en,['1595033107559841798'],1595033107559841798,@peveret Germany and Spain are crisp flavours. Right. I'd better tweet that then.,1218180579373481984
2022-11-22T12:34:29.000Z,en,['1595032971668606977'],1595032971668606977,"She said ""I'll tell you when you're a bit older"". Fuckin ell!",1218180579373481984
2022-11-22T12:33:49.000Z,en,['1595032805129461765'],1595032805129461765,A lot of people ask me whether Mrs Jenkins (the woman what tells me off) is me Mum or me wife. So I thought I'd better ask her and find out...,1218180579373481984
2022-11-22T12:25:06.000Z,en,['1595030611974328321'],1595030611974328321,I've had to resign as Argentina manager now they made me I didn't want to go but I get to keep one of Lionel Messi's toupees what I nicked from his carrier bag,1218180579373481984
2022-11-22T09:09:26.000Z,en,['1594981371616829440'],1594981371616829440,@wilfhash Whales do their national anthems out the top of their heads too busy eating crisps and telling sharks to fuck off,1218180579373481984
2022-11-22T09:07:43.000Z,en,['1594980936197734401'],1594980936197734401,@peveret Are those crisp flavours then?,1218180579373481984
2022-11-21T23:44:02.000Z,en,['1594839083225866246'],1594839083225866246,@peveret What's France?,1218180579373481984
2022-11-21T23:31:11.000Z,en,['1594835847790354432'],1594835847790354432,@peveret Where's Smoky Bacon then?,1218180579373481984
2022-11-21T23:30:45.000Z,en,['1594835737987399680'],1594835737987399680,"RT @peveret: @BrianJe15017880 France - Steak-Frites 
Belgium - Moules Frites
Germany - Wurst Freaks
Ireland - Feckin’ Fraics
Spain - Paella…",1218180579373481984
2022-11-21T23:30:36.000Z,en,['1594835700838539266'],1594835700838539266,@peveret What?,1218180579373481984
2022-11-21T21:59:18.000Z,en,['1594812723392614402'],1594812723392614402,Just invented National Anthem Crisps. When you open the packet it plays the national anthem and you have to stand up and eat the crisps and I have to work which country I'm going to make which flavour then I've done it,1218180579373481984
2022-11-21T16:06:22.000Z,en,['1594723906350624768'],1594723906350624768,I'd do something posh for the nurses like a brown sandwich suspended from the light fittings with candelabra written on it and a twix delivered by drone and some sexy music https://t.co/2SkrB7Qw49,1218180579373481984
2022-11-21T16:03:04.000Z,en,['1594723076016869378'],1594723076016869378,@idlewildgirl I've got to get Claude next door distracted so I can nick off with his onions then smash them up with a hammer.,1218180579373481984
2022-11-21T15:48:36.000Z,en,['1594719434484191233'],1594719434484191233,@idlewildgirl I'll make you some I'm a top chef now.,1218180579373481984
2022-11-21T13:12:30.000Z,en,['1594680153443291137'],1594680153443291137,YOu don't need to wear armbands in the desert there's no water and anyway most of them are good swimmers https://t.co/ENPxs6cBRD,1218180579373481984
2022-11-21T10:59:17.000Z,en,['1594646625649315840'],1594646625649315840,"Germ'lene
Germ'lene
It's a type of creammmm
But you're not supposed to eat it but you can https://t.co/Fx6lHlN5OW",1218180579373481984
2022-11-21T00:21:11.000Z,en,['1594486044459552769'],1594486044459552769,@peveret @at_revenge Will that get me a vindaloo and some rusks?,1218180579373481984
2022-11-20T19:30:20.000Z,en,['1594412846536101889'],1594412846536101889,I want to be a judge on Strictly Bum Dancing I'd tell them all to shove it fcukin ell!,1218180579373481984
2022-11-20T19:03:58.000Z,en,['1594406211394445313'],1594406211394445313,"@CountMoriarty That pink man, Noel Edmonds boyfriend but his winky is on the inside.",1218180579373481984
2022-11-20T19:03:26.000Z,en,['1594406079496069121'],1594406079496069121,@at_revenge @peveret Is there a call centre then? What does it do? Can you go there and call people up?,1218180579373481984
2022-11-20T19:02:42.000Z,en,['1594405893483147264'],1594405893483147264,@colinthecatter1 What's that mean then I don't know do you want to buy a tank I've got one that Mr Bobby left in me garden on fire.,1218180579373481984
2022-11-20T14:41:58.000Z,en,['1594340278743322624'],1594340278743322624,@Jimbo_Jaggins Fuckin ell it's Field Marshall Joris Bonson!,1218180579373481984
2022-11-20T14:41:18.000Z,en,['1594340110908428288'],1594340110908428288,@peveret @at_revenge Whose that then are they ghosts?,1218180579373481984
2022-11-20T13:09:03.000Z,en,['1594316894395400192'],1594316894395400192,How come Mr Bobby got to drive a tank last night? Fuckin ell! I'm fummim. https://t.co/vFk9daqd4E,1218180579373481984
2022-11-20T12:10:16.000Z,en,['1594302100691124228'],1594302100691124228,@ReallyLoudFart That's my fault,1218180579373481984
