text,created_at,lang,id,edit_history_tweet_ids,author_id
@thegreekninja I felt so bad for Jamie when he put the cape on his casket,2022-11-28T00:24:53.000Z,en,1597023689908031489,['1597023689908031489'],279310913
@thegreekninja I’m still not over how they did Quentin,2022-11-28T00:10:25.000Z,en,1597020047716728832,['1597020047716728832'],279310913
@thegreekninja They were great together and Brooke for damn sure deserved better than Lucas,2022-11-27T23:30:57.000Z,en,1597010117471670272,['1597010117471670272'],279310913
@thegreekninja Lucas and Peyton were really annoying in the first couple seasons too,2022-11-27T23:04:56.000Z,en,1597003569315840000,['1597003569315840000'],279310913
"@thegreekninja Exactly! When that dog ate his heart, I had the biggest smile on my face 😅",2022-11-27T20:23:09.000Z,en,1596962854451965952,['1596962854451965952'],279310913
"I don’t care how much character development he had, it’s fuck Dan Scott until the day I die 😤",2022-11-27T16:15:23.000Z,en,1596900502138425345,['1596900502138425345'],279310913
one person followed me // automatically checked by https://t.co/HzT3ZX3goX,2022-11-25T00:11:28.000Z,en,1595933149594517504,['1595933149594517504'],279310913
"@thegreekninja Oh I believe it, you went from the original 151 to over 1000, I would be exhausted from seeing all the new ones",2022-11-23T18:12:56.000Z,en,1595480532485226496,['1595480532485226496'],279310913
"@thegreekninja Oh wow, you’ve been holding out for something like this, are you enjoying it and all the new Pokémon?",2022-11-23T17:15:03.000Z,en,1595465967978487809,['1595465967978487809'],279310913
"@thegreekninja I didn’t expect to like it this much, it’s glitchy and needs an update buts it’s my favorite game since Diamond and Pearl",2022-11-23T17:04:21.000Z,en,1595463272550965250,['1595463272550965250'],279310913
"@thegreekninja I beat the Elite Four, the Titans, and Team Star and now I’m doing the post game content and currently catching all 4 ruin Pokémon after you collect all of their black stakes 😅 I have 30 hours of in game time already.",2022-11-23T16:53:12.000Z,en,1595460467744337923,['1595460467744337923'],279310913
@thegreekninja how far have you gotten in Pokémon?,2022-11-23T16:39:17.000Z,de,1595456967199191043,['1595456967199191043'],279310913
@thegreekninja You can also do it by pressing the left D-Pad button if you’re not by your room,2022-11-18T20:54:50.000Z,en,1593709338266198016,['1593709338266198016'],279310913
@thegreekninja You gotta go to your room and go to the closet and take it off,2022-11-18T20:51:48.000Z,en,1593708574445740033,['1593708574445740033'],279310913
@thegreekninja Go to Poke Portal and hit Mystery Gift and download via Internet and get yours!! It knows Fly!,2022-11-18T20:49:00.000Z,en,1593707871060914176,['1593707871060914176'],279310913
@thegreekninja He is lol did you get your free Pikachu?,2022-11-18T20:41:45.000Z,en,1593706044374458368,['1593706044374458368'],279310913
"@thegreekninja If I didn’t choose Fuecoco, I would’ve gotten Sprigatito bc Quaxly gives me Gossip Girl vibes and I hate it lol",2022-11-18T17:28:51.000Z,en,1593657498489131008,['1593657498489131008'],279310913
@thegreekninja Fuecoco all day,2022-11-18T17:16:11.000Z,en,1593654311283699712,['1593654311283699712'],279310913
"Y’all really bullied Drake so much for Honestly, Nevermind and made this man dive in his FUCKING BAG for #HerLoss, thank y’all because this shit some absolute HEAT 😭👏🏾🔥",2022-11-04T05:53:29.000Z,en,1588409074722349057,['1588409074722349057'],279310913
one person unfollowed me // automatically checked by https://t.co/HzT3ZX2Izp,2022-10-28T19:30:01.000Z,en,1586077849638797317,['1586077849638797317'],279310913
"When this new Paramore song drops, y’all better not say SHIT to me. Imma be a completely different person. 😌",2022-09-28T03:59:31.000Z,en,1574972044915023872,['1574972044915023872'],279310913
one person followed me // automatically checked by https://t.co/HzT3ZX2Izp,2022-09-09T15:16:39.000Z,en,1568257078619168768,['1568257078619168768'],279310913
2 people followed me // automatically checked by https://t.co/HzT3ZX2Izp,2022-09-04T15:59:25.000Z,en,1566455902567337985,['1566455902567337985'],279310913
#DawgsOnTop 49-3 👀,2022-09-03T22:52:05.000Z,und,1566197368415866882,['1566197368415866882'],279310913
one person followed me // automatically checked by https://t.co/HzT3ZX2Izp,2022-09-02T06:14:18.000Z,en,1565583877762056192,['1565583877762056192'],279310913
"@thegreekninja Hold up, so he has “prerequisites” for women but will fuck anyone… that math ain’t mathin’ right https://t.co/Q15msxvRYQ",2022-09-01T05:55:04.000Z,en,1565216650495897600,['1565216650495897600'],279310913
3 people followed me // automatically checked by https://t.co/HzT3ZX2Izp,2022-08-30T16:55:58.000Z,en,1564658195041292288,['1564658195041292288'],279310913
2 people followed me // automatically checked by https://t.co/HzT3ZX2Izp,2022-08-27T22:46:13.000Z,en,1563659177670606850,['1563659177670606850'],279310913
one person followed me // automatically checked by https://t.co/HzT3ZX3goX,2022-08-24T16:44:32.000Z,en,1562480989536133120,['1562480989536133120'],279310913
one person followed me // automatically checked by https://t.co/HzT3ZX2Izp,2022-08-21T23:23:34.000Z,en,1561494245873254400,['1561494245873254400'],279310913
2 people followed me // automatically checked by https://t.co/HzT3ZX2Izp,2022-08-19T12:52:11.000Z,en,1560610577692622851,['1560610577692622851'],279310913
