edit_history_tweet_ids,lang,created_at,author_id,id,text
['1597060299034542080'],en,2022-11-28T02:50:21.000Z,50427352,1597060299034542080,RT @redsteeze: Musk was pointing out that Vindman's tweet was either originated by or part of an automated bot campaign which has been prov…
['1597059211908698113'],en,2022-11-28T02:46:02.000Z,50427352,1597059211908698113,"RT @redsteeze: Or as Taylor Lorenz calls it, a ""relaxing vacation resort town."" https://t.co/VyNtHTIBCC"
['1597058876423086080'],en,2022-11-28T02:44:42.000Z,50427352,1597058876423086080,"RT @DrJBhattacharya: Astonishingly, Fauci is still pushing school closures conditional on community disease spread. There is no public heal…"
['1597030360444850176'],en,2022-11-28T00:51:23.000Z,50427352,1597030360444850176,"@GavinNewsom @GOP Gavin Newsom's version of ""freedom"": 

- The French Laundry"
['1597027296380325893'],en,2022-11-28T00:39:13.000Z,50427352,1597027296380325893,"RT @axios: Nearly 3 years into the pandemic, demand for mental health services is swamping the psychology profession, according to a recent…"
['1597024251990904832'],en,2022-11-28T00:27:07.000Z,50427352,1597024251990904832,RT @eileenguo: BBC reporter in China “arrested…for his own good in case he caught covid from the crowd.” https://t.co/sTB0RHNqVt
['1597022967174668289'],en,2022-11-28T00:22:01.000Z,50427352,1597022967174668289,"RT @GRDecter: The government can keep track of every $600 transaction the average person makes, but couldn't keep track of billions FTX sto…"
['1597013922535862274'],en,2022-11-27T23:46:04.000Z,50427352,1597013922535862274,@BS_355 Visibility couldn’t have been THAT bad
['1597004680714162176'],en,2022-11-27T23:09:21.000Z,50427352,1597004680714162176,Yikes https://t.co/aQnX9tExde
['1596990498891517952'],en,2022-11-27T22:13:00.000Z,50427352,1596990498891517952,"RT @AGHamilton29: This is ridiculous and dishonest historical revisionism by Fauci.

The CCP started covering things up long before the Tru…"
['1596986488469819396'],en,2022-11-27T21:57:04.000Z,50427352,1596986488469819396,RT @MaxNordau: @karol The cycle of blaming someone else https://t.co/vJxGQFOMrJ
['1596978138067927040'],en,2022-11-27T21:23:53.000Z,50427352,1596978138067927040,"RT @SanjayKurian: 5-6 incoming. With losses to the steelers, panthers, and browns. 
Awful."
['1596976852589244416'],en,2022-11-27T21:18:46.000Z,50427352,1596976852589244416,Bucs deserve to lose this game. https://t.co/9fXSUEZ9oE
['1596976084641251329'],en,2022-11-27T21:15:43.000Z,50427352,1596976084641251329,Why is Evans not reaching out/finishing his routes? Now Wirfs is hurt and this game should have never gone to OT
['1596971792270118912'],en,2022-11-27T20:58:40.000Z,50427352,1596971792270118912,RT @JCAllenNFL: Bowles was criticized for his end of game management in New York and it’s in display here today
['1596970583253827584'],en,2022-11-27T20:53:51.000Z,50427352,1596970583253827584,How do they not take a TO after that play? Bowles is totally lost
