id,author_id,edit_history_tweet_ids,text,lang,created_at
1596962315026722817,284662974,['1596962315026722817'],"The voice of one crying in the wilderness: “Prepare the way of the Lord; Make straight in the desert A highway for our God.
Isaiah 40:3 NKJV

https://t.co/jrO5KOuKm6 https://t.co/Ue9OTrkON2",en,2022-11-27T20:21:00.000Z
1596590817002786817,284662974,['1596590817002786817'],"What blessings await you when people hate you and exclude you and mock you and curse you as evil because you follow the Son of Man.

Luke 6:22 https://t.co/oLVmGMlGwI",en,2022-11-26T19:44:48.000Z
1596001569597968385,284662974,['1596001569597968385'],"Make sure that the light you think you have is not actually darkness.

Luke 11:35 https://t.co/2qkJkJtP16",en,2022-11-25T04:43:21.000Z
1596000562746691584,284662974,['1596000562746691584'],"Therefore, as we have opportunity, let us do good to all, especially to those who are of the household of faith.
Galatians 6:10 NKJV

https://t.co/hdYcQLDfb5 https://t.co/yXlZ5CVxh0",en,2022-11-25T04:39:21.000Z
1596000561786425344,284662974,['1596000561786425344'],https://t.co/LmTBr0Utzv,zxx,2022-11-25T04:39:20.000Z
1595886398879727617,284662974,['1595886398879727617'],"For you died to this life, and your real life is hidden with Christ in God.

Colossians 3:3 https://t.co/hq8pdZxHe7",en,2022-11-24T21:05:42.000Z
1595789997873012737,284662974,['1595789997873012737'],https://t.co/BP5elklC5s,zxx,2022-11-24T14:42:38.000Z
1595417246867890177,284662974,['1595417246867890177'],https://t.co/laUhDN4fWp,zxx,2022-11-23T14:01:27.000Z
1595417244451983362,284662974,['1595417244451983362'],"Trust in the lord and do good.     Then you will live safely in the land and prosper.

Psalms 37:3 https://t.co/nu4sxVNK68",en,2022-11-23T14:01:27.000Z
1595410679967928320,284662974,['1595410679967928320'],"Surely goodness and mercy shall follow me All the days of my life; And I will dwell in the house of the Lord Forever.
Psalms 23:6 NKJV

https://t.co/NPFiZYXHcP https://t.co/K2rjnjttEO",en,2022-11-23T13:35:22.000Z
1594993926863466498,284662974,['1594993926863466498'],"I will make you into a great nation. I will bless you and make you famous, and you will be a blessing to others.

Genesis 12:2 https://t.co/EvBkC8na2M",en,2022-11-22T09:59:20.000Z
