lang,id,text,created_at,author_id,edit_history_tweet_ids
qme,1596989095599013888,@kozaksho #Pedoputin,2022-11-27T22:07:25.000Z,363470669,['1596989095599013888']
en,1596986457037471745,"@EdwardMurrow666 Yeah, wtf is that thread?",2022-11-27T21:56:56.000Z,363470669,['1596986457037471745']
en,1596986404474851328,RT @EdwardMurrow666: Covers for the kingpin Grady and assigns all blame to Sparky.,2022-11-27T21:56:44.000Z,363470669,['1596986404474851328']
en,1596985991449178113,"RT @AVindman: Tesla stock is plummeting, Twitter is on the verge of insolvency, SpaceX succeeded in spite of you. You have a chance to salv…",2022-11-27T21:55:05.000Z,363470669,['1596985991449178113']
en,1596985946645618688,RT @AVindman: I’ll put my reputation up against yours any day. I’ve spent my entire adult life in service to my country. Upheld my oath to…,2022-11-27T21:54:54.000Z,363470669,['1596985946645618688']
en,1596985269869498369,"RT @RepSwalwell: Thank you for clarifying. So if Donald Trump is found in a civil court to have incited violence, you will suspend his acco…",2022-11-27T21:52:13.000Z,363470669,['1596985269869498369']
en,1596978933328531457,RT @joncoopertweets: Raise your hand if you’ve never dined at your home with a white supremacist. ✋,2022-11-27T21:27:02.000Z,363470669,['1596978933328531457']
qme,1596961944040534016,@raging545 @m16800 https://t.co/byuIgx0gwb,2022-11-27T20:19:32.000Z,363470669,['1596961944040534016']
en,1596961885659992064,RT @raging545: It appears there are going to be some fireworks tonight and HIMARS is smiling. Spoiler - it will most likely be on the left…,2022-11-27T20:19:18.000Z,363470669,['1596961885659992064']
qme,1596940487038226432,@mexic0la_ @grady4UApirates https://t.co/7u4pOFvvbJ,2022-11-27T18:54:16.000Z,363470669,['1596940487038226432']
en,1596940417001398273,RT @mexic0la_: Where’d you go @grady4UApirates? 😂😂😂 https://t.co/fCbKg4q99r,2022-11-27T18:53:59.000Z,363470669,['1596940417001398273']
qme,1596939117350514688,@kloogans @RobDenBleyker https://t.co/MEElWbo5dL,2022-11-27T18:48:49.000Z,363470669,['1596939117350514688']
en,1596938246839099392,@MaxDamage9999 @Metallix87 On it Boss!,2022-11-27T18:45:22.000Z,363470669,['1596938246839099392']
zxx,1596937752767246336,RT @joncoopertweets: https://t.co/TfQ37mgdFz,2022-11-27T18:43:24.000Z,363470669,['1596937752767246336']
en,1596925048631488513,"@ztele85 Me, add it in and let me know total!",2022-11-27T17:52:55.000Z,363470669,['1596925048631488513']
qme,1596924628798435328,@KnightsGG #Pedoputin,2022-11-27T17:51:15.000Z,363470669,['1596924628798435328']
en,1596923586257686528,@MthrSuperiorBen Tough question to answer TBH.  I already had No comms with Poggio so that didn’t affect me much.  I feel like my personal life is trending upwards except for how things are going with my family.  My dad got sick and it ripped me out of a depression along with NAFO.  Just doing me,2022-11-27T17:47:07.000Z,363470669,['1596923586257686528']
en,1596917964800151554,RT @drezzyclub: Hahahah @Ramanuskas3 @Sytheruk watch until the end 😂😂😂😂,2022-11-27T17:24:46.000Z,363470669,['1596917964800151554']
en,1596911096153010177,@patmandickey390 @bjwandfamily @NEWSMAX Fox just got downgraded because of their fake news.  They are going to lose advertisers because of it.  You are delusional sir.,2022-11-27T16:57:29.000Z,363470669,['1596911096153010177']
en,1596906805442924545,@AnarchoTerran Done,2022-11-27T16:40:26.000Z,363470669,['1596906805442924545']
qme,1596905673442615297,@NotHoodlum https://t.co/dwScoTvgx8,2022-11-27T16:35:56.000Z,363470669,['1596905673442615297']
zxx,1596905473726291968,RT @ztele85: https://t.co/0KfWJDPjrv,2022-11-27T16:35:08.000Z,363470669,['1596905473726291968']
en,1596901234857738240,"@HobbesQ I will, there is no rush.  Yesterday was decompression, today is planning.",2022-11-27T16:18:18.000Z,363470669,['1596901234857738240']
en,1596895342318034952,"@HobbesQ I have a social worker, I have a care manager, I have a psychiatrist and a therapist.  Just would like help figuring out logistics.",2022-11-27T15:54:53.000Z,363470669,['1596895342318034952']
en,1596895037744615424,"@HobbesQ Long term, have at least a couple days to plan.  This situation is not repairable though IMO.",2022-11-27T15:53:40.000Z,363470669,['1596895037744615424']
en,1596894612064444428,"@HobbesQ How do I leave home?  What steps do I need to take, what resources do I need to tap?",2022-11-27T15:51:59.000Z,363470669,['1596894612064444428']
en,1596884513627721729,"RT @IBJIYONGI: LED headlights are a menace, and I can’t believe their brightness levels aren’t regulated",2022-11-27T15:11:51.000Z,363470669,['1596884513627721729']
en,1596883586052784130,RT @joncoopertweets: Little men with tiny dicks tend to overcompensate. https://t.co/VLgIJlGNQU,2022-11-27T15:08:10.000Z,363470669,['1596883586052784130']
en,1596883012611846145,"RT @alexbruesewitz: Hey @HolmesJosh,

Just wanted to know if you could tell us why Mitch McConnell’s Super PAC received $1M from FTX just d…",2022-11-27T15:05:53.000Z,363470669,['1596883012611846145']
en,1596882815509237760,"RT @Carolyn81933632: @RonFilipkowski So, I take it that if she is listening to polls she will now vote to codify Roe and vote to ban assaul…",2022-11-27T15:05:06.000Z,363470669,['1596882815509237760']
en,1596873305507520517,RT @osint_69: The raccoon bio-weapon program is making progress. https://t.co/4HchAepgdP,2022-11-27T14:27:19.000Z,363470669,['1596873305507520517']
