text,created_at,lang,id,edit_history_tweet_ids,author_id
@MarquetteVB Tickets go on sale when?,2022-11-28T03:31:59.000Z,en,1597070773633835009,['1597070773633835009'],304948011
@cheesetrader1 @NCAAVolleyball @StanfordWVB @USDVolleyball @KentuckyVB @CreightonVB Easiest path for sure.,2022-11-28T01:53:01.000Z,en,1597045868137713664,['1597045868137713664'],304948011
@cheesetrader1 You are the master at the math so you’re probably right on where the Badgers come out but I am going to go with my heart and say 2 based on winning the toughest conference by three and having the most ranked wins.,2022-11-27T20:22:14.000Z,en,1596962623937216512,['1596962623937216512'],304948011
@emilyehman @ConnorOnion @AnneMAnderson @LPunt @CJVosters Thank you for being such a passionate and intelligent advocate for the sport in general and B1G volleyball in particular. We’re lucky to have you!,2022-11-27T16:22:23.000Z,en,1596902264970842115,['1596902264970842115'],304948011
@cheesetrader1 @jaypo1961 I did not appreciate how much harder it would be going into OSU after winning at Nebraska. I couldn’t sleep last night - I have no idea how they did after all the celebration. That is some mental toughness and great coaching.,2022-11-27T05:37:26.000Z,en,1596739958207033345,['1596739958207033345'],304948011
@emilyehman @BigTenNetwork @gv11loberg @B1GVolleyball @KellyPSheffield @mac_podraza10 @Alexis14Rod @Tay_Landfair12 I also agree across the board!,2022-11-27T05:21:55.000Z,en,1596736052055928832,['1596736052055928832'],304948011
"@GopherVBall @NCAAVolleyball Congrats, Gophers!",2022-11-27T03:57:30.000Z,en,1596714809663582208,['1596714809663582208'],304948011
@HuskerBlock That is a great tradition.,2022-11-27T02:49:08.000Z,en,1596697601554153472,['1596697601554153472'],304948011
@BeauUBadger727 @JonAriasRadio Couldn’t agree more!,2022-11-26T23:12:04.000Z,en,1596642977916387328,['1596642977916387328'],304948011
@BadgerVB @ccpaigee9 Love it!,2022-11-26T21:19:44.000Z,en,1596614707418640384,['1596614707418640384'],304948011
"@BadgerVB To the morons who are trolling with the photo comments, try to be a decent human being and either compliment these amazing student-athletes on their success or just STFU.",2022-11-26T19:00:26.000Z,en,1596579652348235776,['1596579652348235776'],304948011
@BadgerVB Another awesome Badger VB memory among many! Let’s get another one tonight!,2022-11-26T18:47:45.000Z,en,1596576461258981380,['1596576461258981380'],304948011
@AreaRED @TheMadHouseUW @HuskerBlock Likely set a tv viewership record for a regular season game last night because these are such great battles and they showcase why volleyball is the best spectator sport. Mad respect for Nebraska and its fans.,2022-11-26T17:04:24.000Z,en,1596550451725750272,['1596550451725750272'],304948011
@HuskerBlock @BadgerVB Classy.,2022-11-26T16:48:41.000Z,en,1596546496593281026,['1596546496593281026'],304948011
"@js_badgers So, I am a Badger fan through and through and loved this story.  It also is worth mentioning that Marquette is playing tonight for the Big East tournament championship and has a good chance to host the 1st and 2nd rounds of the NCAA, which would give the state two host sites.",2022-11-26T15:24:31.000Z,en,1596525315601350658,['1596525315601350658'],304948011
@cheesetrader1 @NCAAVolleyball @B1GVolleyball @BadgerVB Amen.,2022-11-26T15:19:19.000Z,en,1596524005988913152,['1596524005988913152'],304948011
@StuLevitan @TheMadHouseUW I am sure Kelly was classy and Cook was Cook.,2022-11-26T05:29:25.000Z,en,1596375552973312002,['1596375552973312002'],304948011
@robert_earle @BadgerVB CC was a warrior tonight.,2022-11-26T05:09:27.000Z,en,1596370528859983872,['1596370528859983872'],304948011
@Set_PointIE @SixRotations Neither of these tweets aged well.,2022-11-26T05:00:14.000Z,en,1596368207807483904,['1596368207807483904'],304948011
"@cheesetrader1 @BadgerVB Seeing them win it in person last season was great, but getting the trophy on the floor of the Devaney was pretty sweet.",2022-11-26T04:56:29.000Z,en,1596367263598366720,['1596367263598366720'],304948011
"@haggerty_molly @TheMadHouseUW You tell ‘em, Molly!",2022-11-26T04:49:21.000Z,en,1596365467710795777,['1596365467710795777'],304948011
@cheesetrader1 @AlpineAddiction @Huskervball @WoodhouseAuto Nebraska gets balls up that no other team can. Really amazing defense.,2022-11-26T04:37:22.000Z,en,1596362451833978880,['1596362451833978880'],304948011
@TheBadgerNation Exactly this! Does not get said enough!,2022-11-26T04:26:21.000Z,en,1596359682637037569,['1596359682637037569'],304948011
@MarkStewartMJS Tremendous balance in that offense. Peaking at exactly the right time. This coaching staff is just incredible in bringing a team together and maximizing their talent.,2022-11-26T04:25:28.000Z,en,1596359457201655808,['1596359457201655808'],304948011
@cheesetrader1 @Huskervball @WoodhouseAuto Exact same result for the first two times as last season so I guess we should make plans to meet in Omaha for a five-setter in three weeks.,2022-11-26T04:20:11.000Z,en,1596358130891247616,['1596358130891247616'],304948011
@NCAAVolleyball @BadgerVB B1G Champions!!!!!,2022-11-26T03:57:39.000Z,fr,1596352457378086913,['1596352457378086913'],304948011
@B5Q U-RAH-RAH WISCONSIN!!!!,2022-11-26T03:56:22.000Z,en,1596352133275975680,['1596352133275975680'],304948011
@BadgerVB WE DID IT!!!!!!,2022-11-26T03:54:30.000Z,en,1596351666948898816,['1596351666948898816'],304948011
"@cheesetrader1 @emilyehman @Huskervball @BadgerVB One person's fun is another person's roller coaster nightmare, one in which I am caught up in three hours of cycling between faint glimmers of hope and abject despair.  To paraphrase ""Airplane,"" I picked the wrong week to give up tranquilizers.",2022-11-23T23:25:58.000Z,en,1595559312973250563,['1595559312973250563'],304948011
"@AreaRED Having to play the late game in Nebraska, which may well go five sets, travel for three hours in the middle of the night, lose an hour in the time change, and then try to sleep to recover for what may be another five set match in the early game on Saturday is pretty unreasonable.",2022-11-23T21:20:54.000Z,en,1595527836378488844,['1595527836378488844'],304948011
"@AreaRED But OSU does play the Gophers in the early game on Friday so they do have to play what should be a tough match before they face us, although both are at home. It is a rare weekend that I will be rooting for the Golden Rats (although not in football).",2022-11-23T21:14:45.000Z,en,1595526288529317895,['1595526288529317895'],304948011
@AreaRED Because the B1G wanted to make it as hard as possible for the Badgers to win the conference for the fourth time in a row.,2022-11-23T21:11:15.000Z,en,1595525409822707713,['1595525409822707713'],304948011
"@andrewwmic @emilyehman You may be right. Personally, I hope this is all a hypothetical discussion and we have a clear answer based on what happens on the court.",2022-11-23T20:43:30.000Z,en,1595518424301592577,['1595518424301592577'],304948011
"@cheesetrader1 I think Emily is right that in a co-champion scenario, Nebraska has the advantage because of the more recent victory. But I still think there is a good chance that a one-loss USD gets in ahead of a three-loss B1G co-champion, no matter which team it is.",2022-11-23T20:20:22.000Z,en,1595512602309890087,['1595512602309890087'],304948011
"@BadgerVB I sure hope so. Going to need to bring it, Badgers!!!  Let’s Go!!!! (Can we just skip Thanksgiving and get to the game already?)",2022-11-23T20:14:36.000Z,en,1595511153102360584,['1595511153102360584'],304948011
