edit_history_tweet_ids,text,id,created_at,author_id,lang
['1597058629168877569'],Yes I will make new gear for both,1597058629168877569,2022-11-28T02:43:43.000Z,604053363,en
['1597058337048498177'],4995/3.141592653589793238462643383279502884197169399375105820974944^777× 4995/16777216 =/4995,1597058337048498177,2022-11-28T02:42:34.000Z,604053363,und
['1597052033525116928'],"Nouns or Verb? More like a synonym. LoL. They have no idea what is cooling them down while on the ""hot seat""",1597052033525116928,2022-11-28T02:17:31.000Z,604053363,en
['1597049694508941315'],Technological Security. Taking of the minds of the people era by Broadcasting Psychology. But I'm fine. Still working on it. Yes I know know. Me too. https://t.co/39nMVYbGrt,1597049694508941315,2022-11-28T02:08:13.000Z,604053363,en
['1597049042495672320'],I'm ok though. Life isn't for ever. I worry about people more than I worry about myself. But I could never do this again. I would become evil.,1597049042495672320,2022-11-28T02:05:38.000Z,604053363,en
['1597048834453970944'],"So those that thought it was a game will notice the effects by 2024. Simple as that. I think it was ""skin color"" lol. Skin color. Saying it slowly. How foolish. However they have no idea........ I can take everything I ever created away by leaving it right there for them to enjoy",1597048834453970944,2022-11-28T02:04:48.000Z,604053363,en
['1597048370190696449'],"PARCEL Lockers with 
@AlibabaGroup
 by the time I was ready selling shipment changed. So I'm just focusing on medical stuff. Whoever has been in control of most of this will notice the effects by 2024. Whats mine is mine even if I loop around my own work. Still protect Tibet https://t.co/RPNytSgJL2",1597048370190696449,2022-11-28T02:02:57.000Z,604053363,en
['1597046551360073728'],However. I have a way to protect the whole solar system for maybe upto a hundred years. Police started acting weird. As if they weren't human. I think its just for my Time Line. I'll test it. I'm just a black boy. With an Aura. 3 elements to go. All good. I won't strike the sky https://t.co/8n4B7tlJm5,1597046551360073728,2022-11-28T01:55:44.000Z,604053363,en
['1597045765540524032'],Its right here. Changing it into a Neural Network. The 4 postal services decided to lie. So I think they barely exist. So I'm more on the medical field of things. I have all the elements I need as my medicine but I won't touch passed silver. Itll work. @AlibabaGroup https://t.co/PGqEtThbfu,1597045765540524032,2022-11-28T01:52:36.000Z,604053363,en
['1597040190446481409'],Waiting to print it and high light. And waiting to implement the Network on PWA. I'm just a black boy. LoL. So the Neural Network should do very well. Especially for Psychology and electronic attacks pertaining to Psychology. @DeptofDefense,1597040190446481409,2022-11-28T01:30:27.000Z,604053363,en
['1597038921808248833'],"Its just the Zulu in me. I'm still innocent. Fighting for what I know is mine changed my whole perspective of reincarnation and life. People are evil while I tap into a higher emotional love. ""Solar Therapy"".",1597038921808248833,2022-11-28T01:25:25.000Z,604053363,en
['1597038261645418499'],"But I learned something ill never forget. ""Never do the work into the future"". They will steal. But ill finish this paper it should shield.",1597038261645418499,2022-11-28T01:22:47.000Z,604053363,en
['1597036783224881153'],"What kind of fraternity is that? Security, it might be activated by mass psychology. I was considering worse with my gift. People have no idea i can just point. Kinda ready to go to Africa. No alien stuff. It was just a bio- cyborg. Tired. Over innovated. No respect for my kind. https://t.co/QN0FF5Ro7I",1597036783224881153,2022-11-28T01:16:55.000Z,604053363,en
['1597031312405110785'],I'm not striking in the air anymore. Will shield myself some other way. Or my SkyNet badge should work depending on how far into the future it goes. It just might feel too good since its fraternal.,1597031312405110785,2022-11-28T00:55:10.000Z,604053363,en
['1597030639005446144'],"Ok 
@Windows
 
@Microsoft
 it should make a difference in the MSN network. Just a 2 Terabyte micro. Will connect to it tomorrow. Via 
@SamsungMobile
 for mouse and Keyboard.  Should feel good. https://t.co/3utnwJWekF",1597030639005446144,2022-11-28T00:52:30.000Z,604053363,en
['1596984555881185280'],Yeah ill check,1596984555881185280,2022-11-27T21:49:23.000Z,604053363,en
['1596962225088253952'],David Jeng,1596962225088253952,2022-11-27T20:20:39.000Z,604053363,en
['1596962123577708545'],3 elements to go maybe 4 than we can have atleast up to 28^28 Mix Levels 784 possibilities for 1 Neural Network. Should feel good. That was Random math not the matrix formula. Solar Therapy. https://t.co/qHFj7OCaOB,1596962123577708545,2022-11-27T20:20:15.000Z,604053363,en
['1596952896918388736'],https://t.co/XMt684xXQm,1596952896918388736,2022-11-27T19:43:35.000Z,604053363,zxx
['1596947421980135425'],The idea is to help your version that's last. Correctly. I'm good already got my pantheon. But the New Network should help all Nits. All Nits. I have to manufacture the filters in metalics is preferred.,1596947421980135425,2022-11-27T19:21:49.000Z,604053363,en
['1596946563108319232'],@elonmusk is another realm for Habz Sarr NJ Turnpike,1596946563108319232,2022-11-27T19:18:25.000Z,604053363,en
['1596946162421878784'],"Habz. Me saying your name on social is ok. But me making sure people are ok and have what I would want them to have is way better than ok. Let me just mention you on social? I rather vibe out in Fajara, Banjul or Latirkunda. What's the next mix? 1Terabyte of reggae. DJ Uncle Bice https://t.co/XqgTCWwo8N",1596946162421878784,2022-11-27T19:16:49.000Z,604053363,en
['1596936586750722049'],Not here the next realm. I know you can see its different. Neon colors means that a higher variation of your self has enhancements to see God's creation better or in different ways. Might cause a neon glow on top of the shiny glare. It is for higher emotions also. Happy happy Joy,1596936586750722049,2022-11-27T18:38:46.000Z,604053363,en
['1596926453211594752'],Yes I know. Careful. They want to eat food that can feel that good. For their Security and the safety of genetics we will just create a Neural Network. That way the mind can comprehend it innocently. https://t.co/bMCkeuntuK,1596926453211594752,2022-11-27T17:58:30.000Z,604053363,en
['1596921402409353217'],Yes I know. Time Lines. We were cooking AU. I think the filter to Broadcast for miles should do just as well. https://t.co/SMfCEen0Nd,1596921402409353217,2022-11-27T17:38:26.000Z,604053363,en
['1596915861666684928'],"Different time line so pay attention.  Red Green and Blue. Or ROYGBIV . Yellow, red, green and Gold I think.",1596915861666684928,2022-11-27T17:16:25.000Z,604053363,en
['1596914803305349120'],Yeah you folks are Gambian uh huh. Yup. Sure. Dog landers ...........,1596914803305349120,2022-11-27T17:12:13.000Z,604053363,en
['1596914472051826691'],"""When I see you smile, its like Tibetan AU rains over me"" those the vibes of Gambia I've been tapping into. Mainly Fajara.  Not nearly as pleasant. Dewteer Super Duper Kanja and Mbudakeh for school snacks. https://t.co/EpmzlB8VYs",1596914472051826691,2022-11-27T17:10:54.000Z,604053363,en
['1596902172792213504'],All good just try to help those that depend on you. Karma exists in a Universal perspective. Need it for real luck. https://t.co/jhSBAQ4h2k,1596902172792213504,2022-11-27T16:22:01.000Z,604053363,en
['1596898060826992640'],I don't want my kids joking around about school. All colors and shades of green like the tropics. Solar is the graphics. Need graphite just to be near the elements. It should change the way we feel about our daily God gifted lives. https://t.co/Ru95V43hG2,1596898060826992640,2022-11-27T16:05:41.000Z,604053363,en
['1596896866259505154'],It shields mosquito bites.  Yes that was me floating around in the matrix last night. Floating is different from strong fist flying. Psychology at that silly school limits Astral plane potential.,1596896866259505154,2022-11-27T16:00:56.000Z,604053363,en
['1596886271065935872'],I saw the higher realm in pure purple and orange here. Thats not up to anyone's control. Still not better than the equator. And the equators Solar Halo 😇.,1596886271065935872,2022-11-27T15:18:50.000Z,604053363,en
['1596885848342994944'],Solar Copperfield,1596885848342994944,2022-11-27T15:17:09.000Z,604053363,en
