text,lang,created_at,id,edit_history_tweet_ids,author_id
"@nikomoon St Louis -- Ballpark Village in February! My beautiful wife, Debbie Matheny, @nkstill1 and I are sooo stoked! ❤🙏✌🍻🎤🎼",en,2022-11-27T20:18:59.000Z,1596961806051733504,['1596961806051733504'],173123888
@nkstill1 I entered this #sweepstakes on #tunespeak. Follow the link below to enter &amp; help me win. https://t.co/klQZR1Yvoy,en,2022-11-25T17:18:30.000Z,1596191609418571776,['1596191609418571776'],173123888
@MrTommyLand Happy Fapsgiving fuckers!,en,2022-11-25T01:45:24.000Z,1595956788708667392,['1595956788708667392'],173123888
@elonmusk Love this shit! Happy Thanksgiving!,en,2022-11-24T05:16:07.000Z,1595647428040228864,['1595647428040228864'],173123888
"@nikomoon Inspiration and love for what you're doing, brother! Love the emotion...even in the studio! 🙏❤",en,2022-11-24T05:06:20.000Z,1595644966432559104,['1595644966432559104'],173123888
@PatBevPod It must absolutely suuuuck having to kiss your sister! 😉,en,2022-11-24T04:59:08.000Z,1595643156930125824,['1595643156930125824'],173123888
"@FOXSoccer @ochocinco Livin' the dream, big daddy! ✌",en,2022-11-23T03:54:41.000Z,1595264549141336065,['1595264549141336065'],173123888
"@nikomoon As a father and husband, that's all that we need! ❤✌🙏",en,2022-11-22T20:11:32.000Z,1595147992386113536,['1595147992386113536'],173123888
@Rivershits_ @barstoolsports Like blackouts and diarrhea?,en,2022-11-22T04:42:31.000Z,1594914196579586048,['1594914196579586048'],173123888
@dgoold https://t.co/R1i1hMaNdD,qme,2022-11-22T04:33:34.000Z,1594911944385101827,['1594911944385101827'],173123888
"RT @BallySportsMW: What changed between the #stlblues' eight-game losing streak and their seven-game winning streak? Justin Faulk: ""There's…",en,2022-11-22T04:29:56.000Z,1594911031369007105,['1594911031369007105'],173123888
@JoeConner33 Broooooother! 🤣🤣🤣,en,2022-11-21T02:35:45.000Z,1594519908531978240,['1594519908531978240'],173123888
"@nikomoon I couldn't love this more, brother! Precious and blessed! ❤✌",en,2022-11-20T21:50:16.000Z,1594448065204822016,['1594448065204822016'],173123888
#NewProfilePic https://t.co/dALHw3Ktsj,qme,2022-11-19T23:00:15.000Z,1594103287363637248,['1594103287363637248'],173123888
@ochocinco Illini Nation rockin' the big house! I remember you looking good in orange. ✌🏈,en,2022-11-19T19:52:09.000Z,1594055952579563520,['1594055952579563520'],173123888
"False starts have killed the @IlliniFootball team the past 2 weeks. The OL has to be better!
#muckfichigan",en,2022-11-19T18:16:33.000Z,1594031890788282368,['1594031890788282368'],173123888
@barstoolsports I'm still feeling itchy here,en,2022-11-19T03:55:16.000Z,1593815145364455425,['1593815145364455425'],173123888
@IlliniMBB @DDainja Young man is playing well.,en,2022-11-19T03:21:14.000Z,1593806578821795840,['1593806578821795840'],173123888
@barstoolsports @ochocinco Pretty sure Ocho would have treated them to McDonald's.,en,2022-11-18T22:34:03.000Z,1593734306597408770,['1593734306597408770'],173123888
