edit_history_tweet_ids,text,id,created_at,author_id,lang
['1596962358076710913'],RT @dflick: The problem with this is that the far left is completely unwilling to debate.  It’s their way or the highway. Best case is they…,1596962358076710913,2022-11-27T20:21:10.000Z,21795443,en
['1596940228979486723'],"@peyton976 @AaronLemingNFL I think he’s gotten better at not running, but at some point, he has to throw the ball and trust his guys.  This is the year or at least the games to take chances and learn.",1596940228979486723,2022-11-27T18:53:14.000Z,21795443,en
['1596939916092796928'],@celeste43_ @AaronLemingNFL Gotta throw it to them to find out…..,1596939916092796928,2022-11-27T18:52:00.000Z,21795443,en
['1596937772928933888'],@DaBearNecess Waiting for the ball to be thrown to him….,1596937772928933888,2022-11-27T18:43:29.000Z,21795443,en
['1596937489285275649'],"RT @ighaworth: If you're a single man, unless you're willing to accept the “risk” of having a child, don’t have sex. It’s pretty simple.

C…",1596937489285275649,2022-11-27T18:42:21.000Z,21795443,en
['1596937307709263872'],@AaronLemingNFL Time for Fields to learn to trust his Men!  He’s had throws to make like this all year.  Good to see Siemian leading with his arm!!,1596937307709263872,2022-11-27T18:41:38.000Z,21795443,en
['1596874685567729664'],RT @robbystarbuck: I thought the mass IRS hiring was meant to hold billionaires accountable? That’s what the Democrats said. Nope. They hir…,1596874685567729664,2022-11-27T14:32:48.000Z,21795443,en
['1596850316510900224'],RT @elonmusk: @stillgray Good question,1596850316510900224,2022-11-27T12:55:58.000Z,21795443,en
['1596602089597071360'],@MrSneaker0001 https://t.co/RA8lZ1zKnS,1596602089597071360,2022-11-26T20:29:36.000Z,21795443,qam
['1596601975944118275'],@MrSneaker0001 There’s a play for you!!!,1596601975944118275,2022-11-26T20:29:09.000Z,21795443,en
['1596538571888132097'],"RT @MrSneaker0001: 🏆 DO YOU WANT 3X10 HANDMADE NIKE ACCOUNTS?

ARGENTINA🇦🇷 VS MEXICO🇲🇽

🥇REPLY WITH THE CORRECT SCORE
🥈FOLLOW ME
🥉RETWEET…",1596538571888132097,2022-11-26T16:17:12.000Z,21795443,en
['1596538554855092224'],RT @bigrobstunner: @MrSneaker0001 2-1 Argentina,1596538554855092224,2022-11-26T16:17:08.000Z,21795443,es
['1596538544528433152'],@MrSneaker0001 2-1 Argentina,1596538544528433152,2022-11-26T16:17:05.000Z,21795443,es
['1596527376128626688'],"RT @The_Shit_Bot: Shitty discount, live on site⬇️
Happy Black Friday!

$200 Giveaway RT to WIN🤑
Enter here: https://t.co/Am3VCRNa67 https:/…",1596527376128626688,2022-11-26T15:32:43.000Z,21795443,en
['1596297489870893057'],RT @elonmusk: @TimRunsHisMouth I’m fine with Trump not tweeting. The important thing is that Twitter correct a grave mistake in banning his…,1596297489870893057,2022-11-26T00:19:14.000Z,21795443,en
['1596138700303470592'],@Johnathan_Wood1 No reason he should play.  24-16 Jets,1596138700303470592,2022-11-25T13:48:15.000Z,21795443,en
['1596030877779300353'],"RT @Timcast: Elon 10/10

Please take all my $8

We are going to set up our company accounts and staff with twitter blue",1596030877779300353,2022-11-25T06:39:48.000Z,21795443,en
['1595940503220281344'],@notify #spatchcock https://t.co/0ZTA6Wzk8x,1595940503220281344,2022-11-25T00:40:41.000Z,21795443,qme
['1595593100386340864'],"RT @BounceSoftware: BounceAlerts 4-Year Anniversary #Giveaway 🎁🥳 

Prizes 🎁
• $100 Amazon Gift Card
• Bounce Alerts Monthly Access
• Bounce…",1595593100386340864,2022-11-24T01:40:14.000Z,21795443,en
['1595590614707486721'],"RT @BounceSoftware: Hello 👋 

Today is a special day for us, officially marking off Four Years of Bounce. 

We want to thank all of our mem…",1595590614707486721,2022-11-24T01:30:21.000Z,21795443,en
['1595230955135975425'],"RT @EricEarly_CA: At that time, the sad 🤡 @RepAdamSchiff also lied to all Americans the laptop was “Russian Disinformation” (while he heade…",1595230955135975425,2022-11-23T01:41:12.000Z,21795443,en
['1595037846775144450'],@Big_AL_Montana #firstfollower,1595037846775144450,2022-11-22T12:53:51.000Z,21795443,qme
['1594486857840353280'],RT @Stephen_Stanton: Here's a new #StarWars #Sunday #Funko #Giveaway for my first #1 Galactic Gold signed #ObiWanKenobi #StarWarsRebels Twi…,1594486857840353280,2022-11-21T00:24:25.000Z,21795443,en
['1594422210893996032'],@ADannehy 2 busted screen passes,1594422210893996032,2022-11-20T20:07:32.000Z,21795443,en
['1594340059477688324'],@joelpollak @SouthwestAir Did you ever go to bed?!?,1594340059477688324,2022-11-20T14:41:06.000Z,21795443,en
['1594329287880048641'],@shannoncoulter I’m so sorry this happened to you…..,1594329287880048641,2022-11-20T13:58:18.000Z,21795443,en
['1594114398074937344'],"RT @pulte: I’m giving $1,200 to someone random who retweets this tweet and has my notifications on!",1594114398074937344,2022-11-19T23:44:24.000Z,21795443,en
