id,author_id,lang,text,edit_history_tweet_ids,created_at
1597080172036952064,3364185674,en,"RT @RedCollectiveUK: Anti-semitism is everyone's battle and one we must fight daily. However, being pro-Palestinian rights, anti-Isreali ap…",['1597080172036952064'],2022-11-28T04:09:19.000Z
1597080032966742016,3364185674,en,"RT @CallaWalsh: Thousands of Palestinians train at Cuba’s Latin America School of Medicine for completely free

As doctors they’ll serve un…",['1597080032966742016'],2022-11-28T04:08:46.000Z
1597079151856726017,3364185674,en,RT @mr2600: @_david_ho_ and more https://t.co/r7sqXVGyno,['1597079151856726017'],2022-11-28T04:05:16.000Z
1597078542935654401,3364185674,en,RT @jeremynewberger: I’m starting to think Spielberg couldn’t make Schindler’s List today. Too many Republicans would be offended by the po…,['1597078542935654401'],2022-11-28T04:02:51.000Z
1597078434400071681,3364185674,en,"RT @rickbentsen: @donwinslow Steven Spielberg said it best about John Williams:
“Without John Williams, bikes don’t really fly, nor do broo…",['1597078434400071681'],2022-11-28T04:02:25.000Z
1597078098263961600,3364185674,en,RT @NathanStGoddard: Hunting in full swing in Montana. https://t.co/giu4ymfGK8,['1597078098263961600'],2022-11-28T04:01:05.000Z
1597077897503592449,3364185674,en,"RT @_david_ho_: In case you don’t believe the same equations govern motion in the atmosphere and the ocean.

https://t.co/uiSDJ0iFfv",['1597077897503592449'],2022-11-28T04:00:17.000Z
1597077774656622592,3364185674,en,"RT @Victorshi2020: NEW: data from Fulton County, GA (the state’s most populous county) shows 18-24-year-olds turning out at massive rates.…",['1597077774656622592'],2022-11-28T03:59:48.000Z
1597077699159212032,3364185674,en,RT @iamjosefcamacho: If you're doing something that's never been done... stop asking for advice and get to work.,['1597077699159212032'],2022-11-28T03:59:30.000Z
1597062606917107712,3364185674,en,@Wildlaw406 Ain't it the truth. It's like flipping a switch.,['1597062606917107712'],2022-11-28T02:59:32.000Z
1597062349898547200,3364185674,en,"RT @Wildlaw406: @K810Mt 😂 Thanks, Kate!

Only 42, but life before 40 and life after are, so far, markedly different",['1597062349898547200'],2022-11-28T02:58:30.000Z
1597062204540739584,3364185674,en,RT @BillyMcWillia12: Like to thank the nice person who slid into the intersection of Main and Willson.  A timely reminder to go slow.  Phys…,['1597062204540739584'],2022-11-28T02:57:56.000Z
1597062179576254465,3364185674,en,"RT @maryhalton: Look, I'm boring myself having to repeat this... but language matters.

I'm not ""choosing to be more COVID cautious."" That'…",['1597062179576254465'],2022-11-28T02:57:50.000Z
1597062120885354496,3364185674,en,"RT @IBJIYONGI: LED headlights are a menace, and I can’t believe their brightness levels aren’t regulated",['1597062120885354496'],2022-11-28T02:57:36.000Z
1597062106364641281,3364185674,en,RT @Popehat: Ben Shapiro: so I moved to Bigotsville and bought a house on Bigot Drive and joined the local Bigot Association and the Societ…,['1597062106364641281'],2022-11-28T02:57:32.000Z
1597062055655538688,3364185674,en,"RT @NeerajaKalrapin: Today I have been honored to be host to a golden eagle partaking of our mule deer leftovers.

I have never seen a gold…",['1597062055655538688'],2022-11-28T02:57:20.000Z
1597061994888433666,3364185674,en,RT @ScottHech: It’s really mind-blowing seeing the @nytimes—one of the chief purveyors of false/misleading “doomsday headlines” about crime…,['1597061994888433666'],2022-11-28T02:57:06.000Z
1597061946637189122,3364185674,en,RT @doritmi: Dr. Aaron Kheriaty's legal challenge to the University of California's vaccine mandate was rejected by the Ninth Circuit. The…,['1597061946637189122'],2022-11-28T02:56:54.000Z
1597061891909914626,3364185674,zxx,RT @AllAbIntroverts: https://t.co/xgoA0kbUQV,['1597061891909914626'],2022-11-28T02:56:41.000Z
1597061855834673152,3364185674,en,RT @Power2Control: By far the most disturbing information I've heard about Covid-19 this year is that all long covid patients who had MRI o…,['1597061855834673152'],2022-11-28T02:56:33.000Z
1597061801354854400,3364185674,en,"RT @BobbyBoon3: One thing that I see with the Portuguese people, is they are very family oriented. They take care of their family, better t…",['1597061801354854400'],2022-11-28T02:56:20.000Z
1597061750624776192,3364185674,en,RT @melissagira: Really odd to see the NYT ed board use the Elm Fork John Brown Gun Club’s defense of drag brunches in Texas this summer as…,['1597061750624776192'],2022-11-28T02:56:07.000Z
1597061706047709184,3364185674,zxx,RT @ImagesAlbum: https://t.co/dBLf4G6AEw,['1597061706047709184'],2022-11-28T02:55:57.000Z
1597061658937266176,3364185674,en,"RT @MoritzGerstung: A closer look at SARS-CoV-2 variants across countries and continents:

- The competition between BQ.1*, XBB*, and BA.2.…",['1597061658937266176'],2022-11-28T02:55:46.000Z
1597047000356507648,3364185674,en,"RT @D_Bone: It's in the rats,
It's in the dear,
But if you speak of it,
They call it fear.

Millions dead,
More disabled,
But if you speak…",['1597047000356507648'],2022-11-28T01:57:31.000Z
1597046925831770113,3364185674,en,"RT @Thelma_DWalker: I would have been really impressed if Hancock had survived living in a damp, unheated ,rat infested slum on a zero hour…",['1597046925831770113'],2022-11-28T01:57:13.000Z
1597046500818751489,3364185674,en,"RT @LegalizeRats: Life Pro Tip: If you are ever feeling lonely you can buy a cake, leave it behind a gas station and rat friends will appea…",['1597046500818751489'],2022-11-28T01:55:32.000Z
1597046312373202945,3364185674,en,"RT @BelindaJOConnor: Looking after a couple in birth suite last night. Had to do RATs on them (hosp policy) &amp; the partner says to me ""oh we…",['1597046312373202945'],2022-11-28T01:54:47.000Z
1597046239119364097,3364185674,en,"RT @BBCWorld: Rats ate 200kg of seized cannabis, say India police https://t.co/ktmStzqAtS",['1597046239119364097'],2022-11-28T01:54:29.000Z
1597028363759407104,3364185674,en,RT @Eric_Erins: I don’t think I’ve fully internalized how frankly bizarre the world of suburban mega churches are. And I’m saying that as s…,['1597028363759407104'],2022-11-28T00:43:27.000Z
1597028286093094913,3364185674,en,RT @TerribleMaps: Sweden's porn preferences vs radiation received from Chernobyl https://t.co/27Z5KJvrhh,['1597028286093094913'],2022-11-28T00:43:09.000Z
1597028151661457408,3364185674,en,"RT @culturaltutor: On the 30th January 1889, a man called Joseph Hoyos arrived in Vienna with an urgent message for Emperor Franz-Josef of…",['1597028151661457408'],2022-11-28T00:42:37.000Z
1597026236110229504,3364185674,en,"RT @iamjosefcamacho: Word of the Day

Vamoose

verb

informal; 
to depart quickly",['1597026236110229504'],2022-11-28T00:35:00.000Z
1597025730843459584,3364185674,en,RT @RWTrollPatrol: @TomiLahren Go for it. https://t.co/q2gxqTyxWc,['1597025730843459584'],2022-11-28T00:33:00.000Z
1597025680281083905,3364185674,en,RT @Mesnia1016: @TomiLahren What was that about vaccines? https://t.co/kCb5wPlPZK,['1597025680281083905'],2022-11-28T00:32:48.000Z
1597025625122148352,3364185674,en,"RT @ReillyOToole1: @TomiLahren You don't have to do anything to piss off conservatives. They are already the most miserable, petty, mean sp…",['1597025625122148352'],2022-11-28T00:32:34.000Z
1597025575608406016,3364185674,en,"RT @micahh64: @TomiLahren “We are not masking again. Not now. Not ever. Never again.”

Really, Tomi?  Doesn’t look like your Proud Boys got…",['1597025575608406016'],2022-11-28T00:32:23.000Z
1597025531161346049,3364185674,en,RT @MrRaceBannon: Tomi doesn’t need to worry about Covid. She’s already dead inside. https://t.co/1WdX3aVgUM,['1597025531161346049'],2022-11-28T00:32:12.000Z
1597024833304682496,3364185674,en,RT @AVindman: On more thing. I urge you to checkout Post. It looks very promising and likely to outlive Twitter.,['1597024833304682496'],2022-11-28T00:29:26.000Z
1597024777382002688,3364185674,en,"RT @AVindman: .@realDonaldTrump , @kanyewest , @elonmusk promote this kind of hate speech &amp; no member of the @SenateGOP @HouseGOP has the c…",['1597024777382002688'],2022-11-28T00:29:12.000Z
1597024230750957569,3364185674,en,RT @RadioFreeTom: In which @elonmusk smears @AVindman and then an hour later calls for civil discourse. https://t.co/I7h44GSvG2,['1597024230750957569'],2022-11-28T00:27:02.000Z
1597024042506387456,3364185674,en,RT @JanetMainville: @IneludibleTruth I just got out of Twitmo a few days ago after a tweet directed at Stephen Miller and got a 7 day suspe…,['1597024042506387456'],2022-11-28T00:26:17.000Z
1597023718894555136,3364185674,en,RT @Jeff_Browndyke: @StephenM Time to resurrect this piece by a fellow neuropsychologist and your uncle. https://t.co/qmlHoeBPwO,['1597023718894555136'],2022-11-28T00:25:00.000Z
1597023530579038210,3364185674,en,"RT @mendyboyd: Y'all... I wasn't even searching for anything to do with politics and came across this..😂
""Teacher suspended after saying ""s…",['1597023530579038210'],2022-11-28T00:24:15.000Z
1597023325808566272,3364185674,en,"@elonmusk @neontaster I was going to say - I can't believe what an arsehole you are - but that would be lying, which is also part and parcel of who you are, which makes you a ..... https://t.co/USjHpvIH3b",['1597023325808566272'],2022-11-28T00:23:26.000Z
1597021679775264768,3364185674,en,RT @WadeSikorski: @elonmusk @neontaster The Saudis financed your takeover of Twitter. We don't need to ask who is pulling your strings.,['1597021679775264768'],2022-11-28T00:16:54.000Z
1597021648112128001,3364185674,en,"RT @JoJoFromJerz: @elonmusk @neontaster Global War on Terrorism Service Medal, Korean Defense Service Medal, Army Service Ribbon, Overseas…",['1597021648112128001'],2022-11-28T00:16:46.000Z
1597021625890709505,3364185674,en,"RT @JoJoFromJerz: @elonmusk @neontaster Alexander Vindman’s awards include the Purple Heart, Defense Meritorious Service Medal (2nd award),…",['1597021625890709505'],2022-11-28T00:16:41.000Z
1597021478330867712,3364185674,en,RT @AVindman: I’ll put my reputation up against yours any day. I’ve spent my entire adult life in service to my country. Upheld my oath to…,['1597021478330867712'],2022-11-28T00:16:06.000Z
1597021403332870148,3364185674,en,RT @AVindman: Centrist my ass.,['1597021403332870148'],2022-11-28T00:15:48.000Z
1597020929506230272,3364185674,en,"RT @ToshiAkima: Therefore, the single biggest failure during the COVID pandemic has been to achieve consensus over the principle mode of tr…",['1597020929506230272'],2022-11-28T00:13:55.000Z
1597020507920302085,3364185674,en,"RT @lianafricker: @_georgina666 Listen to her episode of Desert Island Disks. Hearing the story in her voice with a mix of stoicism, sadnes…",['1597020507920302085'],2022-11-28T00:12:14.000Z
1597020437388853248,3364185674,en,RT @MaIickDoucoure: @_georgina666 He was modelling for Calvin Klein just 6 years after this! https://t.co/VKID2NTnba,['1597020437388853248'],2022-11-28T00:11:58.000Z
1597020354798505984,3364185674,en,RT @richardrcubitt: @_georgina666 Ah yes the “sane” world of the early 90s when a man with multiple charges of racially motivated hate crim…,['1597020354798505984'],2022-11-28T00:11:38.000Z
1597020182282575872,3364185674,en,"RT @SchnittkeAlfred: @_georgina666 It's interesting how everything is now a sign of the fall of civilization, including a magazine cover he…",['1597020182282575872'],2022-11-28T00:10:57.000Z
1597019932730200064,3364185674,en,"RT @_georgina666: I encourage everyone to google how 17 year old Kate Moss says she felt during this modelling shoot, and how she was treat…",['1597019932730200064'],2022-11-28T00:09:57.000Z
1597019613161697280,3364185674,en,RT @drvishal82: A patient admitted with us was taking this. Can you guess the diagnosis ? https://t.co/hVilzagxvm,['1597019613161697280'],2022-11-28T00:08:41.000Z
1596991178406121473,3364185674,en,"RT @theliverdr: @neurosurgeon2be @drvishal82 Avoid protein blends.
Avoid protein + herbal blends.
Avoid local brands.
Get pure Whey (isolat…",['1596991178406121473'],2022-11-27T22:15:42.000Z
