created_at,text,edit_history_tweet_ids,id,author_id,lang
2022-11-28T01:24:16.000Z,"@2351onthelist &lt; something some people are, and it occurs in all groups of humans, so it isn't even something you *can* import anywhere.",['1597038635869933568'],1597038635869933568,222289436,en
2022-11-28T01:23:44.000Z,"@2351onthelist &lt; made, but it's not like we're only doing this because we saw other countries doing it and thought ""ooh, that looks good!"".

Or is it being trans that you're talking about being imported? That's also not the case: trans people have always been here. Being trans is just &gt;",['1597038500909809666'],1597038500909809666,222289436,en
2022-11-28T01:22:10.000Z,"@2351onthelist &lt; bit odd to label a change in the system behind issuing certain paperwork a ""perversion"". And anyway, while other countries do have similar policies, this isn't being imported: what other countries do provides useful evidence for what will likely happen when this change is &gt;",['1597038105940627456'],1597038105940627456,222289436,en
2022-11-28T01:20:01.000Z,"@2351onthelist &lt; to care what other countries do.

And what perversion? Being trans? That's not a perversion. There's nothing wrong with being trans. What are you referring to being imported - making it easy to get a GRC? In which case, is *that* what you're calling the perversion? Seems a &gt;",['1597037562895691777'],1597037562895691777,222289436,en
2022-11-28T01:18:08.000Z,"@2351onthelist Well, if you're going to assert (as Sodha does) that this policy will lead to bad outcomes, it seems relevant to examine other countries where similar policies have been implemented and see whether, in line with your assertion, the bad outcomes did indeed occur: in other words, &gt;",['1597037092025950208'],1597037092025950208,222289436,en
2022-11-28T01:15:41.000Z,"RT @JuddLegum: .@elonmusk is the wealthiest person in the world and owns Twitter, one of the most powerful communications platforms in the…",['1597036474230534146'],1597036474230534146,222289436,en
2022-11-28T01:12:48.000Z,"RT @shaun_vids: i don't want to be right or left, but the left's wokeness has gone Too Far, so i was pushed to the right. curiously i do no…",['1597035748452372481'],1597035748452372481,222289436,en
2022-11-28T01:02:59.000Z,"RT @Rubberasylum: Grandpa? Why do we celebrate the holiday?

Sit on my lap son &amp; let grandpa tell you the story of this day

You see, twitt…",['1597033275813294083'],1597033275813294083,222289436,en
2022-11-28T00:37:43.000Z,RT @bestofdyingtwit: https://t.co/O9oJ1lYCUZ,['1597026917299146753'],1597026917299146753,222289436,zxx
2022-11-28T00:37:35.000Z,"RT @wongmjane: I have evidences that some former Twitter employees are actually time travelers

They traveled to the future to steal the gr…",['1597026885271433217'],1597026885271433217,222289436,en
2022-11-28T00:33:08.000Z,"@bestofdyingtwit &lt; still better than this proposal even with those modifications, but just saying if it did happen (with the modifications) I don't think it'd be the end of the world (or Twitter).",['1597025765605789696'],1597025765605789696,222289436,en
2022-11-28T00:31:57.000Z,"@bestofdyingtwit &lt; the Nazis are
-if you're opted out of the civil discourse sphere, you still have to be civil when replying or QRTing any tweet from the civil discourse sphere. If you aren't, you get booted.

I mean, the present system where hate speech etc (in theory) isn't allowed at all is &gt;",['1597025467621855233'],1597025467621855233,222289436,en
2022-11-28T00:30:02.000Z,"@bestofdyingtwit I actually think this isn't a *terrible* idea, except:

-it shouldn't be only Twitter Blue
-it should be opt-out rather than opt-in: you're in the civil discourse sphere by default and you've got to click that button to say I want hate speech if you want to move out to where &gt;",['1597024985583083520'],1597024985583083520,222289436,en
2022-11-28T00:19:15.000Z,RT @smaychel: I'm looking to gift a 3 month membership of my skirt club (a skirt handmade in your size delivered to you every month!) to fo…,['1597022270329085955'],1597022270329085955,222289436,en
2022-11-27T21:51:32.000Z,"@obsolete__units @aoirann @soniasodha &lt; they have a GRC, then you have to treat them exactly like cis people of the same gender"" or words to that effect.

Anyway, I'm glad you agree that a GRC doesn't grant an AMAB person access to women's spaces. So what's the problem with making them easy to get?",['1596985096732839936'],1596985096732839936,222289436,en
2022-11-27T21:46:13.000Z,"@obsolete__units @aoirann @soniasodha &lt; count as a trans woman (""have the protected characteristic of gender reassignment"") for the purposes of the act. And there is nothing anywhere that says those with a GRC should be treated differently from those without. In particular, Section 28 in Part 7 doesn't say ""unless &gt;",['1596983758569492481'],1596983758569492481,222289436,en
2022-11-27T21:43:06.000Z,"@obsolete__units @aoirann @soniasodha &lt; but if they choose to exclude them they have to justify it as a proportionate means of achieving a legitimate aim.)

(Sorry - just realised I should have said Section 28 in Part 7.)

Section 7 in Chapter 1 in Part 2 makes it clear that no GRC is required for a trans woman to &gt;",['1596982977246158848'],1596982977246158848,222289436,en
2022-11-27T21:38:10.000Z,"@obsolete__units @aoirann @soniasodha &lt; doesn't say anything about any service providers having to exclude trans women from women's spaces if anyone comes along with an argument that it could be justified as a proportionate means of achieving a legitimate aim. Any service provider can choose to include trans women, &gt;",['1596981734071230466'],1596981734071230466,222289436,en
2022-11-27T21:35:41.000Z,@obsolete__units @aoirann @soniasodha &lt; makes it clear that an exception to treating trans women the same as cis women (or trans men the same as cis men) *can* be made when it comes to single-sex services *provided it can be justified as a proportionate means of achieving a legitimate aim*. (Note that it absolutely &gt;,['1596981110864752640'],1596981110864752640,222289436,en
2022-11-27T21:30:28.000Z,"@obsolete__units @aoirann @soniasodha You're right about it being the Equality, not Equalities Act - sorry for that mistake. (I've heard it called the Equalities Act so many times it's got into my head.)

You're also right that GRCs don't give AMAB people access to women's spaces. That was my point! Section 28 &gt;",['1596979798014062593'],1596979798014062593,222289436,en
