lang,edit_history_tweet_ids,text,author_id,id,created_at
en,['1597078576993800192'],"I know I'm a lot, but I'm WORTH it. ☺️",1398768914,1597078576993800192,2022-11-28T04:02:59.000Z
en,['1597078288752836609'],"RT @iamprincekash: If Im trippin, it’s because I care, if Idgaf I won’t even say shit.",1398768914,1597078288752836609,2022-11-28T04:01:50.000Z
en,['1597078158842683400'],RT @noheartinhim: bout to ghost everybody &amp; call it a year,1398768914,1597078158842683400,2022-11-28T04:01:20.000Z
en,['1597077029496967168'],RT @FuckHowUFeelDoe: My life been better since I started drinking on tequila 🥴😋🤣,1398768914,1597077029496967168,2022-11-28T03:56:50.000Z
en,['1597075771327401985'],@___pradaa I'm on episode 4 &amp; I'm so sad that Judy has cancer 🥹,1398768914,1597075771327401985,2022-11-28T03:51:50.000Z
en,['1597063766944157701'],@okayyyy1992 I love how you put your sign in there too. A lot of mfs try &amp; make it seem like their signs are angels 😂 we all have our flaws 🥰,1398768914,1597063766944157701,2022-11-28T03:04:08.000Z
en,['1597063461972107266'],RT @okayyyy1992: @0_Fuqks_Given I’m a Gemini so I get it 😂,1398768914,1597063461972107266,2022-11-28T03:02:55.000Z
en,['1597062973389881345'],"@okayyyy1992 I'm a libra &amp; I'm not gonna lie , I can have a greaattt vibe w/ someone &amp;&amp; then think about our whole future together after that 😂 I AGREE!",1398768914,1597062973389881345,2022-11-28T03:00:59.000Z
en,['1597062157664821251'],Ion like Josh for Natalie.... #90dayfiance #90DayFianceTellAll #90DaySingleLife,1398768914,1597062157664821251,2022-11-28T02:57:45.000Z
en,['1597057052287078400'],"RT @Jamaican_Xx: Support those who support you, love those who love you. Fuck every body else.",1398768914,1597057052287078400,2022-11-28T02:37:27.000Z
en,['1597056768810844160'],I should've gotten some Taylor port. Instead I had gotten some hard lickaaa 😂,1398768914,1597056768810844160,2022-11-28T02:36:20.000Z
en,['1597056491235602437'],Anybody watching the new season of 'Dead to Me' ?,1398768914,1597056491235602437,2022-11-28T02:35:14.000Z
art,['1597056401394012161'],😭😭😭😭 https://t.co/MjhxnbsE3n,1398768914,1597056401394012161,2022-11-28T02:34:52.000Z
en,['1597056242782187520'],"RT @badbbyaera: Him : stop i’m bout to nut 
Me : https://t.co/VqO2QsNrXs",1398768914,1597056242782187520,2022-11-28T02:34:14.000Z
art,['1597056168849215488'],💀💀💀💀 https://t.co/kUnqUbYrqR,1398768914,1597056168849215488,2022-11-28T02:33:57.000Z
en,['1597053273533743109'],RT @__rhea__03__27: @0_Fuqks_Given just nasty lol 2/3 days tops is all i got if that,1398768914,1597053273533743109,2022-11-28T02:22:26.000Z
qam,['1597053209331523584'],@3858Spee https://t.co/mDHaa4gcAi,1398768914,1597053209331523584,2022-11-28T02:22:11.000Z
en,['1597052827091640320'],@__rhea__03__27 Right! It's time to give it uppp 😂,1398768914,1597052827091640320,2022-11-28T02:20:40.000Z
en,['1597052675073650688'],I would die 🥹💕 https://t.co/LO00SK1sMU,1398768914,1597052675073650688,2022-11-28T02:20:04.000Z
en,['1597052582467280897'],"You only get one life, be HAPPY! 🤞🏼✅",1398768914,1597052582467280897,2022-11-28T02:19:42.000Z
en,['1597052326023352320'],RT @foreverflipp: I’m not the bitch you sneak diss and try to get back cool w/.. stand on business,1398768914,1597052326023352320,2022-11-28T02:18:40.000Z
en,['1597052308151418881'],RT @briellebrazi: i will call my nigga till his phone catch on fire idc,1398768914,1597052308151418881,2022-11-28T02:18:36.000Z
en,['1597051360217690112'],@xofwg__ Such a vibe!,1398768914,1597051360217690112,2022-11-28T02:14:50.000Z
no,['1597051213912023040'],Sippen 🥰,1398768914,1597051213912023040,2022-11-28T02:14:15.000Z
en,['1597049561918320641'],RT @Therealteajah: one thing i’ll never forget is how a person left me feeling,1398768914,1597049561918320641,2022-11-28T02:07:41.000Z
