edit_history_tweet_ids,lang,created_at,author_id,id,text
['1597038657781010432'],en,2022-11-28T01:24:22.000Z,227931282,1597038657781010432,RT @ViceApologist: Who else doin the rosary with Marky Mark on the Hallow App?? https://t.co/zkvjdbsjHg
['1596962145065140224'],en,2022-11-27T20:20:20.000Z,227931282,1596962145065140224,Imagining Elon at the zoo screaming at the bonobos because they’re having sex without procreating lmao https://t.co/Kfmr14YyWo
['1596960666425835520'],en,2022-11-27T20:14:27.000Z,227931282,1596960666425835520,RT @me_im_chloe: Honestly so relatable of her to be on Xanax https://t.co/3QUJw0XQXW
['1596951401183465472'],en,2022-11-27T19:37:38.000Z,227931282,1596951401183465472,"RT @DaftLimmy: This is quite possibly the worse day of my life.

Congrats to the javascript community. You took down a Friends of Ed New Ma…"
['1596752906404904962'],en,2022-11-27T06:28:53.000Z,227931282,1596752906404904962,"RT @matress_island: I've said this before, but the word ""filler"" breaking containment from meaning ""episodes original to an anime while the…"
['1596710302829391873'],en,2022-11-27T03:39:36.000Z,227931282,1596710302829391873,RT @thatfrood: thinking about the forbidden magic card that makes you play magic the gathering https://t.co/vWxVL2xEZj
['1596680035918049280'],en,2022-11-27T01:39:20.000Z,227931282,1596680035918049280,RT @therealjuicyj: If I run for president we will have free health care
['1596677091860549632'],en,2022-11-27T01:27:38.000Z,227931282,1596677091860549632,RT @corihealey: Ran into your mom at the aquarium https://t.co/L76dW8UQnX
['1596619489415933953'],zxx,2022-11-26T21:38:44.000Z,227931282,1596619489415933953,RT @iwrite4jacobin: https://t.co/TwzWDGlMGq
['1596618046885400576'],en,2022-11-26T21:33:00.000Z,227931282,1596618046885400576,"RT @AliceAvizandum: For what they did to him and how they did it, that is not a lot of money"
['1596587662105841667'],en,2022-11-26T19:32:16.000Z,227931282,1596587662105841667,Hate this game https://t.co/7jBsM0FAp2
['1596550675411894272'],en,2022-11-26T17:05:18.000Z,227931282,1596550675411894272,@0ddette You are our Nostradamus 🙏🏽
['1596548696816091141'],en,2022-11-26T16:57:26.000Z,227931282,1596548696816091141,"RT @coopercooperco: heartbreaking, this armadillo is going into crazy debt 😞"
['1596366841781575680'],en,2022-11-26T04:54:48.000Z,227931282,1596366841781575680,"RT @Daggerlad2: Me: help! my son is drowning!!

Neil DeGrasse Tyson: Ah, so that’s your progeny splashing out in the cerulean saline soup w…"
['1596366590127243266'],en,2022-11-26T04:53:48.000Z,227931282,1596366590127243266,"RT @Daggerlad2: Me: *plucking hedge as my lord passes by*

Lord: oh manservant

Me: yes, my lord?

Lord: You trim this hedge with such care…"
['1596351069436747778'],en,2022-11-26T03:52:08.000Z,227931282,1596351069436747778,Real recognize real https://t.co/cywsnmkHF3
['1596351010468818944'],en,2022-11-26T03:51:54.000Z,227931282,1596351010468818944,RT @CIAGoFundMe: earlier this year i went to my friend’s house to watch football and he had what i thought were stock charts up on his comp…
['1596348969214685186'],en,2022-11-26T03:43:47.000Z,227931282,1596348969214685186,"RT @michael_deforge: “Protesting is good, asking for change is bad” is actually a pretty good encapsulation of how notions around revolt/re…"
['1596297817366331392'],en,2022-11-26T00:20:32.000Z,227931282,1596297817366331392,All the Instagram algorithm gives me is stand up comedians. Feels like an insult in some sort of way
['1596290763507519488'],en,2022-11-25T23:52:30.000Z,227931282,1596290763507519488,RT @BobbyBigWheel: “He expressed no anti-semitism” listen until Ron DeSantis can start posting like that Trump is still the favorite
['1596282640839196674'],en,2022-11-25T23:20:13.000Z,227931282,1596282640839196674,RT @randygdub: the banks elon owes 40 billion: you’re gonna make a what now
