id,author_id,edit_history_tweet_ids,text,lang,created_at
1596964232280449024,1553980367991754752,['1596964232280449024'],"$ALLE Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAdqZzY",en,2022-11-27T20:28:37.000Z
1596964215440297986,1553980367991754752,['1596964215440297986'],"$MHK Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAdqZzY",en,2022-11-27T20:28:33.000Z
1596964207173722112,1553980367991754752,['1596964207173722112'],"$IQV Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAd9WxY",en,2022-11-27T20:28:31.000Z
1596964198780583936,1553980367991754752,['1596964198780583936'],"$UHS Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAdqZzY",en,2022-11-27T20:28:29.000Z
1596964189007884289,1553980367991754752,['1596964189007884289'],"$KEYS Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAdqZzY",en,2022-11-27T20:28:27.000Z
1596964179679682562,1553980367991754752,['1596964179679682562'],"$COO Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAdqZzY",en,2022-11-27T20:28:25.000Z
1596964170217689088,1553980367991754752,['1596964170217689088'],"$URI Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAd9WxY",en,2022-11-27T20:28:22.000Z
1596964154682011648,1553980367991754752,['1596964154682011648'],"$FOX Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAd9WxY",en,2022-11-27T20:28:19.000Z
1596964145903329280,1553980367991754752,['1596964145903329280'],"$ROK Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAd9WxY",en,2022-11-27T20:28:17.000Z
1596964136847433728,1553980367991754752,['1596964136847433728'],"$CINF Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAdqZzY",en,2022-11-27T20:28:15.000Z
1596964127498305537,1553980367991754752,['1596964127498305537'],"$PWR Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAdqZzY",en,2022-11-27T20:28:12.000Z
1596964117469835264,1553980367991754752,['1596964117469835264'],"$CRL Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAdqZzY",en,2022-11-27T20:28:10.000Z
1596964107936145408,1553980367991754752,['1596964107936145408'],"$AMP Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAdqZzY",en,2022-11-27T20:28:08.000Z
1596964097438146560,1553980367991754752,['1596964097438146560'],"$ATO Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAd9WxY",en,2022-11-27T20:28:05.000Z
1596964087149506560,1553980367991754752,['1596964087149506560'],"$APD Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAd9WxY",en,2022-11-27T20:28:03.000Z
1596964077418721280,1553980367991754752,['1596964077418721280'],"$QRVO Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAd9WxY",en,2022-11-27T20:28:00.000Z
1596964058267148289,1553980367991754752,['1596964058267148289'],"$GPC Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAdqZzY",en,2022-11-27T20:27:56.000Z
1596964046363729922,1553980367991754752,['1596964046363729922'],"$BF.B Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAdqZzY",en,2022-11-27T20:27:53.000Z
1596964036976877570,1553980367991754752,['1596964036976877570'],"$TXT Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAdqZzY",en,2022-11-27T20:27:51.000Z
1596964028068220928,1553980367991754752,['1596964028068220928'],"$INCY Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAdqZzY",en,2022-11-27T20:27:49.000Z
1596964015519174656,1553980367991754752,['1596964015519174656'],"$SRE Top analyst price target for next week&gt;💸💰
https://t.co/Mg3RAd9WxY",en,2022-11-27T20:27:46.000Z
