created_at,edit_history_tweet_ids,text,id,lang,author_id
2022-11-27T20:22:50.000Z,['1596962776521781248'],@AmazingDiscover The book 666 is an amazing revelation that presents facts from Bible and math.,1596962776521781248,en,2902144136
2022-11-27T20:21:44.000Z,['1596962496799072257'],"@AmazingDiscover Jesus is a mock name given by the Romans. It has no power or meaning. Why using it? His Jewish name was Yeshua (Vatican release)! All Bibles saying ""Jesus"" are suspects of falsifications, as is the ""protection"" of Pilate! Please see the #free_InfoLetters @ #NewAncientSecrets.com.",1596962496799072257,en,2902144136
2022-11-27T20:17:59.000Z,['1596961554213191680'],@AmazingDiscover For original faith/Bible-related discoveries please see the #free_InfoLetter @ #NewAncientSecrets. Feedback welcome.,1596961554213191680,en,2902144136
2022-11-27T20:15:22.000Z,['1596960898525974529'],"@AmazingDiscover Please watch short, inspiring, free King's art movie @ https://t.co/K6QOUMfL7t",1596960898525974529,en,2902144136
2022-11-27T20:11:02.000Z,['1596959805700087808'],"@Jin_Sane Animal protein=broken down to Amino Acids that then are assembled to body's own protein. Animal protein is only absorbed by about 30%, ""Perfect Aminos"" by 99% with less work for body and more muscle opportunities! Live longer/be happier/help the planet, go vegan.",1596959805700087808,en,2902144136
2022-11-27T20:04:24.000Z,['1596958138208378880'],@PGDynes The problems are not new. Please watch the short and free King's movie @ #NewAncientSecrets.com. Thanks.,1596958138208378880,en,2902144136
2022-11-27T20:01:30.000Z,['1596957406076227584'],"@ShalinGala Animal=from animated, not AniMeals. Save the planet, watch the free King's movie on https://t.co/K6QOUMxUlB",1596957406076227584,en,2902144136
2022-11-27T19:56:45.000Z,['1596956210808295424'],"@tonytheauthor Training killers by ""kids"" video games and brutal movies resulted in school shooting of misguided youth. Their fault? Or that of parents and money makers?",1596956210808295424,en,2902144136
2022-11-27T19:54:41.000Z,['1596955690773319680'],"Please donate to https://t.co/Gzh9eovThC, tax deductible for 2022! Founder received Sedona Spirit Award as Philanthropist of the Year! NEF was nominated for the Peace Nobel Prize. Watch the inspiring, short movies @ https://t.co/8FNWCSMxQp, how one man helped so many! Thank you!",1596955690773319680,en,2902144136
2022-11-27T19:48:16.000Z,['1596954076490539008'],"Today's life is all about #materialism_no_spirituality that is, #divine_energy. Spirituality will be the content of the coming Age. Prepare today by enrolling in the spiritual University of Sedona &amp; get the #free_InfoLetter on spirituality and how-to: @ #NewAncentSecrets.com.",1596954076490539008,en,2902144136
2022-11-27T19:43:24.000Z,['1596952852299063298'],"@wanderingdrum Vegan food preference is growing rapidly and will be the only food choice of the future. All brutality AniMeal businesses could change now before they become obsolete! The new vegan food choices are amazing and for all tastes, and not cancer-forming like meat (WHO).",1596952852299063298,en,2902144136
2022-11-27T19:39:19.000Z,['1596951825134985217'],"@noplasticcows Word animal=from animated/alive, not AniMeals. Protein myth=believed even after Dr. Bircher-Benner found inventor: Meat industry, giving the starving meat 4 some to survive. More would survive on plant food=easy to digest/absorb protein, fiber/vitamins, etc., not cancerous/WHO.",1596951825134985217,en,2902144136
2022-11-27T19:27:28.000Z,['1596948843052294145'],"@Gringophonia When being vegan for some time, ""turkey"" taste, ""sausage"" taste, etc. are no longer liked. Yet for a transition from AniMeals to plant-based food, such spiced items could be a great taste-help! After all, the taste of meat comes from herbs and spices - plants!",1596948843052294145,en,2902144136
2022-11-27T19:22:18.000Z,['1596947541928857600'],"NewEarthFoundation wants to help w #plastic_cleanup, making new gas or new plastic. Needs $75,000 for this &amp; other ingenious projects. Please be inspired by short movies on its world-aid &amp; help Planet &amp; its Life. Donate today/tax deductible for 2022 @ #NewEarthFoundation.org.",1596947541928857600,en,2902144136
2022-11-27T19:11:00.000Z,['1596944697846792192'],"Ever asked about Ark, Christ's Jewish name, #Tree_of_Knowledge, Abel's killing, Adam/Eve created 2x, Christ's words on cross, Adam created 1st (could not multiply), what God created in Its image, meaning of 4 rivers, etc.? Answers in 130 #freeInfoLetters @ #NewAncientSecrets.com",1596944697846792192,en,2902144136
2022-11-27T19:01:14.000Z,['1596942241339056130'],"@ECOWARRIORSS 1st ""law""=gaining 4 investor, money=god; Earth&amp;life abused for investor's sake. Animals/=animated, not AniMeals are treated w brutality. When laws are made to protect investment &amp; investment ops are created/subsidized by the elected, then anything ""goes."" J. Loveland, GMO or OMG!",1596942241339056130,en,2902144136
2022-11-27T18:50:20.000Z,['1596939498423652352'],"@PGDynes Follow the constitution, eliminate all ""laws"" that contradict it. Some suggested to update the Constitution as needed for the good of the country and all life.",1596939498423652352,en,2902144136
