lang,id,text,edit_history_tweet_ids,author_id,created_at
en,1597048766347218944,"RT @hollywoodhandle: ‘PUSS IN BOOTS: THE LAST WISH’ opens with a huge 98% on Rotten Tomatoes Audience Score 🍅

With many people saying it’s…",['1597048766347218944'],2833087014,2022-11-28T02:04:32.000Z
en,1597048688630636545,RT @Kristen_Arnett: babe what’s wrong you’ve barely touched your sunday afternoon creeping sense of dread for the week ahead,['1597048688630636545'],2833087014,2022-11-28T02:04:13.000Z
en,1597042551965777920,@OhFuckYeahBud82 Destroy them https://t.co/1i03FMKzG4,['1597042551965777920'],2833087014,2022-11-28T01:39:50.000Z
en,1597033570232852480,"RT @kelseydarragh: just learned about ""body doubling"" for folks with ADHD and holy shit my need for company while working makes SO MUCH SEN…",['1597033570232852480'],2833087014,2022-11-28T01:04:09.000Z
en,1597033504004780033,"RT @BenjaminSolak: Doug Pederson went for 2 to beat the Ravens and got it.
Brandon Staley went for 2 to beat the Cardinals and got it.

You…",['1597033504004780033'],2833087014,2022-11-28T01:03:53.000Z
en,1597032508964892672,"RT @JillyaneMarie: My mom just turned to me and said, “I hope I never get Alzheimer’s.”

I put my arm around her and said, “If you get it,…",['1597032508964892672'],2833087014,2022-11-28T00:59:56.000Z
en,1597032367939805184,RT @BornAKang: My boy got the mcdrip https://t.co/yCVEYjXuUu,['1597032367939805184'],2833087014,2022-11-28T00:59:22.000Z
en,1597028865972789248,Agnew and Jones are used to this. 😅 https://t.co/kci0q9deag,['1597028865972789248'],2833087014,2022-11-28T00:45:27.000Z
en,1597028271203356672,"RT @RapSheet: #Dolphins LT Terron Armstead suffered a pec strain, per me and @TomPelissero, that is not as bad as originally feared. He’ll…",['1597028271203356672'],2833087014,2022-11-28T00:43:05.000Z
en,1597028239133708293,RT @AdamSchefter: Rams’ HC Sean McVay told reporters that WR Allen Robinson needs foot surgery and will miss the rest of the season.,['1597028239133708293'],2833087014,2022-11-28T00:42:58.000Z
zxx,1597028170519445506,RT @HannaBarberaCap: https://t.co/lTlE7WZun3,['1597028170519445506'],2833087014,2022-11-28T00:42:41.000Z
en,1597027801303248899,"RT @WorldofIsaac: Portland's coach just ran up to the ref after the game and screamed in his face, ""we were fucked"" lol

This after Portlan…",['1597027801303248899'],2833087014,2022-11-28T00:41:13.000Z
en,1597024293908807681,"RT @FieldYates: Down 6 with 1:48 to go, Justin Herbert guides the Chargers to a game-winning drive after going 7-for-8 with a TD pass and a…",['1597024293908807681'],2833087014,2022-11-28T00:27:17.000Z
en,1597024254146785280,RT @PFF_Sam: The slow move replay of McVay getting BLASTED 😱 https://t.co/COshFDRHIs,['1597024254146785280'],2833087014,2022-11-28T00:27:08.000Z
en,1597024174261694464,"RT @LedyardNFLDraft: What coward stuff from Bowles. Have to go for that! 4th and 2 from the Browns 32, are you kidding me?",['1597024174261694464'],2833087014,2022-11-28T00:26:49.000Z
en,1597024153634164736,"RT @BrettKollmann: If this is what a social media quarterback looks like then sure sign me the fuck up for that.
https://t.co/RBRsepbU6K",['1597024153634164736'],2833087014,2022-11-28T00:26:44.000Z
en,1597023346189021184,"RT @DetroitOnLion: Welcome to the Texans, QB1 of the 2023 NFL Draft class.",['1597023346189021184'],2833087014,2022-11-28T00:23:31.000Z
en,1597022839583801344,"RT @KuKhahil: That was huge. Killian prolly just had his worst 2-3 minute stretch of the season. 

Timeout was called, and instead of going…",['1597022839583801344'],2833087014,2022-11-28T00:21:30.000Z
en,1597022793463656448,"RT @swarheit: If Oakland could somehow pull out this Seattle game, it really would be a damn good day for the Lions in terms of both draft…",['1597022793463656448'],2833087014,2022-11-28T00:21:19.000Z
en,1597022654049185792,Good shoes shouldn’t be over $60. https://t.co/HQWcI8hqKW,['1597022654049185792'],2833087014,2022-11-28T00:20:46.000Z
zxx,1597022274825003008,RT @HannaBarberaCap: https://t.co/4R03xV1i0U,['1597022274825003008'],2833087014,2022-11-28T00:19:16.000Z
