id,author_id,created_at,text,edit_history_tweet_ids,lang
1597051345982590977,138662605,2022-11-28T02:14:47.000Z,@TMZ @tmz it’s interesting that all celebrities who have deals with this company have the exact same response,['1597051345982590977'],en
1597023364341960705,138662605,2022-11-28T00:23:35.000Z,The Discovery Chanel Company: Bring Back Animals Planet's Pit Bull &amp; Parolees TV Show - Sign the Petition! https://t.co/NR6hCuNWqa via @Change  This was the best show on the network #save #the #show #share #pitbull,['1597023364341960705'],en
1596962781198024704,138662605,2022-11-27T20:22:51.000Z,RT @gwyneth_mack: Lost dog found on broadway (neighborhood next to park place mall) @whatsuptucson https://t.co/3Esi7PpPaU,['1596962781198024704'],en
1596907235380056070,138662605,2022-11-27T16:42:08.000Z,@danielamend3z I shared her on Eastside lost dogs on Facebook as well. Praying she’s found safe and soon,['1596907235380056070'],en
1596899121096380418,138662605,2022-11-27T16:09:54.000Z,Cross streets are Broadway &amp; Houghton,['1596899121096380418'],en
1596879868662231040,138662605,2022-11-27T14:53:23.000Z,"RT @Allyson_Lynn: @whatsuptucson our dog was stolen from our yard. If you see him in picture rocks or anywhere around Marana, please please…",['1596879868662231040'],en
1596879813247000579,138662605,2022-11-27T14:53:10.000Z,@whatsuptucson Lost Pup 🐶 Sharing this beauty from Eastside Nextdoor. I’m happy to pass on any information to the owner. https://t.co/hcrPCb1afg,['1596879813247000579'],en
1593987847488274432,138662605,2022-11-19T15:21:32.000Z,"RT @PimaAnimalCare: This is Tiny. She is, well, not tiny; she weighs 80 pounds! She IS, however, in need of a home! 💙

Please read more abo…",['1593987847488274432'],en
1592321695104131073,138662605,2022-11-15T01:00:50.000Z,@whatsuptucson Is someone missing this gorgeous boxer from Rita Ranch? https://t.co/Q69vtpoOZ9,['1592321695104131073'],en
1587874777426968576,138662605,2022-11-02T18:30:22.000Z,@whatsuptucson Do you know there’s a mobile dog gym in the Tucson area?,['1587874777426968576'],en
1587234634391093249,138662605,2022-11-01T00:06:40.000Z,@sunnyt88 @whatsuptucson If seen again Please call  (209) 968-8021,['1587234634391093249'],en
1587228374363013121,138662605,2022-10-31T23:41:48.000Z,@oakraider15 @whatsuptucson I shared with the person who posted on the eastside nextdoor 🤗,['1587228374363013121'],en
1587227718101319680,138662605,2022-10-31T23:39:11.000Z,I will check thank you,['1587227718101319680'],en
1587165264369418242,138662605,2022-10-31T19:31:01.000Z,@whatsuptucson Lost Dog on the Eastside 🐶 https://t.co/d8JpuVsrQx,['1587165264369418242'],en
1580027450318168065,138662605,2022-10-12T02:47:54.000Z,@whatsuptucson Beautiful pup 🐶 found Golf Links/Pantano. https://t.co/Xe8Wcd6vRd,['1580027450318168065'],en
1577050016585494528,138662605,2022-10-03T21:36:38.000Z,"RT @TODAYshow: Animal shelters are working together to evacuate pets impacted by Hurricane Ian and find them new homes.  

@KerryNBC shares…",['1577050016585494528'],en
1577049908325937152,138662605,2022-10-03T21:36:12.000Z,RT @Ivdiy2014: When somebody loved him everything was beautiful 💔 Save DUKE🙏 Give him his nice comfy bed to rest his weary bones🙏🚨 he's 12…,['1577049908325937152'],en
1575544422174892032,138662605,2022-09-29T17:53:57.000Z,RT @TODAYshow: Tony Atkins came to the rescue after a woman found herself stuck in flood waters on her way to work. https://t.co/uEAnQWXchv,['1575544422174892032'],en
1575482775276240896,138662605,2022-09-29T13:48:59.000Z,"RT @DrDenaGrayson: ⚠️Lake Eola in downtown #Orlando completely flooded over onto the streets.

Epic, historic flooding…and it’s STILL raini…",['1575482775276240896'],en
1575290268504424450,138662605,2022-09-29T01:04:02.000Z,@kgun9 This is so sad 🥲 https://t.co/vduyQ4Hc1T,['1575290268504424450'],en
1575270823908212736,138662605,2022-09-28T23:46:46.000Z,@KOLDNews The landscape will never be the same 🥲🌴 https://t.co/nSH6FrfiXi,['1575270823908212736'],en
1573330930000953345,138662605,2022-09-23T15:18:19.000Z,RT @TheSatoProject: Update from on the ground in Yabucoa today. Thank you so much to everyone who has shared our posts and donated toward o…,['1573330930000953345'],en
