id,author_id,edit_history_tweet_ids,text,lang,created_at
1597068431010181122,34782531,['1597068431010181122'],Stat of the week: https://t.co/BgWph84eKS,en,2022-11-28T03:22:40.000Z
1597066793621020673,34782531,['1597066793621020673'],RT @Raiders: 🫶 https://t.co/adGwfZlDY9,und,2022-11-28T03:16:10.000Z
1597066668060340224,34782531,['1597066668060340224'],RT @elonmusk: @ggreenwald That American media would argue *against* free speech in America – within the bounds of the law – is an utter tra…,en,2022-11-28T03:15:40.000Z
1597066609075421184,34782531,['1597066609075421184'],"RT @JackPosobiec: Biden can't speak out against the CCP crackdowns bc they own him. Imagine the blackmail they have on his family, given wh…",en,2022-11-28T03:15:26.000Z
1597066337347506177,34782531,['1597066337347506177'],RT @MostlyPeacefull: Me waiting for @KingJames to say something in support of the brave Chinese protesters https://t.co/7qNAXYC3BV,en,2022-11-28T03:14:21.000Z
1597065612487888897,34782531,['1597065612487888897'],"RT @JackPosobiec: Remember, no Western leaders said a thing about the CCP's covid zero lockdowns 

The same way they are silent about the p…",en,2022-11-28T03:11:28.000Z
1597051542104047616,34782531,['1597051542104047616'],"RT @JackPosobiec: The videos of the hi-rise fire that sparked the Chinese protests are horrific and criminal 

Fire hoses couldn't even rea…",en,2022-11-28T02:15:34.000Z
1597045462900477953,34782531,['1597045462900477953'],"Have another doughnut, clown.... https://t.co/IR7GzGxBru",en,2022-11-28T01:51:24.000Z
1597043505116852224,34782531,['1597043505116852224'],💔😢 https://t.co/LIYdIYzhv3,art,2022-11-28T01:43:37.000Z
1597043272974598144,34782531,['1597043272974598144'],RT @c_shimabuku: First serve between LSU and #HawaiiMWB set for 2:30 p.m. HST on Friday.,en,2022-11-28T01:42:42.000Z
1597042547452280833,34782531,['1597042547452280833'],"RT @selinawangtv: This is an extraordinary, historic moment in China 
Protests are breaking out across the country-from Beijing, to elite c…",en,2022-11-28T01:39:49.000Z
1597042415520870400,34782531,['1597042415520870400'],"Sick of being dominated by Portland wacka-a-doodles.

Illinois would probably like to have a conversation about divorcing Chicago too... https://t.co/e9P2V9Iy4P",en,2022-11-28T01:39:18.000Z
1597041785963917317,34782531,['1597041785963917317'],"YouTube/Google assist China in censorship.

--Signed, Captain Obvious https://t.co/CSSxle8zMy",en,2022-11-28T01:36:48.000Z
1597041142646046721,34782531,['1597041142646046721'],‼️ https://t.co/xVD00jZ8ys,qst,2022-11-28T01:34:14.000Z
1597040898436927488,34782531,['1597040898436927488'],"Josh Jacobs was THE MAN in this game!

Raiders/Chargers next Sunday 12/4 on NewsRadio 830 @khvh.  11:25AM kickoff. https://t.co/pelHAA4ssb",en,2022-11-28T01:33:16.000Z
1597040625777459200,34782531,['1597040625777459200'],RT @ElectionWiz: FOX NEWS: President Biden's administration is scrambling to track the nearly $20 billion in military aid it has sent to Uk…,en,2022-11-28T01:32:11.000Z
1597040553421520896,34782531,['1597040553421520896'],"""Misplaced.""

If you believe this 💩, that's on you. https://t.co/nXFLf9RTSq",en,2022-11-28T01:31:54.000Z
1597039698274267136,34782531,['1597039698274267136'],RT @jenniferzeng97: #Wuhan tonight. Enough is enough with the #CCP’s suppression! https://t.co/grjN5Lgafn,en,2022-11-28T01:28:30.000Z
1597039640002691072,34782531,['1597039640002691072'],RT @Rothmus: https://t.co/FGhN39Hw53,zxx,2022-11-28T01:28:16.000Z
1597025735826628609,34782531,['1597025735826628609'],RT @WallStreetSilv: Truth. https://t.co/SRzFvW94YW,en,2022-11-28T00:33:01.000Z
1597023084934225920,34782531,['1597023084934225920'],RT @EndWokeness: Extremely telling that the “Support The Current Thing” crowd is dead silent about the uprisings in China,en,2022-11-28T00:22:29.000Z
1597021062998372352,34782531,['1597021062998372352'],🎯 https://t.co/71HWD9rzxn,art,2022-11-28T00:14:27.000Z
1597020767614427137,34782531,['1597020767614427137'],RT @ben_kew: Imagine if the virus China released in order to undermine the rest of the world ended up being the very thing that brought dow…,en,2022-11-28T00:13:16.000Z
1597020249567547392,34782531,['1597020249567547392'],IQ points are in short supply over on MSNBC. https://t.co/cVlxKOwW5l,en,2022-11-28T00:11:13.000Z
1597019922894180352,34782531,['1597019922894180352'],RT @hodgetwins: We’re about to find out who’s really controlled by CCP money by who supports the Chinese protesters and who’s silent/oppose…,en,2022-11-28T00:09:55.000Z
1597016121403531264,34782531,['1597016121403531264'],"RT @PeterDClack: Coal has powered China's economic miracle - doubling in the last 20 yrs. Energy means prosperity, increased wealth &amp; life…",en,2022-11-27T23:54:49.000Z
1597015739579654146,34782531,['1597015739579654146'],"RT @bennyjohnson: The people of China are rising up against the CCP right now and Joe Biden has not commented on it yet.

He probably has t…",en,2022-11-27T23:53:18.000Z
1597015613670445058,34782531,['1597015613670445058'],"RT @stillgray: Before it became trendy to hate Elon Musk, Alyssa Milano was his greatest fan. Why are people like this? https://t.co/HkczFr…",en,2022-11-27T23:52:48.000Z
1597012900136484864,34782531,['1597012900136484864'],"RT @PeterDClack: Australia's alpine areas are snow-covered two days from the start of summer. This is almost unheard of, yet ignored by the…",en,2022-11-27T23:42:01.000Z
1597012779080130561,34782531,['1597012779080130561'],"Meet the new boss...
...same as the old boss... https://t.co/kylopQ8ePZ https://t.co/8LhCmWiJuH",en,2022-11-27T23:41:32.000Z
1597007256654352385,34782531,['1597007256654352385'],RT @GordonGChang: Protests in #China are spontaneous and spreading like wildfire. The #CommunistParty appears dazed and for the moment does…,en,2022-11-27T23:19:35.000Z
1597006932870504448,34782531,['1597006932870504448'],"RT @bonchieredstate: A Russian woman (Katherine the Great) literally invaded Ukraine, Stephen.",en,2022-11-27T23:18:18.000Z
1597006582650281984,34782531,['1597006582650281984'],RT @StephenM: How many of these companies are boycotting China?,en,2022-11-27T23:16:54.000Z
1597006493978570753,34782531,['1597006493978570753'],🎯 https://t.co/tTsoqkqK3U,art,2022-11-27T23:16:33.000Z
1597006317243183104,34782531,['1597006317243183104'],"""Media blame weather.""

🤪 https://t.co/YxvBmpKSoz",en,2022-11-27T23:15:51.000Z
1597006157985435648,34782531,['1597006157985435648'],RT @realmonsanto: Citizens in China are now honking in support of the anti-ccp lockdown protesters!,en,2022-11-27T23:15:13.000Z
1597006092982112256,34782531,['1597006092982112256'],"It is during times like these--when millions in China are protesting for and crying for their freedom from tyranny--that you can see what pathetic, greedy, selfish, boot-licking weaklings run our cultural institutions.

White House-silent.
Hollywood-silent.
Sports-silent.

👎 https://t.co/iyWBseAPb4",en,2022-11-27T23:14:58.000Z
1597005315584954370,34782531,['1597005315584954370'],"RT @WallStreetSilv: Athletes don’t want to risk their Nike or Adidas deals … @KingJames by criticizing China.

Hollywood doesn’t want their…",en,2022-11-27T23:11:52.000Z
1597004808551923713,34782531,['1597004808551923713'],"1.) Bill Gates can move to China at any time.
2.) How many times did he visit Epstein's island? https://t.co/4qnUwiA30Y",en,2022-11-27T23:09:51.000Z
1597003771158364160,34782531,['1597003771158364160'],"RT @MonicaCrowley: The Chinese, Iranian and Brazilian people are in open revolt against tyrannical control

and the silence from our ""presi…",en,2022-11-27T23:05:44.000Z
1597003744193175552,34782531,['1597003744193175552'],"RT @JackPosobiec: Anti-riot vehicles spotted in Shanghai

The crackdown is coming https://t.co/AFFItRCs90",en,2022-11-27T23:05:38.000Z
