edit_history_tweet_ids,lang,created_at,author_id,id,text
['1597033636905512961'],en,2022-11-28T01:04:25.000Z,251056368,1597033636905512961,@nmhwilson @WildThingRanger I have family in Sweden and it might be a good relocation spot if we want to leave the US
['1597023779280293889'],en,2022-11-28T00:25:14.000Z,251056368,1597023779280293889,@WildThingRanger Swedish! Let me know if you wanna be buddies
['1597013390597054465'],en,2022-11-27T23:43:58.000Z,251056368,1597013390597054465,Does anyone here have Duolingo and want to be buddies? DM me and I'll add ya
['1597013256060608512'],en,2022-11-27T23:43:25.000Z,251056368,1597013256060608512,"RT @RolandKays: not exactly what I was going for but pretty cool, I'll keep tweaking my #AI incantation #coyote https://t.co/X9n1wuBKNU"
['1597012973129564161'],en,2022-11-27T23:42:18.000Z,251056368,1597012973129564161,@RolandKays @ChrisWhittier @WildInsights @mike_cove @cole_burton @Chris_Beirne @hansench1620 @AndyRainforest @wild_ecology If it helps I have a whole year's worth of data from my local riparian habitat. Not exactly urban but the river is on the edge of rural areas in Fresno.
['1596962673463173120'],en,2022-11-27T20:22:26.000Z,251056368,1596962673463173120,@MustelidMay I don't think that was a mountain lion. Sounds more like a fox or a deer. Still nice thoughn
['1596890854869737472'],en,2022-11-27T15:37:03.000Z,251056368,1596890854869737472,@sonspopkes @p_aulwhite @outdoorwilds1 A very good point that is often forgotten
['1596890731452719104'],en,2022-11-27T15:36:33.000Z,251056368,1596890731452719104,Nice camera you got there....Jokes on the bear because  hauling that extra 2lbs per camera for #SnapshotUSA was 100% worth it in retrospect. https://t.co/GEUlHYtHk6
['1596732635614965762'],en,2022-11-27T05:08:20.000Z,251056368,1596732635614965762,@AcmeHuntingGear @nmhwilson Love in the air? Or possibly a cub and mom
['1596551658850250753'],tl,2022-11-26T17:09:12.000Z,251056368,1596551658850250753,@morganthegray Hahahahaha
['1596532605440077824'],en,2022-11-26T15:53:29.000Z,251056368,1596532605440077824,@p_aulwhite @outdoorwilds1 It's a no for me. I think it affects the smell of the camera and possible captures.
['1596381730776051712'],en,2022-11-26T05:53:58.000Z,251056368,1596381730776051712,Sleepy times https://t.co/h72G3FG0Fi
['1596164303383834626'],en,2022-11-25T15:29:59.000Z,251056368,1596164303383834626,@arachnonaut Ohhh interesting. Yeah it's pretty cute and honestly really fast game play.
['1596154109165387776'],en,2022-11-25T14:49:29.000Z,251056368,1596154109165387776,Cheeky early morning boardgame. We are trying out Flamecraft Deluxe Edition. https://t.co/477HOdFCjb
['1595980612955176962'],qme,2022-11-25T03:20:04.000Z,251056368,1595980612955176962,@am_anatiala @AlHendiify https://t.co/kxvjAyEZEG
['1595871001476476928'],en,2022-11-24T20:04:31.000Z,251056368,1595871001476476928,@mammaldreams Yeah sorry but the cameras are absolutely not worth it! Hang out and wait
['1595863549808869376'],en,2022-11-24T19:34:54.000Z,251056368,1595863549808869376,@MarianNature Oooof. Sending lots of love your way
['1595821722225512448'],en,2022-11-24T16:48:42.000Z,251056368,1595821722225512448,@Travel4Wildlife @CameraTrapSue @BrowningCams For what it's worth some the rechargeable ones claim to withstand those temps too if you wanna go down that route
['1595817712177012738'],en,2022-11-24T16:32:46.000Z,251056368,1595817712177012738,@Travel4Wildlife @CameraTrapSue @BrowningCams Seconding. Definitely a battery thing. If your outdoor temps go below 40F then its worth changing to lithium
['1595639836727070721'],en,2022-11-24T04:45:57.000Z,251056368,1595639836727070721,@jeeyonshim @BananaChan I am so stoked for the Longest Rest. You deserve the nomination for sure.
['1595516089479200769'],en,2022-11-23T20:34:13.000Z,251056368,1595516089479200769,@bskep @AnneWHilborn Agreed!
['1595477867181142016'],en,2022-11-23T18:02:20.000Z,251056368,1595477867181142016,@ksusys Probably so yeah
['1595477793785393152'],en,2022-11-23T18:02:03.000Z,251056368,1595477793785393152,@lynx_spider Thank you! It was at the Carrizo Plains. I heard it a few times in the morning.
['1595447480820371457'],en,2022-11-23T16:01:36.000Z,251056368,1595447480820371457,@atyourcervid Too powerful
['1595432942678855680'],en,2022-11-23T15:03:49.000Z,251056368,1595432942678855680,@snipersjane My parents still do it for me too but now they prefer the toddler
['1595431759268585472'],en,2022-11-23T14:59:07.000Z,251056368,1595431759268585472,When your crush asks you to send them over your best picture: Since this picture was taken in the middle of Tule Elk rut it's safe to assume this bachelor group is trying to attract all the single ladies and caught of whiff of either a contender or single ladies. https://t.co/t8WmQvQpnr
['1595299289315815424'],en,2022-11-23T06:12:44.000Z,251056368,1595299289315815424,@Figzet Love it!
['1595287734259548160'],en,2022-11-23T05:26:49.000Z,251056368,1595287734259548160,@pygmyrabbitgirl I'm sorry no matter how good your hair looks your dog is way cuter
['1595251840673001472'],en,2022-11-23T03:04:11.000Z,251056368,1595251840673001472,@araminty Omg yes!!
