edit_history_tweet_ids,lang,created_at,author_id,id,text
['1597066686645276674'],en,2022-11-28T03:15:44.000Z,1966184708,1597066686645276674,@OOrsak @BantrySeedman @zeefarmer Well we were just talking about expanding a family farm to accommodate the next generation. If you have enough money to start another operation alongside investors why wouldn’t you just use your own money to grow the operation that you own yourself then?
['1597064462338752515'],en,2022-11-28T03:06:54.000Z,1966184708,1597064462338752515,@OOrsak @BantrySeedman @zeefarmer So you would be ok with taking investor money so you could expand your farm and make your kids part of it?  That’s basically like selling part of your farm. You aren’t going to be making the decisions by yourself anymore.
['1597063756789743616'],en,2022-11-28T03:04:06.000Z,1966184708,1597063756789743616,@llay360154171 @KPratchler Yeah you were a little worse. I had my blade down holding the front of the cat out of the mud.
['1597061129792294913'],en,2022-11-28T02:53:39.000Z,1966184708,1597061129792294913,@Denny2point0 @zeefarmer @OOrsak I don’t want you eying up any of our land when you are down here cleaning grain Denny. You stay in your fucking cleaner shack. 🤣
['1597060369255895040'],en,2022-11-28T02:50:38.000Z,1966184708,1597060369255895040,@zeefarmer @OOrsak But they never outbid anybody. 🙄
['1597060242122035200'],en,2022-11-28T02:50:08.000Z,1966184708,1597060242122035200,@OOrsak @BantrySeedman @zeefarmer I don’t think anybody commenting here is trying to say they are special and should be able to buy their neighbours land at a reduced price or given first chance. Just being honest about the future.
['1597059746154283008'],en,2022-11-28T02:48:10.000Z,1966184708,1597059746154283008,@zeefarmer @OOrsak So were they offering the going the price or a little more? And guys don’t think that they will overtake an area. 😂 Once you are stopping by with land purchase contracts you are probably willing to outbid everybody else.
['1597054825497505792'],en,2022-11-28T02:28:36.000Z,1966184708,1597054825497505792,@llay360154171 @KPratchler I didn’t think the RX would pull me out because it was like snot on top. We had a little tug of war competition after I was out. I could drag the Rx like fuck all even with the diff lock on and all 4 tracks spinning.
['1597053002397147143'],en,2022-11-28T02:21:22.000Z,1966184708,1597053002397147143,"@llay360154171 @KPratchler Parked already? Last winter took to much out of you boys?🤣🤣 This was me on Friday afternoon. Forgot I’m on 22” pads, not 36’s anymore. https://t.co/OeHofAl8Wi"
['1597049688464953345'],en,2022-11-28T02:08:12.000Z,1966184708,1597049688464953345,"@llay360154171 @KPratchler Come on now, there is no baileys in the shop.Mind you maybe I don’t know. Last couple times you stopped by I wasn’t around. Your quitting time must be earlier then mine. 🤣🤣"
['1597049221982867457'],en,2022-11-28T02:06:20.000Z,1966184708,1597049221982867457,@JBMcAdams @OOrsak Haha I know what you are saying. Whose selling a 1000 acres to 20 guys? 🤣
['1597048328231190530'],en,2022-11-28T02:02:47.000Z,1966184708,1597048328231190530,@mikefoleyfarms1 @Travis_Heide No it’s not Andgelics.
['1597046895960272896'],en,2022-11-28T01:57:06.000Z,1966184708,1597046895960272896,"@DevenBailey89 @OOrsak I wouldn’t say right but maybe others consider it ok, but definitely something different."
['1597046422150344704'],en,2022-11-28T01:55:13.000Z,1966184708,1597046422150344704,"@JBMcAdams @OOrsak I agree but look at the last year or so here when these 20,000+ acre guys sell out. Do they bother trying to piece it out to their neighbours? Haven’t seen it yet. Not to many guys can handle that."
['1597044948800802817'],en,2022-11-28T01:49:22.000Z,1966184708,1597044948800802817,@JBMcAdams @OOrsak They must be paying more then somebody if they are the ones buying the land. How did they buy all that land at LaPas on the auction this past spring? They outbid everybody.🙄
['1597044203066118145'],en,2022-11-28T01:46:24.000Z,1966184708,1597044203066118145,@OOrsak I’m just being honest here. Nothing against anybody.
['1597043714710720512'],en,2022-11-28T01:44:27.000Z,1966184708,1597043714710720512,@MoneoDallas @bigwehrm @Travis_Heide @zeefarmer @Kotyjo Is that in high demand?😂
['1597043471831158786'],en,2022-11-28T01:43:29.000Z,1966184708,1597043471831158786,@OOrsak Bullshit…once they buy a chunk in your area and all the old boys know that they will get top dollar from them guess who they will run to when they want to sell their half section. Money talks most of the time.
['1597042989066395648'],en,2022-11-28T01:41:34.000Z,1966184708,1597042989066395648,@nykoliation @OOrsak That’s a great point. Our little rec hall in Atwater received a grant of over 10 grand to build a deck on the hall from an input supplier based on purchases from local farmers. You lose out on stuff like that.
['1597042346654244866'],en,2022-11-28T01:39:01.000Z,1966184708,1597042346654244866,@OOrsak You are living in wonderland if you think you are going to outbid them on a parcel of land. Once they are in your area they will squeeze you out slowly. You might have enough land now but in 10 years from now if you want to bring kids into your operation you will have to expand.
['1597041294198857733'],en,2022-11-28T01:34:50.000Z,1966184708,1597041294198857733,@OOrsak I’m at the point I don’t give a shit for myself really. I have enough land to keep me happy basicslly. At this point all Monettes are doing is increasing my net worth. But at what point do they start saying what they will pay because there is no competition left for them.
['1597040931508658176'],en,2022-11-28T01:33:24.000Z,1966184708,1597040931508658176,"@OOrsak I take it you have come to the conclusion already that none of your kids will want to farm? I’m not complaining, but nobody can compete with these guys and it’s making it that nobody will be able to start farming even if they come from a moderate size farm."
['1597032355562078210'],en,2022-11-28T00:59:19.000Z,1966184708,1597032355562078210,@Denny2point0 @ChadMPetracek That’s the look I get on my face when I rip through a natural gas line or water line in town. Have done both in Atwater where my brother in law is the mayor.
['1597029989861691392'],en,2022-11-28T00:49:55.000Z,1966184708,1597029989861691392,@Travis_Heide I just like calling a spade a spade Travis. It’s funny you haven’t been around here for 2 years but people still talk about you and it’s the same story time after time.
['1597029434950721537'],en,2022-11-28T00:47:43.000Z,1966184708,1597029434950721537,@Travis_Heide I’m not attacking young farmers. You’re older then me. If you had any success’s I could maybe talk about them. Want be to be relevant? I enjoy farming land that got pulled from you by landlords. It’s really pleasing to have the landlords come thank you for cleaning up the land.
['1597028321522769920'],en,2022-11-28T00:43:17.000Z,1966184708,1597028321522769920,@Denny2point0 @BantrySeedman @zeefarmer @Plantmore1 No Denny with your cash you will just buy one with a diesel motor on it already. 🤣 Only us Atwater guys show up on the Prarie Farm Report. 🤣
['1597027845142106113'],en,2022-11-28T00:41:24.000Z,1966184708,1597027845142106113,@bigwehrm @Travis_Heide @zeefarmer @Kotyjo Well like really. Hearing a guy say he has a dream of helping to build farms for other people when he couldn’t farm himself.
['1597027071834075136'],en,2022-11-28T00:38:19.000Z,1966184708,1597027071834075136,@Travis_Heide @zeefarmer @Kotyjo You’re one hell of a smooth talker Travis. You didn’t build a large farm for your family. Other then your mouth you don’t have anything that would help contribute to building a farm.
['1597025458218242048'],en,2022-11-28T00:31:55.000Z,1966184708,1597025458218242048,@KPratchler Doesn’t effect her. She has coffee and a couple milk bones in the shop at 10-10:30 and then again in the afternoon. Will fall asleep ten minutes later.
['1597025005623463936'],en,2022-11-28T00:30:07.000Z,1966184708,1597025005623463936,@Denny2point0 @BantrySeedman @zeefarmer @Plantmore1 Not a hobby farm if you buy augers and conveyors just for use in specific crops. 😂
['1597024295687188482'],en,2022-11-28T00:27:18.000Z,1966184708,1597024295687188482,@KPratchler Does your dog drink coffee though? https://t.co/81K8kiutKn
['1597017144436588545'],en,2022-11-27T23:58:53.000Z,1966184708,1597017144436588545,@BantrySeedman @Denny2point0 @zeefarmer @Plantmore1 We use our conveyors during seeding for loading our trucks with fert and seed. Would need to buy another one for out in the field. Most conveyors aren’t good in canola unless you buy a new expensive one for 50-60 grand.
['1597012093986742273'],en,2022-11-27T23:38:48.000Z,1966184708,1597012093986742273,@Jason_hildo @jcalder1983 @rgstone1 @Shawridgefarm @KeithWells6 50 feet on a 790? 20bpa wheat?
['1597005553716248576'],en,2022-11-27T23:12:49.000Z,1966184708,1597005553716248576,@jcalder1983 @rgstone1 @Shawridgefarm @KeithWells6 We use everything to its full potential. 👌
['1596996475623735297'],en,2022-11-27T22:36:45.000Z,1966184708,1596996475623735297,"@jcalder1983 @rgstone1 @Shawridgefarm @KeithWells6 Maybe not 4000 acres but I’m thinking every 15,000 acres or so. Going to keep our combines longer and trade headers more often. Only real downtime we have during harvest is with our headers. Don’t take much to drop 15 grand or more of parts into a draper header."
['1596993890896470016'],en,2022-11-27T22:26:28.000Z,1966184708,1596993890896470016,@Shawridgefarm @KeithWells6 @rgstone1 So your dealer took your trade and sold it that you never had your old one to use?
['1596993406454337536'],en,2022-11-27T22:24:33.000Z,1966184708,1596993406454337536,@LowBoomLowDrift Bring a machine out that actually works. Had far to many demos brought out and the machine was riddled with problems and didn’t perform properly. Then they wonder why you aren’t interested in switching colors.
['1596988075787571200'],en,2022-11-27T22:03:22.000Z,1966184708,1596988075787571200,@Travis_Heide Does any of that sproated wheat come from the grain bags you left laying around  on road allowances or wheat left laying all around where you loaded producer cars in town? Just wondering… https://t.co/Vxc2YHdqAG
['1596962070792376320'],en,2022-11-27T20:20:02.000Z,1966184708,1596962070792376320,"@Travis_Heide @Kotyjo Sounds like a plan where the farmer gets fucked and YOU are going to try to make a buck at it. You’re washed up and couldn’t make it farming, go try to scam some city folk. Anybody with any sense can see right through your fake ass."
['1596958841786499072'],en,2022-11-27T20:07:12.000Z,1966184708,1596958841786499072,@TrevorDoty8 @Plantmore1 @zeefarmer That would work but we don’t have one so I’m not going to run out and spend 100-200 grand on specialized trailer to fill my drill.
['1596955345309814784'],en,2022-11-27T19:53:18.000Z,1966184708,1596955345309814784,@weber4farms @rgstone1 Sounds way worse then what John Deere had with supplying X9’s and headers to guys who had ordered. Atleast John Deere wasn’t sitting on customers money.
['1596954710720012290'],en,2022-11-27T19:50:47.000Z,1966184708,1596954710720012290,@Jason_hildo @Plantmore1 @rgstone1 What about JD dealers that sell MD? Pattison had some of the new style MD headers this fall.
['1596951763768442882'],en,2022-11-27T19:39:05.000Z,1966184708,1596951763768442882,@Plantmore1 @zeefarmer Yeah trying to figure that out. I like the concept but would not buy one  solely on the fact that I would need to drag a conveyor around from field to field.
['1596644392571322369'],en,2022-11-26T23:17:42.000Z,1966184708,1596644392571322369,@bigbushelsag Best thing to do is to get a demo from a couple different companies to see what software you like. How deep of cuts do you have to make? And what’s this direct mount earth management tool?😂
['1596574243319435265'],en,2022-11-26T18:38:57.000Z,1966184708,1596574243319435265,@bigbushelsag Heard your wife was jealous of your fields. 🤣🤣🤣
['1596553967747870720'],en,2022-11-26T17:18:23.000Z,1966184708,1596553967747870720,@ProfSmithSask One could argue that it is an issue of bio security for farmers with livestock.
['1596552566175068160'],en,2022-11-26T17:12:48.000Z,1966184708,1596552566175068160,@StefanRumpel Please enlighten me how how the Sask party has criminalized access to land and water?
['1596533783188373504'],en,2022-11-26T15:58:10.000Z,1966184708,1596533783188373504,@Denny2point0 @zeefarmer Hmm they must have an interesting hitch to pull something behind that.
['1596473675351756800'],en,2022-11-26T11:59:19.000Z,1966184708,1596473675351756800,@zeefarmer If I was sleeping on a mattress full of cash like @BantrySeedman I would have one for a second machine. 🤣
['1596471911193591808'],en,2022-11-26T11:52:19.000Z,1966184708,1596471911193591808,@Mullin_95 Throw an ISX in it. Problem solved. 😆
['1596470333778763777'],en,2022-11-26T11:46:03.000Z,1966184708,1596470333778763777,@frankld79 @rhofford We had one like that. Held about 5000 bushels.  Rods above the floor and then cables at 4’. Was lucky enough I was pretty young and never really had to shovel. Was old enough though that I had to sweep it out for a few years after it was emptied.
['1596466857703534592'],en,2022-11-26T11:32:14.000Z,1966184708,1596466857703534592,@EXNH3__guy Sounds like you are back to normal. Good to hear.
['1596462165921173505'],en,2022-11-26T11:13:35.000Z,1966184708,1596462165921173505,@Bob_Vandaele @DarrelWaldnee @zeefarmer @AndrewFarms What speeds were you seeding at with it Bob?
['1596459174283841536'],en,2022-11-26T11:01:42.000Z,1966184708,1596459174283841536,@zeefarmer Being restricted to only your fert or seed knife on each tank isn’t ideal.
['1596458473310617601'],en,2022-11-26T10:58:55.000Z,1966184708,1596458473310617601,@zeefarmer Was just looking at the tank splits on their website. Works ok for wheat. 100 acre fills but canola it doesn’t work good. Should have the the 150 and 240 switched around but then it wouldn’t be good in wheat. Work ok if you were spreading sulphur.
['1596366318411866112'],en,2022-11-26T04:52:44.000Z,1966184708,1596366318411866112,@zeefarmer I would like to have one actually just for its simplicity. Only one negative for me that I see but I won’t mention it. 🤣. How many tanks can you get on these machines? Size?
['1596355812645036032'],en,2022-11-26T04:10:59.000Z,1966184708,1596355812645036032,@ironheeler @Breckafarms Yeah for sure…Hate to say it but it should be some sort of graduated license. Shouldn’t be allowed to drive a super B the first day you get you license.
['1596354317958909954'],en,2022-11-26T04:05:02.000Z,1966184708,1596354317958909954,@ironheeler @Breckafarms I don’t think punish is the right word. It was time for an overhaul to the licensing system to get your 1A’s. Hired a guy to drive truck once. Couple years experince. Went with him for the first load. Was never so scared for my life ever. Told him go home after the first load.
['1596335723019370496'],en,2022-11-26T02:51:09.000Z,1966184708,1596335723019370496,@FoundMyHandle @PeachyCheryl @SeanFraserMP So as long as you plead guilty and apologize you should be exempt from tough consequences that are part of our laws in Canada?
['1596334727145099264'],en,2022-11-26T02:47:12.000Z,1966184708,1596334727145099264,@AnnRoll_ @kempthead @Fl1pDAScript2 100% his fault. Flapping tarp is just an excuse.  If his tarp was flapping he would have been slowing down to fix the problem not?
['1596332219760615426'],en,2022-11-26T02:37:14.000Z,1966184708,1596332219760615426,@ironheeler If the law says he is to be deported after his sentence is served why should he receive special treatment and get to stay in Canada? Why have laws if we are going to pick and choose when they should be followed? I’m sure everyone in his position would be remorseful.
['1596328818414960640'],en,2022-11-26T02:23:43.000Z,1966184708,1596328818414960640,@fredweisg @rhofford Yes there is a location on the motor for a direct drive pump. We have 9gpm pumps on ours and it’s a little to much. Our oil was getting hot. Had to add another valve to the system to return back to the tank at zero pressure. Don’t ever have to worry about burning a belt off.
['1596154123787079681'],en,2022-11-25T14:49:32.000Z,1966184708,1596154123787079681,@fredweisg @rhofford Here are those pictures you wanted. https://t.co/DiEy79tTQi
['1596145808008773632'],en,2022-11-25T14:16:30.000Z,1966184708,1596145808008773632,@llay360154171 @ChadMPetracek @BustDustin @Mullin_95 @NESaskFarmer @PFRTV @elonmusk They should be out here pretty much 24/7
['1596025947047821313'],en,2022-11-25T06:20:13.000Z,1966184708,1596025947047821313,@Jason_hildo @lmasse729 I’ve heard that also. Would be a pain. Our original  Opi nodes are about 4 years old.  Zero maintenance so far. Our AGI SureTrack has only worked on our grain dryer for a few days since it was new in August. They are still having software issues.
['1595992671742754816'],und,2022-11-25T04:07:59.000Z,1966184708,1595992671742754816,@ChadMPetracek @SteveOO6969 @ironheeler @landon707 @shanefalk @Smithfamilyseed 🤔
['1595992591916732416'],en,2022-11-25T04:07:40.000Z,1966184708,1595992591916732416,@ChadMPetracek @BustDustin @Mullin_95 @NESaskFarmer @PFRTV Holy Christ.  I should be getting some royalties from that video.  @elonmusk
['1595984535724126208'],en,2022-11-25T03:35:39.000Z,1966184708,1595984535724126208,@ChadMPetracek @BustDustin @Mullin_95 @NESaskFarmer @PFRTV Only clutch that works is like what we did with the 9600 feeder house clutch or a dry style clutch from a small manual transmission like edge agro uses.
['1595958298804903936'],en,2022-11-25T01:51:24.000Z,1966184708,1595958298804903936,@ironheeler @landon707 @shanefalk @Smithfamilyseed Hmmm interesting to know. Thought it would be a factor.
['1595845498031816704'],en,2022-11-24T18:23:10.000Z,1966184708,1595845498031816704,@farmwithuruski @o2farms_sk @Mullin_95 @bigbushelsag Actually further ahead then @o2farms_sk 🤣🤣🤣🤣
['1595778248096743430'],en,2022-11-24T13:55:57.000Z,1966184708,1595778248096743430,@landon707 @shanefalk @Smithfamilyseed We sold ours into the ethanol market those two years. Are guys buying it for feed actually or not? At a discount? Just wondering because the protien on it is way lower then what a hrs feed would be.
['1595770747863306240'],en,2022-11-24T13:26:08.000Z,1966184708,1595770747863306240,@Plantmore1 Hopefully not but crop ins management will find some way to screw things https://t.co/gDKCvhpQAU should be tied to a premium paid to claims paid dollar ratio.
['1595767303265583105'],en,2022-11-24T13:12:27.000Z,1966184708,1595767303265583105,Introducing Individual Premium | SCIC.    Wonder how this is going to work out. Probably to many of us farmers at a 50% discount and they want to make some money off us for a few years. #AgTwitter   https://t.co/82njX2vmNq
['1595753730020102144'],en,2022-11-24T12:18:31.000Z,1966184708,1595753730020102144,Hmm now he has me thinking for once. We grew Sadash wheat for a couple years for the feed market. Is there anything new and improved that would be better then that variety now? #AgTwitter https://t.co/hCESZofV64
['1595750348827906048'],en,2022-11-24T12:05:05.000Z,1966184708,1595750348827906048,@JimGreenHail @jasonauctioneer @DoubleBarDFarms @OOrsak @BaldurBarons No we run those never spill spouts on our augers and the alarm works perfect. I’d sell the wheels off the auger before I would run without one of those spouts.
['1595749191619588101'],en,2022-11-24T12:00:29.000Z,1966184708,1595749191619588101,@ChadMPetracek @Mullin_95 What man hours? There was hardly any. Couple afternoons in the shop. 🤣🤣
['1595641195040067590'],en,2022-11-24T04:51:21.000Z,1966184708,1595641195040067590,@rhofford I’ll sell you a 95’ Wheathart with a telescopic swing.
['1595639154247110656'],en,2022-11-24T04:43:14.000Z,1966184708,1595639154247110656,@Mullin_95 Sourced everything and built it ourselves. Can order them with a diesel but it’s probably a $15000+ option now. Adds quite a bit of weight to the auger also. Have to add some bracing into the factory motor plate and axles.
['1595602079615451136'],en,2022-11-24T02:15:55.000Z,1966184708,1595602079615451136,@rhofford @SilverStarAg @NESaskFarmer @farmercurtis1 You don’t want all your grain coming and going past your house.
['1595593002822639618'],en,2022-11-24T01:39:51.000Z,1966184708,1595593002822639618,@rhofford In our hoppers that size we only run one cable. Go with the moisture/temp if it’s only one cable.
['1595590680050532353'],en,2022-11-24T01:30:37.000Z,1966184708,1595590680050532353,@bigbushelsag With that one panel you are producing more solar energy then what @o2farms_sk ever has. 🤣🤣🤣
['1595589372702867456'],en,2022-11-24T01:25:25.000Z,1966184708,1595589372702867456,@rhofford What size of bin? If you’re keeping good samples during harvest and not using the bin to dry grain way down I don’t know if moisture cables are warrantied. Temp cables for sure. How much is the price difference?
['1595587037192765440'],en,2022-11-24T01:16:08.000Z,1966184708,1595587037192765440,@matchizen @kendalwpg We have started ours in minus thirty weather with just the glow plugs and 0/40 oil in the engine. Usually we like to have it plugged in after minus 20 though.
['1595545112272306177'],en,2022-11-23T22:29:33.000Z,1966184708,1595545112272306177,Having fun while out cleaning up some newly acquired land. Car fell a little closer to me then I figured it would. 😝 #AgTwitter https://t.co/x6Tl8PJJvB https://t.co/FLeE7AcjRH
['1595467826529292288'],en,2022-11-23T17:22:26.000Z,1966184708,1595467826529292288,"@Mullin_95 @Richard_eliuk @ironheeler @jcalder1983 @BaldurBarons Cowboys, feedlot guys🤷‍♂️"
['1595411416089075712'],en,2022-11-23T13:38:17.000Z,1966184708,1595411416089075712,@ironheeler @jcalder1983 @BaldurBarons @Mullin_95 What’s this grinder app that you are always talking about?
['1595408844146212867'],en,2022-11-23T13:28:04.000Z,1966184708,1595408844146212867,"@jcalder1983 @BaldurBarons @Mullin_95 If you were to take note, I was in the front hopper during the video, not the back. 😡"
['1595385498767396866'],en,2022-11-23T11:55:18.000Z,1966184708,1595385498767396866,@jcalder1983 @ironheeler @Plantmore1 Wanna come and run our spreader this winter? Never got that done yet.
['1595373991199473667'],en,2022-11-23T11:09:34.000Z,1966184708,1595373991199473667,@fredweisg @rhofford Our motors are 37hp I think. On the 12” it’s maxed out. I think our direct drive hyd pumps take a few more hp compared to the normal belt drive pumps everybody has.
['1595371350482472961'],en,2022-11-23T10:59:05.000Z,1966184708,1595371350482472961,@fredweisg @rhofford That’s what our 12”’came with when it had the gas motor on it. Couldn’t leave it stuck in a full bin because the clutch would slip trying to start it back up. Plus the gas motor never had enough power either.
['1595369219444572160'],tl,2022-11-23T10:50:37.000Z,1966184708,1595369219444572160,@NESaskFarmer @rhofford Kubota
['1595255953951449089'],en,2022-11-23T03:20:32.000Z,1966184708,1595255953951449089,@OOrsak @Jason_hildo @BaldurBarons @RonKrahn Maybe they figured it wasn’t accurate enough. I don’t know.
['1595255812489977857'],en,2022-11-23T03:19:58.000Z,1966184708,1595255812489977857,@rhofford No more free advice for you.
['1595255226122002434'],en,2022-11-23T03:17:38.000Z,1966184708,1595255226122002434,@OOrsak @Jason_hildo @BaldurBarons @RonKrahn Were you ever behind one at Harrowby? They had to unhook the truck on the scale because it wasn’t long enough. 😵‍💫
['1595243060593823744'],en,2022-11-23T02:29:18.000Z,1966184708,1595243060593823744,@landon707 @kendalwpg Yeah we have bins in 3 different yards and nothing with 3 phase so electric wasn’t an option. Would be nice though.
['1595230432907624448'],en,2022-11-23T01:39:07.000Z,1966184708,1595230432907624448,@rhofford So what did you decide to go with?
['1595224709855350784'],en,2022-11-23T01:16:23.000Z,1966184708,1595224709855350784,@BaldurBarons @Mullin_95 Wasn’t paying attention at the right time. https://t.co/iIRIRv93ee
