edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597078699853377536'],2022-11-28T04:03:28.000Z,1597078699853377536,424753040,en,@AaronNotAwesome that’s how that man became a millionaire im hearing
['1597074660172402692'],2022-11-28T03:47:25.000Z,1597074660172402692,424753040,en,@patrickmckee317 @amargreenberg yeah sometimes the marathon turns into a 40 yard dash
['1597072674576281600'],2022-11-28T03:39:32.000Z,1597072674576281600,424753040,en,@patrickmckee317 @amargreenberg i do it constantly
['1597063441872990208'],2022-11-28T03:02:51.000Z,1597063441872990208,424753040,en,@rickybellspdx that show is 90% daredevil heavy breathing
['1597062744712568832'],2022-11-28T03:00:04.000Z,1597062744712568832,424753040,en,@owlhix @amargreenberg leverage and a lowering its center of gravity 😤
['1597060023628492800'],2022-11-28T02:49:16.000Z,1597060023628492800,424753040,en,@amargreenberg i can confidently put down and pick up and sandwich without it falling apart
['1597059313553801216'],2022-11-28T02:46:26.000Z,1597059313553801216,424753040,en,i would win a sandwich put down/pick up competition
['1597056164080279552'],2022-11-28T02:33:56.000Z,1597056164080279552,424753040,en,how does jesus afford to advertise during SNF
['1597054572115398657'],2022-11-28T02:27:36.000Z,1597054572115398657,424753040,en,@NolanWaters5 oh hell yeah brother
['1597054201682853891'],2022-11-28T02:26:08.000Z,1597054201682853891,424753040,en,"RT @haan_singh91: Aaron Rodgers got picked off by a white safety, he's gotta retire"
['1597050242608029697'],2022-11-28T02:10:24.000Z,1597050242608029697,424753040,en,@evanempdx ain’t no fuckin way
['1597050213499559937'],2022-11-28T02:10:17.000Z,1597050213499559937,424753040,und,@DunkleyKong 🤝
['1597048393742057473'],2022-11-28T02:03:03.000Z,1597048393742057473,424753040,en,is life worth living like this https://t.co/JJKrklkqYh
['1597047583788367872'],2022-11-28T01:59:50.000Z,1597047583788367872,424753040,en,@DunkleyKong @ShoozumOops Lloyd for sure
['1597047278896025600'],2022-11-28T01:58:37.000Z,1597047278896025600,424753040,en,RT @sferenchak: name a band with better album covers i dare you https://t.co/tmZ9IwaRcF
['1597046193271738368'],2022-11-28T01:54:18.000Z,1597046193271738368,424753040,en,scary hours https://t.co/WHPjmWw1D2
['1597046077970350080'],2022-11-28T01:53:51.000Z,1597046077970350080,424753040,en,@TrillBroDude this is the most insane thing i have ever witnessed
['1597014678722719744'],2022-11-27T23:49:05.000Z,1597014678722719744,424753040,en,@SheriffOfPDX RIGHT THERE WITH YA BROTHER
['1597013514685943808'],2022-11-27T23:44:27.000Z,1597013514685943808,424753040,en,made some financially irresponsible decisions this black friday but we ball
['1597013445152763904'],2022-11-27T23:44:11.000Z,1597013445152763904,424753040,en,@NolanWaters5 oooh good question
['1597012784956391424'],2022-11-27T23:41:33.000Z,1597012784956391424,424753040,en,do people still wrap their gifts in the funnies
['1597008353795788800'],2022-11-27T23:23:57.000Z,1597008353795788800,424753040,en,@ShoozumOops honestly prob would cost the same as a gym membership. we have a group that’s planning to start back up running at LA fitness
['1596999353520226304'],2022-11-27T22:48:11.000Z,1596999353520226304,424753040,en,blazers fans being v upset about this loss against the nets is more embarrassing for the nets to be completely honest 😂
['1596997870506627072'],2022-11-27T22:42:17.000Z,1596997870506627072,424753040,en,"@GoldnerPDX @terry_was_taken @ShoozumOops and despite that we’re still projected to win more games than lose. all i’m saying is if you told me dame would miss like 8 games and we’d still be over .500, i would take that and run. especially with 60+ games left in the season"
['1596996815123275776'],2022-11-27T22:38:06.000Z,1596996815123275776,424753040,en,@GoldnerPDX @terry_was_taken @ShoozumOops YOU DESERVE TO BE HAPPY!!
['1596996627386216448'],2022-11-27T22:37:21.000Z,1596996627386216448,424753040,en,"@GoldnerPDX @terry_was_taken @ShoozumOops bc in the greater context of things, this game literally does not matter"
['1596995967324418048'],2022-11-27T22:34:44.000Z,1596995967324418048,424753040,en,@terry_was_taken @ShoozumOops @GoldnerPDX there’s lots of ups and downs in a season! better to get the downs out of the way early
['1596995811493449729'],2022-11-27T22:34:06.000Z,1596995811493449729,424753040,en,"@terry_was_taken @ShoozumOops @GoldnerPDX guys, it’s less than 20 games into the season why are you guys committed to being miserable"
['1596994973307899911'],2022-11-27T22:30:47.000Z,1596994973307899911,424753040,en,"@terry_was_taken @ShoozumOops @GoldnerPDX i thought nurkic was fine, he was making good passes out of double teams and getting some shots around the rim. he just can’t play more than like 28 minutes"
['1596994444309725184'],2022-11-27T22:28:40.000Z,1596994444309725184,424753040,en,"@GoldnerPDX @ShoozumOops probably bc teams have an idea of how the blazers operate without dame now, coupled with tired legs. Portland hasn’t been blown out of the water in any of these games, they’re gonna be fine"
['1596993590596894722'],2022-11-27T22:25:17.000Z,1596993590596894722,424753040,en,@ShoozumOops @GoldnerPDX average is a good place to be when you don’t have your best player on the floor 😂
['1596993302213332992'],2022-11-27T22:24:08.000Z,1596993302213332992,424753040,en,@bongripcity i’ll hit you next time i open up the switch 😤
['1596992518541152259'],2022-11-27T22:21:01.000Z,1596992518541152259,424753040,en,portland been on the receiving end of a lot of nets “must win” games 😂
['1596989832135585792'],2022-11-27T22:10:21.000Z,1596989832135585792,424753040,en,@bongripcity how you liking this game? i just picked it up
['1596986088408875008'],2022-11-27T21:55:28.000Z,1596986088408875008,424753040,en,@Blazer_Chris_ baby draymond
['1596982455298568195'],2022-11-27T21:41:02.000Z,1596982455298568195,424753040,en,might name my first child trendon if that’s chill
['1596981181471690752'],2022-11-27T21:35:58.000Z,1596981181471690752,424753040,ht,lmao
['1596980963544010752'],2022-11-27T21:35:06.000Z,1596980963544010752,424753040,en,it would be nice to have a team fully comprised of all-world athletes but it’s also nice go have a 7 foot 290 lbs dude to eat against teams like this
['1596977430119739392'],2022-11-27T21:21:04.000Z,1596977430119739392,424753040,en,nurkic with elite levels of tampering rn
['1596975063508873216'],2022-11-27T21:11:40.000Z,1596975063508873216,424753040,en,watford-esque https://t.co/RC8sTp3Im8
['1596972626538549248'],2022-11-27T21:01:59.000Z,1596972626538549248,424753040,en,cam thomas time
['1596971762235117570'],2022-11-27T20:58:33.000Z,1596971762235117570,424753040,und,@MicCapesRaps 💀💀💀
['1596970121071038465'],2022-11-27T20:52:01.000Z,1596970121071038465,424753040,en,@cworkinonit CIRCUS SHOT
['1596969393678057472'],2022-11-27T20:49:08.000Z,1596969393678057472,424753040,qme,@rickybellspdx https://t.co/IBGIy2VVb0
