text,created_at,lang,id,edit_history_tweet_ids,author_id
"RT @ZobPresident: Joel Smalley: #COVID1984
Décès entre 5 à 24 ans, en Angleterre.

Le taux de mortalité est 65% plus élevé depuis l’expérim…",2022-11-28T03:39:21.000Z,fr,1597072630301220866,['1597072630301220866'],396773698
"RT @Micheben: 1. Et comment la FDA se défend ? Elle dit que le fait qu'exhorter les gens à ""arrêter"" de prendre l'Ivermectine n'était qu'un…",2022-11-28T03:35:49.000Z,fr,1597071740425113600,['1597071740425113600'],396773698
"RT @JeanPie52446982: Le streamer coréen en direct DIES SUDDENLY pendant l'émission.
C'est le jeune à gauche. Regardez ce qui se passe avant…",2022-11-27T20:13:23.000Z,fr,1596960396241678336,['1596960396241678336'],396773698
"RT @AlexSofamous: Vous doutez encore que ces élites ( star, politique, milliardaire..) boivent du sang d’enfants ..Écoutez 🔥🚨
 https://t.co…",2022-11-27T19:47:01.000Z,fr,1596953763411275776,['1596953763411275776'],396773698
RT @verity_france: Japon https://t.co/1N2tX3AsvO,2022-11-27T19:41:28.000Z,en,1596952366410235904,['1596952366410235904'],396773698
"RT @marseille_jeff: Un produit qui ne protège ni de l'infection, ni de la transmission, ni des formes graves et qui en plus est cardio &amp; ne…",2022-11-27T19:16:59.000Z,fr,1596946202465275904,['1596946202465275904'],396773698
RT @ErikLoridan: D'où vient l'argent ? 🤔🧐 https://t.co/3BUJAu56tJ,2022-11-27T19:12:26.000Z,fr,1596945059114459136,['1596945059114459136'],396773698
RT @wapigenie: @MomoMortelle @TvlCampagnol La même chose se produit partout. https://t.co/lc3D3rF4fi,2022-11-27T10:05:28.000Z,fr,1596807412287434753,['1596807412287434753'],396773698
"RT @rene_chiche: L'une des choses qui me choque le plus dans cette histoire de vaccination contre la covid, c'est qu'on ait pu rendre oblig…",2022-11-27T09:32:26.000Z,fr,1596799099164315651,['1596799099164315651'],396773698
"RT @idrissaberkane: Maintenant que Fact &amp; Furious est officiellement dissoute, que son site et ses réseaux sont fermés et son sulfureux Pré…",2022-11-27T09:19:49.000Z,fr,1596795923690323968,['1596795923690323968'],396773698
