lang,text,edit_history_tweet_ids,created_at,author_id,id
en,"RT @FlashMuellerF30: @MayorofLondon 3 murders yesterday, including 2 16 year old boys. Concentrate on your day job. Or better still, resign…",['1597004099828191233'],2022-11-27T23:07:02.000Z,37489774,1597004099828191233
en,"RT @LadyRebecca_1: It's been a good couple of days seeing the leftys going completely bonkers, some of their tweets were off the charts. An…",['1597004041862930433'],2022-11-27T23:06:49.000Z,37489774,1597004041862930433
en,RT @CarlBovisNature: Who knows what this bird is called? 🤔🐦 https://t.co/6byjlMVnYl,['1597003994198855681'],2022-11-27T23:06:37.000Z,37489774,1597003994198855681
en,@DrTWBest @lordgmanilson @Otto_English @LMShe4 @CharlotteEmmaUK Be good! 🤣👌,['1597003973877460996'],2022-11-27T23:06:32.000Z,37489774,1597003973877460996
en,Early doors! 👌👌👌👌Have fun! 🤣🤣🤣  ❤️❤️❤️❤️ https://t.co/tE1VcGRZng,['1597003755102560256'],2022-11-27T23:05:40.000Z,37489774,1597003755102560256
en,@avsybaby @kimmy_labr Calm down you two! 🤣😘 you may do yourself damage! 🤣,['1597003251186302976'],2022-11-27T23:03:40.000Z,37489774,1597003251186302976
en,RT @Dennis_the_cat_: Meet Nigel the pub mascot @smallpersonn https://t.co/gmIMtXDbA0,['1597002872499367937'],2022-11-27T23:02:10.000Z,37489774,1597002872499367937
en,@spans51 Right back at you! 👌👌👌🥰,['1597002708082253824'],2022-11-27T23:01:31.000Z,37489774,1597002708082253824
en,RT @spans51: Thank you for You! https://t.co/pugapra9cs,['1597002622816636928'],2022-11-27T23:01:10.000Z,37489774,1597002622816636928
en,"RT @NWDogRescue: Night night from one of the best, our #TeamFFHdog, Aimee who is looking for a furever home.
https://t.co/D6CWYmSAhW https:…",['1597002429060423680'],2022-11-27T23:00:24.000Z,37489774,1597002429060423680
qme,@Hank_the_Golden @ZmJlWEsSUCAa7Zg https://t.co/GXVOs9wvko,['1597002368570138624'],2022-11-27T23:00:10.000Z,37489774,1597002368570138624
en,RT @IndyUSA: Man hijacks city bus in San Francisco and slams into 10 vehicles https://t.co/ZJCNGMJK2x,['1597002212525641728'],2022-11-27T22:59:32.000Z,37489774,1597002212525641728
en,@IndyUSA ‘Speed’ comes to mind😳😩,['1597002190979502081'],2022-11-27T22:59:27.000Z,37489774,1597002190979502081
en,RT @hodgetwins: We’re about to find out who’s really controlled by CCP money by who supports the Chinese protesters and who’s silent/oppose…,['1597002010381160448'],2022-11-27T22:58:44.000Z,37489774,1597002010381160448
und,@PollytheAnna 👌👌👍👍👍,['1597001962410901504'],2022-11-27T22:58:33.000Z,37489774,1597001962410901504
und,RT @PollytheAnna: Eeek … https://t.co/AizRFki6T2,['1597001929787203585'],2022-11-27T22:58:25.000Z,37489774,1597001929787203585
en,"RT @JeanetteJoy: ""You are whole body, whole mind, whole spirit, all the time. When you experience all of you at once, anything is possible.…",['1597001847851491328'],2022-11-27T22:58:06.000Z,37489774,1597001847851491328
en,@Ian_Ward_Army Gutted 😘,['1597001780592009216'],2022-11-27T22:57:50.000Z,37489774,1597001780592009216
en,RT @Ian_Ward_Army: Oh well who cares,['1597001742511525888'],2022-11-27T22:57:40.000Z,37489774,1597001742511525888
en,So much #Hate grasshopper you must exhaust yourself! 😳🤣 https://t.co/2vPetwN6z9,['1597001470276120576'],2022-11-27T22:56:36.000Z,37489774,1597001470276120576
en,@MarkBlackmore33 Loved them all to be honest X,['1597000915935862784'],2022-11-27T22:54:23.000Z,37489774,1597000915935862784
en,RT @kimmy_labr: I have coconut cream pie for dessert tonight! #coconuttart 😁🥥🌴 https://t.co/zkGi9gdNJ7,['1597000602340315137'],2022-11-27T22:53:09.000Z,37489774,1597000602340315137
en,@avsybaby @Only9built Underground logo innit!,['1597000491132923909'],2022-11-27T22:52:42.000Z,37489774,1597000491132923909
und,@avsybaby @Only9built 🤷‍♀️,['1597000243006304257'],2022-11-27T22:51:43.000Z,37489774,1597000243006304257
und,@nathaliejacoby1 Yes,['1597000149418782720'],2022-11-27T22:51:21.000Z,37489774,1597000149418782720
en,@avsybaby @Only9built All da bloody same! 🤣,['1597000053235019776'],2022-11-27T22:50:58.000Z,37489774,1597000053235019776
en,@avsybaby @Only9built Barbican,['1596999600111767553'],2022-11-27T22:49:10.000Z,37489774,1596999600111767553
en,RT @gnuman1979: Lil full. https://t.co/tbxelY3eh0,['1596998846537924608'],2022-11-27T22:46:10.000Z,37489774,1596998846537924608
en,@The__WeeFifer For a Drink? 🤣🤣🤣,['1596998716707450880'],2022-11-27T22:45:39.000Z,37489774,1596998716707450880
en,"RT @TulipPenney: #QueenElizabeth's longtime #friend #criticizes #Netflix's '#TheCrown ': 'It just makes me so angry'

https://t.co/xaih6OS8…",['1596998188636209152'],2022-11-27T22:43:33.000Z,37489774,1596998188636209152
en,@DeightonLee Fair results! 👌👌👌👌,['1596998069278560256'],2022-11-27T22:43:05.000Z,37489774,1596998069278560256
en,@Titanic_Britain Or raising a partner! 🤣,['1596997913426931712'],2022-11-27T22:42:28.000Z,37489774,1596997913426931712
en,"RT @AdoptionsUk: URGENT, please retweet to help Dan find a FOSTER HOME #GLOUCESTERSHIRE #ENGLAND 

St Bernard aged 6+ Dan has epilepsy and…",['1596997555526979584'],2022-11-27T22:41:02.000Z,37489774,1596997555526979584
en,@The__WeeFifer Thirsty cnuts a way with words🤣,['1596997419782180864'],2022-11-27T22:40:30.000Z,37489774,1596997419782180864
en,"RT @chicoespinal: @snoozlessnow @supertanskiii @eabo1 Join chat💬 👇 and thank me later

https://t.co/CVMnzxCu3v",['1596997182569078784'],2022-11-27T22:39:33.000Z,37489774,1596997182569078784
en,@Titanic_Britain Ooh kiss arses! 😂,['1596997017624276995'],2022-11-27T22:38:54.000Z,37489774,1596997017624276995
en,RT @LadyRebecca_1: Jill to win 👍,['1596996468929613824'],2022-11-27T22:36:43.000Z,37489774,1596996468929613824
und,@The__WeeFifer 😂,['1596996434527948800'],2022-11-27T22:36:35.000Z,37489774,1596996434527948800
