text,id,created_at,lang,edit_history_tweet_ids,author_id
"RT @ai_curio_bot: technicolor, tessellated transmissions. https://t.co/oRAKN1uLhy",1597079191018618880,2022-11-28T04:05:26.000Z,en,['1597079191018618880'],47843168
#IGotScrewedOverWhen the Sonic came out. https://t.co/1pcCYF1AkK,1597078652570640389,2022-11-28T04:03:17.000Z,en,['1597078652570640389'],47843168
RT @OuttaTimeTags: #IGotScrewedOverWhen I thought this time it would be for real. https://t.co/v5cRZz8Pyp,1597078454343634945,2022-11-28T04:02:30.000Z,en,['1597078454343634945'],47843168
#IGotScrewedOverWhen the screws fell out. https://t.co/HVUGH4Nx0H,1597078445380419584,2022-11-28T04:02:28.000Z,en,['1597078445380419584'],47843168
@telliabear @caldmurchfield Taxi Sharks! https://t.co/Zi8K4FXUE9,1597075252726886400,2022-11-28T03:49:47.000Z,en,['1597075252726886400'],47843168
@telliabear @caldmurchfield Awesome!,1597074946043576320,2022-11-28T03:48:34.000Z,en,['1597074946043576320'],47843168
"RT @lindyli: So let me get this straight

The richest man alive could be doing anything in the world

But he spends all his time picking fi…",1597074725724778496,2022-11-28T03:47:41.000Z,en,['1597074725724778496'],47843168
"@ai_curio_bot botprompt: Technicolor, tessellated transmissions.",1597074501497298944,2022-11-28T03:46:48.000Z,en,['1597074501497298944'],47843168
@Smil3yAngel @HacksawIs https://t.co/caL5u3eVYF,1597072918441127936,2022-11-28T03:40:30.000Z,qme,['1597072918441127936'],47843168
"@mimidancer Glad you’re okay, I did a brilliant heel skid the other day… https://t.co/JecX4nRP4I",1597072510918438912,2022-11-28T03:38:53.000Z,en,['1597072510918438912'],47843168
"@telliabear I’m wary of sky sharks, 😂 https://t.co/Wsc3coOFc0",1597069957291905025,2022-11-28T03:28:44.000Z,en,['1597069957291905025'],47843168
@telliabear I love how I can’t tell if it’s a hunt or a frolic!,1597066521138049025,2022-11-28T03:15:05.000Z,en,['1597066521138049025'],47843168
