lang,edit_history_tweet_ids,text,author_id,id,created_at
en,['1597066378338390017'],The FBI cannot see the crimes of the people that are aligned with the Democrats.  Free Pass for them !!  Different story for conservatives. https://t.co/yjY2mtTeMk,20075759,1597066378338390017,2022-11-28T03:14:31.000Z
en,['1597060785980641280'],Maybe one of the idiots running our country should take note ? https://t.co/sgPRpFGDMU,20075759,1597060785980641280,2022-11-28T02:52:17.000Z
en,['1597059936416325632'],"Because he served Joe Biden, like Hunter did.
We all know that we have a two tier system of
Justice.  Dems get away with everything !! https://t.co/Z17YZ5UIxa",20075759,1597059936416325632,2022-11-28T02:48:55.000Z
en,['1597059044342083584'],How else were they going to enrich themselves ?  They cannot launder money with people watching them !! https://t.co/R7TCK5p6Fe,20075759,1597059044342083584,2022-11-28T02:45:22.000Z
en,['1597058054817660928'],Just think if the Chinese had the freedom to own guns.  The Chinese government would be a minority and be in deep trouble !!  The same for Iran !! https://t.co/IA9nC2Qwxm,20075759,1597058054817660928,2022-11-28T02:41:26.000Z
en,['1597042129393840131'],"It takes a lot to piss off the Chinese people.
They may get killed for protesting.  Their leadership finally pushed them over the edge !! https://t.co/6JwlSnONQx",20075759,1597042129393840131,2022-11-28T01:38:09.000Z
qst,['1597041274908917760'],8 https://t.co/1hcQWTgH7J,20075759,1597041274908917760,2022-11-28T01:34:46.000Z
en,['1597040339629805571'],RT @13molon: Negative. I support herd and natural Immunity. THATS ALL,20075759,1597040339629805571,2022-11-28T01:31:03.000Z
en,['1596974226568642560'],Assholes like this don’t realize that this could happen over here. We have no guarantees of peace and freedom. https://t.co/OuX4H2sGcu,20075759,1596974226568642560,2022-11-27T21:08:20.000Z
en,['1596971338186788865'],"RT @MoganDane: China fears its unarmed people

DEMOCRATS Globalists &amp; China

fear

ARMED AMERICANS EVEN MORE",20075759,1596971338186788865,2022-11-27T20:56:51.000Z
zxx,['1596967266683301888'],RT @rj_abel: https://t.co/bV5Idu7q2F,20075759,1596967266683301888,2022-11-27T20:40:41.000Z
en,['1596966303197450240'],One hot mess !! https://t.co/7DoLAUWKfM,20075759,1596966303197450240,2022-11-27T20:36:51.000Z
qme,['1596964630706147328'],RT @jimlizmanon: @gebr71 https://t.co/KX1oByRXxU,20075759,1596964630706147328,2022-11-27T20:30:12.000Z
en,['1596964445351161856'],"If Ray Epps had a spine and a set of testicles,
He would come forward and explain his part in Jan 6 !! https://t.co/gsP40hZyM1",20075759,1596964445351161856,2022-11-27T20:29:28.000Z
en,['1596963688975826944'],Check the bank accounts of the Biden Admin. https://t.co/Iw8jliW5tq,20075759,1596963688975826944,2022-11-27T20:26:28.000Z
en,['1596963475497963520'],Why does this known liar get air time ? https://t.co/0yKKfmpZdc,20075759,1596963475497963520,2022-11-27T20:25:37.000Z
en,['1596962558514454528'],Looks like China is in trouble. https://t.co/P3anBhDvmk,20075759,1596962558514454528,2022-11-27T20:21:58.000Z
en,['1596962217252950022'],Resident Biden is leading down a path to National suicide.  How far is he going to be allowed to take us ?,20075759,1596962217252950022,2022-11-27T20:20:37.000Z
