edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597074794125889536'],2022-11-28T03:47:57.000Z,1597074794125889536,34817173,en,"shhhhh, no one is supposed to ASK that question... much less ""who unlocked the magnetic doors?"" https://t.co/wvI0vCvJxh"
['1597074025762914304'],2022-11-28T03:44:54.000Z,1597074025762914304,34817173,en,"Seriously...
Get your popcorn ready.... ohhhh wait, that was TO...

Honestly...the East is always like this.
they eat each other and somehow bellicheat goes on a winning streak.

You...TO...Moss... Rice... Carter.. Fitzgerald...
true awesome pros... https://t.co/MOYkiHYxrN"
['1597071458962145282'],2022-11-28T03:34:42.000Z,1597071458962145282,34817173,en,I think India overtook China this year.... https://t.co/qdkGCMhcKP
['1597071288547577857'],2022-11-28T03:34:01.000Z,1597071288547577857,34817173,en,"whewwww just a strained pec.

That guy is playing so hurt.

#healthy indeed! https://t.co/9CANIxvslS"
['1597070325434699776'],2022-11-28T03:30:12.000Z,1597070325434699776,34817173,en,"All fine opinions.
'opinions' however cant be debated logically
It was nice interacting with you.
Hope yours and yours have a Merry Christmas https://t.co/nNHlyYjvRu"
['1597069165499535361'],2022-11-28T03:25:35.000Z,1597069165499535361,34817173,en,"right on....
haters gonna hate...
Just turn off Soc. media....
too important game coming up...gotta SELL OUT next week!
San fran gotta go down!
BIG picture!!!!!
Even the NOSE bleed seats #Believe 
#FinsUp https://t.co/lqkJUbOvGa https://t.co/pi7HUjsIZW"
['1596977199047139329'],2022-11-27T21:20:09.000Z,1596977199047139329,34817173,en,a great talent taken too young https://t.co/u5csaGZBRU
['1596976600817766400'],2022-11-27T21:17:46.000Z,1596976600817766400,34817173,en,"Joe...
Touuuugh 3 game streak ahead.

It all centers around Armsteads health.

I hope we go 1-2.
I can see 0-3...
A dream is 3-0
2-1 would be super
2-1 with a win in Buff would be ecstatic. https://t.co/nBz7d7emPy"
['1596975943448670209'],2022-11-27T21:15:09.000Z,1596975943448670209,34817173,en,what kinda highlight is THIS???? https://t.co/fDV8liHRjF
['1596974670351245312'],2022-11-27T21:10:06.000Z,1596974670351245312,34817173,en,"LOL...
man I feel for u...
but there isnt a damn thing u can do about it.
U cant hire, fire, scout, coach or play.

Just relax or find something else to do.

I do feel for ya. https://t.co/fHo6QsZUUb"
['1596965893334274048'],2022-11-27T20:35:13.000Z,1596965893334274048,34817173,en,"uve forgotten the 28 we put on Balt earlier this season?
Football is never over.
time to stomp 'em before they get a breath https://t.co/ndSgLAkkDe"
['1596965135218012161'],2022-11-27T20:32:13.000Z,1596965135218012161,34817173,en,"i did&amp; I only saw pics.
I remember hit he took BEFORE the concussion 1.
He was dbled backwards on that 1 too.
Ive never seen a qb get doubled backwards as many times as Ive seen him
Either hes made of rubber or that hip is going 2pop out 1 of these days.
He brings so much2 team https://t.co/3NanIHeF4F"
['1596962393023971328'],2022-11-27T20:21:19.000Z,1596962393023971328,34817173,en,"and THATS the reason you dont get tooooooo high

cuz the upcoming 3 game road trip is evil....pure evil. https://t.co/7KoJk24fET"
['1596958762794827781'],2022-11-27T20:06:53.000Z,1596958762794827781,34817173,en,Hes still IN? https://t.co/mntqEX3xqT
['1596958557483978752'],2022-11-27T20:06:04.000Z,1596958557483978752,34817173,en,"im not watching the game...not shown here
I see tua just got bent over backwards like before...
tell me hes up and around.
LIke I said, we needed u suited up.
Armstead has played hurt ALLL year... but so dominant.
almost like You and Sims..
The Wall https://t.co/YuxiF4Est7 https://t.co/xZEiU65oog"
['1596955855454232576'],2022-11-27T19:55:20.000Z,1596955855454232576,34817173,en,hes been tweeting about it for hours https://t.co/Y4s9jN7b7W
['1596955673115312128'],2022-11-27T19:54:37.000Z,1596955673115312128,34817173,en,"AS a fin fan... I want him on MY team....but hey, let the boy play where he wants...

Hometown Hero to BE!!!!! https://t.co/VTUy707bEt"
['1596954038121431040'],2022-11-27T19:48:07.000Z,1596954038121431040,34817173,en,"I love #Liberals 
SO...... Hitler Nazi shit happened 100 yrs ago..and should be forgiven/forgotten

and Slavery in US ended a full 160yrs ago, and civil rights act passed in 64 by @GOP 

but slavery cant be forgotten...

riiiiiggggght.
@Alyssa_Milano https://t.co/xqgb9DDr9W"
['1596953153647190016'],2022-11-27T19:44:36.000Z,1596953153647190016,34817173,en,need u to suit up for 2nd half bro man https://t.co/Nc3LgTw30c
['1596946910279237632'],2022-11-27T19:19:47.000Z,1596946910279237632,34817173,en,"LOL...they started the season
5 out of 6 probable playoff teams...
 and tua was out 2.5 of those games.
After today they finish 5 of 6 winning teams

So spare me the 'poverty' BS. 
why u jealous? https://t.co/QOe74JDlcZ"
['1596943662612910080'],2022-11-27T19:06:53.000Z,1596943662612910080,34817173,en,"how tf is soccer 'fun' 2watch whn 20 some odd men kick a ball for 45 minutes non stop &amp; game ends 0-0 with both teams combining4 maybe 10 shots on goal  whole game 
What makes soccer exciting is the drunken Hooligans throwing beer and assaulting other fans..
woo hoo excitement! https://t.co/6tKNCHhCy6 https://t.co/fnscNEYyOP"
['1596939469256818688'],2022-11-27T18:50:13.000Z,1596939469256818688,34817173,en,"That man was MOTIVATED...
Fiery.
Good man to the core https://t.co/00vo12833M https://t.co/RrWCNGIqdk"
['1596934037377286144'],2022-11-27T18:28:38.000Z,1596934037377286144,34817173,en,"""later find out he wears this to #Texans games"".... IN Miami!!!! https://t.co/uGpk8wCGee"
['1596928084459941888'],2022-11-27T18:04:59.000Z,1596928084459941888,34817173,en,"these 'keyboard' warriors are getting a bit too brave in the ether sphere and trying to broaden into the physical world...
Its time for them to have their 'power' diminished https://t.co/ap5NUF5Id5"
['1596924600759517185'],2022-11-27T17:51:08.000Z,1596924600759517185,34817173,en,"well, when you're a corrupt lying 'blower' then whats a bot tweet once in a while https://t.co/FV3GRP3abr"
['1596923034426028032'],2022-11-27T17:44:55.000Z,1596923034426028032,34817173,en,"Dont apologize @JohnnyBench_5 
Own your actions.
You have given enough to stand on your achievements even post athletics https://t.co/zjKcw94RJ9"
