created_at,lang,edit_history_tweet_ids,id,text,author_id
2022-11-27T20:19:32.000Z,en,['1596961945818890240'],1596961945818890240,RT @kamilkazani: On a highway leading from Chechnya to Dagestan there is a traffic light. It is always red. Every day thousands of cars hav…,15018425
2022-11-26T20:47:06.000Z,en,['1596606496061947904'],1596606496061947904,RT @TaylorLorenz: Musk is unequivocally anti free speech. Here’s a good thread (also subscribe to Judd’s substack it’s great),15018425
2022-11-26T15:52:56.000Z,en,['1596532464645992449'],1596532464645992449,"People really need to stop taking most of the things that Elon says seriously. 
There's no reason to think that he can just waltz in &amp; make something btr than Apple, Google, Samsung, Xiaomi, or BBK. But that's immaterial as he won't get that far (as actually releasing a phone). https://t.co/slnhpHjTXI",15018425
2022-11-26T15:48:01.000Z,en,['1596531228576198661'],1596531228576198661,RT @MasalaBai: Bizarre thing about Icelandic police procedure noir is their interrogation scenes. Keep expecting them to beat criminals int…,15018425
2022-11-26T04:49:49.000Z,en,['1596365586606743552'],1596365586606743552,"RT @SachinKalbag: Autism is a spectrum, and even the best experts take time, care and multiple sessions to diagnose a child's condition.
Fo…",15018425
2022-11-25T21:33:15.000Z,en,['1596255720726749184'],1596255720726749184,RT @saliltripathi: I have no idea who @RichaChadha is. But her hounding over a tweet she has since deleted shows the abyss into which India…,15018425
2022-11-25T20:39:45.000Z,en,['1596242255131865088'],1596242255131865088,"RT @TrungTPhan: Protos spoke with the bank. The $11.5m was for 10% of the bank (valuing it at $115m when deposits were $10m). 

The bank re…",15018425
2022-11-24T20:19:20.000Z,en,['1595874731361996800'],1595874731361996800,"RT @CaseyNewton: One of the people fired Musk’s latest purge was Ikuhiro Ihara, a highly respected senior software engineer who helped lead…",15018425
2022-11-24T20:18:22.000Z,en,['1595874488201400321'],1595874488201400321,"RT @GergelyOrosz: Read more about what happened, and my overview of how and - possibly, why - Twitter has become the most toxic workplace a…",15018425
2022-11-24T20:18:03.000Z,en,['1595874410258632704'],1595874410258632704,"RT @GergelyOrosz: One of the impacted software engineers.

No reasoning. No warning. Just firing.

Connect with Yiwei here if you can help…",15018425
2022-11-24T20:17:21.000Z,en,['1595874230440452096'],1595874230440452096,"RT @GergelyOrosz: And can we stop looking up to Elon Musk for management inspiration? Yes, it's admirable how he built up businesses and we…",15018425
2022-11-24T20:16:42.000Z,en,['1595874068385128449'],1595874068385128449,"RT @GergelyOrosz: Week 1: 50% of their colleagues were fired - and some of these people as well.

Week 2: Some of them were called back. RT…",15018425
2022-11-24T20:15:20.000Z,en,['1595873724900966400'],1595873724900966400,RT @ZoeSchiffer: Hearing that roughly 50 Twitter engineers were abruptly fired last night and dozens more received warnings:,15018425
2022-11-23T14:21:57.000Z,en,['1595422405585145856'],1595422405585145856,"RT @AWSCloudIndia: The future starts today!  
The AWS Asia Pacific (Hyderabad) Region is now open! 🎉 
This is the second region in India jo…",15018425
2022-11-23T07:51:39.000Z,en,['1595324184057421824'],1595324184057421824,"RT @iamanushkajain: Wrote with @Krishnesh96 for @the_hindu on the failure of the draft Digital Personal Data Protection Bill, 2022 to prote…",15018425
2022-11-22T21:31:19.000Z,en,['1595168072297549836'],1595168072297549836,"RT @GRDecter: The FTX story keeps getting crazier.

Here are new details that have come out in the last 24 hours:",15018425
2022-11-22T19:24:47.000Z,en,['1595136228940480512'],1595136228940480512,"RT @TrungTPhan: Tokyo last held the summer Olympics in 1964, less than 2 decades removed from the ruins of WWII. 

To host the event, the c…",15018425
2022-11-22T19:23:01.000Z,en,['1595135781718589441'],1595135781718589441,RT @bainjal: So It wasn’t a pysio therapist but a rape convict who was giving Satendra Jain a massage in Tihar jail. How much more sordid w…,15018425
2022-11-22T13:51:56.000Z,en,['1595052463538999298'],1595052463538999298,RT @nongratadesi: A really good one by @bainjal ! Congress doesn't deserve Tharoor. Apparently they think that he isn't a mass leader- a gu…,15018425
2022-11-21T21:17:11.000Z,en,['1594802124860559360'],1594802124860559360,"RT @GerryMcBride: After the early bricks but before smartphones, there was a stretch where phone design went absolutely catshit bananas (1/…",15018425
2022-11-19T11:08:22.000Z,en,['1593924136837214213'],1593924136837214213,"A multi-billion dollar company apparently can't ensure that its store is able to serve all ZIPs in Tier-1 cities like Hyderabad. Products like @lighting_wipro have been unavailable for months.

@CRED_club @kunalb11 https://t.co/fEUoHBZ105",15018425
2022-11-17T19:38:29.000Z,und,['1593327735472283648'],1593327735472283648,cc @thenewsminute https://t.co/Xdj4vXslyJ,15018425
2022-11-17T18:13:07.000Z,en,['1593306252448190465'],1593306252448190465,@kothawaleashu @saiparithosh @RGIAHyd @RGIAHyd  Still waiting -- where's the backup strategy?,15018425
