id,author_id,lang,text,edit_history_tweet_ids,created_at
1597011566251368448,828025466887905280,en,RT @tokoissickk: shopping https://t.co/YLJQIopowb,['1597011566251368448'],2022-11-27T23:36:43.000Z
1597009838520692736,828025466887905280,en,"RT @wida_vision: Don’t forget to laugh in this life, that’s the best medicine.",['1597009838520692736'],2022-11-27T23:29:51.000Z
1596965127705591810,828025466887905280,en,RT @ancestorssaid: I am deserving of a gentle life surrounded by beautiful things that make me feel the most alive.,['1596965127705591810'],2022-11-27T20:32:11.000Z
1596963411761729537,828025466887905280,en,RT @_silhouwet: I haven’t had NO SEX https://t.co/u1VMz8KWP8,['1596963411761729537'],2022-11-27T20:25:22.000Z
1596962037300547585,828025466887905280,en,"RT @mrsastrologer: Aries Risings, always begin the beat. The music has been written/laid out for you since before you were born. Nobody has…",['1596962037300547585'],2022-11-27T20:19:54.000Z
1596706501271617536,828025466887905280,und,@iamannapepe 🫧🫧🫧🌙,['1596706501271617536'],2022-11-27T03:24:29.000Z
1596705131307110401,828025466887905280,en,RT @brujabitchh: We’re gonna have a 4 month long Venus in Leo transit in 2023 (June 5th - Oct 8th).,['1596705131307110401'],2022-11-27T03:19:03.000Z
1596659154844016640,828025466887905280,en,RT @aguaardientes: i'm extremely vulnerable rn if any bad bitches wanna console me,['1596659154844016640'],2022-11-27T00:16:21.000Z
1596657680739086336,828025466887905280,en,The barista gave me an extra cake pop n told me she liked my makeup 😭🫶🏼,['1596657680739086336'],2022-11-27T00:10:30.000Z
1596331310884061184,828025466887905280,en,RT @synth3ticc: what’s cool about life is the beauty you see in anything is actually just a reflection of the beauty in you,['1596331310884061184'],2022-11-26T02:33:37.000Z
1596202391686111232,828025466887905280,en,RT @chiweethegod: everyone shut up for a second. Pebbles found some warm size xxxs pj’s https://t.co/GsBAJBsGa2,['1596202391686111232'],2022-11-25T18:01:20.000Z
1596201949908504577,828025466887905280,zxx,RT @RespectfulMemes: https://t.co/BK1Voa06Rt,['1596201949908504577'],2022-11-25T17:59:35.000Z
