lang,id,text,edit_history_tweet_ids,author_id,created_at
es,1597068383136100352,RT @tonideltoro71: EL REY DE LOS GATOS https://t.co/ucYfIFa98d,['1597068383136100352'],4658231920,2022-11-28T03:22:29.000Z
und,1597062803340550146,@elchiquitoniet1 😂😂😂👏👏👏,['1597062803340550146'],4658231920,2022-11-28T03:00:18.000Z
es,1597062551921393664,RT @elchiquitoniet1: El gol del mundial 💪💪💪 https://t.co/knS03E2yIR,['1597062551921393664'],4658231920,2022-11-28T02:59:19.000Z
es,1597062401417162752,RT @juanant33714905: Esto es violencia Fiambrola https://t.co/0fnTUjWWM2,['1597062401417162752'],4658231920,2022-11-28T02:58:43.000Z
es,1597061468390060033,"RT @Rey_Reich: ""La gente q compra 200 dólares le sobra la plata"" La gente q le sobra la 💰👇 https://t.co/QPlWoTBcAg",['1597061468390060033'],4658231920,2022-11-28T02:55:00.000Z
zxx,1597061325104238592,RT @Marcelo_MM2023: https://t.co/bsK0MANl1h,['1597061325104238592'],4658231920,2022-11-28T02:54:26.000Z
es,1597055987273568256,RT @ArielSqueff1977: Empatía https://t.co/r6j8Des8my,['1597055987273568256'],4658231920,2022-11-28T02:33:13.000Z
es,1597055848500498432,RT @tonideltoro71: “¿Cómo que no soy el animal más bonito del mundo? ¿Por qué?” https://t.co/7gkUhTwVwg,['1597055848500498432'],4658231920,2022-11-28T02:32:40.000Z
es,1597055801096830977,"RT @Monique_C123: Humille Maestro !!
La envidia mata..
Déjelos que hablen 
Maní para la monada 
Ah y no nos olvidemos

ARGENTINA 
GANE O PI…",['1597055801096830977'],4658231920,2022-11-28T02:32:29.000Z
es,1597055746751225857,RT @juanant33714905: Esto es Violencia Politica https://t.co/vamxR5CpB9,['1597055746751225857'],4658231920,2022-11-28T02:32:16.000Z
zxx,1597055338314072066,RT @omar_panart: https://t.co/yUnSpa7lCV,['1597055338314072066'],4658231920,2022-11-28T02:30:39.000Z
zxx,1597055232604635136,RT @Bodegacats_: https://t.co/YnbyS3CsD7,['1597055232604635136'],4658231920,2022-11-28T02:30:13.000Z
zxx,1597055202947125248,RT @cat_auras: https://t.co/QfbDJzIdFb,['1597055202947125248'],4658231920,2022-11-28T02:30:06.000Z
zxx,1597055098190188544,RT @namio808: https://t.co/tMBFFv188f,['1597055098190188544'],4658231920,2022-11-28T02:29:41.000Z
it,1597054859886592000,@TinchoCarpinch @tonideltoro71 mafioso😂 https://t.co/rjWtqqe9Rr,['1597054859886592000'],4658231920,2022-11-28T02:28:45.000Z
es,1597054073257488384,@tonideltoro71 wow majestuoso😃,['1597054073257488384'],4658231920,2022-11-28T02:25:37.000Z
es,1597053896874397696,RT @tonideltoro71: EL GATO MAS HERMOSO DEL MUNDO https://t.co/ZkHNs84Gaw,['1597053896874397696'],4658231920,2022-11-28T02:24:55.000Z
en,1597008792863969281,"RT @michaelscat2: My cat has cancer, and I have an impossible decision to make. https://t.co/bHP15063S5",['1597008792863969281'],4658231920,2022-11-27T23:25:41.000Z
es,1597008778465271813,RT @mirmer26: Vergüenza 😡 https://t.co/KrVmKQrZFE,['1597008778465271813'],4658231920,2022-11-27T23:25:38.000Z
zxx,1597008673431121920,RT @Bodegacats_: https://t.co/uhQsc5JNFj,['1597008673431121920'],4658231920,2022-11-27T23:25:13.000Z
es,1597007303534071808,"RT @ElCara333: ""No mucha gente entendería cuantas veces he muerto internamente y Juliana me volvió a la vida estos 4 años en Olivos""
Mauric…",['1597007303534071808'],4658231920,2022-11-27T23:19:46.000Z
es,1597006118168891392,RT @Helbaggoo: El super héroe  es tu gato. https://t.co/QLLhRNmfhk,['1597006118168891392'],4658231920,2022-11-27T23:15:04.000Z
es,1597006059381862401,RT @alejandrogp__: Les he llevado algo de comida y agua a los cachorros de gato de ayer. https://t.co/MLAGgtNCSx,['1597006059381862401'],4658231920,2022-11-27T23:14:50.000Z
es,1597005650948952064,"RT @a1e1a4ebadd744c: #DolarBlue ⚠️320⚠️
Y nadie le pone el Cascabel al gato!
Dónde están los llorones?
Dónde están los que dicen que son Ca…",['1597005650948952064'],4658231920,2022-11-27T23:13:12.000Z
es,1597005383117475840,"RT @PartidocraciaR: Ideal que exista armonía entre seres diferentes, así nace la verdadera amistad; si hay cariño, confianza y respeto mutu…",['1597005383117475840'],4658231920,2022-11-27T23:12:08.000Z
es,1597004986214666241,@MARCELOFAVAOK tiene razon el tipo,['1597004986214666241'],4658231920,2022-11-27T23:10:34.000Z
es,1597004648774529025,RT @karilyyn: @MartnPeiretti1 El kirchnerista. Mi Pelotudo favorito https://t.co/UtMXnzzUbn,['1597004648774529025'],4658231920,2022-11-27T23:09:13.000Z
es,1597004330808545280,RT @GerAntoniazzi: Ahí lo tenés al PELOTUDO,['1597004330808545280'],4658231920,2022-11-27T23:07:58.000Z
en,1596962810571161601,"RT @bulldog2lovers: Rate This Cuteness 10-100??😍😍
#Bulldogs #bulldoglover #Bulldogpappies #Pappies #Dog https://t.co/YWOAQx00lB",['1596962810571161601'],4658231920,2022-11-27T20:22:58.000Z
zxx,1596962794943188992,RT @Bodegacats_: https://t.co/4comtyJFW6,['1596962794943188992'],4658231920,2022-11-27T20:22:55.000Z
es,1596962758767312897,"RT @hugo_soprano_: Esto es peligroso, no se puede permitir esto pato, de verdad vas a postular a gente que lo apoya el kirchnerismo en la g…",['1596962758767312897'],4658231920,2022-11-27T20:22:46.000Z
en,1596962608023994368,RT @PAVGOD: going on a walk w/ his best friend  https://t.co/NGqGTJXQCG,['1596962608023994368'],4658231920,2022-11-27T20:22:10.000Z
es,1596962595789221888,RT @LitvinAnibal: Disfrutando la terraza https://t.co/8ioM1DGB3L,['1596962595789221888'],4658231920,2022-11-27T20:22:07.000Z
en,1596962552076177408,RT @gsd_my_soul: Tap❤️&amp; Comment on this photo if you love German shepherd 💝 https://t.co/KTyhAgF3uw,['1596962552076177408'],4658231920,2022-11-27T20:21:57.000Z
