lang,text,author_id,created_at,id,edit_history_tweet_ids
en,RT @JohnHorning_: The U.S. Forest Service must reform its livestock grazing policy and require carnivore coexistence on national forests to…,45596436,2022-11-28T03:53:30.000Z,1597076190358958080,['1597076190358958080']
en,RT @GloriousAllianc: Perfect shot of Hackleton trotting past the sun! His body is strengthening upward! This is so exciting to K! https://t…,45596436,2022-11-28T03:50:38.000Z,1597075467957571585,['1597075467957571585']
en,RT @JReinerMD: GOP politicians protected themselves and their families with COVID vaccines but looked the other way when their constituents…,45596436,2022-11-28T03:49:13.000Z,1597075112943316992,['1597075112943316992']
qme,RT @sg_andrea: @mschlapp https://t.co/NzrvTKBQgx,45596436,2022-11-28T03:48:01.000Z,1597074811326697472,['1597074811326697472']
en,"RT @MontyBoa99: @mschlapp Republicans scapegoat others for the 800,000+ avoidable #COVID19 deaths from Trump &amp; Kushner's sabotage campaign.…",45596436,2022-11-28T03:47:39.000Z,1597074718468689920,['1597074718468689920']
art,👇👇👇👇 https://t.co/tMyBMtAb4U,45596436,2022-11-28T03:46:53.000Z,1597074526546034689,['1597074526546034689']
en,RT @BFriedmanDC: Older politicians and regular not-online people sneered at (or ignored) the many warnings that Twitter falling under the c…,45596436,2022-11-28T03:46:25.000Z,1597074405669994498,['1597074405669994498']
en,"RT @MondaireJones: This is too little, too late from the @nytimes, which amplified the GOP’s “doomsday-style” disinformation campaign. http…",45596436,2022-11-28T03:45:49.000Z,1597074255925370880,['1597074255925370880']
en,RT @fred_guttenberg: .@AVindman is an American hero.  His work defending America and his current work with @votevets is to be applauded.  T…,45596436,2022-11-28T03:45:14.000Z,1597074110760165378,['1597074110760165378']
en,"RT @jimrosecircus1: Boat for sale, only 4 bucks. https://t.co/Xrt0wCBrEH",45596436,2022-11-28T03:44:56.000Z,1597074032788090880,['1597074032788090880']
en,"RT @rawsalerts: 🚨#BREAKING: Firefighters are battling a massive fire with multiple structures on fire

📌#Mystic | #Connecticut
 
Currently…",45596436,2022-11-28T03:44:24.000Z,1597073900126363648,['1597073900126363648']
en,This is one reason the dictators and their fan boys want control of Twitter - stopping info being shared re: protesting and fighting back. https://t.co/jsFwzp2DnY,45596436,2022-11-28T03:44:01.000Z,1597073804525985792,['1597073804525985792']
en,"Guess Twitter didn't like me calling out Maggie for her ""Fuentes denouncing Jews"" tweet.

They auto banned from seeing her tweets.",45596436,2022-11-28T03:41:44.000Z,1597073226739294208,['1597073226739294208']
qam,@rexthetvterrier https://t.co/R26osenP5H,45596436,2022-11-28T03:34:29.000Z,1597071404217683968,['1597071404217683968']
