id,author_id,created_at,text,edit_history_tweet_ids,lang
1596964112629915648,1529492301776830464,2022-11-27T20:28:09.000Z,"@puneetsinghlive @yadavtejashwi @officecmbihar @bihar_police @CEOBihar @PIB_Patna  
Voice from Mumbai",['1596964112629915648'],en
1596961703358783488,1529492301776830464,2022-11-27T20:18:34.000Z,"@Dhiraja66030257 @NazneenAkhtar10 Forward full story bro ☝️🤣
@AltNews @zoo_bear",['1596961703358783488'],en
1595226684978257925,1529492301776830464,2022-11-23T01:24:14.000Z,"RT @TheArtofLivin1: Do This Every Morning To Get Abs And Increase Your Sex Stamina In One Week 

(100% Fast Results) https://t.co/5t5kZEV5PT",['1595226684978257925'],en
1592071662933278720,1529492301776830464,2022-11-14T08:27:18.000Z,@kamaalrkhan 🤮,['1592071662933278720'],und
1590820052512964608,1529492301776830464,2022-11-10T21:33:51.000Z,"@kamaalrkhan Why u r so happy?
#deshdrohikrk",['1590820052512964608'],en
1590817822099533825,1529492301776830464,2022-11-10T21:24:59.000Z,@asifans38526373 😂🤣😂,['1590817822099533825'],und
1590099576341803008,1529492301776830464,2022-11-08T21:50:56.000Z,"RT @MrvcLtd: Dismantling old FOB &amp; Staircase, and construction of new 20m×3.25m Link way &amp; 25m×3.25m Staircase connecting North end Foot Ov…",['1590099576341803008'],en
1588644179407933440,1529492301776830464,2022-11-04T21:27:42.000Z,@aapkaHassanali @mybmcWardB @mybmc @mjdoshi @AAPMumbai @PreetiSMenon @AnkushNarang_ @TiwariDwijendra @AAPKaImranMulla @SanjayAzadSln @SumitSinghAAP @Dhananjay_AAP @AYWMumbadevi @myBESTElectric @mybmc,['1588644179407933440'],qam
1588640298766602240,1529492301776830464,2022-11-04T21:12:17.000Z,@MTPHereToHelp @AndheriPeople https://t.co/LX0p6XPTdJ,['1588640298766602240'],qme
1584271195570331648,1529492301776830464,2022-10-23T19:51:02.000Z,@ShabnamshaikhHC @MumbaiPolice @CMOMaharashtra @CPMumbaiPolice @MumbaiPolice @HumansOfBombay @humanrights1st @IHRC_igo @yaifoundations @EndRapeOnCampus @CMOMaharashtra @Dev_Fadnavis @ShivSena @INCIndia @mnsadhikrut @NCPspeaks @samajwadiparty @AAPMumbai @TOIMumbai @DGPMaharashtra ?,['1584271195570331648'],qam
1583749090701357056,1529492301776830464,2022-10-22T09:16:22.000Z,@mpksnews @gabbar_amjat @CPMumbaiPolice @MumbaiPolice @DGPMaharashtra @MTPHereToHelp @narcoticsbureau @dg_ncb @narcoticsbureau,['1583749090701357056'],qam
1583560778506207233,1529492301776830464,2022-10-21T20:48:05.000Z,@GovandiCell @myBESTBus @diptivsingh @tariqkhansahara @MTPHereToHelp @MumbaiLiveNews @Mumbaikhabar9 @mybmcRoads @mybmc @mybmcWardME @MumbaiPolice @CMOMaharashtra @myBESTBus @myBESTElectric @mybmc @abuasimazmi @TOIMumbai @CMOMaharashtra @HumansOfBombay @CPMumbaiPolice @MTPHereToHelp @AndFootpath @LocalPressCo @MumbaiHashtag @Zee_Shan_Z3 @rais_shk @warispathan @naseemkhaninc @AslamShaikh_MLA @ANI @Dev_Fadnavis @zeeshan_iyc,['1583560778506207233'],qam
1583558710877880323,1529492301776830464,2022-10-21T20:39:52.000Z,@naseemkhaninc 🎂 HAPPY BIRTHDAY 🎂,['1583558710877880323'],en
1581665117456199680,1529492301776830464,2022-10-16T15:15:24.000Z,@asifans38526373 @mybmc @mybmcWardE @ACI_Mumbai @Aslam_Merchantt @IqbalSinghChah2 @mybmc @mybmcWardE @RoadsOfMumbai @mybmcRoads @IqbalSinghChah2 @PotholeWarriors @YaminiYJadhav @manojjamsutkars @RohidasML @gawli_geeta,['1581665117456199680'],qam
1581579278340485120,1529492301776830464,2022-10-16T09:34:18.000Z,@RutujaRLatke Follow this link to join Mumbai Z3News whatsapp group: https://t.co/qiDdW2BBGv,['1581579278340485120'],en
1581578789158801408,1529492301776830464,2022-10-16T09:32:22.000Z,@RajThackeray @Dev_Fadnavis Follow this link to join Mumbai Z3News whatsapp group: https://t.co/qiDdW2BBGv,['1581578789158801408'],en
1581434769359138816,1529492301776830464,2022-10-16T00:00:05.000Z,@Gopal_Italia Follow this link to join Mumbai Z3News whatsapp group: https://t.co/qiDdW2BBGv,['1581434769359138816'],en
1581434346120306688,1529492301776830464,2022-10-15T23:58:24.000Z,@kamaalrkhan Follow this link to join Mumbai Z3News whatsapp group: https://t.co/qiDdW2BBGv,['1581434346120306688'],en
1581417492257591296,1529492301776830464,2022-10-15T22:51:26.000Z,@rajtoday @MTPHereToHelp @RPFCRBB @drmmumbaicr @SrdsoM @RailMinIndia @RPF_INDIA Follow this link to join Mumbai Z3News whatsapp group: https://t.co/qiDdW2BBGv,['1581417492257591296'],en
1581417210396172288,1529492301776830464,2022-10-15T22:50:18.000Z,@Sonali_S2 Follow this link to join Mumbai Z3News whatsapp group: https://t.co/qiDdW2BBGv,['1581417210396172288'],en
1581192768785117185,1529492301776830464,2022-10-15T07:58:27.000Z,@shakib4666 @Aslam_Merchantt @PreetiSMenon @AnkushNarang_ @mjdoshi @KhanJam86803300 @bhosalevipul7 Congratulations 💐 @Aslam_Merchantt Bhai @AAPMumbai,['1581192768785117185'],fr
1580058957577871360,1529492301776830464,2022-10-12T04:53:06.000Z,@MunmunSahani @Uppolice @myogiadityanath @yadavakhilesh,['1580058957577871360'],qam
1576198540640292866,1529492301776830464,2022-10-01T13:13:11.000Z,"RT @puneetsinghlive: भूल जाईए, कि 19 लाख EVM गायब हैं.! इग्नोर कीजिए, कि EVM ट्रायल में हर वोट BJP को ही क्यों जाता है.? ये भी मत पूछिए...…",['1576198540640292866'],hi
1575953533018730496,1529492301776830464,2022-09-30T20:59:36.000Z,"RT @NigarNawab: ये गरबा अहमदाबाद एयरपोर्ट पर चल रहा है

देखने में तो बहुत खूबसूरत लग रहा है लेकिन सोचिए अगर कहीं इसी एयरपोर्ट पर किसी कोने…",['1575953533018730496'],hi
1575953075126140928,1529492301776830464,2022-09-30T20:57:47.000Z,@khalidsalmani1 @TOIMumbai @mid_day @ndtvindia @republic @indiatvnews @aajtak @ZeeNews @ZeeNewsEnglish @bstvlive @Uppolice @MumbaiPolice @bihar_police @laluprasadrjd @asadowaisi @yadavakhilesh @AltNews @zoo_bear @mataonline @DGPMaharashtra @PunjabPoliceInd @narendramodi @CMOMaharashtra @CMODelhi,['1575953075126140928'],qam
