created_at,text,lang,author_id,edit_history_tweet_ids,id
2022-11-28T03:52:45.000Z,#华体会 #彩票   and shot at the most  https://t.co/c0Y01t3Kqg,en,1182549516672753664,['1597075999107076096'],1597075999107076096
2022-11-28T03:45:25.000Z,"#华体会 #彩票   meet them. ""Mr. Li!  https://t.co/c0Y01tlTEo",en,1182549516672753664,['1597074153508851713'],1597074153508851713
2022-11-28T03:32:40.000Z,"#华体会 #彩票   pass safely."" Qu Baimo  https://t.co/c0Y01tllOQ",en,1182549516672753664,['1597070946434785280'],1597070946434785280
2022-11-28T03:30:42.000Z,#华体会 #彩票   a lot. Xu Qingqing  https://t.co/c0Y01t3Kqg,ca,1182549516672753664,['1597070451703832576'],1597070451703832576
2022-11-28T03:24:58.000Z,#IM体育 世界杯𝐭𝐡𝐚𝐭 𝐰𝐚𝐬 𝐩𝐚𝐬𝐬𝐚𝐛𝐥𝐞 𝐞𝐧𝐨𝐮𝐠𝐡. 𝐈𝐭 𝐰𝐚𝐬 𝐡𝐞𝐫 𝐜𝐨𝐧𝐯𝐞𝐫𝐬𝐚𝐭𝐢𝐨𝐧 𝐭𝐡𝐚𝐭  https://t.co/FmZsaxSWlO,en,1182549516672753664,['1597069009622425600'],1597069009622425600
2022-11-28T03:22:48.000Z,#IM体育 世界杯𝐛𝐞𝐜𝐚𝐦𝐞 𝐚 𝐬𝐞𝐫𝐢𝐞𝐬 𝐨𝐟 𝐩𝐚𝐫𝐚𝐥𝐥𝐞𝐥 𝐛𝐥𝐮𝐫𝐬𝟔𝟕.𝟐𝟏𝟐  https://t.co/FmZsayb5zW,en,1182549516672753664,['1597068461620211713'],1597068461620211713
2022-11-28T03:16:57.000Z,#华体会 #彩票   of people chasing  https://t.co/c0Y01t3Kqg,en,1182549516672753664,['1597066991319203840'],1597066991319203840
2022-11-28T03:15:25.000Z,"#华体会 #彩票   broken for some reason,  https://t.co/c0Y01tlTEo",en,1182549516672753664,['1597066605242224640'],1597066605242224640
2022-11-28T03:10:38.000Z,#华体会 #彩票   let's continue on  https://t.co/c0Y01tlTEo,en,1182549516672753664,['1597065400893976576'],1597065400893976576
2022-11-28T03:08:09.000Z,"e, which was the name thought suitable to this cat by      https://t.co/FmZsayb5zW",en,1182549516672753664,['1597064775313534979'],1597064775313534979
2022-11-28T03:03:11.000Z,"knocked at the door. The servant was sorry, but the do     https://t.co/FmZsaxSWlO",en,1182549516672753664,['1597063527490998272'],1597063527490998272
2022-11-28T03:01:06.000Z,#华体会 #彩票   treasures and elixir  https://t.co/c0Y01tllOQ,en,1182549516672753664,['1597063002368446464'],1597063002368446464
2022-11-28T02:54:39.000Z,"#华体会 #彩票   still kindly reminded,  https://t.co/c0Y01tllOQ",en,1182549516672753664,['1597061378212331521'],1597061378212331521
2022-11-28T02:53:07.000Z,"By and by Captain Carbury returned, and they both     https://t.co/FmZsaxSWlO",en,1182549516672753664,['1597060992877240320'],1597060992877240320
2022-11-28T02:47:15.000Z,except by one or two pic     https://t.co/FmZsaxSWlO,en,1182549516672753664,['1597059518419988480'],1597059518419988480
2022-11-28T02:40:38.000Z,"#华体会 #彩票   When I turned around,  https://t.co/c0Y01tlTEo",en,1182549516672753664,['1597057850362449920'],1597057850362449920
2022-11-28T02:39:06.000Z,#华体会 #彩票   and then he looked  https://t.co/c0Y01tllOQ,en,1182549516672753664,['1597057464574394369'],1597057464574394369
