created_at,text,edit_history_tweet_ids,id,author_id,lang,geo
2022-11-27T20:15:09.000Z,"RT @petescazzero: Rejecting hurry to be with Jesus, opening the depths of our interior lives, and remaining deeply aware how everything we…",['1596960843228643329'],1596960843228643329,44837849,en,
2022-11-27T17:30:20.000Z,"RT @StrongMarriage5: 6 Ways to Reconnect DAILY 
with your spouse

1. Eat one meal a day together without phones or TV

2. Have 20 minutes o…",['1596919362623242240'],1596919362623242240,44837849,en,
2022-11-21T19:59:20.000Z,RT @RossMartin_IC: US National Team head coach Gregg Berhalter is a #UNC grad and played for the Tar Heels from 1991-1994.,['1594782535183392768'],1594782535183392768,44837849,en,
2022-11-21T01:33:44.000Z,Thankful for a wife who can preach!  @ENChurchSeattle,['1594504301032140800'],1594504301032140800,44837849,en,
2022-11-20T18:01:04.000Z,World Cup is finally here!  #WorldCup2022 let’s go!,['1594390382489792513'],1594390382489792513,44837849,en,
2022-11-19T01:18:32.000Z,Such a joy to celebrate the work of FCA at UW first week of November!  Blessed to see Gods work here through our good friends JJ and Krista!  @dawgsunited @everynationseattle @ University of Washington https://t.co/qR1vhg2wNG,['1593775701248937984'],1593775701248937984,44837849,en,"{'place_id': '300bcc6e23a88361', 'coordinates': {'type': 'Point', 'coordinates': [-122.30778694, 47.65325444]}}"
2022-11-13T15:18:39.000Z,RT @PaulTripp: Corporate worship is designed to give you hope in the hardships of life as it reminds you that your Lord is with you in fait…,['1591812793799671809'],1591812793799671809,44837849,en,
2022-11-12T14:31:14.000Z,RT @Biz_Ukraine_Mag: Historic scenes of jubilation in Kherson following the city’s liberation from Russian occupation. Amazing to think tha…,['1591438474229723136'],1591438474229723136,44837849,en,
2022-11-12T07:55:26.000Z,"RT @jasonkovacs: How do you change unhealthy patterns of thinking, feeling, and reacting? Here are 6 things to put into practice:",['1591338869299220482'],1591338869299220482,44837849,en,
2022-11-10T18:21:38.000Z,"RT @thewinningdiff1: When control is taken from you,focus on what you CAN control,instead of things you can't.
You can control showing up.…",['1590771679718150145'],1590771679718150145,44837849,en,
2022-11-10T18:16:18.000Z,Prepping to step back into Mark's Gospel this weekend.  So thankful for our teaching team who is providing tons of help to ensure we handle texts well.  Prayers up.    @ENChurchSeattle #newplace #newtime #Sunday4pm,['1590770338602053632'],1590770338602053632,44837849,en,
2022-11-07T04:55:10.000Z,@nicholei Glad you’re ok!  And they are too.  Well done serving your parents.  You’re a great daughter.  See you next week.,['1589481561640300544'],1589481561640300544,44837849,en,
2022-11-07T04:53:45.000Z,Tonight was a new beginning.  @everynationseattle #grateful #newspace #newtime https://t.co/cvg9CWVEcz,['1589481206973960193'],1589481206973960193,44837849,en,
