edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597068842949545985'],2022-11-28T03:24:18.000Z,1597068842949545985,722190814286372864,en,RT @globalzaay: I wish I could turn my mind off sometimes
['1597068315943636992'],2022-11-28T03:22:13.000Z,1597068315943636992,722190814286372864,en,RT @BandManKevo: Got my foot on my own neck..outgrowing da old Me
['1597067615645880320'],2022-11-28T03:19:26.000Z,1597067615645880320,722190814286372864,en,"RT @Trapalotyitty: Humble enough to know I’m not better than nobody, but smart enough to know I’m different."
['1597066801460174848'],2022-11-28T03:16:12.000Z,1597066801460174848,722190814286372864,en,RT @garyhgoodridge: Having a real friend is a blessing.
['1597063819020603393'],2022-11-28T03:04:21.000Z,1597063819020603393,722190814286372864,en,Life gonna keep moving regardless
['1597057445540790272'],2022-11-28T02:39:01.000Z,1597057445540790272,722190814286372864,und,@ThePostmanGH @iam_yungtweezy @Naija_PR 🫢
['1597048317539942402'],2022-11-28T02:02:45.000Z,1597048317539942402,722190814286372864,en,"Things don’t get harder , you’re just learning , but it’s up to you not be afraid to learn"
['1596962936643530752'],2022-11-27T20:23:28.000Z,1596962936643530752,722190814286372864,en,"RT @LegionHoops: Shai this season:

31 PPG
6.2 APG
4.8 RPG
1.7 SPG
1.3 BPG
51% FG

Did the Clippers fumble the bag? https://t.co/5YrXO7wdOx"
['1596962026588602370'],2022-11-27T20:19:51.000Z,1596962026588602370,722190814286372864,en,"RT @master_nobody: Once an introvert gets pissed, they're done. I mean for real. There's no coming back. They're done with all the thinking…"
['1596676490263166977'],2022-11-27T01:25:14.000Z,1596676490263166977,722190814286372864,en,RT @MrMake1tHappen: Lemon Bae Garlic Shrimp https://t.co/wtZpN2d2BT
['1596651964993265664'],2022-11-26T23:47:47.000Z,1596651964993265664,722190814286372864,en,RT @torylanez: He will make a way ….somehow
['1596548993315659776'],2022-11-26T16:58:37.000Z,1596548993315659776,722190814286372864,en,RT @rahsh33m: Them check engine lights came on quick 🤣🤣🤣 https://t.co/mC712qmf7E
['1596527648683229186'],2022-11-26T15:33:48.000Z,1596527648683229186,722190814286372864,en,I treat every month like a January
['1596390087775977473'],2022-11-26T06:27:11.000Z,1596390087775977473,722190814286372864,en,"To appreciate the sun , you gotta know what rain is"
