text,lang,created_at,id,edit_history_tweet_ids,author_id
This win https://t.co/B92fZf5r2j,en,2022-11-28T00:25:54.000Z,1597023947127914496,['1597023947127914496'],2503035837
World cup makes these tweets so confusing at first https://t.co/KP2o1N2Oc4,en,2022-11-27T21:24:36.000Z,1596978318838231041,['1596978318838231041'],2503035837
"90 mins of Busquets always puzzles me, great baller, great when controlling a game but cmon",en,2022-11-27T20:56:45.000Z,1596971309145427968,['1596971309145427968'],2503035837
Dat u get fi sub Gavi n still have on Busquets because why,en,2022-11-27T20:42:23.000Z,1596967695207260161,['1596967695207260161'],2503035837
Nah but bro been effective since the substitution,en,2022-11-27T20:40:58.000Z,1596967337747365888,['1596967337747365888'],2503035837
"Mi head a hurt mi seeing this picture, I despised watching this man https://t.co/JQeqbJP62k",en,2022-11-27T20:37:55.000Z,1596966572241088512,['1596966572241088512'],2503035837
Luis why Busquets still on the pitch?,en,2022-11-27T20:35:34.000Z,1596965979510419457,['1596965979510419457'],2503035837
"Morata 🤝🏾 Maguire 

International performances",ca,2022-11-27T20:33:48.000Z,1596965537338167296,['1596965537338167296'],2503035837
RT @highoffness: when your friend pays for your food https://t.co/pId4T02QnE,en,2022-11-27T20:23:44.000Z,1596963000040071169,['1596963000040071169'],2503035837
"Inevitable, Spain passes should be put in a museum",en,2022-11-27T20:20:53.000Z,1596962283107667968,['1596962283107667968'],2503035837
RT @saditydaxx: Having sex is not gon heal no heartbreak. DRUGS…. You gotta do drugs baby,en,2022-11-27T17:55:49.000Z,1596925777265975297,['1596925777265975297'],2503035837
Mi feel like mi blink n Croatia deh 3,en,2022-11-27T17:46:18.000Z,1596923381529849856,['1596923381529849856'],2503035837
Boza land the fuss box 😭,en,2022-11-27T17:27:27.000Z,1596918639462174720,['1596918639462174720'],2503035837
Bbc https://t.co/LzewnWjjap,qst,2022-11-27T17:25:50.000Z,1596918234166415361,['1596918234166415361'],2503035837
Sunday mornings ⚽️ https://t.co/8CIAo1gIAp,en,2022-11-27T16:26:45.000Z,1596903362934370305,['1596903362934370305'],2503035837
RT @trisanze: The heart is willing but mi cya manage dem yah $2000 - $2500 cake sale and fish fry.,en,2022-11-27T03:20:32.000Z,1596705503459291137,['1596705503459291137'],2503035837
Can we stop giving this dude attention https://t.co/vHeKYKKbmo,en,2022-11-27T03:05:16.000Z,1596701662814830593,['1596701662814830593'],2503035837
"RT @__dearshae: down for the ride, take me anywhere https://t.co/wLpciqCWg4",en,2022-11-27T02:53:35.000Z,1596698725283680256,['1596698725283680256'],2503035837
Clarendon finally decide fi attack aggressively,en,2022-11-27T01:11:48.000Z,1596673107703787520,['1596673107703787520'],2503035837
What tf am I watching? Bredda ballgame yf,en,2022-11-27T01:10:53.000Z,1596672876735877122,['1596672876735877122'],2503035837
@simonthewriter Lack of aggression in my opinion,en,2022-11-27T01:04:17.000Z,1596671218110894082,['1596671218110894082'],2503035837
What a fucking goal CC,en,2022-11-27T00:57:00.000Z,1596669384033976321,['1596669384033976321'],2503035837
Man a walk CC like a dog on a leash bro,en,2022-11-27T00:29:26.000Z,1596662445166448641,['1596662445166448641'],2503035837
Jesus what a goal,en,2022-11-26T23:48:40.000Z,1596652186125336576,['1596652186125336576'],2503035837
Fifa couldn’t stop those rockets https://t.co/hVfi5xAWk6,en,2022-11-26T21:20:56.000Z,1596615010020913153,['1596615010020913153'],2503035837
@pandadon__ Poet,nl,2022-11-26T21:18:43.000Z,1596614449364099074,['1596614449364099074'],2503035837
"RT @vidsthatgohardd: This angle of Messi's goal shows how ridiculous it was
 https://t.co/c9ypFORkoQ",en,2022-11-26T21:10:21.000Z,1596612346637873154,['1596612346637873154'],2503035837
You don’t stop goals like those 2 still,en,2022-11-26T21:09:51.000Z,1596612218032119809,['1596612218032119809'],2503035837
Can someone do this over but not with such swift girl https://t.co/Ostw6rR8sO,en,2022-11-26T21:08:54.000Z,1596611981133455362,['1596611981133455362'],2503035837
