lang,text,edit_history_tweet_ids,created_at,author_id,id
en,"@BurstDistortion us watching: ''haha funny bit''
guy playing: ''bit?''",['1597039198028304384'],2022-11-28T01:26:31.000Z,711162535,1597039198028304384
en,"@FROZENORBlT its funny how every person that is against it, and then gets sick, suddenly isn't feeling so brave and proud anymore to avoid taking the stuff",['1597036506681868289'],2022-11-28T01:15:49.000Z,711162535,1597036506681868289
in,RT @kingbawoon: PI~~~KA! https://t.co/2pnEaFrTik,['1596997507909046272'],2022-11-27T22:40:51.000Z,711162535,1596997507909046272
en,"@TotesnotSola i think about that when i see artists who draw very specific detailed bodyparts for some reasons, like armpits",['1596987324663222272'],2022-11-27T22:00:23.000Z,711162535,1596987324663222272
en,Tinkaton when it sees a Corviknight: https://t.co/MyNbZ3qvKA,['1596983843449290752'],2022-11-27T21:46:33.000Z,711162535,1596983843449290752
en,"RT @xaviervidguy19: Corviknight: *just flying by*
Tinkaton: https://t.co/QEXkpQqEAW",['1596983624519233536'],2022-11-27T21:45:41.000Z,711162535,1596983624519233536
ja,RT @tontaro_: 二刀流ニャローテ https://t.co/9MH08YKVtL,['1596966431425695744'],2022-11-27T20:37:22.000Z,711162535,1596966431425695744
en,RT @sacha_coward: It’s all ‘Pronouns are dumb’ till you misgender their dog.,['1596962794632802305'],2022-11-27T20:22:55.000Z,711162535,1596962794632802305
und,@BurstDistortion https://t.co/gnbYuTPNEZ bun,['1596961152000741376'],2022-11-27T20:16:23.000Z,711162535,1596961152000741376
en,i miss Ina,['1596957206146330625'],2022-11-27T20:00:42.000Z,711162535,1596957206146330625
ja,"RT @asktyuni: 「いつかまた」

#inART #いなート https://t.co/xofLyVMjpA",['1596957180133257216'],2022-11-27T20:00:36.000Z,711162535,1596957180133257216
en,"RT @rumikuuart: One wah special please 🐙
#inART #いなート https://t.co/m2RGsdWpCQ",['1596957103658532864'],2022-11-27T20:00:18.000Z,711162535,1596957103658532864
