created_at,text,edit_history_tweet_ids,id,author_id,lang,geo
2022-11-27T21:45:44.000Z,It's getting heated up on @Twitter and @elonmusk is getting the last laugh. https://t.co/WEuiWqRieW,['1596983637433454593'],1596983637433454593,198831061,en,
2022-11-27T21:27:44.000Z,First Lady Amai Auxillia Mnangangwa @ZimFirstLady pfacha mumasvingo pachipiri apo parujeko secondary ne program inonzi @Agric4she. Handei tinosangana navo tizvinzwire nekutambira zvatinenge tavigirwa namai vedu! https://t.co/07slPzaQ1v,['1596979106414882816'],1596979106414882816,198831061,und,
2022-11-27T21:25:41.000Z,The ccc jecharist are trying to stop H.E President @edmnangagwa.from building Zimbabwe brick by brick leaving no one and no place behind. Are we going to let that happen? https://t.co/KmzegBaM1z,['1596978593006899200'],1596978593006899200,198831061,en,
2022-11-27T21:23:04.000Z,"Teams eliminated from the World Cup:

- Qatar
- Canada",['1596977932056301571'],1596977932056301571,198831061,en,
2022-11-27T21:08:31.000Z,"What a man can do, a  woman can do better too.

#16DaysofActivism2022 https://t.co/sabTwI6rcE",['1596974270499811328'],1596974270499811328,198831061,en,
2022-11-27T21:01:24.000Z,The heart of Zimbabwean prosperity is Patriotism .,['1596972482044387328'],1596972482044387328,198831061,en,
2022-11-27T20:48:55.000Z,"Let everything happen to you, beauty and terror. Just keep going. No feeling is final.",['1596969339592531968'],1596969339592531968,198831061,en,
2022-11-27T20:25:01.000Z,My struggle is part of my story.,['1596963325698445314'],1596963325698445314,198831061,en,
2022-11-27T20:25:01.000Z,You can't win if you don't stay on the field. Hustle hard,['1596963325396803584'],1596963325396803584,198831061,en,
2022-11-27T20:24:23.000Z,With my photocopy (daughter ) https://t.co/HUcc5GfVxo,['1596963166550122497'],1596963166550122497,198831061,en,
2022-11-27T20:22:50.000Z,"Building Zimbabwe brick by brick by Zimbabweans is what will make Zimbabwe one of the most prosperous,  greatest , wealthiest, most innovative nation in history.",['1596962776206843904'],1596962776206843904,198831061,en,
2022-11-27T20:22:50.000Z,@ARG_Mara @T_a_t_e_n_d_a Taking hours and hours shopping what normally takes minutes,['1596962776043651072'],1596962776043651072,198831061,en,
2022-11-27T20:22:50.000Z,"Chandibata chokwadi ichi from baba Maka.
Chokwadi chandoziva ndechekuti:

1. Nguva yaBhobho hapana aigona kuwawata kana posocial media against the Gvt
2. Taiva ne1 TV channel 
3. Hapana update yaipihwa nyika on social media on cases being investigated by ZRP",['1596962775993311235'],1596962775993311235,198831061,tl,
2022-11-27T19:16:00.000Z,"RT @elonmusk: Just a note to encourage people of different political or other views to engage in civil debate on Twitter. 

Worst case, the…",['1596945957568249857'],1596945957568249857,198831061,en,
2022-11-27T19:13:23.000Z,RT @socio_bird: @TendayiZinyama No time for the worst young People are ready to make it resounding. Lead the way Comrade,['1596945297217048576'],1596945297217048576,198831061,en,
2022-11-27T18:44:18.000Z,"Huyai,  huyai , everyone is welcome  to join Zanu PF https://t.co/DPnrzAhwPV",['1596937977246060544'],1596937977246060544,198831061,tl,
2022-11-27T18:27:01.000Z,As a matter of principle you have stood for principle as seen through chamisa lies . Unemuwono and vision https://t.co/qhV07zc0Hq,['1596933628352548865'],1596933628352548865,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T18:25:56.000Z,"RT @JonesMusara: As expected of an amateur,Chamisa has pledged to donate his 18yr old sister to President ED when ED wins the next Election…",['1596933356079681538'],1596933356079681538,198831061,en,
2022-11-27T18:19:46.000Z,"Even the kindest hearts get tired too hence a kind heart should always be backed up with strong boundaries.

Goodnight",['1596931805630058498'],1596931805630058498,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T15:04:02.000Z,Gore ratopera.  I will be less on twitter streets otherwise vana vangapfeka ma likes and retweets for Xmas .,['1596882548394962944'],1596882548394962944,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T15:01:59.000Z,"stop making noise in the streets make money*.*""ED Mnangagwa",['1596882031606390784'],1596882031606390784,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T14:57:25.000Z,Faith is not an excuse to be lazy . let's hustle hard and make money.,['1596880880278331392'],1596880880278331392,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T14:52:25.000Z,"Chamisa will NEVER lead Zimbabwe. 

File this under “Things That Will Never Happen.”",['1596879622112940037'],1596879622112940037,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T14:43:16.000Z,"Welldone Chairman Mahachi and Harare province youth league for launching successfully our youth presidential campaign today.

Lets mantain team work and work towards 5 million votes for President ED.

I salute you
Welldone and congratulations 
✊🏿✊🏿✊🏿✊🏿✊🏿✊🏿✊🏿✊🏿✊🏿✊🏿✊🏿✊🏿 https://t.co/XRNMoDQ3Es",['1596877319549128707'],1596877319549128707,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T13:50:56.000Z,Somewhere in an American supermarket https://t.co/wR405EvThr,['1596864151401660416'],1596864151401660416,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T13:45:38.000Z,As it was in 2018 so it shall be in 2023 https://t.co/u0PtjuXzCE,['1596862816501125120'],1596862816501125120,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T12:51:52.000Z,Elon Musk is changing the character limit for Twitter from 280 to 420 .  Nawo ma composition pano .,['1596849284204310528'],1596849284204310528,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T12:35:05.000Z,@NgarivhumeJacob @edmnangagwa At this rate the Patriotic bill will be your visitor soon,['1596845060863455233'],1596845060863455233,198831061,en,
2022-11-27T12:33:10.000Z,@Vie_matongo A Netflix story will do justice to inspire others,['1596844580309172224'],1596844580309172224,198831061,en,
2022-11-27T12:28:01.000Z,All illegal sanctions on Zimbabwe must be removed now says President Rhamaphosa https://t.co/IOqrrCAJX3,['1596843282025172994'],1596843282025172994,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T12:25:35.000Z,@BeholdTendai Irikuvakwa right now,['1596842669762031621'],1596842669762031621,198831061,ht,
2022-11-27T12:19:05.000Z,@MhunguMhun1 Its work in progress.  Cnr 7th and chitepo will . Affreximbank Regional Trade Centre,['1596841037615747072'],1596841037615747072,198831061,en,
2022-11-27T12:16:05.000Z,@BeholdTendai Cnr 7th and chitepo  Affreximbank Regional Trade Centre,['1596840279033909250'],1596840279033909250,198831061,ro,
2022-11-27T12:11:35.000Z,Harare https://t.co/uENOXupD2R,['1596839146597027841'],1596839146597027841,198831061,sv,{'place_id': '0106c09765cfa081'}
2022-11-27T12:04:11.000Z,@JDCocchiarella Whats the point when same Trump received same intelligence Briefings for 4 full years,['1596837286964252672'],1596837286964252672,198831061,en,
2022-11-27T11:58:32.000Z,"There are too many bad parents blaming good teachers for their bad parenting.

Let's do better vavbereki .charity begins at home.",['1596835864478625792'],1596835864478625792,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T11:49:52.000Z,Simbi dze Zanu PF https://t.co/q9tDqtt7La,['1596833681381163008'],1596833681381163008,198831061,lv,{'place_id': '0106c09765cfa081'}
2022-11-27T11:40:28.000Z,Now l understand why she grabbed overhanging neighbours mangos and ravaged them without compensation. She is using a fake ccc neighbour law https://t.co/9Pq6F1OiFv,['1596831319253622785'],1596831319253622785,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T11:14:19.000Z,"Jecharist chamisa vs ED

ED is winning",['1596824738021740544'],1596824738021740544,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T10:54:03.000Z,@CucsmanM Where is the bullet proof money car ?. Supporting ccc uchishandiswa is no brainer,['1596819634854006784'],1596819634854006784,198831061,en,
2022-11-27T10:49:23.000Z,RT @CharlieTsungai: The new Dispensation is fulfilling its promises His Excellency The President of The Republic of Zimbabwe Dr ED Munangag…,['1596818462797881345'],1596818462797881345,198831061,en,
2022-11-27T10:43:59.000Z,State of Art Mount Hampden Parliament https://t.co/lp9CqD9Uf0,['1596817104765796352'],1596817104765796352,198831061,en,
2022-11-27T10:34:07.000Z,Recap.2023 National Budget Presentation at State of art Mount Hampden Parliament https://t.co/Tgd4uB2AXn,['1596814622287605760'],1596814622287605760,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T10:33:04.000Z,Tour of the state pf art New Parliament Building https://t.co/yOBIpFUT4Y,['1596814355168866306'],1596814355168866306,198831061,en,{'place_id': '0106c09765cfa081'}
