lang,text,edit_history_tweet_ids,created_at,author_id,id
en,"@mirandadevine It’s difficult not to fret over the future of our country when one reads the comments. There are so few concerned over the serious crimes taking place at the highest levels. Everything seems to be an opportunity to berate or attempt humor, while our nation reels. https://t.co/3vPtQnnZD5",['1597040782258884609'],2022-11-28T01:32:48.000Z,488282592,1597040782258884609
en,"So, just because the Democrats have the WH for 2 years, this is no longer sexual abuse of a child after millennia? https://t.co/TchrzAMQAr",['1597021811279294464'],2022-11-28T00:17:25.000Z,488282592,1597021811279294464
en,"RT @iamtomnash: So Elon fired 8,000 employees and twitter is working better than ever. Makes you wonder what were they doing every day at w…",['1597020869502545925'],2022-11-28T00:13:41.000Z,488282592,1597020869502545925
en,RT @JohnBoweActor: Cancers rapidly progressing after Boosters https://t.co/nmcvPuZimO,['1597020749406998528'],2022-11-28T00:13:12.000Z,488282592,1597020749406998528
en,"RT @marktraveis: @liz_churchill7 It’s not falling apart it’s falling into place, prepare the way of the Lord https://t.co/rQL8HvHExa",['1597012277898584064'],2022-11-27T23:39:32.000Z,488282592,1597012277898584064
en,Imagine what it would be like to live under the microscope this man lives under (regardless of your feelings about him). How every private moment and decision is intensely scrutinized for their possible dirt value…if twisted just so…the insatiable appetite for it… https://t.co/oRm9OnN5lx https://t.co/ASgkoGZU65,['1596979075377410048'],2022-11-27T21:27:36.000Z,488282592,1596979075377410048
en,RT @LTCTheresaLong: What do I have to gain?? Me and my family did not get 💉…so why not just sit back with popcorn and watch this disaster u…,['1596962660481871873'],2022-11-27T20:22:23.000Z,488282592,1596962660481871873
en,RT @FredSch35480135: @robreiner I live on Long Island. I have met a few people who do business with the Trumps. All have stated that his bu…,['1596961993662996482'],2022-11-27T20:19:44.000Z,488282592,1596961993662996482
qme,RT @lhvd66390000: @robreiner https://t.co/YkLkfled3e,['1596961313884114944'],2022-11-27T20:17:01.000Z,488282592,1596961313884114944
en,"RT @Blueseminole77: @LorrieAnn25 @robreiner You left out, Trump gave a record amount of money to HBCU's. Most in history!",['1596961040096366592'],2022-11-27T20:15:56.000Z,488282592,1596961040096366592
en,Are we too far along to stop making clever quips about the criminal horror that is engulfing our nation and its leadership? Judging the “fitness” for office based on sexual peculiarities/ethnicity rather than integrity/accomplishment/values is a deliberate war on civil society. https://t.co/4EwghzJbBR,['1596922519851700224'],2022-11-27T17:42:52.000Z,488282592,1596922519851700224
en,RT @ericmetaxas: It is impossible to overstate the evil w/which we are dealing in #Balenciaga's campaign &amp; much else @TuckerCarlson mention…,['1596914374056157184'],2022-11-27T17:10:30.000Z,488282592,1596914374056157184
en,"11/27/22 - A Critical Message for TODAY. If your time is limited, the message begins at 51:10. God bless you, @ericmetaxas — may we not be the “church” that sings louder to drown out the cries of the condemned in boxcars bound for Auschwitz.   https://t.co/Ztll1kD2lg via @YouTube",['1596914019612258304'],2022-11-27T17:09:06.000Z,488282592,1596914019612258304
en,"Thank you @julie_kelly2 @BrandonStraka @ericmetaxas J6 was America’s Reichstag. IMMEASURABLE political value—due to MSM relentless vilification. It tears my heart out that America has political prisoners suffering grievous conditions, denied constitutional rights. NO ONE CARES https://t.co/oyRB6Yblfe",['1596882012169592832'],2022-11-27T15:01:54.000Z,488282592,1596882012169592832
en,"Why doesn’t it cause people to question why unfathomable amounts of money poured in, incl from this criminal org in from outside #Arizona to produce ads w/blatant lies and destroy @KariLake rather than candidates present their true policies on MSM so people can vote w/knowledge? https://t.co/8xuzhyHS2s",['1596877259943849984'],2022-11-27T14:43:01.000Z,488282592,1596877259943849984
en,"RT @ksorbs: So FTX, the crypto company that was caught laundering money in ukraine, has connections with Katie Hobbs in Arizona, yet the me…",['1596875190285217795'],2022-11-27T14:34:48.000Z,488282592,1596875190285217795
en,"RT @ProtesterLone: @lporiginalg I realize that it is unlikely many of us on Twitter buy a lot of Balenciaga goods, which are extraordinaril…",['1595324957709443072'],2022-11-23T07:54:44.000Z,488282592,1595324957709443072
