text,lang,created_at,id,edit_history_tweet_ids,author_id
RT @JesseKellyDC: Biden out here looting the treasury and carving up civil liberties like a Thanksgiving turkey and 50% of the GOP politici…,en,2022-11-27T22:08:02.000Z,1596989248523374592,['1596989248523374592'],108975367
"RT @JesseKellyDC: I’m so embarrassed by our side sometimes. How weak and pathetic we are.

“I condemn this and condemn her and have you con…",en,2022-11-27T22:07:54.000Z,1596989214734049280,['1596989214734049280'],108975367
"RT @JackPosobiec: Anti-riot vehicles spotted in Shanghai

The crackdown is coming https://t.co/AFFItRCs90",en,2022-11-27T22:07:41.000Z,1596989160039936000,['1596989160039936000'],108975367
"RT @WallStreetSilv: The CCP is going to have to crack down hard in order to survive, similar to the Tiananmen square massacre in 1989. Thes…",en,2022-11-27T20:20:38.000Z,1596962223897083904,['1596962223897083904'],108975367
"RT @EndWokeness: Fauci defends China for covering up COVID origins, blames Trump for it https://t.co/U08yPQxxL5",en,2022-11-27T20:18:21.000Z,1596961648451137537,['1596961648451137537'],108975367
"RT @RNCResearch: Anthony Fauci says it was Republicans who ""clearly politicized"" COVID.

Fauci then claims he personally is ""not political…",en,2022-11-27T20:18:14.000Z,1596961619783090177,['1596961619783090177'],108975367
RT @JackPosobiec: It has been 33 years since the Tiananmen Square Massacre,en,2022-11-27T20:16:13.000Z,1596961110263226369,['1596961110263226369'],108975367
"RT @thebradfordfile: I was surprised the president won't speak out against China, but then I remembered Biden flew Hunter on Air Force Two…",en,2022-11-27T18:52:45.000Z,1596940106488631296,['1596940106488631296'],108975367
RT @ElectionWiz: The biggest story in the world right now is what’s happening in China.,en,2022-11-27T18:52:20.000Z,1596939998615711745,['1596939998615711745'],108975367
"RT @GOP: According to Democrat Raphael Warnock, “We are still in the throes of a pandemic.”
 
Do you agree?",en,2022-11-27T18:51:59.000Z,1596939910602031104,['1596939910602031104'],108975367
RT @JackPosobiec: People across China are holding up blank sheets of paper to protest CCP censorship https://t.co/EioeAYBg6t,en,2022-11-27T18:48:36.000Z,1596939060764766208,['1596939060764766208'],108975367
RT @Fweedom5: A 69 year old woman with cancer  went to jail for entering the Capitol on Jan 6th and this guy is currently relaxing at his r…,en,2022-11-27T18:14:50.000Z,1596930561595297793,['1596930561595297793'],108975367
"RT @CollinRugg: Elon Musk, the man who is transitioning the world to clean energy and who has always voted Dem until this year, is “far rig…",en,2022-11-27T18:12:48.000Z,1596930053551816704,['1596930053551816704'],108975367
RT @Highway_30: My Grandmother died 30 days after being vaccinated from a sudden heart attack. She watched CNN and MSNBC… should I bring a…,en,2022-11-27T18:12:33.000Z,1596929986891747328,['1596929986891747328'],108975367
RT @its_the_Dr: https://t.co/j4iaMR0CIV,zxx,2022-11-27T18:11:41.000Z,1596929772629553155,['1596929772629553155'],108975367
RT @elonmusk: Slides from my Twitter company talk https://t.co/8LLXrwylta,en,2022-11-27T18:10:44.000Z,1596929530165268481,['1596929530165268481'],108975367
"RT @hrkbenowen: CNN calls freedom of speech “nonsense.”

What do you call CNN?",en,2022-11-27T18:10:04.000Z,1596929365035880448,['1596929365035880448'],108975367
