lang,text,author_id,created_at,id,edit_history_tweet_ids
art,RT @ImranRiazKhan: 😂🤣😂,1259809114873647104,2022-11-27T20:28:40.000Z,1596964245610336256,['1596964245610336256']
ur,RT @PakForeverIA: عمران خان کا ٹاہیگر فیصل جاوید 8 ماہ سے گھر نہیں گیا وہ خان کے ہمراہ ہے ♥👏 https://t.co/brj36IxeXM,1259809114873647104,2022-11-27T20:25:25.000Z,1596963425879752705,['1596963425879752705']
ur,RT @ImranRiazKhan: ملے گا بھائی انصاف ضرور ملے گا۔ اللہ مدد کرے گا۔,1259809114873647104,2022-11-27T20:23:30.000Z,1596962944075431937,['1596962944075431937']
en,"RT @MaddyWithKhan: Email
mail@supremecourt.gov.pk

Honourable Chief Justice,
As a Pakistani, I request the Supreme Court to form a Judicial…",1259809114873647104,2022-11-27T20:23:01.000Z,1596962820163530752,['1596962820163530752']
ur,RT @SharafatPTIReal: ہنسنا منع ہے۔ 26 نومبر اسلام آباد https://t.co/vNziGEbDJu,1259809114873647104,2022-11-27T20:21:56.000Z,1596962549849001984,['1596962549849001984']
ur,"RT @Rab1122330: اصل مناظر تو یہاں ہے 
جس جس نے اصل پاور شو ورلڈ ریکارڈ دیکھنی ہے حاضری لگاؤ دیکھ کر عقل دنگ رہ جاتی ہے https://t.co/hIsvcE7…",1259809114873647104,2022-11-27T20:17:23.000Z,1596961403449249792,['1596961403449249792']
ur,RT @PakForeverIA: عمران خان صرف پاکستان کی ہی نہیں بلکہ مسلم امہ کی بھی ضرورت ہے، عرب صحافی https://t.co/7pCJORS9dT,1259809114873647104,2022-11-27T20:15:54.000Z,1596961030680514560,['1596961030680514560']
en,"RT @steve_hanke: Pakistani citizens have surged onto the streets of Rawalpindi, Pakistan. They are rallying in support of former PM Imran K…",1259809114873647104,2022-11-27T20:10:42.000Z,1596959721961197568,['1596959721961197568']
ur,RT @chaudhry_khaula: صدقے خان صاحب ♥️ https://t.co/A1eXWDngsK,1259809114873647104,2022-11-27T20:08:49.000Z,1596959249439264768,['1596959249439264768']
ur,RT @Lalika79: یہ سیاسی اجتماع نہیں تھا اعلان بغاوت ہے https://t.co/1g7fxWVKPr,1259809114873647104,2022-11-27T20:08:15.000Z,1596959106446737408,['1596959106446737408']
ur,RT @p4pakipower: آج کے جَلسے میں ایک پوسٹر!! https://t.co/jvXFAwhHL4,1259809114873647104,2022-11-27T20:07:37.000Z,1596958946417606656,['1596958946417606656']
en,RT @ArslanJutt43: Someone from Melbourne shared this video with me...IK's News on Radio in Australia....Globally popular leader of Pakistan…,1259809114873647104,2022-11-27T19:27:50.000Z,1596948935217905665,['1596948935217905665']
ur,RT @IG_Zahra: یہ ہے عمران خان کی بہن علیمہ خان بھائی کی طرح قوم کی تربیت کرتے ہوئے ❤️ https://t.co/oiWXY4rayf,1259809114873647104,2022-11-27T19:26:43.000Z,1596948655160037376,['1596948655160037376']
en,"RT @Non_graata: If army was apolitical since Feb 2021, then please explain this: 
https://t.co/aa2xw2qc1l",1259809114873647104,2022-11-27T19:11:35.000Z,1596944846639747072,['1596944846639747072']
ur,RT @HamzaHaider610: ٹکر کا صحافی عمران ریاض جنرل باجوا کے بارے میں حقیقت بتاتے ہوئے 🔥🔥 https://t.co/xSHVs2Sy4J,1259809114873647104,2022-11-27T19:09:46.000Z,1596944386717528065,['1596944386717528065']
ur,"RT @Qiratmuneer5: خاتون فیصل جاوید کی تقریر کے دوران زاروقطار رو رہی ہیں ۔۔۔۔ 
کبھی دیکھا ہے کسی حکمران کے لیے ایسی محبت کا انداز ؟؟؟ https…",1259809114873647104,2022-11-27T19:07:16.000Z,1596943759429668864,['1596943759429668864']
en,"RT @JalalQazi: Khan Rocked 
Tarakai Shocked 😳 https://t.co/OYTpU6sOkw",1259809114873647104,2022-11-27T19:03:07.000Z,1596942715026956288,['1596942715026956288']
fa,RT @_surgeonjaved: عمران خان سنو۔۔ ایک خاص پیغام https://t.co/Uxpj74c2lG,1259809114873647104,2022-11-27T18:58:31.000Z,1596941557261037569,['1596941557261037569']
ur,"RT @ImranRiazKhan: وقت وقت کی بات ہے۔ اب برداشت کرنا سیکھو۔
 https://t.co/dXb8cg1lbB",1259809114873647104,2022-11-27T18:22:39.000Z,1596932532250955776,['1596932532250955776']
ur,RT @Naya__Pakistan_: عمران خان کے کل کے جلسے کی انٹرنیشنل میڈیا پر دھوم https://t.co/YwOphEw2gT,1259809114873647104,2022-11-27T18:17:32.000Z,1596931242150178817,['1596931242150178817']
